"基金名稱","環球債券基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2008/01/01","99.66"	
"2008/01/02","99.83"	
"2008/01/03","100.69"	
"2008/01/04","100.89"	
"2008/01/05","100.89"	
"2008/01/06","100.89"	
"2008/01/07","100.96"	
"2008/01/08","100.68"	
"2008/01/09","100.89"	
"2008/01/10","100.47"	
"2008/01/11","101.0"	
"2008/01/12","101.0"	
"2008/01/13","101.0"	
"2008/01/14","101.31"	
"2008/01/15","101.85"	
"2008/01/16","101.84"	
"2008/01/17","101.66"	
"2008/01/18","101.58"	
"2008/01/19","101.58"	
"2008/01/20","101.58"	
"2008/01/21","101.48"	
"2008/01/22","101.11"	
"2008/01/23","101.57"	
"2008/01/24","101.08"	
"2008/01/25","101.78"	
"2008/01/26","101.78"	
"2008/01/27","101.78"	
"2008/01/28","101.71"	
"2008/01/29","101.68"	
"2008/01/30","101.67"	
"2008/01/31","102.21"	
"2008/02/01","102.32"	
"2008/02/02","102.32"	
"2008/02/03","102.32"	
"2008/02/04","101.94"	
"2008/02/05","102.35"	
"2008/02/06","101.72"	
"2008/02/07","101.72"	
"2008/02/08","101.72"	
"2008/02/09","101.72"	
"2008/02/10","101.72"	
"2008/02/11","101.32"	
"2008/02/12","100.92"	
"2008/02/13","101.01"	
"2008/02/14","100.53"	
"2008/02/15","100.97"	
"2008/02/16","100.97"	
"2008/02/17","100.97"	
"2008/02/18","100.92"	
"2008/02/19","100.65"	
"2008/02/20","100.86"	
"2008/02/21","100.9"	
"2008/02/22","101.31"	
"2008/02/23","101.31"	
"2008/02/24","101.31"	
"2008/02/25","101.17"	
"2008/02/26","101.05"	
"2008/02/27","101.67"	
"2008/02/28","102.69"	
"2008/02/29","103.7"	
"2008/03/01","103.7"	
"2008/03/02","103.7"	
"2008/03/03","104.11"	
"2008/03/04","103.99"	
"2008/03/05","103.67"	
"2008/03/06","104.08"	
"2008/03/07","104.63"	
"2008/03/08","104.63"	
"2008/03/09","104.63"	
"2008/03/10","105.14"	
"2008/03/11","104.66"	
"2008/03/12","104.59"	
"2008/03/13","105.41"	
"2008/03/14","105.88"	
"2008/03/15","105.88"	
"2008/03/16","105.88"	
"2008/03/17","107.26"	
"2008/03/18","106.62"	
"2008/03/19","106.24"	
"2008/03/20","106.11"	
"2008/03/21","106.11"	
"2008/03/22","106.11"	
"2008/03/23","106.11"	
"2008/03/24","106.11"	
"2008/03/25","104.86"	
"2008/03/26","105.64"	
"2008/03/27","106.25"	
"2008/03/28","106.07"	
"2008/03/29","106.07"	
"2008/03/30","106.07"	
"2008/03/31","106.16"	
"2008/04/01","105.69"	
"2008/04/02","104.73"	
"2008/04/03","104.9"	
"2008/04/04","104.9"	
"2008/04/05","104.9"	
"2008/04/06","104.9"	
"2008/04/07","105.19"	
"2008/04/08","105.38"	
"2008/04/09","105.19"	
"2008/04/10","105.87"	
"2008/04/11","105.83"	
"2008/04/12","105.83"	
"2008/04/13","105.83"	
"2008/04/14","105.67"	
"2008/04/15","105.86"	
"2008/04/16","105.27"	
"2008/04/17","105.3"	
"2008/04/18","105.01"	
"2008/04/19","105.01"	
"2008/04/20","105.01"	
"2008/04/21","104.54"	
"2008/04/22","104.91"	
"2008/04/23","105.22"	
"2008/04/24","104.46"	
"2008/04/25","103.53"	
"2008/04/26","103.53"	
"2008/04/27","103.53"	
"2008/04/28","103.4"	
"2008/04/29","103.86"	
"2008/04/30","103.88"	
"2008/05/01","103.88"	
"2008/05/02","103.14"	
"2008/05/03","103.14"	
"2008/05/04","103.14"	
"2008/05/05","103.0"	
"2008/05/06","103.42"	
"2008/05/07","103.41"	
"2008/05/08","103.29"	
"2008/05/09","104.0"	
"2008/05/10","104.0"	
"2008/05/11","104.0"	
"2008/05/12","104.0"	
"2008/05/13","103.75"	
"2008/05/14","103.09"	
"2008/05/15","103.04"	
"2008/05/16","103.22"	
"2008/05/17","103.22"	
"2008/05/18","103.22"	
"2008/05/19","103.7"	
"2008/05/20","103.7"	
"2008/05/21","104.0"	
"2008/05/22","104.19"	
"2008/05/23","103.83"	
"2008/05/24","103.83"	
"2008/05/25","103.83"	
"2008/05/26","104.14"	
"2008/05/27","103.97"	
"2008/05/28","103.3"	
"2008/05/29","102.7"	
"2008/05/30","102.25"	
"2008/05/31","102.25"	
"2008/06/01","102.25"	
"2008/06/02","102.74"	
"2008/06/03","102.74"	
"2008/06/04","102.33"	
"2008/06/05","101.91"	
"2008/06/06","102.51"	
"2008/06/07","102.51"	
"2008/06/08","102.51"	
"2008/06/09","102.51"	
"2008/06/10","101.73"	
"2008/06/11","101.12"	
"2008/06/12","101.08"	
"2008/06/13","100.38"	
"2008/06/14","100.38"	
"2008/06/15","100.38"	
"2008/06/16","100.18"	
"2008/06/17","100.73"	
"2008/06/18","101.09"	
"2008/06/19","100.97"	
"2008/06/20","101.03"	
"2008/06/21","101.03"	
"2008/06/22","101.03"	
"2008/06/23","101.65"	
"2008/06/24","101.35"	
"2008/06/25","101.57"	
"2008/06/26","102.24"	
"2008/06/27","102.71"	
"2008/06/28","102.71"	
"2008/06/29","102.71"	
"2008/06/30","102.68"	
"2008/07/01","102.68"	
"2008/07/02","102.68"	
"2008/07/03","103.21"	
"2008/07/04","102.71"	
"2008/07/05","102.71"	
"2008/07/06","102.71"	
"2008/07/07","102.84"	
"2008/07/08","103.12"	
"2008/07/09","102.99"	
"2008/07/10","103.41"	
"2008/07/11","103.17"	
"2008/07/12","103.17"	
"2008/07/13","103.17"	
"2008/07/14","103.85"	
"2008/07/15","104.14"	
"2008/07/16","104.11"	
"2008/07/17","103.65"	
"2008/07/18","102.83"	
"2008/07/19","102.83"	
"2008/07/20","102.83"	
"2008/07/21","102.83"	
"2008/07/22","103.01"	
"2008/07/23","102.34"	
"2008/07/24","102.4"	
"2008/07/25","102.27"	
"2008/07/26","102.27"	
"2008/07/27","102.27"	
"2008/07/28","102.64"	
"2008/07/29","103.01"	
"2008/07/30","102.61"	
"2008/07/31","102.9"	
"2008/08/01","102.96"	
"2008/08/02","102.96"	
"2008/08/03","102.96"	
"2008/08/04","103.09"	
"2008/08/05","102.85"	
"2008/08/06","102.85"	
"2008/08/07","102.73"	
"2008/08/08","102.23"	
"2008/08/09","102.23"	
"2008/08/10","102.23"	
"2008/08/11","101.08"	
"2008/08/12","101.17"	
"2008/08/13","101.47"	
"2008/08/14","101.25"	
"2008/08/15","100.95"	
"2008/08/16","100.95"	
"2008/08/17","100.95"	
"2008/08/18","100.95"	
"2008/08/19","100.76"	
"2008/08/20","101.16"	
"2008/08/21","100.96"	
"2008/08/22","100.96"	
"2008/08/23","100.96"	
"2008/08/24","100.96"	
"2008/08/25","100.84"	
"2008/08/26","101.07"	
"2008/08/27","100.82"	
"2008/08/28","100.95"	
"2008/08/29","100.82"	
"2008/08/30","100.82"	
"2008/08/31","100.82"	
"2008/09/01","100.69"	
"2008/09/02","100.62"	
"2008/09/03","100.33"	
"2008/09/04","100.62"	
"2008/09/05","100.13"	
"2008/09/06","100.13"	
"2008/09/07","100.13"	
"2008/09/08","99.99"	
"2008/09/09","99.42"	
"2008/09/10","99.35"	
"2008/09/11","98.62"	
"2008/09/12","98.43"	
"2008/09/13","98.43"	
"2008/09/14","98.43"	
"2008/09/15","98.43"	
"2008/09/16","100.25"	
"2008/09/17","99.63"	
"2008/09/18","99.97"	
"2008/09/19","98.32"	
"2008/09/20","98.32"	
"2008/09/21","98.32"	
"2008/09/22","98.91"	
"2008/09/23","100.63"	
"2008/09/24","100.07"	
"2008/09/25","99.73"	
"2008/09/26","99.86"	
"2008/09/27","99.86"	
"2008/09/28","99.86"	
"2008/09/29","99.97"	
"2008/09/30","99.29"	
"2008/10/01","99.29"	
"2008/10/02","97.97"	
"2008/10/03","97.89"	
"2008/10/04","97.89"	
"2008/10/05","97.89"	
"2008/10/06","98.17"	
"2008/10/07","98.17"	
"2008/10/08","97.81"	
"2008/10/09","97.46"	
"2008/10/10","96.85"	
"2008/10/11","96.85"	
"2008/10/12","96.85"	
"2008/10/13","96.21"	
"2008/10/14","95.55"	
"2008/10/15","96.0"	
"2008/10/16","95.76"	
"2008/10/17","95.65"	
"2008/10/18","95.65"	
"2008/10/19","95.65"	
"2008/10/20","95.67"	
"2008/10/21","95.47"	
"2008/10/22","94.95"	
"2008/10/23","94.68"	
"2008/10/24","94.99"	
"2008/10/25","94.99"	
"2008/10/26","94.99"	
"2008/10/27","94.65"	
"2008/10/28","94.0"	
"2008/10/29","94.2"	
"2008/10/30","95.05"	
"2008/10/31","93.94"	
"2008/11/01","93.94"	
"2008/11/02","93.94"	
"2008/11/03","94.18"	
"2008/11/04","93.61"	
"2008/11/05","94.78"	
"2008/11/06","95.2"	
"2008/11/07","94.55"	
"2008/11/08","94.55"	
"2008/11/09","94.55"	
"2008/11/10","95.03"	
"2008/11/11","94.79"	
"2008/11/12","94.37"	
"2008/11/13","94.12"	
"2008/11/14","94.93"	
"2008/11/15","94.93"	
"2008/11/16","94.93"	
"2008/11/17","94.49"	
"2008/11/18","94.85"	
"2008/11/19","95.29"	
"2008/11/20","95.95"	
"2008/11/21","95.65"	
"2008/11/22","95.65"	
"2008/11/23","95.65"	
"2008/11/24","95.77"	
"2008/11/25","96.79"	
"2008/11/26","98.06"	
"2008/11/27","97.51"	
"2008/11/28","97.58"	
"2008/11/29","97.58"	
"2008/11/30","97.58"	
"2008/12/01","97.45"	
"2008/12/02","97.9"	
"2008/12/03","98.37"	
"2008/12/04","98.29"	
"2008/12/05","98.33"	
"2008/12/06","98.33"	
"2008/12/07","98.33"	
"2008/12/08","97.82"	
"2008/12/09","98.34"	
"2008/12/10","98.42"	
"2008/12/11","98.77"	
"2008/12/12","99.9"	
"2008/12/13","99.9"	
"2008/12/14","99.9"	
"2008/12/15","100.66"	
"2008/12/16","102.24"	
"2008/12/17","104.5"	
"2008/12/18","106.45"	
"2008/12/19","104.95"	
"2008/12/20","104.95"	
"2008/12/21","104.95"	
"2008/12/22","104.37"	
"2008/12/23","104.11"	
"2008/12/24","103.99"	
"2008/12/25","103.99"	
"2008/12/26","103.99"	
"2008/12/27","103.99"	
"2008/12/28","103.99"	
"2008/12/29","104.8"	
"2008/12/30","104.5"	
"2008/12/31","104.61"	
