"基金名稱","環球債券基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2015/01/01","117.66"	
"2015/01/02","117.55"	
"2015/01/03","117.55"	
"2015/01/04","117.55"	
"2015/01/05","117.08"	
"2015/01/06","117.57"	
"2015/01/07","117.11"	
"2015/01/08","116.89"	
"2015/01/09","116.88"	
"2015/01/10","116.88"	
"2015/01/11","116.88"	
"2015/01/12","117.6"	
"2015/01/13","117.54"	
"2015/01/14","117.65"	
"2015/01/15","118.0"	
"2015/01/16","117.39"	
"2015/01/17","117.39"	
"2015/01/18","117.39"	
"2015/01/19","117.15"	
"2015/01/20","117.28"	
"2015/01/21","116.76"	
"2015/01/22","116.99"	
"2015/01/23","116.45"	
"2015/01/24","116.45"	
"2015/01/25","116.45"	
"2015/01/26","115.76"	
"2015/01/27","115.87"	
"2015/01/28","116.68"	
"2015/01/29","116.33"	
"2015/01/30","116.78"	
"2015/01/31","116.78"	
"2015/02/01","116.78"	
"2015/02/02","116.8"	
"2015/02/03","116.51"	
"2015/02/04","116.91"	
"2015/02/05","116.32"	
"2015/02/06","116.54"	
"2015/02/07","116.54"	
"2015/02/08","116.54"	
"2015/02/09","115.56"	
"2015/02/10","115.5"	
"2015/02/11","115.27"	
"2015/02/12","115.33"	
"2015/02/13","115.74"	
"2015/02/14","115.74"	
"2015/02/15","115.74"	
"2015/02/16","115.75"	
"2015/02/17","115.3"	
"2015/02/18","115.4"	
"2015/02/19","115.4"	
"2015/02/20","115.4"	
"2015/02/21","115.4"	
"2015/02/22","115.4"	
"2015/02/23","115.59"	
"2015/02/24","115.78"	
"2015/02/25","116.05"	
"2015/02/26","116.03"	
"2015/02/27","115.41"	
"2015/02/28","115.41"	
"2015/03/01","115.41"	
"2015/03/02","114.88"	
"2015/03/03","114.64"	
"2015/03/04","114.7"	
"2015/03/05","114.47"	
"2015/03/06","113.77"	
"2015/03/07","113.77"	
"2015/03/08","113.77"	
"2015/03/09","113.08"	
"2015/03/10","113.38"	
"2015/03/11","113.16"	
"2015/03/12","112.56"	
"2015/03/13","112.73"	
"2015/03/14","112.73"	
"2015/03/15","112.73"	
"2015/03/16","112.37"	
"2015/03/17","112.54"	
"2015/03/18","113.13"	
"2015/03/19","114.61"	
"2015/03/20","113.69"	
"2015/03/21","113.69"	
"2015/03/22","113.69"	
"2015/03/23","114.3"	
"2015/03/24","114.92"	
"2015/03/25","114.75"	
"2015/03/26","114.72"	
"2015/03/27","114.5"	
"2015/03/28","114.5"	
"2015/03/29","114.5"	
"2015/03/30","114.49"	
"2015/03/31","114.32"	
"2015/04/01","114.31"	
"2015/04/02","114.18"	
"2015/04/03","114.18"	
"2015/04/04","114.18"	
"2015/04/05","114.18"	
"2015/04/06","114.18"	
"2015/04/07","114.18"	
"2015/04/08","114.44"	
"2015/04/09","114.03"	
"2015/04/10","113.68"	
"2015/04/11","113.68"	
"2015/04/12","113.68"	
"2015/04/13","113.43"	
"2015/04/14","113.55"	
"2015/04/15","113.9"	
"2015/04/16","114.25"	
"2015/04/17","114.41"	
"2015/04/18","114.41"	
"2015/04/19","114.41"	
"2015/04/20","114.45"	
"2015/04/21","114.05"	
"2015/04/22","113.64"	
"2015/04/23","113.64"	
"2015/04/24","114.33"	
"2015/04/25","114.33"	
"2015/04/26","114.33"	
"2015/04/27","114.61"	
"2015/04/28","114.5"	
"2015/04/29","114.44"	
"2015/04/30","114.84"	
"2015/05/01","114.84"	
"2015/05/02","114.84"	
"2015/05/03","114.84"	
"2015/05/04","114.32"	
"2015/05/05","113.56"	
"2015/05/06","113.39"	
"2015/05/07","114.2"	
"2015/05/08","114.26"	
"2015/05/09","114.26"	
"2015/05/10","114.26"	
"2015/05/11","113.56"	
"2015/05/12","113.2"	
"2015/05/13","113.44"	
"2015/05/14","114.11"	
"2015/05/15","114.85"	
"2015/05/16","114.85"	
"2015/05/17","114.85"	
"2015/05/18","114.56"	
"2015/05/19","114.11"	
"2015/05/20","113.11"	
"2015/05/21","113.19"	
"2015/05/22","113.23"	
"2015/05/23","113.23"	
"2015/05/24","113.23"	
"2015/05/25","113.23"	
"2015/05/26","112.54"	
"2015/05/27","112.19"	
"2015/05/28","112.13"	
"2015/05/29","112.41"	
"2015/05/30","112.41"	
"2015/05/31","112.41"	
"2015/06/01","111.96"	
"2015/06/02","111.14"	
"2015/06/03","111.6"	
"2015/06/04","112.1"	
"2015/06/05","111.5"	
"2015/06/06","111.5"	
"2015/06/07","111.5"	
"2015/06/08","110.75"	
"2015/06/09","111.39"	
"2015/06/10","111.28"	
"2015/06/11","111.96"	
"2015/06/12","111.73"	
"2015/06/13","111.73"	
"2015/06/14","111.73"	
"2015/06/15","111.45"	
"2015/06/16","111.72"	
"2015/06/17","111.6"	
"2015/06/18","112.18"	
"2015/06/19","112.7"	
"2015/06/20","112.7"	
"2015/06/21","112.7"	
"2015/06/22","112.5"	
"2015/06/23","112.22"	
"2015/06/24","111.53"	
"2015/06/25","111.52"	
"2015/06/26","111.3"	
"2015/06/27","111.3"	
"2015/06/28","111.3"	
"2015/06/29","110.93"	
"2015/06/30","111.69"	
"2015/07/01","111.69"	
"2015/07/02","110.69"	
"2015/07/03","111.15"	
"2015/07/04","111.15"	
"2015/07/05","111.15"	
"2015/07/06","111.05"	
"2015/07/07","111.52"	
"2015/07/08","111.45"	
"2015/07/09","111.44"	
"2015/07/10","111.08"	
"2015/07/11","111.08"	
"2015/07/12","111.08"	
"2015/07/13","111.18"	
"2015/07/14","110.66"	
"2015/07/15","111.12"	
"2015/07/16","110.94"	
"2015/07/17","110.88"	
"2015/07/18","110.88"	
"2015/07/19","110.88"	
"2015/07/20","110.69"	
"2015/07/21","110.7"	
"2015/07/22","111.26"	
"2015/07/23","111.38"	
"2015/07/24","111.73"	
"2015/07/25","111.73"	
"2015/07/26","111.73"	
"2015/07/27","111.76"	
"2015/07/28","112.17"	
"2015/07/29","111.93"	
"2015/07/30","111.71"	
"2015/07/31","111.83"	
"2015/08/01","111.83"	
"2015/08/02","111.83"	
"2015/08/03","112.1"	
"2015/08/04","111.77"	
"2015/08/05","111.13"	
"2015/08/06","111.4"	
"2015/08/07","111.86"	
"2015/08/08","111.86"	
"2015/08/09","111.86"	
"2015/08/10","111.69"	
"2015/08/11","112.24"	
"2015/08/12","112.11"	
"2015/08/13","112.03"	
"2015/08/14","111.94"	
"2015/08/15","111.94"	
"2015/08/16","111.94"	
"2015/08/17","112.03"	
"2015/08/18","111.86"	
"2015/08/19","111.9"	
"2015/08/20","112.23"	
"2015/08/21","112.34"	
"2015/08/22","112.34"	
"2015/08/23","112.34"	
"2015/08/24","112.26"	
"2015/08/25","112.01"	
"2015/08/26","111.66"	
"2015/08/27","111.48"	
"2015/08/28","111.42"	
"2015/08/29","111.42"	
"2015/08/30","111.42"	
"2015/08/31","111.24"	
"2015/09/01","111.34"	
"2015/09/02","111.23"	
"2015/09/03","111.23"	
"2015/09/04","111.58"	
"2015/09/05","111.58"	
"2015/09/06","111.58"	
"2015/09/07","111.56"	
"2015/09/08","111.57"	
"2015/09/09","111.63"	
"2015/09/10","111.5"	
"2015/09/11","111.73"	
"2015/09/12","111.73"	
"2015/09/13","111.73"	
"2015/09/14","111.77"	
"2015/09/15","111.32"	
"2015/09/16","111.15"	
"2015/09/17","111.49"	
"2015/09/18","112.17"	
"2015/09/19","112.17"	
"2015/09/20","112.17"	
"2015/09/21","111.81"	
"2015/09/22","112.05"	
"2015/09/23","111.75"	
"2015/09/24","111.75"	
"2015/09/25","111.46"	
"2015/09/26","111.46"	
"2015/09/27","111.46"	
"2015/09/28","111.46"	
"2015/09/29","111.44"	
"2015/09/30","111.56"	
"2015/10/01","111.56"	
"2015/10/02","112.02"	
"2015/10/03","112.02"	
"2015/10/04","112.02"	
"2015/10/05","111.89"	
"2015/10/06","111.83"	
"2015/10/07","111.94"	
"2015/10/08","111.94"	
"2015/10/09","112.05"	
"2015/10/10","112.05"	
"2015/10/11","112.05"	
"2015/10/12","112.21"	
"2015/10/13","112.27"	
"2015/10/14","112.5"	
"2015/10/15","112.49"	
"2015/10/16","112.49"	
"2015/10/17","112.49"	
"2015/10/18","112.49"	
"2015/10/19","112.42"	
"2015/10/20","112.14"	
"2015/10/21","112.14"	
"2015/10/22","112.71"	
"2015/10/23","112.41"	
"2015/10/24","112.41"	
"2015/10/25","112.41"	
"2015/10/26","112.41"	
"2015/10/27","112.75"	
"2015/10/28","112.58"	
"2015/10/29","112.05"	
"2015/10/30","112.16"	
"2015/10/31","112.16"	
"2015/11/01","112.16"	
"2015/11/02","111.98"	
"2015/11/03","111.87"	
"2015/11/04","111.75"	
"2015/11/05","111.58"	
"2015/11/06","111.06"	
"2015/11/07","111.06"	
"2015/11/08","111.06"	
"2015/11/09","110.77"	
"2015/11/10","111.0"	
"2015/11/11","111.11"	
"2015/11/12","111.22"	
"2015/11/13","111.38"	
"2015/11/14","111.38"	
"2015/11/15","111.38"	
"2015/11/16","111.49"	
"2015/11/17","111.49"	
"2015/11/18","111.55"	
"2015/11/19","111.82"	
"2015/11/20","111.82"	
"2015/11/21","111.82"	
"2015/11/22","111.82"	
"2015/11/23","111.64"	
"2015/11/24","111.69"	
"2015/11/25","111.81"	
"2015/11/26","111.88"	
"2015/11/27","111.94"	
"2015/11/28","111.94"	
"2015/11/29","111.94"	
"2015/11/30","111.82"	
"2015/12/01","112.11"	
"2015/12/02","111.98"	
"2015/12/03","111.29"	
"2015/12/04","111.4"	
"2015/12/05","111.4"	
"2015/12/06","111.4"	
"2015/12/07","111.72"	
"2015/12/08","111.72"	
"2015/12/09","111.84"	
"2015/12/10","111.83"	
"2015/12/11","112.18"	
"2015/12/12","112.18"	
"2015/12/13","112.18"	
"2015/12/14","111.75"	
"2015/12/15","111.31"	
"2015/12/16","111.17"	
"2015/12/17","111.4"	
"2015/12/18","111.7"	
"2015/12/19","111.7"	
"2015/12/20","111.7"	
"2015/12/21","111.74"	
"2015/12/22","111.46"	
"2015/12/23","111.29"	
"2015/12/24","111.45"	
"2015/12/25","111.45"	
"2015/12/26","111.45"	
"2015/12/27","111.45"	
"2015/12/28","111.5"	
"2015/12/29","111.2"	
"2015/12/30","111.19"	
"2015/12/31","111.24"	
