"基金名稱","環球債券基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2014/01/01","118.6"	
"2014/01/02","118.6"	
"2014/01/03","118.25"	
"2014/01/04","118.25"	
"2014/01/05","118.25"	
"2014/01/06","118.25"	
"2014/01/07","118.52"	
"2014/01/08","118.23"	
"2014/01/09","118.05"	
"2014/01/10","118.52"	
"2014/01/11","118.52"	
"2014/01/12","118.52"	
"2014/01/13","119.04"	
"2014/01/14","119.14"	
"2014/01/15","118.97"	
"2014/01/16","118.68"	
"2014/01/17","118.85"	
"2014/01/18","118.85"	
"2014/01/19","118.85"	
"2014/01/20","118.69"	
"2014/01/21","118.69"	
"2014/01/22","118.69"	
"2014/01/23","118.81"	
"2014/01/24","119.72"	
"2014/01/25","119.72"	
"2014/01/26","119.72"	
"2014/01/27","119.71"	
"2014/01/28","119.67"	
"2014/01/29","119.72"	
"2014/01/30","119.86"	
"2014/01/31","119.86"	
"2014/02/01","119.86"	
"2014/02/02","119.86"	
"2014/02/03","119.86"	
"2014/02/04","119.64"	
"2014/02/05","119.7"	
"2014/02/06","119.61"	
"2014/02/07","119.83"	
"2014/02/08","119.83"	
"2014/02/09","119.83"	
"2014/02/10","119.92"	
"2014/02/11","120.03"	
"2014/02/12","119.67"	
"2014/02/13","119.85"	
"2014/02/14","120.24"	
"2014/02/15","120.24"	
"2014/02/16","120.24"	
"2014/02/17","120.57"	
"2014/02/18","120.57"	
"2014/02/19","120.63"	
"2014/02/20","120.4"	
"2014/02/21","120.36"	
"2014/02/22","120.36"	
"2014/02/23","120.36"	
"2014/02/24","120.36"	
"2014/02/25","120.65"	
"2014/02/26","120.92"	
"2014/02/27","120.86"	
"2014/02/28","120.92"	
"2014/03/01","120.92"	
"2014/03/02","120.92"	
"2014/03/03","121.49"	
"2014/03/04","121.08"	
"2014/03/05","121.09"	
"2014/03/06","120.84"	
"2014/03/07","121.13"	
"2014/03/08","121.13"	
"2014/03/09","121.13"	
"2014/03/10","121.18"	
"2014/03/11","121.06"	
"2014/03/12","121.15"	
"2014/03/13","121.55"	
"2014/03/14","121.62"	
"2014/03/15","121.62"	
"2014/03/16","121.62"	
"2014/03/17","121.79"	
"2014/03/18","121.91"	
"2014/03/19","121.71"	
"2014/03/20","120.95"	
"2014/03/21","120.88"	
"2014/03/22","120.88"	
"2014/03/23","120.88"	
"2014/03/24","120.94"	
"2014/03/25","121.16"	
"2014/03/26","121.28"	
"2014/03/27","121.4"	
"2014/03/28","121.21"	
"2014/03/29","121.21"	
"2014/03/30","121.21"	
"2014/03/31","121.14"	
"2014/04/01","121.14"	
"2014/04/02","120.9"	
"2014/04/03","120.9"	
"2014/04/04","121.01"	
"2014/04/05","121.01"	
"2014/04/06","121.01"	
"2014/04/07","121.17"	
"2014/04/08","121.38"	
"2014/04/09","121.72"	
"2014/04/10","122.37"	
"2014/04/11","122.48"	
"2014/04/12","122.48"	
"2014/04/13","122.48"	
"2014/04/14","122.29"	
"2014/04/15","122.3"	
"2014/04/16","122.24"	
"2014/04/17","122.12"	
"2014/04/18","122.12"	
"2014/04/19","122.12"	
"2014/04/20","122.12"	
"2014/04/21","122.12"	
"2014/04/22","121.86"	
"2014/04/23","121.91"	
"2014/04/24","122.03"	
"2014/04/25","122.15"	
"2014/04/26","122.15"	
"2014/04/27","122.15"	
"2014/04/28","122.08"	
"2014/04/29","122.13"	
"2014/04/30","122.18"	
"2014/05/01","122.18"	
"2014/05/02","122.7"	
"2014/05/03","122.7"	
"2014/05/04","122.7"	
"2014/05/05","122.69"	
"2014/05/06","122.69"	
"2014/05/07","123.14"	
"2014/05/08","123.14"	
"2014/05/09","122.9"	
"2014/05/10","122.9"	
"2014/05/11","122.9"	
"2014/05/12","122.31"	
"2014/05/13","122.54"	
"2014/05/14","122.65"	
"2014/05/15","122.82"	
"2014/05/16","122.76"	
"2014/05/17","122.76"	
"2014/05/18","122.76"	
"2014/05/19","122.69"	
"2014/05/20","122.57"	
"2014/05/21","122.52"	
"2014/05/22","122.41"	
"2014/05/23","122.32"	
"2014/05/24","122.32"	
"2014/05/25","122.32"	
"2014/05/26","122.31"	
"2014/05/27","122.59"	
"2014/05/28","122.76"	
"2014/05/29","122.55"	
"2014/05/30","122.52"	
"2014/05/31","122.52"	
"2014/06/01","122.52"	
"2014/06/02","122.52"	
"2014/06/03","122.06"	
"2014/06/04","121.93"	
"2014/06/05","122.1"	
"2014/06/06","122.73"	
"2014/06/07","122.73"	
"2014/06/08","122.73"	
"2014/06/09","122.67"	
"2014/06/10","122.24"	
"2014/06/11","122.06"	
"2014/06/12","122.24"	
"2014/06/13","122.47"	
"2014/06/14","122.47"	
"2014/06/15","122.47"	
"2014/06/16","122.45"	
"2014/06/17","122.34"	
"2014/06/18","122.27"	
"2014/06/19","122.56"	
"2014/06/20","122.56"	
"2014/06/21","122.56"	
"2014/06/22","122.56"	
"2014/06/23","122.48"	
"2014/06/24","122.79"	
"2014/06/25","122.95"	
"2014/06/26","123.24"	
"2014/06/27","123.23"	
"2014/06/28","123.23"	
"2014/06/29","123.23"	
"2014/06/30","123.4"	
"2014/07/01","123.4"	
"2014/07/02","123.21"	
"2014/07/03","123.09"	
"2014/07/04","122.86"	
"2014/07/05","122.86"	
"2014/07/06","122.86"	
"2014/07/07","122.85"	
"2014/07/08","123.19"	
"2014/07/09","123.24"	
"2014/07/10","123.42"	
"2014/07/11","123.36"	
"2014/07/12","123.36"	
"2014/07/13","123.36"	
"2014/07/14","123.29"	
"2014/07/15","123.28"	
"2014/07/16","123.18"	
"2014/07/17","123.34"	
"2014/07/18","123.34"	
"2014/07/19","123.34"	
"2014/07/20","123.34"	
"2014/07/21","123.46"	
"2014/07/22","123.4"	
"2014/07/23","123.27"	
"2014/07/24","123.09"	
"2014/07/25","123.19"	
"2014/07/26","123.19"	
"2014/07/27","123.19"	
"2014/07/28","123.07"	
"2014/07/29","123.24"	
"2014/07/30","122.72"	
"2014/07/31","122.48"	
"2014/08/01","122.48"	
"2014/08/02","122.48"	
"2014/08/03","122.48"	
"2014/08/04","122.76"	
"2014/08/05","122.64"	
"2014/08/06","122.53"	
"2014/08/07","122.82"	
"2014/08/08","122.76"	
"2014/08/09","122.76"	
"2014/08/10","122.76"	
"2014/08/11","122.87"	
"2014/08/12","122.81"	
"2014/08/13","122.92"	
"2014/08/14","122.97"	
"2014/08/15","123.37"	
"2014/08/16","123.37"	
"2014/08/17","123.37"	
"2014/08/18","123.24"	
"2014/08/19","123.18"	
"2014/08/20","122.89"	
"2014/08/21","122.47"	
"2014/08/22","122.64"	
"2014/08/23","122.64"	
"2014/08/24","122.64"	
"2014/08/25","122.52"	
"2014/08/26","122.55"	
"2014/08/27","122.61"	
"2014/08/28","122.9"	
"2014/08/29","122.83"	
"2014/08/30","122.83"	
"2014/08/31","122.83"	
"2014/09/01","122.6"	
"2014/09/02","122.24"	
"2014/09/03","122.01"	
"2014/09/04","122.06"	
"2014/09/05","121.32"	
"2014/09/06","121.32"	
"2014/09/07","121.32"	
"2014/09/08","121.36"	
"2014/09/09","121.36"	
"2014/09/10","120.59"	
"2014/09/11","120.42"	
"2014/09/12","120.07"	
"2014/09/13","120.07"	
"2014/09/14","120.07"	
"2014/09/15","120.18"	
"2014/09/16","120.12"	
"2014/09/17","120.29"	
"2014/09/18","119.59"	
"2014/09/19","120.11"	
"2014/09/20","120.11"	
"2014/09/21","120.11"	
"2014/09/22","119.93"	
"2014/09/23","120.05"	
"2014/09/24","120.05"	
"2014/09/25","119.89"	
"2014/09/26","119.85"	
"2014/09/27","119.85"	
"2014/09/28","119.85"	
"2014/09/29","119.49"	
"2014/09/30","119.51"	
"2014/10/01","119.51"	
"2014/10/02","119.51"	
"2014/10/03","119.68"	
"2014/10/04","119.68"	
"2014/10/05","119.68"	
"2014/10/06","118.89"	
"2014/10/07","119.69"	
"2014/10/08","120.0"	
"2014/10/09","120.46"	
"2014/10/10","120.43"	
"2014/10/11","120.43"	
"2014/10/12","120.43"	
"2014/10/13","120.23"	
"2014/10/14","120.86"	
"2014/10/15","120.62"	
"2014/10/16","121.21"	
"2014/10/17","120.97"	
"2014/10/18","120.97"	
"2014/10/19","120.97"	
"2014/10/20","120.62"	
"2014/10/21","120.85"	
"2014/10/22","120.48"	
"2014/10/23","120.02"	
"2014/10/24","119.98"	
"2014/10/25","119.98"	
"2014/10/26","119.98"	
"2014/10/27","120.19"	
"2014/10/28","120.19"	
"2014/10/29","120.23"	
"2014/10/30","119.64"	
"2014/10/31","119.7"	
"2014/11/01","119.7"	
"2014/11/02","119.7"	
"2014/11/03","118.47"	
"2014/11/04","118.68"	
"2014/11/05","118.72"	
"2014/11/06","118.21"	
"2014/11/07","117.97"	
"2014/11/08","117.97"	
"2014/11/09","117.97"	
"2014/11/10","118.37"	
"2014/11/11","118.21"	
"2014/11/12","118.15"	
"2014/11/13","118.21"	
"2014/11/14","118.26"	
"2014/11/15","118.26"	
"2014/11/16","118.26"	
"2014/11/17","118.49"	
"2014/11/18","118.19"	
"2014/11/19","118.25"	
"2014/11/20","118.32"	
"2014/11/21","118.53"	
"2014/11/22","118.53"	
"2014/11/23","118.53"	
"2014/11/24","117.94"	
"2014/11/25","118.39"	
"2014/11/26","118.74"	
"2014/11/27","119.01"	
"2014/11/28","118.77"	
"2014/11/29","118.77"	
"2014/11/30","118.77"	
"2014/12/01","118.36"	
"2014/12/02","118.55"	
"2014/12/03","117.95"	
"2014/12/04","117.66"	
"2014/12/05","117.75"	
"2014/12/06","117.75"	
"2014/12/07","117.75"	
"2014/12/08","117.27"	
"2014/12/09","117.51"	
"2014/12/10","118.15"	
"2014/12/11","118.79"	
"2014/12/12","118.42"	
"2014/12/13","118.42"	
"2014/12/14","118.42"	
"2014/12/15","118.61"	
"2014/12/16","118.67"	
"2014/12/17","118.96"	
"2014/12/18","117.99"	
"2014/12/19","117.91"	
"2014/12/20","117.91"	
"2014/12/21","117.91"	
"2014/12/22","117.76"	
"2014/12/23","117.42"	
"2014/12/24","117.21"	
"2014/12/25","117.21"	
"2014/12/26","117.21"	
"2014/12/27","117.21"	
"2014/12/28","117.21"	
"2014/12/29","117.41"	
"2014/12/30","117.45"	
"2014/12/31","117.66"	
