"基金名稱","亞洲股票基金"	
"貨幣","HKD"	
"成立日期","2004/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2011/01/01","206.21"	
"2011/01/02","206.21"	
"2011/01/03","206.18"	
"2011/01/04","206.36"	
"2011/01/05","204.43"	
"2011/01/06","204.43"	
"2011/01/07","203.4"	
"2011/01/08","203.4"	
"2011/01/09","203.4"	
"2011/01/10","201.73"	
"2011/01/11","202.97"	
"2011/01/12","205.14"	
"2011/01/13","207.56"	
"2011/01/14","207.56"	
"2011/01/15","207.56"	
"2011/01/16","207.56"	
"2011/01/17","206.71"	
"2011/01/18","207.77"	
"2011/01/19","210.27"	
"2011/01/20","205.76"	
"2011/01/21","203.63"	
"2011/01/22","203.63"	
"2011/01/23","203.63"	
"2011/01/24","205.08"	
"2011/01/25","205.48"	
"2011/01/26","207.25"	
"2011/01/27","208.08"	
"2011/01/28","207.19"	
"2011/01/29","207.19"	
"2011/01/30","207.19"	
"2011/01/31","204.89"	
"2011/02/01","206.31"	
"2011/02/02","207.51"	
"2011/02/03","207.51"	
"2011/02/04","207.51"	
"2011/02/05","207.51"	
"2011/02/06","207.51"	
"2011/02/07","209.9"	
"2011/02/08","209.57"	
"2011/02/09","207.72"	
"2011/02/10","204.31"	
"2011/02/11","201.53"	
"2011/02/12","201.53"	
"2011/02/13","201.53"	
"2011/02/14","205.0"	
"2011/02/15","204.61"	
"2011/02/16","204.13"	
"2011/02/17","204.58"	
"2011/02/18","206.84"	
"2011/02/19","206.84"	
"2011/02/20","206.84"	
"2011/02/21","204.72"	
"2011/02/22","200.86"	
"2011/02/23","200.14"	
"2011/02/24","198.87"	
"2011/02/25","200.82"	
"2011/02/26","200.82"	
"2011/02/27","200.82"	
"2011/02/28","200.41"	
"2011/03/01","201.66"	
"2011/03/02","199.48"	
"2011/03/03","201.66"	
"2011/03/04","205.34"	
"2011/03/05","205.34"	
"2011/03/06","205.34"	
"2011/03/07","203.14"	
"2011/03/08","203.97"	
"2011/03/09","203.85"	
"2011/03/10","199.76"	
"2011/03/11","197.68"	
"2011/03/12","197.68"	
"2011/03/13","197.68"	
"2011/03/14","197.64"	
"2011/03/15","191.27"	
"2011/03/16","192.95"	
"2011/03/17","192.08"	
"2011/03/18","195.52"	
"2011/03/19","195.52"	
"2011/03/20","195.52"	
"2011/03/21","197.96"	
"2011/03/22","199.35"	
"2011/03/23","199.44"	
"2011/03/24","202.51"	
"2011/03/25","205.39"	
"2011/03/26","205.39"	
"2011/03/27","205.39"	
"2011/03/28","204.53"	
"2011/03/29","205.19"	
"2011/03/30","209.02"	
"2011/03/31","210.81"	
"2011/04/01","212.64"	
"2011/04/02","212.64"	
"2011/04/03","212.64"	
"2011/04/04","214.12"	
"2011/04/05","214.12"	
"2011/04/06","216.32"	
"2011/04/07","216.97"	
"2011/04/08","218.67"	
"2011/04/09","218.67"	
"2011/04/10","218.67"	
"2011/04/11","218.66"	
"2011/04/12","214.5"	
"2011/04/13","216.36"	
"2011/04/14","215.93"	
"2011/04/15","214.51"	
"2011/04/16","214.51"	
"2011/04/17","214.51"	
"2011/04/18","213.79"	
"2011/04/19","212.03"	
"2011/04/20","217.44"	
"2011/04/21","220.17"	
"2011/04/22","220.17"	
"2011/04/23","220.17"	
"2011/04/24","220.17"	
"2011/04/25","220.17"	
"2011/04/26","220.17"	
"2011/04/27","221.51"	
"2011/04/28","222.44"	
"2011/04/29","221.66"	
"2011/04/30","221.66"	
"2011/05/01","221.66"	
"2011/05/02","221.66"	
"2011/05/03","220.4"	
"2011/05/04","216.69"	
"2011/05/05","215.77"	
"2011/05/06","214.47"	
"2011/05/07","214.47"	
"2011/05/08","214.47"	
"2011/05/09","215.27"	
"2011/05/10","215.27"	
"2011/05/11","218.04"	
"2011/05/12","212.41"	
"2011/05/13","212.55"	
"2011/05/14","212.55"	
"2011/05/15","212.55"	
"2011/05/16","209.76"	
"2011/05/17","209.65"	
"2011/05/18","211.51"	
"2011/05/19","211.67"	
"2011/05/20","211.28"	
"2011/05/21","211.28"	
"2011/05/22","211.28"	
"2011/05/23","205.18"	
"2011/05/24","205.92"	
"2011/05/25","203.62"	
"2011/05/26","208.13"	
"2011/05/27","210.55"	
"2011/05/28","210.55"	
"2011/05/29","210.55"	
"2011/05/30","210.48"	
"2011/05/31","213.16"	
"2011/06/01","214.09"	
"2011/06/02","210.04"	
"2011/06/03","210.64"	
"2011/06/04","210.64"	
"2011/06/05","210.64"	
"2011/06/06","210.64"	
"2011/06/07","209.77"	
"2011/06/08","207.23"	
"2011/06/09","206.64"	
"2011/06/10","205.09"	
"2011/06/11","205.09"	
"2011/06/12","205.09"	
"2011/06/13","204.66"	
"2011/06/14","207.57"	
"2011/06/15","206.76"	
"2011/06/16","201.22"	
"2011/06/17","201.21"	
"2011/06/18","201.21"	
"2011/06/19","201.21"	
"2011/06/20","199.61"	
"2011/06/21","203.34"	
"2011/06/22","204.96"	
"2011/06/23","202.1"	
"2011/06/24","203.98"	
"2011/06/25","203.98"	
