"基金名稱","亞洲股票基金"	
"2013/06/26","185.26"	
"2013/06/27","188.79"	
"2013/06/28","190.12"	
"2013/06/29","190.12"	
"2013/06/30","190.12"	
"2013/07/01","190.12"	
"2013/07/02","190.68"	
"2013/07/03","185.81"	
"2013/07/04","187.73"	
"2013/07/05","187.97"	
"2013/07/06","187.97"	
"2013/07/07","187.97"	
"2013/07/08","186.06"	
"2013/07/09","188.53"	
"2013/07/10","189.93"	
"2013/07/11","194.49"	
"2013/07/12","193.03"	
"2013/07/13","193.03"	
"2013/07/14","193.03"	
"2013/07/15","193.72"	
"2013/07/16","194.42"	
"2013/07/17","194.24"	
"2013/07/18","193.16"	
"2013/07/19","192.21"	
"2013/07/20","192.21"	
"2013/07/21","192.21"	
"2013/07/22","193.4"	
"2013/07/23","195.33"	
"2013/07/24","195.28"	
"2013/07/25","194.47"	
"2013/07/26","195.49"	
"2013/07/27","195.49"	
"2013/07/28","195.49"	
"2013/07/29","194.12"	
"2013/07/30","193.58"	
"2013/07/31","191.89"	
"2013/08/01","192.22"	
"2013/08/02","193.31"	
"2013/08/03","193.31"	
"2013/08/04","193.31"	
"2013/08/05","193.72"	
"2013/08/06","193.34"	
"2013/08/07","189.87"	
"2013/08/08","192.14"	
"2013/08/09","192.7"	
"2013/08/10","192.7"	
"2013/08/11","192.7"	
"2013/08/12","193.23"	
"2013/08/13","195.19"	
"2013/08/14","195.19"	
"2013/08/15","194.19"	
"2013/08/16","194.9"	
"2013/08/17","194.9"	
"2013/08/18","194.9"	
"2013/08/19","193.22"	
"2013/08/20","190.52"	
"2013/08/21","189.51"	
"2013/08/22","188.02"	
"2013/08/23","189.93"	
"2013/08/24","189.93"	
"2013/08/25","189.93"	
"2013/08/26","190.92"	
"2013/08/27","189.47"	
"2013/08/28","188.45"	
"2013/08/29","190.36"	
"2013/08/30","192.2"	
"2013/08/31","192.2"	
"2013/09/01","192.2"	
"2013/09/02","194.2"	
"2013/09/03","195.38"	
"2013/09/04","195.74"	
"2013/09/05","196.16"	
"2013/09/06","197.29"	
"2013/09/07","197.29"	
"2013/09/08","197.29"	
"2013/09/09","199.99"	
"2013/09/10","202.33"	
"2013/09/11","203.32"	
"2013/09/12","202.72"	
"2013/09/13","201.54"	
"2013/09/14","201.54"	
"2013/09/15","201.54"	
"2013/09/16","205.28"	
"2013/09/17","204.99"	
"2013/09/18","204.3"	
"2013/09/19","204.31"	
"2013/09/20","204.31"	
"2013/09/21","204.31"	
"2013/09/22","204.31"	
"2013/09/23","206.67"	
"2013/09/24","205.9"	
"2013/09/25","205.51"	
"2013/09/26","205.65"	
"2013/09/27","205.86"	
"2013/09/28","205.86"	
"2013/09/29","205.86"	
"2013/09/30","202.74"	
"2013/10/01","202.74"	
"2013/10/02","203.62"	
"2013/10/03","205.2"	
"2013/10/04","205.53"	
"2013/10/05","205.53"	
"2013/10/06","205.53"	
"2013/10/07","204.23"	
"2013/10/08","205.34"	
"2013/10/09","205.03"	
"2013/10/10","205.27"	
"2013/10/11","208.33"	
"2013/10/12","208.33"	
"2013/10/13","208.33"	
"2013/10/14","208.33"	
"2013/10/15","210.39"	
"2013/10/16","210.37"	
"2013/10/17","213.01"	
"2013/10/18","214.92"	
"2013/10/19","214.92"	
"2013/10/20","214.92"	
"2013/10/21","214.6"	
"2013/10/22","215.27"	
"2013/10/23","213.51"	
"2013/10/24","213.6"	
"2013/10/25","212.81"	
"2013/10/26","212.81"	
"2013/10/27","212.81"	
"2013/10/28","214.63"	
"2013/10/29","213.34"	
"2013/10/30","214.22"	
"2013/10/31","213.08"	
"2013/11/01","212.2"	
"2013/11/02","212.2"	
"2013/11/03","212.2"	
"2013/11/04","211.16"	
"2013/11/05","211.28"	
"2013/11/06","211.76"	
"2013/11/07","210.68"	
"2013/11/08","208.71"	
"2013/11/09","208.71"	
"2013/11/10","208.71"	
"2013/11/11","207.45"	
"2013/11/12","207.42"	
"2013/11/13","204.53"	
"2013/11/14","206.27"	
"2013/11/15","209.81"	
"2013/11/16","209.81"	
"2013/11/17","209.81"	
"2013/11/18","210.52"	
"2013/11/19","211.23"	
"2013/11/20","209.17"	
"2013/11/21","205.83"	
"2013/11/22","205.91"	
"2013/11/23","205.91"	
"2013/11/24","205.91"	
"2013/11/25","206.23"	
"2013/11/26","206.56"	
"2013/11/27","205.85"	
"2013/11/28","206.55"	
"2013/11/29","206.84"	
"2013/11/30","206.84"	
"2013/12/01","206.84"	
"2013/12/02","206.05"	
"2013/12/03","205.44"	
"2013/12/04","203.83"	
"2013/12/05","202.87"	
"2013/12/06","202.76"	
"2013/12/07","202.76"	
"2013/12/08","202.76"	
"2013/12/09","203.28"	
"2013/12/10","203.55"	
"2013/12/11","201.39"	
"2013/12/12","198.42"	
"2013/12/13","198.84"	
"2013/12/14","198.84"	
"2013/12/15","198.84"	
"2013/12/16","198.0"	
"2013/12/17","197.6"	
"2013/12/18","197.65"	
"2013/12/19","198.66"	
"2013/12/20","200.21"	
"2013/12/21","200.21"	
"2013/12/22","200.21"	
"2013/12/23","201.58"	
"2013/12/24","201.68"	
"2013/12/25","201.68"	
"2013/12/26","201.68"	
"2013/12/27","202.03"	
"2013/12/28","202.03"	
"2013/12/29","202.03"	
"2013/12/30","203.41"	
"2013/12/31","203.8"	
