"基金名稱","亞洲股票基金"	
"2015/06/26","199.06"	
"2015/06/27","199.06"	
"2015/06/28","199.06"	
"2015/06/29","194.79"	
"2015/06/30","196.84"	
"2015/07/01","196.84"	
"2015/07/02","199.11"	
"2015/07/03","197.56"	
"2015/07/04","197.56"	
"2015/07/05","197.56"	
"2015/07/06","194.43"	
"2015/07/07","194.15"	
"2015/07/08","189.62"	
"2015/07/09","189.76"	
"2015/07/10","190.63"	
"2015/07/11","190.63"	
"2015/07/12","190.63"	
"2015/07/13","191.66"	
"2015/07/14","192.58"	
"2015/07/15","193.74"	
"2015/07/16","194.78"	
"2015/07/17","194.94"	
"2015/07/18","194.94"	
"2015/07/19","194.94"	
"2015/07/20","194.31"	
"2015/07/21","194.74"	
"2015/07/22","192.52"	
"2015/07/23","190.6"	
"2015/07/24","188.22"	
"2015/07/25","188.22"	
"2015/07/26","188.22"	
"2015/07/27","186.96"	
"2015/07/28","187.21"	
"2015/07/29","188.43"	
"2015/07/30","188.02"	
"2015/07/31","189.43"	
"2015/08/01","189.43"	
"2015/08/02","189.43"	
"2015/08/03","187.16"	
"2015/08/04","188.9"	
"2015/08/05","187.73"	
"2015/08/06","185.7"	
"2015/08/07","184.93"	
"2015/08/08","184.93"	
"2015/08/09","184.93"	
"2015/08/10","185.11"	
"2015/08/11","182.37"	
"2015/08/12","179.06"	
"2015/08/13","180.15"	
"2015/08/14","180.61"	
"2015/08/15","180.61"	
"2015/08/16","180.61"	
"2015/08/17","179.33"	
"2015/08/18","177.94"	
"2015/08/19","177.84"	
"2015/08/20","175.52"	
"2015/08/21","171.92"	
"2015/08/22","171.92"	
"2015/08/23","171.92"	
"2015/08/24","163.16"	
"2015/08/25","167.79"	
"2015/08/26","168.33"	
"2015/08/27","171.35"	
"2015/08/28","173.05"	
"2015/08/29","173.05"	
"2015/08/30","173.05"	
"2015/08/31","171.65"	
"2015/09/01","168.9"	
"2015/09/02","168.4"	
"2015/09/03","168.4"	
"2015/09/04","165.78"	
"2015/09/05","165.78"	
"2015/09/06","165.78"	
"2015/09/07","164.15"	
"2015/09/08","166.67"	
"2015/09/09","171.69"	
"2015/09/10","170.18"	
"2015/09/11","170.06"	
"2015/09/12","170.06"	
"2015/09/13","170.06"	
"2015/09/14","172.04"	
"2015/09/15","170.28"	
"2015/09/16","174.14"	
"2015/09/17","175.45"	
"2015/09/18","177.25"	
"2015/09/19","177.25"	
"2015/09/20","177.25"	
"2015/09/21","173.34"	
"2015/09/22","172.75"	
"2015/09/23","169.43"	
"2015/09/24","169.9"	
"2015/09/25","169.37"	
"2015/09/26","169.37"	
"2015/09/27","169.37"	
"2015/09/28","169.37"	
"2015/09/29","167.68"	
"2015/09/30","170.94"	
"2015/10/01","170.94"	
"2015/10/02","171.72"	
"2015/10/03","171.72"	
"2015/10/04","171.72"	
"2015/10/05","174.73"	
"2015/10/06","176.22"	
"2015/10/07","179.22"	
"2015/10/08","179.12"	
"2015/10/09","181.56"	
"2015/10/10","181.56"	
"2015/10/11","181.56"	
"2015/10/12","181.92"	
"2015/10/13","180.06"	
"2015/10/14","179.46"	
"2015/10/15","182.92"	
"2015/10/16","182.75"	
"2015/10/17","182.75"	
"2015/10/18","182.75"	
"2015/10/19","183.51"	
"2015/10/20","182.78"	
"2015/10/21","182.78"	
"2015/10/22","181.84"	
"2015/10/23","184.51"	
"2015/10/24","184.51"	
"2015/10/25","184.51"	
"2015/10/26","184.39"	
"2015/10/27","183.92"	
"2015/10/28","182.74"	
"2015/10/29","180.13"	
"2015/10/30","180.74"	
"2015/10/31","180.74"	
"2015/11/01","180.74"	
"2015/11/02","180.65"	
"2015/11/03","182.53"	
"2015/11/04","183.09"	
"2015/11/05","181.53"	
"2015/11/06","180.03"	
"2015/11/07","180.03"	
"2015/11/08","180.03"	
"2015/11/09","178.06"	
"2015/11/10","175.84"	
"2015/11/11","176.36"	
"2015/11/12","176.77"	
"2015/11/13","175.18"	
"2015/11/14","175.18"	
"2015/11/15","175.18"	
"2015/11/16","173.31"	
"2015/11/17","175.88"	
"2015/11/18","175.22"	
"2015/11/19","179.43"	
"2015/11/20","180.38"	
"2015/11/21","180.38"	
"2015/11/22","180.38"	
"2015/11/23","179.65"	
"2015/11/24","179.88"	
"2015/11/25","179.44"	
"2015/11/26","180.27"	
"2015/11/27","179.1"	
"2015/11/28","179.1"	
"2015/11/29","179.1"	
"2015/11/30","177.71"	
"2015/12/01","181.2"	
"2015/12/02","179.74"	
"2015/12/03","178.47"	
"2015/12/04","177.59"	
"2015/12/05","177.59"	
"2015/12/06","177.59"	
"2015/12/07","176.49"	
"2015/12/08","174.37"	
"2015/12/09","173.48"	
"2015/12/10","173.93"	
"2015/12/11","172.35"	
"2015/12/12","172.35"	
"2015/12/13","172.35"	
"2015/12/14","170.41"	
"2015/12/15","170.21"	
"2015/12/16","173.75"	
"2015/12/17","175.14"	
"2015/12/18","174.29"	
"2015/12/19","174.29"	
"2015/12/20","174.29"	
"2015/12/21","174.61"	
"2015/12/22","175.84"	
"2015/12/23","176.77"	
"2015/12/24","178.08"	
"2015/12/25","178.08"	
"2015/12/26","178.08"	
"2015/12/27","178.08"	
"2015/12/28","177.65"	
"2015/12/29","178.1"	
"2015/12/30","178.48"	
"2015/12/31","178.56"	
