"基金名稱","亞洲股票基金"	
"2019/06/26","231.79"	
"2019/06/27","234.23"	
"2019/06/28","233.4"	
"2019/06/29","233.4"	
"2019/06/30","233.4"	
"2019/07/01","233.4"	
"2019/07/02","235.14"	
"2019/07/03","233.64"	
"2019/07/04","235.08"	
"2019/07/05","233.66"	
"2019/07/06","233.66"	
"2019/07/07","233.66"	
"2019/07/08","230.5"	
"2019/07/09","230.16"	
"2019/07/10","231.63"	
"2019/07/11","234.11"	
"2019/07/12","233.66"	
"2019/07/13","233.66"	
"2019/07/14","233.66"	
"2019/07/15","234.78"	
"2019/07/16","235.02"	
"2019/07/17","234.44"	
"2019/07/18","234.0"	
"2019/07/19","235.45"	
"2019/07/20","235.45"	
"2019/07/21","235.45"	
"2019/07/22","235.53"	
"2019/07/23","235.55"	
"2019/07/24","234.6"	
"2019/07/25","234.92"	
"2019/07/26","233.05"	
"2019/07/27","233.05"	
"2019/07/28","233.05"	
"2019/07/29","232.03"	
"2019/07/30","232.13"	
"2019/07/31","231.56"	
"2019/08/01","229.49"	
"2019/08/02","225.91"	
"2019/08/03","225.91"	
"2019/08/04","225.91"	
"2019/08/05","220.42"	
"2019/08/06","218.4"	
"2019/08/07","218.5"	
"2019/08/08","220.69"	
"2019/08/09","221.4"	
"2019/08/10","221.4"	
"2019/08/11","221.4"	
"2019/08/12","220.82"	
"2019/08/13","217.75"	
"2019/08/14","220.28"	
"2019/08/15","217.92"	
"2019/08/16","218.39"	
"2019/08/17","218.39"	
"2019/08/18","218.39"	
"2019/08/19","219.49"	
"2019/08/20","220.53"	
"2019/08/21","219.33"	
"2019/08/22","217.89"	
"2019/08/23","218.52"	
"2019/08/24","218.52"	
"2019/08/25","218.52"	
"2019/08/26","215.75"	
"2019/08/27","217.49"	
"2019/08/28","217.58"	
"2019/08/29","217.04"	
"2019/08/30","221.17"	
"2019/08/31","221.17"	
"2019/09/01","221.17"	
"2019/09/02","220.68"	
"2019/09/03","218.53"	
"2019/09/04","220.29"	
"2019/09/05","223.47"	
"2019/09/06","225.27"	
"2019/09/07","225.27"	
"2019/09/08","225.27"	
"2019/09/09","226.34"	
"2019/09/10","225.69"	
"2019/09/11","227.32"	
"2019/09/12","227.77"	
"2019/09/13","228.51"	
"2019/09/14","228.51"	
"2019/09/15","228.51"	
"2019/09/16","228.36"	
"2019/09/17","226.95"	
"2019/09/18","227.59"	
"2019/09/19","227.03"	
"2019/09/20","229.6"	
"2019/09/21","229.6"	
"2019/09/22","229.6"	
"2019/09/23","230.59"	
"2019/09/24","231.04"	
"2019/09/25","228.39"	
"2019/09/26","229.09"	
"2019/09/27","228.79"	
"2019/09/28","228.79"	
"2019/09/29","228.79"	
"2019/09/30","228.91"	
"2019/10/01","228.91"	
"2019/10/02","226.18"	
"2019/10/03","224.78"	
"2019/10/04","225.36"	
"2019/10/05","225.36"	
"2019/10/06","225.36"	
"2019/10/07","225.36"	
"2019/10/08","227.31"	
"2019/10/09","226.11"	
"2019/10/10","225.96"	
"2019/10/11","228.22"	
"2019/10/12","228.22"	
"2019/10/13","228.22"	
"2019/10/14","231.08"	
"2019/10/15","231.28"	
"2019/10/16","232.51"	
"2019/10/17","233.29"	
"2019/10/18","233.71"	
"2019/10/19","233.71"	
"2019/10/20","233.71"	
"2019/10/21","234.54"	
"2019/10/22","236.59"	
"2019/10/23","235.71"	
"2019/10/24","236.42"	
"2019/10/25","236.64"	
"2019/10/26","236.64"	
"2019/10/27","236.64"	
"2019/10/28","237.64"	
"2019/10/29","239.64"	
"2019/10/30","238.76"	
"2019/10/31","238.66"	
"2019/11/01","239.26"	
"2019/11/02","239.26"	
"2019/11/03","239.26"	
"2019/11/04","241.7"	
"2019/11/05","243.13"	
"2019/11/06","242.72"	
"2019/11/07","242.59"	
"2019/11/08","241.3"	
"2019/11/09","241.3"	
"2019/11/10","241.3"	
"2019/11/11","239.73"	
"2019/11/12","240.88"	
"2019/11/13","239.23"	
"2019/11/14","238.78"	
"2019/11/15","241.1"	
"2019/11/16","241.1"	
"2019/11/17","241.1"	
"2019/11/18","241.36"	
"2019/11/19","242.41"	
"2019/11/20","240.69"	
"2019/11/21","238.22"	
"2019/11/22","238.86"	
"2019/11/23","238.86"	
"2019/11/24","238.86"	
"2019/11/25","239.86"	
"2019/11/26","240.22"	
"2019/11/27","241.69"	
"2019/11/28","240.85"	
"2019/11/29","238.1"	
"2019/11/30","238.1"	
"2019/12/01","238.1"	
"2019/12/02","239.04"	
"2019/12/03","237.75"	
"2019/12/04","235.91"	
"2019/12/05","237.55"	
"2019/12/06","238.14"	
"2019/12/07","238.14"	
"2019/12/08","238.14"	
"2019/12/09","239.15"	
"2019/12/10","238.33"	
"2019/12/11","240.21"	
"2019/12/12","242.7"	
"2019/12/13","246.33"	
"2019/12/14","246.33"	
"2019/12/15","246.33"	
"2019/12/16","247.17"	
"2019/12/17","250.05"	
"2019/12/18","250.51"	
"2019/12/19","249.88"	
"2019/12/20","250.16"	
"2019/12/21","250.16"	
"2019/12/22","250.16"	
"2019/12/23","249.36"	
"2019/12/24","248.81"	
"2019/12/25","248.81"	
"2019/12/26","248.81"	
"2019/12/27","250.83"	
"2019/12/28","250.83"	
"2019/12/29","250.83"	
"2019/12/30","250.6"	
"2019/12/31","249.08"	
