"基金名稱","亞洲股票基金"	
"2006/06/26","130.38"	
"2006/06/27","131.19"	
"2006/06/28","129.29"	
"2006/06/29","131.02"	
"2006/06/30","135.54"	
"2006/07/01","135.54"	
"2006/07/02","135.54"	
"2006/07/03","136.08"	
"2006/07/04","136.4"	
"2006/07/05","134.78"	
"2006/07/06","134.79"	
"2006/07/07","135.84"	
"2006/07/08","135.84"	
"2006/07/09","135.84"	
"2006/07/10","136.09"	
"2006/07/11","135.4"	
"2006/07/12","135.99"	
"2006/07/13","134.87"	
"2006/07/14","131.24"	
"2006/07/15","131.24"	
"2006/07/16","131.24"	
"2006/07/17","129.39"	
"2006/07/18","128.72"	
"2006/07/19","128.66"	
"2006/07/20","133.1"	
"2006/07/21","132.38"	
"2006/07/22","132.38"	
"2006/07/23","132.38"	
"2006/07/24","131.33"	
"2006/07/25","133.17"	
"2006/07/26","132.51"	
"2006/07/27","135.06"	
"2006/07/28","134.0"	
"2006/07/29","134.0"	
"2006/07/30","134.0"	
"2006/07/31","134.41"	
"2006/08/01","133.86"	
"2006/08/02","133.53"	
"2006/08/03","133.88"	
"2006/08/04","134.27"	
"2006/08/05","134.27"	
"2006/08/06","134.27"	
"2006/08/07","134.19"	
"2006/08/08","135.59"	
"2006/08/09","135.72"	
"2006/08/10","135.74"	
"2006/08/11","134.87"	
"2006/08/12","134.87"	
"2006/08/13","134.87"	
"2006/08/14","135.27"	
"2006/08/15","134.9"	
"2006/08/16","136.68"	
"2006/08/17","138.32"	
"2006/08/18","138.24"	
"2006/08/19","138.24"	
"2006/08/20","138.24"	
"2006/08/21","137.83"	
"2006/08/22","139.03"	
"2006/08/23","138.77"	
"2006/08/24","136.77"	
"2006/08/25","136.66"	
"2006/08/26","136.66"	
"2006/08/27","136.66"	
"2006/08/28","136.19"	
"2006/08/29","138.03"	
"2006/08/30","138.86"	
"2006/08/31","139.38"	
"2006/09/01","139.85"	
"2006/09/02","139.85"	
"2006/09/03","139.85"	
"2006/09/04","142.35"	
"2006/09/05","142.81"	
"2006/09/06","141.64"	
"2006/09/07","140.4"	
"2006/09/08","139.73"	
"2006/09/09","139.73"	
"2006/09/10","139.73"	
"2006/09/11","137.29"	
"2006/09/12","136.3"	
"2006/09/13","137.29"	
"2006/09/14","138.49"	
"2006/09/15","138.41"	
"2006/09/16","138.41"	
"2006/09/17","138.41"	
"2006/09/18","140.36"	
"2006/09/19","140.59"	
"2006/09/20","139.45"	
"2006/09/21","139.77"	
"2006/09/22","138.46"	
"2006/09/23","138.46"	
"2006/09/24","138.46"	
"2006/09/25","138.27"	
"2006/09/26","137.96"	
"2006/09/27","140.09"	
"2006/09/28","140.26"	
"2006/09/29","140.65"	
"2006/09/30","140.65"	
"2006/10/01","140.65"	
"2006/10/02","140.65"	
"2006/10/03","141.56"	
"2006/10/04","140.01"	
"2006/10/05","142.08"	
"2006/10/06","141.76"	
"2006/10/07","141.76"	
"2006/10/08","141.76"	
"2006/10/09","140.33"	
"2006/10/10","141.34"	
"2006/10/11","142.06"	
"2006/10/12","142.49"	
"2006/10/13","144.47"	
"2006/10/14","144.47"	
"2006/10/15","144.47"	
"2006/10/16","145.34"	
"2006/10/17","144.4"	
"2006/10/18","144.5"	
"2006/10/19","144.47"	
"2006/10/20","145.0"	
"2006/10/21","145.0"	
"2006/10/22","145.0"	
"2006/10/23","144.71"	
"2006/10/24","144.63"	
"2006/10/25","145.5"	
"2006/10/26","146.83"	
"2006/10/27","147.19"	
"2006/10/28","147.19"	
"2006/10/29","147.19"	
"2006/10/30","147.19"	
"2006/10/31","147.34"	
"2006/11/01","148.22"	
"2006/11/02","148.49"	
"2006/11/03","148.72"	
"2006/11/04","148.72"	
"2006/11/05","148.72"	
"2006/11/06","148.76"	
"2006/11/07","150.76"	
"2006/11/08","149.45"	
"2006/11/09","149.81"	
"2006/11/10","150.87"	
"2006/11/11","150.87"	
"2006/11/12","150.87"	
"2006/11/13","149.93"	
"2006/11/14","150.97"	
"2006/11/15","151.41"	
"2006/11/16","151.74"	
"2006/11/17","151.75"	
"2006/11/18","151.75"	
"2006/11/19","151.75"	
"2006/11/20","150.72"	
"2006/11/21","151.2"	
"2006/11/22","153.6"	
"2006/11/23","154.1"	
"2006/11/24","153.68"	
"2006/11/25","153.68"	
"2006/11/26","153.68"	
"2006/11/27","154.6"	
"2006/11/28","152.27"	
"2006/11/29","154.56"	
"2006/11/30","156.65"	
"2006/12/01","156.43"	
"2006/12/02","156.43"	
"2006/12/03","156.43"	
"2006/12/04","156.01"	
"2006/12/05","156.93"	
"2006/12/06","158.39"	
"2006/12/07","158.21"	
"2006/12/08","156.4"	
"2006/12/09","156.4"	
"2006/12/10","156.4"	
"2006/12/11","155.88"	
"2006/12/12","155.0"	
"2006/12/13","154.99"	
"2006/12/14","157.44"	
"2006/12/15","157.72"	
"2006/12/16","157.72"	
"2006/12/17","157.72"	
"2006/12/18","158.13"	
"2006/12/19","156.69"	
"2006/12/20","159.03"	
"2006/12/21","158.57"	
"2006/12/22","158.59"	
"2006/12/23","158.59"	
"2006/12/24","158.59"	
"2006/12/25","158.59"	
"2006/12/26","158.59"	
"2006/12/27","159.08"	
"2006/12/28","160.1"	
"2006/12/29","160.61"	
"2006/12/30","160.61"	
"2006/12/31","160.61"	
