"基金名稱","亞洲股票基金"	
"2017/06/26","225.71"	
"2017/06/27","225.53"	
"2017/06/28","224.79"	
"2017/06/29","227.29"	
"2017/06/30","225.28"	
"2017/07/01","225.28"	
"2017/07/02","225.28"	
"2017/07/03","225.49"	
"2017/07/04","225.19"	
"2017/07/05","225.64"	
"2017/07/06","225.12"	
"2017/07/07","224.62"	
"2017/07/08","224.62"	
"2017/07/09","224.62"	
"2017/07/10","226.01"	
"2017/07/11","227.86"	
"2017/07/12","228.49"	
"2017/07/13","231.57"	
"2017/07/14","232.82"	
"2017/07/15","232.82"	
"2017/07/16","232.82"	
"2017/07/17","233.49"	
"2017/07/18","233.81"	
"2017/07/19","235.25"	
"2017/07/20","235.41"	
"2017/07/21","235.17"	
"2017/07/22","235.17"	
"2017/07/23","235.17"	
"2017/07/24","235.74"	
"2017/07/25","236.1"	
"2017/07/26","236.19"	
"2017/07/27","238.09"	
"2017/07/28","234.72"	
"2017/07/29","234.72"	
"2017/07/30","234.72"	
"2017/07/31","235.92"	
"2017/08/01","237.06"	
"2017/08/02","237.58"	
"2017/08/03","235.53"	
"2017/08/04","235.26"	
"2017/08/05","235.26"	
"2017/08/06","235.26"	
"2017/08/07","236.42"	
"2017/08/08","235.9"	
"2017/08/09","233.65"	
"2017/08/10","232.11"	
"2017/08/11","228.79"	
"2017/08/12","228.79"	
"2017/08/13","228.79"	
"2017/08/14","230.48"	
"2017/08/15","230.48"	
"2017/08/16","231.32"	
"2017/08/17","233.19"	
"2017/08/18","231.91"	
"2017/08/19","231.91"	
"2017/08/20","231.91"	
"2017/08/21","231.26"	
"2017/08/22","232.35"	
"2017/08/23","232.35"	
"2017/08/24","233.68"	
"2017/08/25","234.26"	
"2017/08/26","234.26"	
"2017/08/27","234.26"	
"2017/08/28","233.92"	
"2017/08/29","232.46"	
"2017/08/30","232.9"	
"2017/08/31","233.32"	
"2017/09/01","234.42"	
"2017/09/02","234.42"	
"2017/09/03","234.42"	
"2017/09/04","232.47"	
"2017/09/05","233.46"	
"2017/09/06","232.01"	
"2017/09/07","233.75"	
"2017/09/08","234.16"	
"2017/09/09","234.16"	
"2017/09/10","234.16"	
"2017/09/11","234.86"	
"2017/09/12","236.38"	
"2017/09/13","235.55"	
"2017/09/14","235.43"	
"2017/09/15","234.92"	
"2017/09/16","234.92"	
"2017/09/17","234.92"	
"2017/09/18","237.14"	
"2017/09/19","236.21"	
"2017/09/20","236.92"	
"2017/09/21","234.88"	
"2017/09/22","234.07"	
"2017/09/23","234.07"	
"2017/09/24","234.07"	
"2017/09/25","233.41"	
"2017/09/26","230.44"	
"2017/09/27","229.88"	
"2017/09/28","229.49"	
"2017/09/29","230.7"	
"2017/09/30","230.7"	
"2017/10/01","230.7"	
"2017/10/02","230.7"	
"2017/10/03","231.89"	
"2017/10/04","231.83"	
"2017/10/05","231.83"	
"2017/10/06","232.33"	
"2017/10/07","232.33"	
"2017/10/08","232.33"	
"2017/10/09","232.26"	
"2017/10/10","235.3"	
"2017/10/11","236.9"	
"2017/10/12","239.12"	
"2017/10/13","240.16"	
"2017/10/14","240.16"	
"2017/10/15","240.16"	
"2017/10/16","241.15"	
"2017/10/17","241.08"	
"2017/10/18","241.29"	
"2017/10/19","240.71"	
"2017/10/20","240.37"	
"2017/10/21","240.37"	
"2017/10/22","240.37"	
"2017/10/23","240.32"	
"2017/10/24","240.02"	
"2017/10/25","240.05"	
"2017/10/26","239.29"	
"2017/10/27","239.48"	
"2017/10/28","239.48"	
"2017/10/29","239.48"	
"2017/10/30","241.19"	
"2017/10/31","241.94"	
"2017/11/01","244.01"	
"2017/11/02","244.51"	
"2017/11/03","244.6"	
"2017/11/04","244.6"	
"2017/11/05","244.6"	
"2017/11/06","243.93"	
"2017/11/07","244.84"	
"2017/11/08","244.71"	
"2017/11/09","244.35"	
"2017/11/10","243.16"	
"2017/11/11","243.16"	
"2017/11/12","243.16"	
"2017/11/13","241.92"	
"2017/11/14","240.54"	
"2017/11/15","238.9"	
"2017/11/16","240.64"	
"2017/11/17","241.98"	
"2017/11/18","241.98"	
"2017/11/19","241.98"	
"2017/11/20","241.08"	
"2017/11/21","243.14"	
"2017/11/22","244.92"	
"2017/11/23","245.37"	
"2017/11/24","245.65"	
"2017/11/25","245.65"	
"2017/11/26","245.65"	
"2017/11/27","242.91"	
"2017/11/28","243.15"	
"2017/11/29","243.82"	
"2017/11/30","239.07"	
"2017/12/01","239.77"	
"2017/12/02","239.77"	
"2017/12/03","239.77"	
"2017/12/04","240.36"	
"2017/12/05","240.3"	
"2017/12/06","236.66"	
"2017/12/07","236.84"	
"2017/12/08","238.44"	
"2017/12/09","238.44"	
"2017/12/10","238.44"	
"2017/12/11","239.53"	
"2017/12/12","238.94"	
"2017/12/13","239.89"	
"2017/12/14","241.07"	
"2017/12/15","240.74"	
"2017/12/16","240.74"	
"2017/12/17","240.74"	
"2017/12/18","241.9"	
"2017/12/19","243.18"	
"2017/12/20","243.58"	
"2017/12/21","242.85"	
"2017/12/22","244.33"	
"2017/12/23","244.33"	
"2017/12/24","244.33"	
"2017/12/25","244.33"	
"2017/12/26","244.33"	
"2017/12/27","244.27"	
"2017/12/28","246.41"	
"2017/12/29","247.49"	
"2017/12/30","247.49"	
"2017/12/31","247.49"	
