"基金名稱","亞洲股票基金"	
"2020/06/25","225.7"	
"2020/06/26","224.26"	
"2020/06/27","224.26"	
"2020/06/28","224.26"	
"2020/06/29","221.84"	
"2020/06/30","223.61"	
"2020/07/01","223.61"	
"2020/07/02","228.96"	
"2020/07/03","231.05"	
"2020/07/04","231.05"	
"2020/07/05","231.05"	
"2020/07/06","233.86"	
"2020/07/07","233.04"	
"2020/07/08","232.07"	
"2020/07/09","233.14"	
"2020/07/10","231.32"	
"2020/07/11","231.32"	
"2020/07/12","231.32"	
"2020/07/13","234.42"	
"2020/07/14","233.51"	
"2020/07/15","236.76"	
"2020/07/16","234.53"	
"2020/07/17","236.75"	
"2020/07/18","236.75"	
"2020/07/19","236.75"	
"2020/07/20","237.39"	
"2020/07/21","243.66"	
"2020/07/22","242.32"	
"2020/07/23","241.56"	
"2020/07/24","239.66"	
"2020/07/25","239.66"	
"2020/07/26","239.66"	
"2020/07/27","244.44"	
"2020/07/28","246.73"	
"2020/07/29","245.89"	
"2020/07/30","247.56"	
"2020/07/31","245.02"	
"2020/08/01","245.02"	
"2020/08/02","245.02"	
"2020/08/03","242.53"	
"2020/08/04","247.29"	
"2020/08/05","248.7"	
"2020/08/06","251.37"	
"2020/08/07","249.37"	
"2020/08/08","249.37"	
"2020/08/09","249.37"	
"2020/08/10","251.23"	
"2020/08/11","251.76"	
"2020/08/12","250.83"	
"2020/08/13","251.48"	
"2020/08/14","250.96"	
"2020/08/15","250.96"	
"2020/08/16","250.96"	
"2020/08/17","251.94"	
"2020/08/18","252.8"	
"2020/08/19","252.91"	
"2020/08/20","246.04"	
"2020/08/21","247.87"	
"2020/08/22","247.87"	
"2020/08/23","247.87"	
"2020/08/24","249.85"	
"2020/08/25","251.62"	
"2020/08/26","252.77"	
"2020/08/27","253.12"	
"2020/08/28","253.39"	
"2020/08/29","253.39"	
"2020/08/30","253.39"	
"2020/08/31","250.53"	
"2020/09/01","251.58"	
"2020/09/02","252.38"	
"2020/09/03","253.21"	
"2020/09/04","247.92"	
"2020/09/05","247.92"	
"2020/09/06","247.92"	
"2020/09/07","249.19"	
"2020/09/08","250.92"	
"2020/09/09","248.29"	
"2020/09/10","250.74"	
"2020/09/11","249.85"	
"2020/09/12","249.85"	
"2020/09/13","249.85"	
"2020/09/14","253.63"	
"2020/09/15","254.76"	
"2020/09/16","256.85"	
"2020/09/17","253.42"	
"2020/09/18","254.33"	
"2020/09/19","254.33"	
"2020/09/20","254.33"	
"2020/09/21","251.62"	
"2020/09/22","247.49"	
"2020/09/23","248.45"	
"2020/09/24","241.96"	
"2020/09/25","244.25"	
"2020/09/26","244.25"	
"2020/09/27","244.25"	
"2020/09/28","246.51"	
"2020/09/29","248.5"	
"2020/09/30","247.62"	
"2020/10/01","247.62"	
"2020/10/02","247.62"	
"2020/10/03","247.62"	
"2020/10/04","247.62"	
"2020/10/05","252.71"	
"2020/10/06","254.84"	
"2020/10/07","256.86"	
"2020/10/08","260.34"	
"2020/10/09","260.33"	
"2020/10/10","260.33"	
"2020/10/11","260.33"	
"2020/10/12","263.22"	
"2020/10/13","263.22"	
"2020/10/14","263.28"	
"2020/10/15","260.76"	
"2020/10/16","259.32"	
"2020/10/17","259.32"	
"2020/10/18","259.32"	
"2020/10/19","261.38"	
"2020/10/20","261.43"	
"2020/10/21","262.97"	
"2020/10/22","262.21"	
