"基金名稱","增長組合"	
"2013/04/20","183.1"	
"2013/04/21","183.1"	
"2013/04/22","183.96"	
"2013/04/23","184.11"	
"2013/04/24","185.86"	
"2013/04/25","187.0"	
"2013/04/26","187.3"	
"2013/04/27","187.3"	
"2013/04/28","187.3"	
"2013/04/29","187.97"	
"2013/04/30","189.18"	
"2013/05/01","189.18"	
"2013/05/02","188.8"	
"2013/05/03","189.7"	
"2013/05/04","189.7"	
"2013/05/05","189.7"	
"2013/05/06","190.58"	
"2013/05/07","191.64"	
"2013/05/08","192.93"	
"2013/05/09","192.35"	
"2013/05/10","192.32"	
"2013/05/11","192.32"	
"2013/05/12","192.32"	
"2013/05/13","191.44"	
"2013/05/14","191.85"	
"2013/05/15","192.84"	
"2013/05/16","192.75"	
"2013/05/17","192.75"	
"2013/05/18","192.75"	
"2013/05/19","192.75"	
"2013/05/20","194.57"	
"2013/05/21","193.93"	
"2013/05/22","193.44"	
"2013/05/23","189.26"	
"2013/05/24","189.21"	
"2013/05/25","189.21"	
"2013/05/26","189.21"	
"2013/05/27","189.29"	
"2013/05/28","190.73"	
"2013/05/29","189.33"	
"2013/05/30","188.98"	
"2013/05/31","187.7"	
"2013/06/01","187.7"	
"2013/06/02","187.7"	
"2013/06/03","186.91"	
"2013/06/04","187.57"	
"2013/06/05","185.18"	
"2013/06/06","184.21"	
"2013/06/07","184.74"	
"2013/06/08","184.74"	
"2013/06/09","184.74"	
"2013/06/10","185.3"	
"2013/06/11","183.34"	
"2013/06/12","183.34"	
"2013/06/13","181.89"	
"2013/06/14","182.52"	
"2013/06/15","182.52"	
"2013/06/16","182.52"	
"2013/06/17","184.28"	
"2013/06/18","184.73"	
"2013/06/19","183.9"	
"2013/06/20","178.02"	
"2013/06/21","177.03"	
"2013/06/22","177.03"	
"2013/06/23","177.03"	
"2013/06/24","173.55"	
"2013/06/25","173.88"	
"2013/06/26","176.45"	
"2013/06/27","178.42"	
"2013/06/28","180.17"	
"2013/06/29","180.17"	
"2013/06/30","180.17"	
"2013/07/01","180.17"	
"2013/07/02","180.79"	
"2013/07/03","178.35"	
"2013/07/04","179.62"	
"2013/07/05","180.81"	
"2013/07/06","180.81"	
"2013/07/07","180.81"	
"2013/07/08","179.9"	
"2013/07/09","181.14"	
"2013/07/10","182.19"	
"2013/07/11","186.03"	
"2013/07/12","186.01"	
"2013/07/13","186.01"	
"2013/07/14","186.01"	
"2013/07/15","186.38"	
"2013/07/16","186.44"	
"2013/07/17","186.57"	
"2013/07/18","186.62"	
"2013/07/19","186.17"	
"2013/07/20","186.17"	
"2013/07/21","186.17"	
"2013/07/22","186.97"	
"2013/07/23","188.91"	
"2013/07/24","189.06"	
"2013/07/25","188.52"	
"2013/07/26","188.18"	
"2013/07/27","188.18"	
"2013/07/28","188.18"	
"2013/07/29","186.84"	
"2013/07/30","187.44"	
"2013/07/31","187.01"	
"2013/08/01","188.91"	
"2013/08/02","189.91"	
"2013/08/03","189.91"	
"2013/08/04","189.91"	
"2013/08/05","189.77"	
"2013/08/06","189.05"	
"2013/08/07","187.01"	
"2013/08/08","187.67"	
"2013/08/09","188.12"	
"2013/08/10","188.12"	
"2013/08/11","188.12"	
"2013/08/12","189.03"	
"2013/08/13","190.47"	
"2013/08/14","190.47"	
"2013/08/15","189.14"	
"2013/08/16","189.14"	
"2013/08/17","189.14"	
"2013/08/18","189.14"	
"2013/08/19","188.37"	
"2013/08/20","186.19"	
"2013/08/21","185.37"	
"2013/08/22","185.59"	
"2013/08/23","186.63"	
"2013/08/24","186.63"	
"2013/08/25","186.63"	
"2013/08/26","186.97"	
"2013/08/27","185.04"	
"2013/08/28","183.54"	
"2013/08/29","184.61"	
"2013/08/30","184.53"	
"2013/08/31","184.53"	
"2013/09/01","184.53"	
"2013/09/02","186.28"	
"2013/09/03","187.49"	
"2013/09/04","187.73"	
"2013/09/05","188.65"	
"2013/09/06","188.67"	
"2013/09/07","188.67"	
"2013/09/08","188.67"	
"2013/09/09","190.63"	
"2013/09/10","192.6"	
"2013/09/11","192.82"	
"2013/09/12","192.68"	
"2013/09/13","192.5"	
"2013/09/14","192.5"	
"2013/09/15","192.5"	
"2013/09/16","194.59"	
"2013/09/17","194.37"	
"2013/09/18","194.93"	
"2013/09/19","197.17"	
"2013/09/20","197.17"	
"2013/09/21","197.17"	
"2013/09/22","197.17"	
"2013/09/23","196.31"	
"2013/09/24","195.72"	
"2013/09/25","195.66"	
"2013/09/26","195.7"	
"2013/09/27","195.76"	
"2013/09/28","195.76"	
"2013/09/29","195.76"	
"2013/09/30","193.88"	
"2013/10/01","193.88"	
"2013/10/02","194.75"	
"2013/10/03","195.55"	
"2013/10/04","195.67"	
"2013/10/05","195.67"	
"2013/10/06","195.67"	
"2013/10/07","194.38"	
"2013/10/08","194.73"	
"2013/10/09","194.48"	
"2013/10/10","195.61"	
"2013/10/11","197.36"	
"2013/10/12","197.36"	
"2013/10/13","197.36"	
"2013/10/14","197.36"	
"2013/10/15","198.23"	
"2013/10/16","198.3"	
"2013/10/17","199.22"	
"2013/10/18","201.04"	
"2013/10/19","201.04"	
"2013/10/20","201.04"	
"2013/10/21","201.6"	
"2013/10/22","201.72"	
"2013/10/23","200.37"	
"2013/10/24","200.41"	
"2013/10/25","199.38"	
"2013/10/26","199.38"	
"2013/10/27","199.38"	
"2013/10/28","200.09"	
"2013/10/29","200.1"	
"2013/10/30","201.52"	
"2013/10/31","200.62"	
"2013/11/01","200.26"	
"2013/11/02","200.26"	
"2013/11/03","200.26"	
"2013/11/04","200.08"	
"2013/11/05","199.48"	
"2013/11/06","199.88"	
"2013/11/07","198.48"	
"2013/11/08","197.88"	
"2013/11/09","197.88"	
"2013/11/10","197.88"	
"2013/11/11","198.88"	
"2013/11/12","198.74"	
"2013/11/13","197.41"	
"2013/11/14","199.14"	
"2013/11/15","201.07"	
"2013/11/16","201.07"	
"2013/11/17","201.07"	
"2013/11/18","203.69"	
"2013/11/19","203.25"	
"2013/11/20","202.94"	
"2013/11/21","202.44"	
"2013/11/22","203.08"	
"2013/11/23","203.08"	
"2013/11/24","203.08"	
"2013/11/25","203.36"	
"2013/11/26","203.32"	
"2013/11/27","203.82"	
"2013/11/28","204.36"	
"2013/11/29","204.71"	
"2013/11/30","204.71"	
"2013/12/01","204.71"	
"2013/12/02","204.64"	
"2013/12/03","203.58"	
"2013/12/04","202.4"	
"2013/12/05","202.1"	
"2013/12/06","202.79"	
"2013/12/07","202.79"	
"2013/12/08","202.79"	
"2013/12/09","203.59"	
"2013/12/10","203.13"	
"2013/12/11","201.62"	
"2013/12/12","200.37"	
"2013/12/13","200.19"	
"2013/12/14","200.19"	
"2013/12/15","200.19"	
"2013/12/16","200.18"	
"2013/12/17","199.96"	
"2013/12/18","201.47"	
"2013/12/19","201.17"	
"2013/12/20","200.67"	
"2013/12/21","200.67"	
"2013/12/22","200.67"	
"2013/12/23","201.82"	
"2013/12/24","202.72"	
"2013/12/25","202.72"	
"2013/12/26","202.72"	
"2013/12/27","204.61"	
"2013/12/28","204.61"	
"2013/12/29","204.61"	
"2013/12/30","204.94"	
"2013/12/31","205.65"	
