"基金名稱","增長組合"	
"2014/04/20","201.47"	
"2014/04/21","201.47"	
"2014/04/22","202.12"	
"2014/04/23","201.89"	
"2014/04/24","201.97"	
"2014/04/25","200.42"	
"2014/04/26","200.42"	
"2014/04/27","200.42"	
"2014/04/28","199.37"	
"2014/04/29","200.38"	
"2014/04/30","199.43"	
"2014/05/01","199.43"	
"2014/05/02","200.66"	
"2014/05/03","200.66"	
"2014/05/04","200.66"	
"2014/05/05","200.23"	
"2014/05/06","200.23"	
"2014/05/07","198.49"	
"2014/05/08","198.35"	
"2014/05/09","198.16"	
"2014/05/10","198.16"	
"2014/05/11","198.16"	
"2014/05/12","199.78"	
"2014/05/13","200.79"	
"2014/05/14","201.6"	
"2014/05/15","201.19"	
"2014/05/16","200.67"	
"2014/05/17","200.67"	
"2014/05/18","200.67"	
"2014/05/19","200.55"	
"2014/05/20","200.52"	
"2014/05/21","201.26"	
"2014/05/22","202.66"	
"2014/05/23","203.36"	
"2014/05/24","203.36"	
"2014/05/25","203.36"	
"2014/05/26","203.93"	
"2014/05/27","204.02"	
"2014/05/28","204.55"	
"2014/05/29","204.58"	
"2014/05/30","204.82"	
"2014/05/31","204.82"	
"2014/06/01","204.82"	
"2014/06/02","204.82"	
"2014/06/03","206.06"	
"2014/06/04","205.73"	
"2014/06/05","206.2"	
"2014/06/06","206.62"	
"2014/06/07","206.62"	
"2014/06/08","206.62"	
"2014/06/09","207.1"	
"2014/06/10","207.64"	
"2014/06/11","207.39"	
"2014/06/12","207.09"	
"2014/06/13","207.59"	
"2014/06/14","207.59"	
"2014/06/15","207.59"	
"2014/06/16","207.18"	
"2014/06/17","206.88"	
"2014/06/18","207.39"	
"2014/06/19","208.54"	
"2014/06/20","208.51"	
"2014/06/21","208.51"	
"2014/06/22","208.51"	
"2014/06/23","207.29"	
"2014/06/24","207.28"	
"2014/06/25","207.01"	
"2014/06/26","208.24"	
"2014/06/27","208.24"	
"2014/06/28","208.24"	
"2014/06/29","208.24"	
"2014/06/30","208.65"	
"2014/07/01","208.65"	
"2014/07/02","211.2"	
"2014/07/03","211.79"	
"2014/07/04","212.02"	
"2014/07/05","212.02"	
"2014/07/06","212.02"	
"2014/07/07","211.56"	
"2014/07/08","210.85"	
"2014/07/09","209.7"	
"2014/07/10","209.24"	
"2014/07/11","209.15"	
"2014/07/12","209.15"	
"2014/07/13","209.15"	
"2014/07/14","210.04"	
"2014/07/15","210.24"	
"2014/07/16","210.79"	
"2014/07/17","209.77"	
"2014/07/18","209.61"	
"2014/07/19","209.61"	
"2014/07/20","209.61"	
"2014/07/21","209.25"	
"2014/07/22","211.33"	
"2014/07/23","212.1"	
"2014/07/24","212.62"	
"2014/07/25","212.31"	
"2014/07/26","212.31"	
"2014/07/27","212.31"	
"2014/07/28","212.95"	
"2014/07/29","213.23"	
"2014/07/30","212.91"	
"2014/07/31","211.62"	
"2014/08/01","210.09"	
"2014/08/02","210.09"	
"2014/08/03","210.09"	
"2014/08/04","210.87"	
"2014/08/05","210.05"	
"2014/08/06","209.42"	
"2014/08/07","208.18"	
"2014/08/08","207.58"	
"2014/08/09","207.58"	
"2014/08/10","207.58"	
"2014/08/11","210.02"	
"2014/08/12","210.24"	
"2014/08/13","211.36"	
"2014/08/14","211.36"	
"2014/08/15","211.34"	
"2014/08/16","211.34"	
"2014/08/17","211.34"	
"2014/08/18","211.88"	
"2014/08/19","213.0"	
"2014/08/20","213.11"	
"2014/08/21","212.8"	
"2014/08/22","212.83"	
"2014/08/23","212.83"	
"2014/08/24","212.83"	
"2014/08/25","213.4"	
"2014/08/26","213.2"	
"2014/08/27","213.07"	
"2014/08/28","211.9"	
"2014/08/29","212.34"	
"2014/08/30","212.34"	
"2014/08/31","212.34"	
"2014/09/01","212.38"	
"2014/09/02","212.33"	
"2014/09/03","214.58"	
"2014/09/04","214.5"	
"2014/09/05","214.04"	
"2014/09/06","214.04"	
"2014/09/07","214.04"	
"2014/09/08","213.88"	
"2014/09/09","213.88"	
"2014/09/10","211.72"	
"2014/09/11","211.62"	
"2014/09/12","211.05"	
"2014/09/13","211.05"	
"2014/09/14","211.05"	
"2014/09/15","209.99"	
"2014/09/16","209.12"	
"2014/09/17","209.95"	
"2014/09/18","209.74"	
"2014/09/19","210.29"	
"2014/09/20","210.29"	
"2014/09/21","210.29"	
"2014/09/22","208.35"	
"2014/09/23","207.23"	
"2014/09/24","208.1"	
"2014/09/25","206.92"	
"2014/09/26","206.72"	
"2014/09/27","206.72"	
"2014/09/28","206.72"	
"2014/09/29","204.85"	
"2014/09/30","203.82"	
"2014/10/01","203.82"	
"2014/10/02","203.82"	
"2014/10/03","202.31"	
"2014/10/04","202.31"	
"2014/10/05","202.31"	
"2014/10/06","203.3"	
"2014/10/07","202.97"	
"2014/10/08","202.5"	
"2014/10/09","202.16"	
"2014/10/10","199.15"	
"2014/10/11","199.15"	
"2014/10/12","199.15"	
"2014/10/13","198.13"	
"2014/10/14","197.6"	
"2014/10/15","196.91"	
"2014/10/16","195.89"	
"2014/10/17","196.93"	
"2014/10/18","196.93"	
"2014/10/19","196.93"	
"2014/10/20","198.7"	
"2014/10/21","199.95"	
"2014/10/22","201.51"	
"2014/10/23","201.78"	
"2014/10/24","202.12"	
"2014/10/25","202.12"	
"2014/10/26","202.12"	
"2014/10/27","201.63"	
"2014/10/28","203.69"	
"2014/10/29","205.05"	
"2014/10/30","204.63"	
"2014/10/31","207.52"	
"2014/11/01","207.52"	
"2014/11/02","207.52"	
"2014/11/03","206.57"	
"2014/11/04","206.21"	
"2014/11/05","206.02"	
"2014/11/06","205.38"	
"2014/11/07","204.87"	
"2014/11/08","204.87"	
"2014/11/09","204.87"	
"2014/11/10","206.17"	
"2014/11/11","206.38"	
"2014/11/12","206.5"	
"2014/11/13","207.28"	
"2014/11/14","207.54"	
"2014/11/15","207.54"	
"2014/11/16","207.54"	
"2014/11/17","205.89"	
"2014/11/18","206.12"	
"2014/11/19","205.73"	
"2014/11/20","205.5"	
"2014/11/21","206.59"	
"2014/11/22","206.59"	
"2014/11/23","206.59"	
"2014/11/24","208.54"	
"2014/11/25","208.51"	
"2014/11/26","209.78"	
"2014/11/27","209.32"	
"2014/11/28","209.29"	
"2014/11/29","209.29"	
"2014/11/30","209.29"	
"2014/12/01","206.88"	
"2014/12/02","208.19"	
"2014/12/03","207.82"	
"2014/12/04","208.4"	
"2014/12/05","209.09"	
"2014/12/06","209.09"	
"2014/12/07","209.09"	
"2014/12/08","208.39"	
"2014/12/09","205.94"	
"2014/12/10","205.02"	
"2014/12/11","204.64"	
"2014/12/12","203.06"	
"2014/12/13","203.06"	
"2014/12/14","203.06"	
"2014/12/15","200.98"	
"2014/12/16","199.95"	
"2014/12/17","200.52"	
"2014/12/18","202.78"	
"2014/12/19","204.44"	
"2014/12/20","204.44"	
"2014/12/21","204.44"	
"2014/12/22","205.53"	
"2014/12/23","205.42"	
"2014/12/24","205.36"	
"2014/12/25","205.36"	
"2014/12/26","205.36"	
"2014/12/27","205.36"	
"2014/12/28","205.36"	
"2014/12/29","207.5"	
"2014/12/30","206.3"	
"2014/12/31","206.57"	
