"基金名稱","增長組合"	
"2001/04/20","96.73"	
"2001/04/21","96.28"	
"2001/04/22","96.28"	
"2001/04/23","96.28"	
"2001/04/24","95.92"	
"2001/04/25","96.26"	
"2001/04/26","96.72"	
"2001/04/27","97.11"	
"2001/04/28","98.85"	
"2001/04/29","98.85"	
"2001/04/30","98.85"	
"2001/05/01","98.85"	
"2001/05/02","98.85"	
"2001/05/03","98.32"	
"2001/05/04","98.3"	
"2001/05/05","98.91"	
"2001/05/06","98.91"	
"2001/05/07","98.91"	
"2001/05/08","98.38"	
"2001/05/09","98.12"	
"2001/05/10","98.38"	
"2001/05/11","98.17"	
"2001/05/12","97.18"	
"2001/05/13","97.18"	
"2001/05/14","97.18"	
"2001/05/15","97.58"	
"2001/05/16","98.15"	
"2001/05/17","99.08"	
"2001/05/18","98.92"	
"2001/05/19","99.85"	
"2001/05/20","99.85"	
"2001/05/21","99.85"	
"2001/05/22","99.95"	
"2001/05/23","99.6"	
"2001/05/24","99.57"	
"2001/05/25","99.17"	
"2001/05/26","99.19"	
"2001/05/27","99.19"	
"2001/05/28","99.19"	
"2001/05/29","98.87"	
"2001/05/30","97.82"	
"2001/05/31","97.27"	
"2001/06/01","97.23"	
"2001/06/02","97.68"	
"2001/06/03","97.68"	
"2001/06/04","97.68"	
"2001/06/05","98.06"	
"2001/06/06","97.93"	
"2001/06/07","98.5"	
"2001/06/08","98.53"	
"2001/06/09","97.72"	
"2001/06/10","97.72"	
"2001/06/11","97.72"	
"2001/06/12","96.86"	
"2001/06/13","96.75"	
"2001/06/14","96.0"	
"2001/06/15","95.57"	
"2001/06/16","94.82"	
"2001/06/17","94.82"	
"2001/06/18","94.82"	
"2001/06/19","95.05"	
"2001/06/20","94.86"	
"2001/06/21","95.51"	
"2001/06/22","95.54"	
"2001/06/23","95.22"	
"2001/06/24","95.22"	
"2001/06/25","95.22"	
"2001/06/26","95.22"	
"2001/06/27","94.98"	
"2001/06/28","94.72"	
"2001/06/29","95.41"	
"2001/06/30","95.72"	
"2001/07/01","95.72"	
"2001/07/02","95.72"	
"2001/07/03","95.72"	
"2001/07/04","95.56"	
"2001/07/05","94.61"	
"2001/07/06","93.28"	
"2001/07/07","93.28"	
"2001/07/08","93.28"	
"2001/07/09","93.28"	
"2001/07/10","93.29"	
"2001/07/11","92.79"	
"2001/07/12","93.66"	
"2001/07/13","93.53"	
"2001/07/14","93.17"	
"2001/07/15","93.17"	
"2001/07/16","93.17"	
"2001/07/17","92.85"	
"2001/07/18","92.79"	
"2001/07/19","92.88"	
"2001/07/20","92.78"	
"2001/07/21","92.04"	
"2001/07/22","92.04"	
"2001/07/23","92.04"	
"2001/07/24","91.69"	
"2001/07/25","92.02"	
"2001/07/26","92.02"	
"2001/07/27","92.48"	
"2001/07/28","92.18"	
"2001/07/29","92.18"	
"2001/07/30","92.18"	
"2001/07/31","93.08"	
"2001/08/01","93.75"	
"2001/08/02","94.24"	
"2001/08/03","93.68"	
"2001/08/04","93.0"	
"2001/08/05","93.0"	
"2001/08/06","93.0"	
"2001/08/07","92.89"	
"2001/08/08","92.33"	
"2001/08/09","91.51"	
"2001/08/10","91.91"	
"2001/08/11","91.65"	
"2001/08/12","91.65"	
"2001/08/13","91.65"	
"2001/08/14","92.6"	
"2001/08/15","93.08"	
"2001/08/16","92.41"	
"2001/08/17","92.06"	
"2001/08/18","91.51"	
"2001/08/19","91.51"	
"2001/08/20","91.51"	
"2001/08/21","91.59"	
"2001/08/22","91.62"	
"2001/08/23","91.41"	
"2001/08/24","91.53"	
"2001/08/25","91.66"	
"2001/08/26","91.66"	
"2001/08/27","91.66"	
"2001/08/28","91.21"	
"2001/08/29","90.94"	
"2001/08/30","90.49"	
"2001/08/31","89.97"	
"2001/09/01","89.28"	
"2001/09/02","89.28"	
"2001/09/03","89.28"	
"2001/09/04","89.79"	
"2001/09/05","89.1"	
"2001/09/06","88.15"	
"2001/09/07","87.33"	
"2001/09/08","86.94"	
"2001/09/09","86.94"	
"2001/09/10","86.94"	
"2001/09/15","82.41"	
"2001/09/16","82.41"	
"2001/09/17","82.41"	
"2001/09/18","82.35"	
"2001/09/19","82.73"	
"2001/09/20","81.48"	
"2001/09/21","79.8"	
"2001/09/22","81.31"	
"2001/09/23","81.31"	
"2001/09/24","81.31"	
"2001/09/25","81.77"	
"2001/09/26","81.83"	
"2001/09/27","82.64"	
"2001/09/28","83.95"	
"2001/09/29","84.62"	
"2001/09/30","84.62"	
"2001/10/01","84.62"	
"2001/10/02","84.62"	
"2001/10/03","84.62"	
"2001/10/04","85.81"	
"2001/10/05","86.13"	
"2001/10/06","85.38"	
"2001/10/07","85.38"	
"2001/10/08","85.38"	
"2001/10/09","85.87"	
"2001/10/10","86.03"	
"2001/10/11","86.87"	
"2001/10/12","86.7"	
"2001/10/13","86.36"	
"2001/10/14","86.36"	
"2001/10/15","86.36"	
"2001/10/16","86.66"	
"2001/10/17","87.03"	
"2001/10/18","85.84"	
"2001/10/19","85.67"	
"2001/10/20","85.81"	
"2001/10/21","85.81"	
"2001/10/22","85.81"	
"2001/10/23","86.72"	
"2001/10/24","86.92"	
"2001/10/25","87.21"	
"2001/10/26","87.21"	
"2001/10/27","86.46"	
"2001/10/28","86.46"	
"2001/10/29","86.46"	
"2001/10/30","85.76"	
"2001/10/31","85.69"	
"2001/11/01","86.37"	
"2001/11/02","86.41"	
"2001/11/03","87.21"	
"2001/11/04","87.21"	
"2001/11/05","87.21"	
"2001/11/06","87.55"	
"2001/11/07","87.17"	
"2001/11/08","87.98"	
"2001/11/09","88.34"	
"2001/11/10","88.07"	
"2001/11/11","88.07"	
"2001/11/12","88.07"	
"2001/11/13","88.41"	
"2001/11/14","89.14"	
"2001/11/15","89.92"	
"2001/11/16","90.15"	
"2001/11/17","90.57"	
"2001/11/18","90.57"	
"2001/11/19","90.57"	
"2001/11/20","90.04"	
"2001/11/21","89.8"	
"2001/11/22","90.01"	
"2001/11/23","90.53"	
"2001/11/24","91.27"	
"2001/11/25","91.27"	
"2001/11/26","91.27"	
"2001/11/27","90.8"	
"2001/11/28","89.46"	
"2001/11/29","89.58"	
"2001/11/30","90.31"	
"2001/12/01","89.85"	
"2001/12/02","89.85"	
"2001/12/03","89.85"	
"2001/12/04","90.71"	
"2001/12/05","92.55"	
"2001/12/06","92.74"	
"2001/12/07","92.61"	
"2001/12/08","91.5"	
"2001/12/09","91.5"	
"2001/12/10","91.5"	
"2001/12/11","91.15"	
"2001/12/12","91.64"	
"2001/12/13","90.36"	
"2001/12/14","90.13"	
"2001/12/15","90.14"	
"2001/12/16","90.14"	
"2001/12/17","90.14"	
"2001/12/18","90.38"	
"2001/12/19","90.62"	
"2001/12/20","90.72"	
"2001/12/21","89.81"	
"2001/12/22","89.79"	
"2001/12/23","89.79"	
"2001/12/24","89.79"	
"2001/12/25","90.79"	
"2001/12/26","90.79"	
"2001/12/27","90.79"	
"2001/12/28","91.42"	
"2001/12/29","91.34"	
"2001/12/30","91.34"	
"2001/12/31","91.34"	
