"基金名稱","增長組合"	
"2003/04/20","78.02"	
"2003/04/21","78.02"	
"2003/04/22","78.02"	
"2003/04/23","77.97"	
"2003/04/24","77.41"	
"2003/04/25","76.79"	
"2003/04/26","77.24"	
"2003/04/27","77.24"	
"2003/04/28","77.24"	
"2003/04/29","78.44"	
"2003/04/30","78.79"	
"2003/05/01","79.55"	
"2003/05/02","79.55"	
"2003/05/03","80.03"	
"2003/05/04","80.03"	
"2003/05/05","80.03"	
"2003/05/06","80.61"	
"2003/05/07","80.67"	
"2003/05/08","80.99"	
"2003/05/09","80.99"	
"2003/05/10","81.88"	
"2003/05/11","81.88"	
"2003/05/12","81.88"	
"2003/05/13","81.77"	
"2003/05/14","81.64"	
"2003/05/15","81.93"	
"2003/05/16","81.9"	
"2003/05/17","81.22"	
"2003/05/18","81.22"	
"2003/05/19","81.22"	
"2003/05/20","81.16"	
"2003/05/21","81.3"	
"2003/05/22","81.89"	
"2003/05/23","82.71"	
"2003/05/24","83.47"	
"2003/05/25","83.47"	
"2003/05/26","83.47"	
"2003/05/27","83.46"	
"2003/05/28","83.78"	
"2003/05/29","83.9"	
"2003/05/30","84.23"	
"2003/05/31","85.17"	
"2003/06/01","85.17"	
"2003/06/02","85.17"	
"2003/06/03","85.16"	
"2003/06/04","85.77"	
"2003/06/05","85.77"	
"2003/06/06","86.22"	
"2003/06/07","86.06"	
"2003/06/08","86.06"	
"2003/06/09","86.06"	
"2003/06/10","86.26"	
"2003/06/11","86.79"	
"2003/06/12","87.29"	
"2003/06/13","87.53"	
"2003/06/14","87.95"	
"2003/06/15","87.95"	
"2003/06/16","87.95"	
"2003/06/17","88.81"	
"2003/06/18","88.54"	
"2003/06/19","88.3"	
"2003/06/20","88.28"	
"2003/06/21","87.12"	
"2003/06/22","87.12"	
"2003/06/23","87.12"	
"2003/06/24","86.42"	
"2003/06/25","86.6"	
"2003/06/26","86.65"	
"2003/06/27","86.79"	
"2003/06/28","86.44"	
"2003/06/29","86.44"	
"2003/06/30","86.44"	
"2003/07/01","87.75"	
"2003/07/02","87.75"	
"2003/07/03","88.14"	
"2003/07/04","88.02"	
"2003/07/05","89.47"	
"2003/07/06","89.47"	
"2003/07/07","89.47"	
"2003/07/08","89.86"	
"2003/07/09","90.01"	
"2003/07/10","89.46"	
"2003/07/11","89.31"	
"2003/07/12","90.53"	
"2003/07/13","90.53"	
"2003/07/14","90.53"	
"2003/07/15","90.43"	
"2003/07/16","90.38"	
"2003/07/17","89.24"	
"2003/07/18","89.55"	
"2003/07/19","89.09"	
"2003/07/20","89.09"	
"2003/07/21","89.09"	
"2003/07/22","88.98"	
"2003/07/23","88.84"	
"2003/07/24","89.23"	
"2003/07/25","89.72"	
"2003/07/26","90.62"	
"2003/07/27","90.62"	
"2003/07/28","90.62"	
"2003/07/29","90.63"	
"2003/07/30","89.97"	
"2003/07/31","90.03"	
"2003/08/01","90.26"	
"2003/08/02","90.21"	
"2003/08/03","90.21"	
"2003/08/04","90.21"	
"2003/08/05","89.55"	
"2003/08/06","88.81"	
"2003/08/07","88.94"	
"2003/08/08","89.16"	
"2003/08/09","89.9"	
"2003/08/10","89.9"	
"2003/08/11","89.9"	
"2003/08/12","90.53"	
"2003/08/13","91.11"	
"2003/08/14","91.76"	
"2003/08/15","91.91"	
"2003/08/16","92.61"	
"2003/08/17","92.61"	
"2003/08/18","92.61"	
"2003/08/19","92.74"	
"2003/08/20","93.02"	
"2003/08/21","93.71"	
"2003/08/22","93.82"	
"2003/08/23","93.51"	
"2003/08/24","93.51"	
"2003/08/25","93.51"	
"2003/08/26","93.25"	
"2003/08/27","93.23"	
"2003/08/28","93.57"	
"2003/08/29","94.57"	
"2003/08/30","94.57"	
"2003/08/31","94.57"	
"2003/09/01","95.37"	
"2003/09/02","95.66"	
"2003/09/03","96.35"	
"2003/09/04","96.55"	
"2003/09/05","96.5"	
"2003/09/06","96.5"	
"2003/09/07","96.5"	
"2003/09/08","96.88"	
"2003/09/09","96.53"	
"2003/09/10","95.38"	
"2003/09/11","95.63"	
"2003/09/12","95.63"	
"2003/09/13","95.63"	
"2003/09/14","95.63"	
"2003/09/15","96.06"	
"2003/09/16","97.0"	
"2003/09/17","97.37"	
"2003/09/18","97.47"	
"2003/09/19","96.98"	
"2003/09/20","96.98"	
"2003/09/21","96.98"	
"2003/09/22","96.1"	
"2003/09/23","96.4"	
"2003/09/24","97.0"	
"2003/09/25","96.42"	
"2003/09/26","96.16"	
"2003/09/27","96.16"	
"2003/09/28","96.16"	
"2003/09/29","95.79"	
"2003/09/30","95.91"	
"2003/10/01","95.91"	
"2003/10/02","98.03"	
"2003/10/03","98.84"	
"2003/10/04","98.84"	
"2003/10/05","98.84"	
"2003/10/06","99.17"	
"2003/10/07","99.54"	
"2003/10/08","99.14"	
"2003/10/09","100.17"	
"2003/10/10","100.91"	
"2003/10/11","100.91"	
"2003/10/12","100.91"	
"2003/10/13","101.51"	
"2003/10/14","101.32"	
"2003/10/15","101.8"	
"2003/10/16","102.26"	
"2003/10/17","102.03"	
"2003/10/18","102.03"	
"2003/10/19","102.03"	
"2003/10/20","102.63"	
"2003/10/21","102.71"	
"2003/10/22","102.0"	
"2003/10/23","99.59"	
"2003/10/24","99.51"	
"2003/10/25","99.51"	
"2003/10/26","99.51"	
"2003/10/27","100.18"	
"2003/10/28","101.65"	
"2003/10/29","102.01"	
"2003/10/30","101.98"	
"2003/10/31","101.92"	
"2003/11/01","101.92"	
"2003/11/02","101.92"	
"2003/11/03","102.48"	
"2003/11/04","102.93"	
"2003/11/05","102.88"	
"2003/11/06","101.82"	
"2003/11/07","102.48"	
"2003/11/08","102.48"	
"2003/11/09","102.48"	
"2003/11/10","101.94"	
"2003/11/11","100.68"	
"2003/11/12","101.1"	
"2003/11/13","102.32"	
"2003/11/14","102.09"	
"2003/11/15","102.09"	
"2003/11/16","102.09"	
"2003/11/17","100.16"	
"2003/11/18","100.24"	
"2003/11/19","99.2"	
"2003/11/20","98.81"	
"2003/11/21","98.83"	
"2003/11/22","98.83"	
"2003/11/23","98.83"	
"2003/11/24","99.1"	
"2003/11/25","99.79"	
"2003/11/26","100.66"	
"2003/11/27","100.83"	
"2003/11/28","101.54"	
"2003/11/29","101.54"	
"2003/11/30","101.53"	
"2003/12/01","103.02"	
"2003/12/02","103.19"	
"2003/12/03","103.36"	
"2003/12/04","103.55"	
"2003/12/05","103.1"	
"2003/12/06","103.1"	
"2003/12/07","103.1"	
"2003/12/08","102.7"	
"2003/12/09","103.3"	
"2003/12/10","103.01"	
"2003/12/11","103.7"	
"2003/12/12","104.47"	
"2003/12/13","104.47"	
"2003/12/14","104.47"	
"2003/12/15","104.55"	
"2003/12/16","103.65"	
"2003/12/17","102.99"	
"2003/12/18","103.57"	
"2003/12/19","104.34"	
"2003/12/20","104.34"	
"2003/12/21","104.34"	
"2003/12/22","105.02"	
"2003/12/23","105.12"	
"2003/12/24","105.31"	
"2003/12/25","105.31"	
"2003/12/26","105.31"	
"2003/12/27","105.31"	
"2003/12/28","105.31"	
"2003/12/29","106.24"	
"2003/12/30","107.1"	
"2003/12/31","107.58"	
