"基金名稱","增長組合"	
"2010/04/20","164.5"	
"2010/04/21","164.64"	
"2010/04/22","164.0"	
"2010/04/23","163.78"	
"2010/04/24","163.78"	
"2010/04/25","163.78"	
"2010/04/26","165.15"	
"2010/04/27","162.53"	
"2010/04/28","161.33"	
"2010/04/29","161.65"	
"2010/04/30","162.02"	
"2010/05/01","162.02"	
"2010/05/02","162.02"	
"2010/05/03","161.44"	
"2010/05/04","159.42"	
"2010/05/05","157.1"	
"2010/05/06","152.61"	
"2010/05/07","151.38"	
"2010/05/08","151.38"	
"2010/05/09","151.38"	
"2010/05/10","156.28"	
"2010/05/11","154.93"	
"2010/05/12","155.57"	
"2010/05/13","156.58"	
"2010/05/14","154.19"	
"2010/05/15","154.19"	
"2010/05/16","154.19"	
"2010/05/17","151.86"	
"2010/05/18","152.13"	
"2010/05/19","149.93"	
"2010/05/20","146.65"	
"2010/05/21","146.65"	
"2010/05/22","146.65"	
"2010/05/23","146.65"	
"2010/05/24","147.82"	
"2010/05/25","144.42"	
"2010/05/26","145.23"	
"2010/05/27","148.26"	
"2010/05/28","149.52"	
"2010/05/29","149.52"	
"2010/05/30","149.52"	
"2010/05/31","149.58"	
"2010/06/01","148.1"	
"2010/06/02","148.11"	
"2010/06/03","150.27"	
"2010/06/04","147.54"	
"2010/06/05","147.54"	
"2010/06/06","147.54"	
"2010/06/07","145.58"	
"2010/06/08","146.11"	
"2010/06/09","146.48"	
"2010/06/10","148.44"	
"2010/06/11","149.44"	
"2010/06/12","149.44"	
"2010/06/13","149.44"	
"2010/06/14","150.95"	
"2010/06/15","152.01"	
"2010/06/16","152.01"	
"2010/06/17","152.95"	
"2010/06/18","153.59"	
"2010/06/19","153.59"	
"2010/06/20","153.59"	
"2010/06/21","155.97"	
"2010/06/22","154.67"	
"2010/06/23","153.86"	
"2010/06/24","152.85"	
"2010/06/25","152.02"	
"2010/06/26","152.02"	
"2010/06/27","152.02"	
"2010/06/28","152.37"	
"2010/06/29","148.97"	
"2010/06/30","148.03"	
"2010/07/01","148.03"	
"2010/07/02","147.02"	
"2010/07/03","147.02"	
"2010/07/04","147.02"	
"2010/07/05","146.85"	
"2010/07/06","148.86"	
"2010/07/07","150.21"	
"2010/07/08","151.31"	
"2010/07/09","152.71"	
"2010/07/10","152.71"	
"2010/07/11","152.71"	
"2010/07/12","152.77"	
"2010/07/13","153.64"	
"2010/07/14","154.67"	
"2010/07/15","153.74"	
"2010/07/16","152.37"	
"2010/07/17","152.37"	
"2010/07/18","152.37"	
"2010/07/19","151.86"	
"2010/07/20","152.59"	
"2010/07/21","153.0"	
"2010/07/22","154.17"	
"2010/07/23","155.63"	
"2010/07/24","155.63"	
"2010/07/25","155.63"	
"2010/07/26","156.39"	
"2010/07/27","156.92"	
"2010/07/28","157.23"	
"2010/07/29","157.26"	
"2010/07/30","156.85"	
"2010/07/31","156.85"	
"2010/08/01","156.85"	
"2010/08/02","159.71"	
"2010/08/03","160.15"	
"2010/08/04","160.11"	
"2010/08/05","160.15"	
"2010/08/06","160.42"	
"2010/08/07","160.42"	
"2010/08/08","160.42"	
"2010/08/09","161.32"	
"2010/08/10","159.43"	
"2010/08/11","156.7"	
"2010/08/12","155.44"	
"2010/08/13","155.66"	
"2010/08/14","155.66"	
"2010/08/15","155.66"	
"2010/08/16","155.82"	
"2010/08/17","156.74"	
"2010/08/18","156.82"	
"2010/08/19","156.46"	
"2010/08/20","155.3"	
"2010/08/21","155.3"	
"2010/08/22","155.3"	
"2010/08/23","154.82"	
"2010/08/24","153.4"	
"2010/08/25","152.68"	
"2010/08/26","152.86"	
"2010/08/27","153.59"	
"2010/08/28","153.59"	
"2010/08/29","153.59"	
"2010/08/30","153.93"	
"2010/08/31","153.12"	
"2010/09/01","155.54"	
"2010/09/02","156.8"	
"2010/09/03","158.01"	
"2010/09/04","158.01"	
"2010/09/05","158.01"	
"2010/09/06","159.43"	
"2010/09/07","158.76"	
"2010/09/08","158.12"	
"2010/09/09","159.09"	
"2010/09/10","159.53"	
"2010/09/11","159.53"	
"2010/09/12","159.53"	
"2010/09/13","161.87"	
"2010/09/14","162.46"	
"2010/09/15","162.81"	
"2010/09/16","162.08"	
"2010/09/17","162.96"	
"2010/09/18","162.96"	
"2010/09/19","162.96"	
"2010/09/20","163.96"	
"2010/09/21","164.11"	
"2010/09/22","164.39"	
"2010/09/23","164.39"	
"2010/09/24","165.26"	
"2010/09/25","165.26"	
"2010/09/26","165.26"	
"2010/09/27","166.06"	
"2010/09/28","165.72"	
"2010/09/29","166.73"	
"2010/09/30","166.55"	
"2010/10/01","166.55"	
"2010/10/02","166.55"	
"2010/10/03","166.55"	
"2010/10/04","167.37"	
"2010/10/05","168.65"	
"2010/10/06","170.12"	
"2010/10/07","170.16"	
"2010/10/08","170.29"	
"2010/10/09","170.29"	
"2010/10/10","170.29"	
"2010/10/11","171.12"	
"2010/10/12","170.39"	
"2010/10/13","172.39"	
"2010/10/14","174.05"	
"2010/10/15","173.4"	
"2010/10/16","173.4"	
"2010/10/17","173.4"	
"2010/10/18","172.56"	
"2010/10/19","172.16"	
"2010/10/20","172.11"	
"2010/10/21","172.95"	
"2010/10/22","172.81"	
"2010/10/23","172.81"	
"2010/10/24","172.81"	
"2010/10/25","173.89"	
"2010/10/26","173.35"	
"2010/10/27","171.27"	
"2010/10/28","171.78"	
"2010/10/29","171.76"	
"2010/10/30","171.76"	
"2010/10/31","171.76"	
"2010/11/01","173.69"	
"2010/11/02","174.57"	
"2010/11/03","176.02"	
"2010/11/04","178.83"	
"2010/11/05","180.13"	
"2010/11/06","180.13"	
"2010/11/07","180.13"	
"2010/11/08","180.18"	
"2010/11/09","179.28"	
"2010/11/10","178.26"	
"2010/11/11","178.25"	
"2010/11/12","175.79"	
"2010/11/13","175.79"	
"2010/11/14","175.79"	
"2010/11/15","175.02"	
"2010/11/16","172.68"	
"2010/11/17","171.13"	
"2010/11/18","173.8"	
"2010/11/19","173.95"	
"2010/11/20","173.95"	
"2010/11/21","173.95"	
"2010/11/22","173.86"	
"2010/11/23","170.46"	
"2010/11/24","171.24"	
"2010/11/25","171.73"	
"2010/11/26","170.19"	
"2010/11/27","170.19"	
"2010/11/28","170.19"	
"2010/11/29","170.08"	
"2010/11/30","169.1"	
"2010/12/01","171.54"	
"2010/12/02","173.88"	
"2010/12/03","174.55"	
"2010/12/04","174.55"	
"2010/12/05","174.55"	
"2010/12/06","174.52"	
"2010/12/07","175.19"	
"2010/12/08","174.1"	
"2010/12/09","174.63"	
"2010/12/10","174.53"	
"2010/12/11","174.53"	
"2010/12/12","174.53"	
"2010/12/13","175.53"	
"2010/12/14","176.4"	
"2010/12/15","174.69"	
"2010/12/16","173.59"	
"2010/12/17","173.85"	
"2010/12/18","173.85"	
"2010/12/19","173.85"	
"2010/12/20","173.4"	
"2010/12/21","175.13"	
"2010/12/22","175.6"	
"2010/12/23","175.43"	
"2010/12/24","175.23"	
"2010/12/25","175.23"	
"2010/12/26","175.23"	
"2010/12/27","175.23"	
"2010/12/28","174.8"	
"2010/12/29","176.13"	
"2010/12/30","176.43"	
"2010/12/31","176.84"	
