"基金名稱","增長組合"	
"2011/04/20","183.59"	
"2011/04/21","185.3"	
"2011/04/22","185.3"	
"2011/04/23","185.3"	
"2011/04/24","185.3"	
"2011/04/25","185.3"	
"2011/04/26","185.45"	
"2011/04/27","185.68"	
"2011/04/28","186.25"	
"2011/04/29","186.2"	
"2011/04/30","186.2"	
"2011/05/01","186.2"	
"2011/05/02","186.2"	
"2011/05/03","185.48"	
"2011/05/04","183.67"	
"2011/05/05","182.82"	
"2011/05/06","182.82"	
"2011/05/07","182.82"	
"2011/05/08","182.82"	
"2011/05/09","183.0"	
"2011/05/10","183.0"	
"2011/05/11","183.69"	
"2011/05/12","182.19"	
"2011/05/13","182.16"	
"2011/05/14","182.16"	
"2011/05/15","182.16"	
"2011/05/16","180.43"	
"2011/05/17","179.87"	
"2011/05/18","181.34"	
"2011/05/19","181.54"	
"2011/05/20","180.98"	
"2011/05/21","180.98"	
"2011/05/22","180.98"	
"2011/05/23","177.63"	
"2011/05/24","177.89"	
"2011/05/25","177.79"	
"2011/05/26","179.23"	
"2011/05/27","180.77"	
"2011/05/28","180.77"	
"2011/05/29","180.77"	
"2011/05/30","180.98"	
"2011/05/31","183.63"	
"2011/06/01","182.7"	
"2011/06/02","180.82"	
"2011/06/03","179.82"	
"2011/06/04","179.82"	
"2011/06/05","179.82"	
"2011/06/06","179.82"	
"2011/06/07","179.07"	
"2011/06/08","177.87"	
"2011/06/09","177.69"	
"2011/06/10","175.77"	
"2011/06/11","175.77"	
"2011/06/12","175.77"	
"2011/06/13","175.59"	
"2011/06/14","177.0"	
"2011/06/15","175.65"	
"2011/06/16","173.6"	
"2011/06/17","173.33"	
"2011/06/18","173.33"	
"2011/06/19","173.33"	
"2011/06/20","172.68"	
"2011/06/21","174.96"	
"2011/06/22","175.3"	
"2011/06/23","173.76"	
"2011/06/24","174.87"	
"2011/06/25","174.87"	
"2011/06/26","174.87"	
"2011/06/27","174.36"	
"2011/06/28","175.28"	
"2011/06/29","176.86"	
"2011/06/30","179.16"	
"2011/07/01","179.16"	
"2011/07/02","179.16"	
"2011/07/03","179.16"	
"2011/07/04","181.73"	
"2011/07/05","181.8"	
"2011/07/06","181.17"	
"2011/07/07","181.81"	
"2011/07/08","181.78"	
"2011/07/09","181.78"	
"2011/07/10","181.78"	
"2011/07/11","178.78"	
"2011/07/12","175.88"	
"2011/07/13","177.76"	
"2011/07/14","177.37"	
"2011/07/15","177.06"	
"2011/07/16","177.06"	
"2011/07/17","177.06"	
"2011/07/18","175.68"	
"2011/07/19","176.79"	
"2011/07/20","178.06"	
"2011/07/21","179.06"	
"2011/07/22","181.08"	
"2011/07/23","181.08"	
"2011/07/24","181.08"	
"2011/07/25","179.88"	
"2011/07/26","180.98"	
"2011/07/27","179.93"	
"2011/07/28","179.07"	
"2011/07/29","177.93"	
"2011/07/30","177.93"	
"2011/07/31","177.93"	
"2011/08/01","178.61"	
"2011/08/02","175.63"	
"2011/08/03","173.25"	
"2011/08/04","167.9"	
"2011/08/05","164.63"	
"2011/08/06","164.63"	
"2011/08/07","164.63"	
"2011/08/08","157.45"	
"2011/08/09","158.56"	
"2011/08/10","155.69"	
"2011/08/11","158.37"	
"2011/08/12","158.94"	
"2011/08/13","158.94"	
"2011/08/14","158.94"	
"2011/08/15","162.37"	
"2011/08/16","162.4"	
"2011/08/17","162.9"	
"2011/08/18","157.78"	
"2011/08/19","154.65"	
"2011/08/20","154.65"	
"2011/08/21","154.65"	
"2011/08/22","153.95"	
"2011/08/23","157.02"	
"2011/08/24","156.4"	
"2011/08/25","156.35"	
"2011/08/26","156.41"	
"2011/08/27","156.41"	
"2011/08/28","156.41"	
"2011/08/29","159.44"	
"2011/08/30","161.04"	
"2011/08/31","163.4"	
"2011/09/01","163.28"	
"2011/09/02","160.3"	
"2011/09/03","160.3"	
"2011/09/04","160.3"	
"2011/09/05","156.62"	
"2011/09/06","155.32"	
"2011/09/07","158.6"	
"2011/09/08","158.34"	
"2011/09/09","155.41"	
"2011/09/10","155.41"	
"2011/09/11","155.41"	
"2011/09/12","152.31"	
"2011/09/13","152.31"	
"2011/09/14","152.58"	
"2011/09/15","154.33"	
"2011/09/16","156.29"	
"2011/09/17","156.29"	
"2011/09/18","156.29"	
"2011/09/19","153.21"	
"2011/09/20","153.2"	
"2011/09/21","150.7"	
"2011/09/22","145.05"	
"2011/09/23","144.0"	
"2011/09/24","144.0"	
"2011/09/25","144.0"	
"2011/09/26","143.43"	
"2011/09/27","147.66"	
"2011/09/28","146.98"	
"2011/09/29","146.98"	
"2011/09/30","144.69"	
"2011/10/01","144.69"	
"2011/10/02","144.69"	
"2011/10/03","139.56"	
"2011/10/04","138.08"	
"2011/10/05","138.08"	
"2011/10/06","143.5"	
"2011/10/07","145.79"	
"2011/10/08","145.79"	
"2011/10/09","145.79"	
"2011/10/10","147.57"	
"2011/10/11","149.52"	
"2011/10/12","151.26"	
"2011/10/13","152.59"	
"2011/10/14","152.5"	
"2011/10/15","152.5"	
"2011/10/16","152.5"	
"2011/10/17","152.88"	
"2011/10/18","151.02"	
"2011/10/19","151.44"	
"2011/10/20","149.65"	
"2011/10/21","151.35"	
"2011/10/22","151.35"	
"2011/10/23","151.35"	
"2011/10/24","155.08"	
"2011/10/25","154.86"	
"2011/10/26","155.64"	
"2011/10/27","160.75"	
"2011/10/28","161.9"	
"2011/10/29","161.9"	
"2011/10/30","161.9"	
"2011/10/31","158.9"	
"2011/11/01","154.86"	
"2011/11/02","156.38"	
"2011/11/03","156.82"	
"2011/11/04","158.02"	
"2011/11/05","158.02"	
"2011/11/06","158.02"	
"2011/11/07","157.73"	
"2011/11/08","158.01"	
"2011/11/09","156.07"	
"2011/11/10","153.4"	
"2011/11/11","155.62"	
"2011/11/12","155.62"	
"2011/11/13","155.62"	
"2011/11/14","156.48"	
"2011/11/15","155.72"	
"2011/11/16","153.7"	
"2011/11/17","152.53"	
"2011/11/18","150.8"	
"2011/11/19","150.8"	
"2011/11/20","150.8"	
"2011/11/21","148.16"	
"2011/11/22","148.03"	
"2011/11/23","145.5"	
"2011/11/24","145.39"	
"2011/11/25","144.31"	
"2011/11/26","144.31"	
"2011/11/27","144.31"	
"2011/11/28","147.46"	
"2011/11/29","148.86"	
"2011/11/30","151.49"	
"2011/12/01","153.93"	
"2011/12/02","154.28"	
"2011/12/03","154.28"	
"2011/12/04","154.28"	
"2011/12/05","155.07"	
"2011/12/06","153.79"	
"2011/12/07","154.98"	
"2011/12/08","152.98"	
"2011/12/09","152.25"	
"2011/12/10","152.25"	
"2011/12/11","152.25"	
"2011/12/12","151.51"	
"2011/12/13","150.28"	
"2011/12/14","148.71"	
"2011/12/15","147.44"	
"2011/12/16","148.73"	
"2011/12/17","148.73"	
"2011/12/18","148.73"	
"2011/12/19","147.13"	
"2011/12/20","149.01"	
"2011/12/21","150.2"	
"2011/12/22","150.55"	
"2011/12/23","151.98"	
"2011/12/24","151.98"	
"2011/12/25","151.98"	
"2011/12/26","151.98"	
"2011/12/27","151.98"	
"2011/12/28","150.45"	
"2011/12/29","150.56"	
"2011/12/30","150.9"	
"2011/12/31","150.9"	
