"基金名稱","日本股票基金"	
"2005/03/23","149.06"	
"2005/03/24","147.36"	
"2005/03/25","147.36"	
"2005/03/26","147.36"	
"2005/03/27","147.36"	
"2005/03/28","147.36"	
"2005/03/29","145.23"	
"2005/03/30","145.0"	
"2005/03/31","147.14"	
"2005/04/01","147.51"	
"2005/04/02","147.51"	
"2005/04/03","147.51"	
"2005/04/04","146.19"	
"2005/04/05","146.19"	
"2005/04/06","147.36"	
"2005/04/07","147.73"	
"2005/04/08","148.1"	
"2005/04/09","148.1"	
"2005/04/10","148.1"	
"2005/04/11","148.03"	
"2005/04/12","146.11"	
"2005/04/13","147.2"	
"2005/04/14","145.14"	
"2005/04/15","144.05"	
"2005/04/16","144.05"	
"2005/04/17","144.05"	
"2005/04/18","139.39"	
"2005/04/19","141.95"	
"2005/04/20","143.1"	
"2005/04/21","141.93"	
"2005/04/22","144.39"	
"2005/04/23","144.39"	
"2005/04/24","144.39"	
"2005/04/25","144.63"	
"2005/04/26","143.89"	
"2005/04/27","143.81"	
"2005/04/28","143.82"	
"2005/04/29","143.8"	
"2005/04/30","143.8"	
"2005/05/01","143.8"	
"2005/05/02","143.8"	
"2005/05/03","143.72"	
"2005/05/04","143.76"	
"2005/05/05","143.74"	
"2005/05/06","147.31"	
"2005/05/07","147.31"	
"2005/05/08","147.31"	
"2005/05/09","146.26"	
"2005/05/10","146.05"	
"2005/05/11","145.07"	
"2005/05/12","142.51"	
"2005/05/13","140.84"	
"2005/05/14","140.84"	
"2005/05/15","140.84"	
"2005/05/16","140.84"	
"2005/05/17","138.12"	
"2005/05/18","137.91"	
"2005/05/19","140.23"	
"2005/05/20","139.54"	
"2005/05/21","139.54"	
"2005/05/22","139.54"	
"2005/05/23","140.81"	
"2005/05/24","140.87"	
"2005/05/25","139.22"	
"2005/05/26","138.64"	
"2005/05/27","140.08"	
"2005/05/28","140.08"	
"2005/05/29","140.08"	
"2005/05/30","141.26"	
"2005/05/31","141.93"	
"2005/06/01","141.96"	
"2005/06/02","142.3"	
"2005/06/03","143.19"	
"2005/06/04","143.19"	
"2005/06/05","143.19"	
"2005/06/06","144.09"	
"2005/06/07","143.65"	
"2005/06/08","144.44"	
"2005/06/09","142.53"	
"2005/06/10","142.43"	
"2005/06/11","142.43"	
"2005/06/12","142.43"	
"2005/06/13","141.24"	
"2005/06/14","141.79"	
"2005/06/15","142.57"	
"2005/06/16","143.43"	
"2005/06/17","145.02"	
"2005/06/18","145.02"	
"2005/06/19","145.02"	
"2005/06/20","144.19"	
"2005/06/21","144.96"	
"2005/06/22","144.91"	
"2005/06/23","145.06"	
"2005/06/24","144.28"	
"2005/06/25","144.28"	
"2005/06/26","144.28"	
"2005/06/27","142.84"	
"2005/06/28","142.9"	
"2005/06/29","143.14"	
"2005/06/30","142.87"	
"2005/07/01","142.87"	
"2005/07/02","142.87"	
"2005/07/03","142.87"	
"2005/07/04","142.92"	
"2005/07/05","142.42"	
"2005/07/06","142.6"	
"2005/07/07","142.22"	
"2005/07/08","142.03"	
"2005/07/09","142.03"	
"2005/07/10","142.03"	
"2005/07/11","143.32"	
"2005/07/12","144.4"	
"2005/07/13","142.95"	
"2005/07/14","143.64"	
"2005/07/15","144.09"	
"2005/07/16","144.09"	
"2005/07/17","144.09"	
"2005/07/18","144.08"	
"2005/07/19","143.0"	
"2005/07/20","142.71"	
"2005/07/21","146.5"	
"2005/07/22","145.14"	
"2005/07/23","145.14"	
"2005/07/24","145.14"	
"2005/07/25","144.93"	
"2005/07/26","143.94"	
"2005/07/27","145.03"	
"2005/07/28","145.43"	
"2005/07/29","146.39"	
"2005/07/30","146.39"	
"2005/07/31","146.39"	
"2005/08/01","146.66"	
"2005/08/02","147.09"	
"2005/08/03","147.39"	
"2005/08/04","146.0"	
"2005/08/05","143.12"	
"2005/08/06","143.12"	
"2005/08/07","143.12"	
"2005/08/08","144.47"	
"2005/08/09","145.62"	
"2005/08/10","150.27"	
"2005/08/11","153.36"	
"2005/08/12","154.22"	
"2005/08/13","154.22"	
"2005/08/14","154.22"	
"2005/08/15","155.22"	
"2005/08/16","155.7"	
"2005/08/17","155.09"	
"2005/08/18","154.65"	
"2005/08/19","154.08"	
"2005/08/20","154.08"	
"2005/08/21","154.08"	
"2005/08/22","157.69"	
"2005/08/23","156.97"	
"2005/08/24","157.19"	
"2005/08/25","156.37"	
"2005/08/26","157.55"	
"2005/08/27","157.55"	
"2005/08/28","157.55"	
"2005/08/29","154.72"	
"2005/08/30","155.6"	
"2005/08/31","156.04"	
"2005/09/01","158.12"	
"2005/09/02","159.14"	
"2005/09/03","159.14"	
"2005/09/04","159.14"	
"2005/09/05","160.73"	
"2005/09/06","159.43"	
"2005/09/07","158.18"	
"2005/09/08","157.21"	
"2005/09/09","160.15"	
"2005/09/10","160.15"	
"2005/09/11","160.15"	
"2005/09/12","161.45"	
"2005/09/13","160.77"	
"2005/09/14","161.5"	
"2005/09/15","162.83"	
"2005/09/16","161.44"	
"2005/09/17","161.44"	
"2005/09/18","161.44"	
"2005/09/19","161.44"	
"2005/09/20","163.77"	
"2005/09/21","164.46"	
"2005/09/22","163.36"	
"2005/09/23","163.33"	
"2005/09/24","163.33"	
"2005/09/25","163.33"	
"2005/09/26","164.98"	
"2005/09/27","163.17"	
"2005/09/28","166.77"	
"2005/09/29","169.7"	
"2005/09/30","168.26"	
"2005/10/01","168.26"	
"2005/10/02","168.26"	
"2005/10/03","166.79"	
"2005/10/04","167.71"	
"2005/10/05","166.98"	
"2005/10/06","163.79"	
"2005/10/07","163.88"	
"2005/10/08","163.88"	
"2005/10/09","163.88"	
"2005/10/10","163.91"	
"2005/10/11","163.91"	
"2005/10/12","166.33"	
"2005/10/13","166.11"	
"2005/10/14","165.59"	
"2005/10/15","165.59"	
"2005/10/16","165.59"	
"2005/10/17","164.08"	
"2005/10/18","163.04"	
"2005/10/19","161.8"	
"2005/10/20","162.5"	
"2005/10/21","161.89"	
"2005/10/22","161.89"	
"2005/10/23","161.89"	
"2005/10/24","161.58"	
"2005/10/25","164.64"	
"2005/10/26","163.99"	
"2005/10/27","166.53"	
"2005/10/28","165.91"	
"2005/10/29","165.91"	
"2005/10/30","165.91"	
"2005/10/31","166.35"	
"2005/11/01","168.64"	
"2005/11/02","168.94"	
"2005/11/03","168.92"	
"2005/11/04","169.64"	
"2005/11/05","169.64"	
"2005/11/06","169.64"	
"2005/11/07","171.29"	
"2005/11/08","172.3"	
"2005/11/09","170.73"	
"2005/11/10","170.05"	
"2005/11/11","170.69"	
"2005/11/12","170.69"	
"2005/11/13","170.69"	
"2005/11/14","168.24"	
"2005/11/15","166.98"	
"2005/11/16","168.04"	
"2005/11/17","171.27"	
"2005/11/18","171.91"	
"2005/11/19","171.91"	
"2005/11/20","171.91"	
"2005/11/21","172.18"	
"2005/11/22","171.22"	
"2005/11/23","171.2"	
"2005/11/24","170.69"	
"2005/11/25","170.9"	
"2005/11/26","170.9"	
"2005/11/27","170.9"	
"2005/11/28","172.82"	
"2005/11/29","173.17"	
"2005/11/30","173.09"	
"2005/12/01","173.97"	
"2005/12/02","175.79"	
"2005/12/03","175.79"	
"2005/12/04","175.79"	
"2005/12/05","177.83"	
"2005/12/06","177.68"	
"2005/12/07","179.19"	
"2005/12/08","176.65"	
"2005/12/09","179.26"	
"2005/12/10","179.26"	
"2005/12/11","179.26"	
"2005/12/12","183.53"	
"2005/12/13","184.6"	
"2005/12/14","186.74"	
"2005/12/15","185.94"	
"2005/12/16","186.42"	
"2005/12/17","186.42"	
"2005/12/18","186.42"	
"2005/12/19","187.32"	
"2005/12/20","189.38"	
"2005/12/21","190.45"	
"2005/12/22","190.58"	
"2005/12/23","190.58"	
"2005/12/24","190.58"	
"2005/12/25","190.58"	
"2005/12/26","190.58"	
"2005/12/27","190.58"	
"2005/12/28","192.33"	
"2005/12/29","192.61"	
"2005/12/30","190.66"	
"2005/12/31","190.66"	
