"基金名稱","日本股票基金"	
"2017/03/23","154.0"	
"2017/03/24","155.33"	
"2017/03/25","155.33"	
"2017/03/26","155.33"	
"2017/03/27","154.46"	
"2017/03/28","156.85"	
"2017/03/29","157.15"	
"2017/03/30","155.22"	
"2017/03/31","153.67"	
"2017/04/01","153.67"	
"2017/04/02","153.67"	
"2017/04/03","154.94"	
"2017/04/04","154.94"	
"2017/04/05","153.87"	
"2017/04/06","151.97"	
"2017/04/07","153.1"	
"2017/04/08","153.1"	
"2017/04/09","153.1"	
"2017/04/10","153.66"	
"2017/04/11","154.7"	
"2017/04/12","153.13"	
"2017/04/13","152.53"	
"2017/04/14","152.53"	
"2017/04/15","152.53"	
"2017/04/16","152.53"	
"2017/04/17","152.53"	
"2017/04/18","153.69"	
"2017/04/19","153.64"	
"2017/04/20","153.59"	
"2017/04/21","155.43"	
"2017/04/22","155.43"	
"2017/04/23","155.43"	
"2017/04/24","155.75"	
"2017/04/25","155.87"	
"2017/04/26","156.37"	
"2017/04/27","157.11"	
"2017/04/28","156.22"	
"2017/04/29","156.22"	
"2017/04/30","156.22"	
"2017/05/01","156.22"	
"2017/05/02","157.49"	
"2017/05/03","157.49"	
"2017/05/04","157.51"	
"2017/05/05","157.52"	
"2017/05/06","157.52"	
"2017/05/07","157.52"	
"2017/05/08","160.55"	
"2017/05/09","158.14"	
"2017/05/10","158.75"	
"2017/05/11","160.02"	
"2017/05/12","160.12"	
"2017/05/13","160.12"	
"2017/05/14","160.12"	
"2017/05/15","159.15"	
"2017/05/16","160.77"	
"2017/05/17","162.89"	
"2017/05/18","161.09"	
"2017/05/19","160.68"	
"2017/05/20","160.68"	
"2017/05/21","160.68"	
"2017/05/22","161.84"	
"2017/05/23","161.59"	
"2017/05/24","161.45"	
"2017/05/25","162.0"	
"2017/05/26","162.42"	
"2017/05/27","162.42"	
"2017/05/28","162.42"	
"2017/05/29","162.78"	
"2017/05/30","162.78"	
"2017/05/31","163.91"	
"2017/06/01","164.44"	
"2017/06/02","167.62"	
"2017/06/03","167.62"	
"2017/06/04","167.62"	
"2017/06/05","168.32"	
"2017/06/06","168.91"	
"2017/06/07","169.08"	
"2017/06/08","167.3"	
"2017/06/09","166.54"	
"2017/06/10","166.54"	
"2017/06/11","166.54"	
"2017/06/12","166.78"	
"2017/06/13","166.65"	
"2017/06/14","167.85"	
"2017/06/15","165.1"	
"2017/06/16","165.46"	
"2017/06/17","165.46"	
"2017/06/18","165.46"	
"2017/06/19","165.95"	
"2017/06/20","166.93"	
"2017/06/21","166.5"	
"2017/06/22","166.9"	
"2017/06/23","167.22"	
"2017/06/24","167.22"	
"2017/06/25","167.22"	
"2017/06/26","167.64"	
"2017/06/27","166.82"	
"2017/06/28","165.92"	
"2017/06/29","166.15"	
"2017/06/30","164.69"	
"2017/07/01","164.69"	
"2017/07/02","164.69"	
"2017/07/03","163.35"	
"2017/07/04","162.08"	
"2017/07/05","163.14"	
"2017/07/06","163.1"	
"2017/07/07","161.6"	
"2017/07/08","161.6"	
"2017/07/09","161.6"	
"2017/07/10","162.31"	
"2017/07/11","162.89"	
"2017/07/12","164.11"	
"2017/07/13","164.08"	
"2017/07/14","165.36"	
"2017/07/15","165.36"	
"2017/07/16","165.36"	
"2017/07/17","165.26"	
"2017/07/18","166.18"	
"2017/07/19","166.92"	
"2017/07/20","168.28"	
"2017/07/21","169.19"	
"2017/07/22","169.19"	
"2017/07/23","169.19"	
"2017/07/24","168.21"	
"2017/07/25","167.29"	
"2017/07/26","166.23"	
"2017/07/27","167.88"	
"2017/07/28","167.46"	
"2017/07/29","167.46"	
"2017/07/30","167.46"	
"2017/07/31","167.68"	
"2017/08/01","169.06"	
"2017/08/02","170.14"	
"2017/08/03","170.25"	
"2017/08/04","168.61"	
"2017/08/05","168.61"	
"2017/08/06","168.61"	
"2017/08/07","169.51"	
"2017/08/08","169.18"	
"2017/08/09","167.9"	
"2017/08/10","168.64"	
"2017/08/11","168.65"	
"2017/08/12","168.65"	
"2017/08/13","168.65"	
"2017/08/14","166.76"	
"2017/08/15","166.97"	
"2017/08/16","166.59"	
"2017/08/17","167.73"	
"2017/08/18","167.47"	
"2017/08/19","167.47"	
"2017/08/20","167.47"	
"2017/08/21","167.23"	
"2017/08/22","166.47"	
"2017/08/23","166.47"	
"2017/08/24","166.66"	
"2017/08/25","167.16"	
"2017/08/26","167.16"	
"2017/08/27","167.16"	
"2017/08/28","167.56"	
"2017/08/29","168.02"	
"2017/08/30","166.62"	
"2017/08/31","167.8"	
"2017/09/01","167.91"	
"2017/09/02","167.91"	
"2017/09/03","167.91"	
"2017/09/04","167.39"	
"2017/09/05","166.73"	
"2017/09/06","166.98"	
"2017/09/07","167.99"	
"2017/09/08","168.37"	
"2017/09/09","168.37"	
"2017/09/10","168.37"	
"2017/09/11","169.51"	
"2017/09/12","169.82"	
"2017/09/13","169.94"	
"2017/09/14","169.4"	
"2017/09/15","169.78"	
"2017/09/16","169.78"	
"2017/09/17","169.78"	
"2017/09/18","169.79"	
"2017/09/19","172.25"	
"2017/09/20","172.2"	
"2017/09/21","170.16"	
"2017/09/22","170.39"	
"2017/09/23","170.39"	
"2017/09/24","170.39"	
"2017/09/25","171.39"	
"2017/09/26","170.15"	
"2017/09/27","170.18"	
"2017/09/28","171.68"	
"2017/09/29","171.84"	
"2017/09/30","171.84"	
"2017/10/01","171.84"	
"2017/10/02","171.84"	
"2017/10/03","172.2"	
"2017/10/04","172.15"	
"2017/10/05","172.15"	
"2017/10/06","172.2"	
"2017/10/07","172.2"	
"2017/10/08","172.2"	
"2017/10/09","172.15"	
"2017/10/10","174.41"	
"2017/10/11","174.17"	
"2017/10/12","174.58"	
"2017/10/13","176.33"	
"2017/10/14","176.33"	
"2017/10/15","176.33"	
"2017/10/16","177.83"	
"2017/10/17","177.05"	
"2017/10/18","175.86"	
"2017/10/19","177.43"	
"2017/10/20","176.79"	
"2017/10/21","176.79"	
"2017/10/22","176.79"	
"2017/10/23","178.31"	
"2017/10/24","179.02"	
"2017/10/25","179.53"	
"2017/10/26","179.28"	
"2017/10/27","181.53"	
"2017/10/28","181.53"	
"2017/10/29","181.53"	
"2017/10/30","182.68"	
"2017/10/31","181.68"	
"2017/11/01","183.34"	
"2017/11/02","184.4"	
"2017/11/03","184.39"	
"2017/11/04","184.39"	
"2017/11/05","184.39"	
"2017/11/06","184.05"	
"2017/11/07","186.55"	
"2017/11/08","187.61"	
"2017/11/09","187.16"	
"2017/11/10","186.77"	
"2017/11/11","186.77"	
"2017/11/12","186.77"	
"2017/11/13","184.82"	
"2017/11/14","185.19"	
"2017/11/15","182.55"	
"2017/11/16","185.16"	
"2017/11/17","187.11"	
"2017/11/18","187.11"	
"2017/11/19","187.11"	
"2017/11/20","185.9"	
"2017/11/21","187.24"	
"2017/11/22","189.1"	
"2017/11/23","189.06"	
"2017/11/24","190.16"	
"2017/11/25","190.16"	
"2017/11/26","190.16"	
"2017/11/27","190.31"	
"2017/11/28","188.85"	
"2017/11/29","188.95"	
"2017/11/30","188.1"	
"2017/12/01","187.58"	
"2017/12/02","187.58"	
"2017/12/03","187.58"	
"2017/12/04","186.65"	
"2017/12/05","185.88"	
"2017/12/06","184.17"	
"2017/12/07","185.61"	
"2017/12/08","186.21"	
"2017/12/09","186.21"	
"2017/12/10","186.21"	
"2017/12/11","187.5"	
"2017/12/12","187.0"	
"2017/12/13","187.19"	
"2017/12/14","187.32"	
"2017/12/15","186.41"	
"2017/12/16","186.41"	
"2017/12/17","186.41"	
"2017/12/18","190.27"	
"2017/12/19","188.93"	
"2017/12/20","189.29"	
"2017/12/21","189.1"	
"2017/12/22","190.06"	
"2017/12/23","190.06"	
"2017/12/24","190.06"	
"2017/12/25","190.06"	
"2017/12/26","190.06"	
"2017/12/27","190.47"	
"2017/12/28","189.81"	
"2017/12/29","189.83"	
"2017/12/30","189.83"	
"2017/12/31","189.83"	
