"基金名稱","日本股票基金"	
"2015/03/23","153.44"	
"2015/03/24","152.53"	
"2015/03/25","153.77"	
"2015/03/26","151.35"	
"2015/03/27","151.52"	
"2015/03/28","151.52"	
"2015/03/29","151.52"	
"2015/03/30","151.15"	
"2015/03/31","150.26"	
"2015/04/01","149.23"	
"2015/04/02","151.83"	
"2015/04/03","151.83"	
"2015/04/04","151.83"	
"2015/04/05","151.83"	
"2015/04/06","151.83"	
"2015/04/07","151.83"	
"2015/04/08","154.87"	
"2015/04/09","154.92"	
"2015/04/10","154.31"	
"2015/04/11","154.31"	
"2015/04/12","154.31"	
"2015/04/13","154.33"	
"2015/04/14","155.64"	
"2015/04/15","155.53"	
"2015/04/16","155.35"	
"2015/04/17","153.35"	
"2015/04/18","153.35"	
"2015/04/19","153.35"	
"2015/04/20","152.48"	
"2015/04/21","155.4"	
"2015/04/22","156.21"	
"2015/04/23","156.31"	
"2015/04/24","156.66"	
"2015/04/25","156.66"	
"2015/04/26","156.66"	
"2015/04/27","156.52"	
"2015/04/28","158.23"	
"2015/04/29","158.23"	
"2015/04/30","153.53"	
"2015/05/01","153.53"	
"2015/05/02","153.53"	
"2015/05/03","153.53"	
"2015/05/04","153.53"	
"2015/05/05","153.51"	
"2015/05/06","153.5"	
"2015/05/07","151.73"	
"2015/05/08","152.44"	
"2015/05/09","152.44"	
"2015/05/10","152.44"	
"2015/05/11","153.25"	
"2015/05/12","153.82"	
"2015/05/13","154.9"	
"2015/05/14","153.09"	
"2015/05/15","155.27"	
"2015/05/16","155.27"	
"2015/05/17","155.27"	
"2015/05/18","156.02"	
"2015/05/19","155.79"	
"2015/05/20","156.42"	
"2015/05/21","156.27"	
"2015/05/22","156.01"	
"2015/05/23","156.01"	
"2015/05/24","156.01"	
"2015/05/25","156.01"	
"2015/05/26","154.67"	
"2015/05/27","154.07"	
"2015/05/28","154.65"	
"2015/05/29","154.68"	
"2015/05/30","154.68"	
"2015/05/31","154.68"	
"2015/06/01","154.56"	
"2015/06/02","155.21"	
"2015/06/03","154.48"	
"2015/06/04","154.22"	
"2015/06/05","152.31"	
"2015/06/06","152.31"	
"2015/06/07","152.31"	
"2015/06/08","151.74"	
"2015/06/09","150.21"	
"2015/06/10","151.81"	
"2015/06/11","152.55"	
"2015/06/12","153.67"	
"2015/06/13","153.67"	
"2015/06/14","153.67"	
"2015/06/15","153.66"	
"2015/06/16","152.46"	
"2015/06/17","151.02"	
"2015/06/18","151.48"	
"2015/06/19","153.2"	
"2015/06/20","153.2"	
"2015/06/21","153.2"	
"2015/06/22","153.91"	
"2015/06/23","155.77"	
"2015/06/24","155.39"	
"2015/06/25","155.27"	
"2015/06/26","155.03"	
"2015/06/27","155.03"	
"2015/06/28","155.03"	
"2015/06/29","152.61"	
"2015/06/30","153.34"	
"2015/07/01","153.34"	
"2015/07/02","155.63"	
"2015/07/03","156.39"	
"2015/07/04","156.39"	
"2015/07/05","156.39"	
"2015/07/06","153.32"	
"2015/07/07","155.69"	
"2015/07/08","151.59"	
"2015/07/09","151.33"	
"2015/07/10","149.65"	
"2015/07/11","149.65"	
"2015/07/12","149.65"	
"2015/07/13","151.27"	
"2015/07/14","153.56"	
"2015/07/15","153.97"	
"2015/07/16","155.55"	
"2015/07/17","155.85"	
"2015/07/18","155.85"	
"2015/07/19","155.85"	
"2015/07/20","155.82"	
"2015/07/21","157.23"	
"2015/07/22","154.63"	
"2015/07/23","156.17"	
"2015/07/24","156.04"	
"2015/07/25","156.04"	
"2015/07/26","156.04"	
"2015/07/27","154.92"	
"2015/07/28","153.39"	
"2015/07/29","153.21"	
"2015/07/30","152.97"	
"2015/07/31","154.69"	
"2015/08/01","154.69"	
"2015/08/02","154.69"	
"2015/08/03","154.9"	
"2015/08/04","155.26"	
"2015/08/05","153.84"	
"2015/08/06","154.16"	
"2015/08/07","155.45"	
"2015/08/08","155.45"	
"2015/08/09","155.45"	
"2015/08/10","156.68"	
"2015/08/11","155.78"	
"2015/08/12","154.46"	
"2015/08/13","153.6"	
"2015/08/14","153.75"	
"2015/08/15","153.75"	
"2015/08/16","153.75"	
"2015/08/17","154.29"	
"2015/08/18","154.11"	
"2015/08/19","151.91"	
"2015/08/20","150.82"	
"2015/08/21","143.88"	
"2015/08/22","143.88"	
"2015/08/23","143.88"	
"2015/08/24","137.69"	
"2015/08/25","137.02"	
"2015/08/26","142.87"	
"2015/08/27","146.87"	
"2015/08/28","147.09"	
"2015/08/29","147.09"	
"2015/08/30","147.09"	
"2015/08/31","145.82"	
"2015/09/01","141.71"	
"2015/09/02","140.77"	
"2015/09/03","140.77"	
"2015/09/04","139.66"	
"2015/09/05","139.66"	
"2015/09/06","139.66"	
"2015/09/07","139.22"	
"2015/09/08","138.51"	
"2015/09/09","138.98"	
"2015/09/10","139.61"	
"2015/09/11","140.38"	
"2015/09/12","140.38"	
"2015/09/13","140.38"	
"2015/09/14","139.21"	
"2015/09/15","138.64"	
"2015/09/16","138.87"	
"2015/09/17","141.03"	
"2015/09/18","139.38"	
"2015/09/19","139.38"	
"2015/09/20","139.38"	
"2015/09/21","139.35"	
"2015/09/22","139.35"	
"2015/09/23","139.32"	
"2015/09/24","137.31"	
"2015/09/25","137.7"	
"2015/09/26","137.7"	
"2015/09/27","137.7"	
"2015/09/28","137.7"	
"2015/09/29","132.03"	
"2015/09/30","136.09"	
"2015/10/01","136.09"	
"2015/10/02","141.37"	
"2015/10/03","141.37"	
"2015/10/04","141.37"	
"2015/10/05","142.1"	
"2015/10/06","143.28"	
"2015/10/07","143.74"	
"2015/10/08","141.79"	
"2015/10/09","143.25"	
"2015/10/10","143.25"	
"2015/10/11","143.25"	
"2015/10/12","143.23"	
"2015/10/13","143.22"	
"2015/10/14","140.93"	
"2015/10/15","143.95"	
"2015/10/16","144.42"	
"2015/10/17","144.42"	
"2015/10/18","144.42"	
"2015/10/19","143.46"	
"2015/10/20","143.4"	
"2015/10/21","143.4"	
"2015/10/22","143.68"	
"2015/10/23","145.91"	
"2015/10/24","145.91"	
"2015/10/25","145.91"	
"2015/10/26","147.23"	
"2015/10/27","146.51"	
"2015/10/28","146.7"	
"2015/10/29","146.5"	
"2015/10/30","148.78"	
"2015/10/31","148.78"	
"2015/11/01","148.78"	
"2015/11/02","146.41"	
"2015/11/03","146.4"	
"2015/11/04","146.81"	
"2015/11/05","148.03"	
"2015/11/06","146.79"	
"2015/11/07","146.79"	
"2015/11/08","146.79"	
"2015/11/09","149.08"	
"2015/11/10","149.3"	
"2015/11/11","150.83"	
"2015/11/12","150.75"	
"2015/11/13","150.8"	
"2015/11/14","150.8"	
"2015/11/15","150.8"	
"2015/11/16","148.97"	
"2015/11/17","149.72"	
"2015/11/18","149.43"	
"2015/11/19","151.64"	
"2015/11/20","152.34"	
"2015/11/21","152.34"	
"2015/11/22","152.34"	
"2015/11/23","152.31"	
"2015/11/24","153.01"	
"2015/11/25","151.25"	
"2015/11/26","152.76"	
"2015/11/27","151.56"	
"2015/11/28","151.56"	
"2015/11/29","151.56"	
"2015/11/30","150.17"	
"2015/12/01","152.31"	
"2015/12/02","151.8"	
"2015/12/03","152.14"	
"2015/12/04","149.19"	
"2015/12/05","149.19"	
"2015/12/06","149.19"	
"2015/12/07","150.54"	
"2015/12/08","149.51"	
"2015/12/09","148.85"	
"2015/12/10","147.31"	
"2015/12/11","145.51"	
"2015/12/12","145.51"	
"2015/12/13","145.51"	
"2015/12/14","146.8"	
"2015/12/15","143.14"	
"2015/12/16","146.9"	
"2015/12/17","148.36"	
"2015/12/18","147.03"	
"2015/12/19","147.03"	
"2015/12/20","147.03"	
"2015/12/21","146.98"	
"2015/12/22","147.69"	
"2015/12/23","147.58"	
"2015/12/24","146.76"	
"2015/12/25","146.76"	
"2015/12/26","146.76"	
"2015/12/27","146.76"	
"2015/12/28","147.18"	
"2015/12/29","148.41"	
"2015/12/30","149.02"	
"2015/12/31","148.97"	
