"基金名稱","日本股票基金"	
"2006/03/23","195.64"	
"2006/03/24","196.35"	
"2006/03/25","196.35"	
"2006/03/26","196.35"	
"2006/03/27","198.06"	
"2006/03/28","199.21"	
"2006/03/29","198.92"	
"2006/03/30","202.96"	
"2006/03/31","202.28"	
"2006/04/01","202.28"	
"2006/04/02","202.28"	
"2006/04/03","204.98"	
"2006/04/04","205.04"	
"2006/04/05","205.04"	
"2006/04/06","206.52"	
"2006/04/07","206.19"	
"2006/04/08","206.19"	
"2006/04/09","206.19"	
"2006/04/10","205.18"	
"2006/04/11","203.85"	
"2006/04/12","201.9"	
"2006/04/13","201.53"	
"2006/04/14","201.53"	
"2006/04/15","201.53"	
"2006/04/16","201.53"	
"2006/04/17","201.53"	
"2006/04/18","201.86"	
"2006/04/19","202.05"	
"2006/04/20","201.26"	
"2006/04/21","201.23"	
"2006/04/22","201.23"	
"2006/04/23","201.23"	
"2006/04/24","199.39"	
"2006/04/25","201.33"	
"2006/04/26","200.88"	
"2006/04/27","203.87"	
"2006/04/28","202.42"	
"2006/04/29","202.42"	
"2006/04/30","202.42"	
"2006/05/01","202.42"	
"2006/05/02","205.09"	
"2006/05/03","205.07"	
"2006/05/04","205.05"	
"2006/05/05","205.05"	
"2006/05/06","205.05"	
"2006/05/07","205.05"	
"2006/05/08","210.6"	
"2006/05/09","209.52"	
"2006/05/10","207.42"	
"2006/05/11","204.59"	
"2006/05/12","202.64"	
"2006/05/13","202.64"	
"2006/05/14","202.64"	
"2006/05/15","202.19"	
"2006/05/16","197.0"	
"2006/05/17","198.51"	
"2006/05/18","195.38"	
"2006/05/19","194.23"	
"2006/05/20","194.23"	
"2006/05/21","194.23"	
"2006/05/22","191.5"	
"2006/05/23","187.86"	
"2006/05/24","189.49"	
"2006/05/25","187.92"	
"2006/05/26","189.32"	
"2006/05/27","189.32"	
"2006/05/28","189.32"	
"2006/05/29","189.51"	
"2006/05/30","189.8"	
"2006/05/31","189.8"	
"2006/06/01","185.61"	
"2006/06/02","190.2"	
"2006/06/03","190.2"	
"2006/06/04","190.2"	
"2006/06/05","189.1"	
"2006/06/06","181.8"	
"2006/06/07","177.11"	
"2006/06/08","170.12"	
"2006/06/09","173.88"	
"2006/06/10","173.88"	
"2006/06/11","173.88"	
"2006/06/12","175.72"	
"2006/06/13","168.04"	
"2006/06/14","169.9"	
"2006/06/15","173.58"	
"2006/06/16","178.9"	
"2006/06/17","178.9"	
"2006/06/18","178.9"	
"2006/06/19","176.74"	
"2006/06/20","174.57"	
"2006/06/21","173.75"	
"2006/06/22","177.34"	
"2006/06/23","175.55"	
"2006/06/24","175.55"	
"2006/06/25","175.55"	
"2006/06/26","175.12"	
"2006/06/27","175.35"	
"2006/06/28","171.9"	
"2006/06/29","173.69"	
"2006/06/30","181.08"	
"2006/07/01","181.08"	
"2006/07/02","181.08"	
"2006/07/03","182.5"	
"2006/07/04","183.21"	
"2006/07/05","179.7"	
"2006/07/06","178.2"	
"2006/07/07","178.88"	
"2006/07/08","178.88"	
"2006/07/09","178.88"	
"2006/07/10","179.6"	
"2006/07/11","177.85"	
"2006/07/12","173.38"	
"2006/07/13","173.01"	
"2006/07/14","168.42"	
"2006/07/15","168.42"	
"2006/07/16","168.42"	
"2006/07/17","168.35"	
"2006/07/18","160.35"	
"2006/07/19","160.55"	
"2006/07/20","166.84"	
"2006/07/21","165.62"	
"2006/07/22","165.62"	
"2006/07/23","165.62"	
"2006/07/24","164.53"	
"2006/07/25","166.62"	
"2006/07/26","164.34"	
"2006/07/27","168.52"	
"2006/07/28","172.57"	
"2006/07/29","172.57"	
"2006/07/30","172.57"	
"2006/07/31","174.19"	
"2006/08/01","172.9"	
"2006/08/02","174.83"	
"2006/08/03","174.89"	
"2006/08/04","176.1"	
"2006/08/05","176.1"	
"2006/08/06","176.1"	
"2006/08/07","171.8"	
"2006/08/08","173.38"	
"2006/08/09","174.79"	
"2006/08/10","174.83"	
"2006/08/11","173.4"	
"2006/08/12","173.4"	
"2006/08/13","173.4"	
"2006/08/14","174.99"	
"2006/08/15","176.48"	
"2006/08/16","180.44"	
"2006/08/17","181.2"	
"2006/08/18","182.13"	
"2006/08/19","182.13"	
"2006/08/20","182.13"	
"2006/08/21","180.1"	
"2006/08/22","180.68"	
"2006/08/23","180.95"	
"2006/08/24","179.13"	
"2006/08/25","177.34"	
"2006/08/26","177.34"	
"2006/08/27","177.34"	
"2006/08/28","174.56"	
"2006/08/29","176.26"	
"2006/08/30","175.73"	
"2006/08/31","178.19"	
"2006/09/01","178.32"	
"2006/09/02","178.32"	
"2006/09/03","178.32"	
"2006/09/04","182.09"	
"2006/09/05","181.85"	
"2006/09/06","180.31"	
"2006/09/07","177.42"	
"2006/09/08","177.15"	
"2006/09/09","177.15"	
"2006/09/10","177.15"	
"2006/09/11","173.05"	
"2006/09/12","171.11"	
"2006/09/13","170.12"	
"2006/09/14","172.06"	
"2006/09/15","171.56"	
"2006/09/16","171.56"	
"2006/09/17","171.56"	
"2006/09/18","171.56"	
"2006/09/19","171.84"	
"2006/09/20","169.35"	
"2006/09/21","171.09"	
"2006/09/22","170.11"	
"2006/09/23","170.11"	
"2006/09/24","170.11"	
"2006/09/25","169.41"	
"2006/09/26","168.84"	
"2006/09/27","172.85"	
"2006/09/28","173.94"	
"2006/09/29","174.57"	
"2006/09/30","174.57"	
"2006/10/01","174.57"	
"2006/10/02","174.57"	
"2006/10/03","174.78"	
"2006/10/04","172.77"	
"2006/10/05","176.18"	
"2006/10/06","174.47"	
"2006/10/07","174.47"	
"2006/10/08","174.47"	
"2006/10/09","174.46"	
"2006/10/10","173.46"	
"2006/10/11","172.49"	
"2006/10/12","171.51"	
"2006/10/13","172.6"	
"2006/10/14","172.6"	
"2006/10/15","172.6"	
"2006/10/16","175.56"	
"2006/10/17","175.4"	
"2006/10/18","175.02"	
"2006/10/19","176.44"	
"2006/10/20","176.89"	
"2006/10/21","176.89"	
"2006/10/22","176.89"	
"2006/10/23","177.72"	
"2006/10/24","177.35"	
"2006/10/25","177.13"	
"2006/10/26","179.39"	
"2006/10/27","179.96"	
"2006/10/28","179.96"	
"2006/10/29","179.96"	
"2006/10/30","179.96"	
"2006/10/31","177.16"	
"2006/11/01","178.69"	
"2006/11/02","178.31"	
"2006/11/03","178.3"	
"2006/11/04","178.3"	
"2006/11/05","178.3"	
"2006/11/06","175.57"	
"2006/11/07","176.86"	
"2006/11/08","174.05"	
"2006/11/09","172.79"	
"2006/11/10","172.93"	
"2006/11/11","172.93"	
"2006/11/12","172.93"	
"2006/11/13","170.38"	
"2006/11/14","173.99"	
"2006/11/15","172.7"	
"2006/11/16","172.1"	
"2006/11/17","171.61"	
"2006/11/18","171.61"	
"2006/11/19","171.61"	
"2006/11/20","166.15"	
"2006/11/21","165.68"	
"2006/11/22","170.33"	
"2006/11/23","170.27"	
"2006/11/24","170.17"	
"2006/11/25","170.17"	
"2006/11/26","170.17"	
"2006/11/27","171.63"	
"2006/11/28","172.1"	
"2006/11/29","174.25"	
"2006/11/30","177.59"	
"2006/12/01","178.53"	
"2006/12/02","178.53"	
"2006/12/03","178.53"	
"2006/12/04","178.81"	
"2006/12/05","178.14"	
"2006/12/06","180.16"	
"2006/12/07","180.56"	
"2006/12/08","179.09"	
"2006/12/09","179.09"	
"2006/12/10","179.09"	
"2006/12/11","178.2"	
"2006/12/12","178.73"	
"2006/12/13","178.67"	
"2006/12/14","179.5"	
"2006/12/15","180.28"	
"2006/12/16","180.28"	
"2006/12/17","180.28"	
"2006/12/18","180.37"	
"2006/12/19","178.21"	
"2006/12/20","180.22"	
"2006/12/21","180.4"	
"2006/12/22","179.49"	
"2006/12/23","179.49"	
"2006/12/24","179.49"	
"2006/12/25","179.49"	
"2006/12/26","179.49"	
"2006/12/27","179.83"	
"2006/12/28","179.47"	
"2006/12/29","179.45"	
"2006/12/30","179.45"	
"2006/12/31","179.45"	
