"基金名稱","日本股票基金"	
"2004/03/22","135.08"	
"2004/03/23","135.37"	
"2004/03/24","137.95"	
"2004/03/25","140.18"	
"2004/03/26","143.06"	
"2004/03/27","143.06"	
"2004/03/28","143.06"	
"2004/03/29","143.64"	
"2004/03/30","143.12"	
"2004/03/31","145.96"	
"2004/04/01","145.69"	
"2004/04/02","145.94"	
"2004/04/03","145.94"	
"2004/04/04","145.94"	
"2004/04/05","145.94"	
"2004/04/06","147.19"	
"2004/04/07","147.75"	
"2004/04/08","147.23"	
"2004/04/09","147.23"	
"2004/04/10","147.23"	
"2004/04/11","147.23"	
"2004/04/12","147.23"	
"2004/04/13","146.33"	
"2004/04/14","144.72"	
"2004/04/15","141.7"	
"2004/04/16","141.84"	
"2004/04/17","141.84"	
"2004/04/18","141.84"	
"2004/04/19","139.92"	
"2004/04/20","142.98"	
"2004/04/21","142.1"	
"2004/04/22","141.59"	
"2004/04/23","142.79"	
"2004/04/24","142.79"	
"2004/04/25","142.79"	
"2004/04/26","144.02"	
"2004/04/27","141.68"	
"2004/04/28","141.82"	
"2004/04/29","141.81"	
"2004/04/30","138.42"	
"2004/05/01","138.42"	
"2004/05/02","138.42"	
"2004/05/03","138.42"	
"2004/05/04","138.42"	
"2004/05/05","138.41"	
"2004/05/06","136.44"	
"2004/05/07","132.02"	
"2004/05/08","132.02"	
"2004/05/09","132.02"	
"2004/05/10","123.42"	
"2004/05/11","123.64"	
"2004/05/12","128.12"	
"2004/05/13","124.13"	
"2004/05/14","122.7"	
"2004/05/15","122.7"	
"2004/05/16","122.7"	
"2004/05/17","118.56"	
"2004/05/18","121.14"	
"2004/05/19","126.37"	
"2004/05/20","125.87"	
"2004/05/21","129.6"	
"2004/05/22","129.6"	
"2004/05/23","129.6"	
"2004/05/24","129.76"	
"2004/05/25","128.57"	
"2004/05/26","128.57"	
"2004/05/27","131.01"	
"2004/05/28","132.56"	
"2004/05/29","132.56"	
"2004/05/30","132.56"	
"2004/05/31","133.84"	
"2004/06/01","133.36"	
"2004/06/02","132.02"	
"2004/06/03","129.22"	
"2004/06/04","129.3"	
"2004/06/05","129.3"	
"2004/06/06","129.3"	
"2004/06/07","134.45"	
"2004/06/08","135.47"	
"2004/06/09","135.77"	
"2004/06/10","136.64"	
"2004/06/11","136.04"	
"2004/06/12","136.04"	
"2004/06/13","136.04"	
"2004/06/14","134.96"	
"2004/06/15","134.95"	
"2004/06/16","136.73"	
"2004/06/17","137.61"	
"2004/06/18","137.02"	
"2004/06/19","137.02"	
"2004/06/20","137.02"	
"2004/06/21","138.65"	
"2004/06/22","138.65"	
"2004/06/23","137.84"	
"2004/06/24","141.57"	
"2004/06/25","141.2"	
"2004/06/26","141.2"	
"2004/06/27","141.2"	
"2004/06/28","142.95"	
"2004/06/29","142.8"	
"2004/06/30","142.72"	
"2004/07/01","142.72"	
"2004/07/02","141.32"	
"2004/07/03","141.32"	
"2004/07/04","141.32"	
"2004/07/05","138.8"	
"2004/07/06","137.98"	
"2004/07/07","138.05"	
"2004/07/08","136.95"	
"2004/07/09","138.76"	
"2004/07/10","138.76"	
"2004/07/11","138.76"	
"2004/07/12","140.28"	
"2004/07/13","139.99"	
"2004/07/14","138.6"	
"2004/07/15","138.01"	
"2004/07/16","139.04"	
"2004/07/17","139.04"	
"2004/07/18","139.04"	
"2004/07/19","139.03"	
"2004/07/20","138.23"	
"2004/07/21","137.63"	
"2004/07/22","136.61"	
"2004/07/23","134.7"	
"2004/07/24","134.7"	
"2004/07/25","134.7"	
"2004/07/26","136.85"	
"2004/07/27","130.66"	
"2004/07/28","131.38"	
"2004/07/29","129.92"	
"2004/07/30","132.63"	
"2004/07/31","132.63"	
"2004/08/01","132.63"	
"2004/08/02","132.99"	
"2004/08/03","132.48"	
"2004/08/04","130.33"	
"2004/08/05","130.33"	
"2004/08/06","131.03"	
"2004/08/07","131.03"	
"2004/08/08","131.03"	
"2004/08/09","129.51"	
"2004/08/10","129.87"	
"2004/08/11","131.53"	
"2004/08/12","131.1"	
"2004/08/13","128.81"	
"2004/08/14","128.81"	
"2004/08/15","128.81"	
"2004/08/16","127.28"	
"2004/08/17","131.99"	
"2004/08/18","129.75"	
"2004/08/19","131.96"	
"2004/08/20","132.7"	
"2004/08/21","132.7"	
"2004/08/22","132.7"	
"2004/08/23","133.37"	
"2004/08/24","133.37"	
"2004/08/25","133.65"	
"2004/08/26","134.6"	
"2004/08/27","135.33"	
"2004/08/28","135.33"	
"2004/08/29","135.33"	
"2004/08/30","135.1"	
"2004/08/31","134.73"	
"2004/09/01","135.46"	
"2004/09/02","136.05"	
"2004/09/03","133.47"	
"2004/09/04","133.47"	
"2004/09/05","133.47"	
"2004/09/06","135.6"	
"2004/09/07","136.69"	
"2004/09/08","137.13"	
"2004/09/09","134.94"	
"2004/09/10","134.65"	
"2004/09/11","134.65"	
"2004/09/12","134.65"	
"2004/09/13","135.23"	
"2004/09/14","136.92"	
"2004/09/15","134.43"	
"2004/09/16","134.21"	
"2004/09/17","133.47"	
"2004/09/18","133.47"	
"2004/09/19","133.47"	
"2004/09/20","133.47"	
"2004/09/21","133.45"	
"2004/09/22","132.63"	
"2004/09/23","132.63"	
"2004/09/24","131.16"	
"2004/09/25","131.16"	
"2004/09/26","131.16"	
"2004/09/27","130.04"	
"2004/09/28","129.23"	
"2004/09/29","129.23"	
"2004/09/30","132.64"	
"2004/10/01","132.64"	
"2004/10/02","132.64"	
"2004/10/03","132.64"	
"2004/10/04","135.6"	
"2004/10/05","135.45"	
"2004/10/06","136.17"	
"2004/10/07","135.49"	
"2004/10/08","136.71"	
"2004/10/09","136.71"	
"2004/10/10","136.71"	
"2004/10/11","136.71"	
"2004/10/12","135.62"	
"2004/10/13","134.72"	
"2004/10/14","133.37"	
"2004/10/15","133.38"	
"2004/10/16","133.38"	
"2004/10/17","133.38"	
"2004/10/18","132.65"	
"2004/10/19","134.16"	
"2004/10/20","132.6"	
"2004/10/21","132.59"	
"2004/10/22","132.59"	
"2004/10/23","132.59"	
"2004/10/24","132.59"	
"2004/10/25","132.67"	
"2004/10/26","132.42"	
"2004/10/27","132.85"	
"2004/10/28","135.95"	
"2004/10/29","134.94"	
"2004/10/30","134.94"	
"2004/10/31","134.94"	
"2004/11/01","133.81"	
"2004/11/02","135.66"	
"2004/11/03","135.63"	
"2004/11/04","136.68"	
"2004/11/05","138.54"	
"2004/11/06","138.54"	
"2004/11/07","138.54"	
"2004/11/08","137.78"	
"2004/11/09","136.9"	
"2004/11/10","135.7"	
"2004/11/11","134.83"	
"2004/11/12","137.51"	
"2004/11/13","137.51"	
"2004/11/14","137.51"	
"2004/11/15","140.06"	
"2004/11/16","139.76"	
"2004/11/17","140.09"	
"2004/11/18","139.27"	
"2004/11/19","140.74"	
"2004/11/20","140.74"	
"2004/11/21","140.74"	
"2004/11/22","137.84"	
"2004/11/23","137.83"	
"2004/11/24","138.71"	
"2004/11/25","139.67"	
"2004/11/26","139.54"	
"2004/11/27","139.54"	
"2004/11/28","139.54"	
"2004/11/29","141.56"	
"2004/11/30","140.82"	
"2004/12/01","139.61"	
"2004/12/02","141.31"	
"2004/12/03","142.68"	
"2004/12/04","142.68"	
"2004/12/05","142.68"	
"2004/12/06","141.95"	
"2004/12/07","140.01"	
"2004/12/08","137.88"	
"2004/12/09","136.47"	
"2004/12/10","135.14"	
"2004/12/11","135.14"	
"2004/12/12","135.14"	
"2004/12/13","136.15"	
"2004/12/14","136.72"	
"2004/12/15","138.74"	
"2004/12/16","138.17"	
"2004/12/17","139.22"	
"2004/12/18","139.22"	
"2004/12/19","139.22"	
"2004/12/20","139.96"	
"2004/12/21","139.95"	
"2004/12/22","141.51"	
"2004/12/23","141.5"	
"2004/12/24","143.27"	
"2004/12/25","143.27"	
"2004/12/26","143.27"	
"2004/12/27","143.27"	
"2004/12/28","144.28"	
"2004/12/29","143.01"	
"2004/12/30","145.81"	
"2004/12/31","145.8"	
