"基金名稱","日本股票基金"	
"2013/03/23","123.59"	
"2013/03/24","123.59"	
"2013/03/25","125.06"	
"2013/03/26","124.78"	
"2013/03/27","126.51"	
"2013/03/28","125.6"	
"2013/03/29","125.6"	
"2013/03/30","125.6"	
"2013/03/31","125.6"	
"2013/04/01","125.6"	
"2013/04/02","121.97"	
"2013/04/03","125.29"	
"2013/04/04","125.29"	
"2013/04/05","130.24"	
"2013/04/06","130.24"	
"2013/04/07","130.24"	
"2013/04/08","130.9"	
"2013/04/09","130.28"	
"2013/04/10","131.66"	
"2013/04/11","134.23"	
"2013/04/12","135.26"	
"2013/04/13","135.26"	
"2013/04/14","135.26"	
"2013/04/15","131.08"	
"2013/04/16","132.78"	
"2013/04/17","135.53"	
"2013/04/18","132.93"	
"2013/04/19","131.89"	
"2013/04/20","131.89"	
"2013/04/21","131.89"	
"2013/04/22","134.21"	
"2013/04/23","133.78"	
"2013/04/24","135.99"	
"2013/04/25","137.15"	
"2013/04/26","138.93"	
"2013/04/27","138.93"	
"2013/04/28","138.93"	
"2013/04/29","138.9"	
"2013/04/30","140.58"	
"2013/05/01","140.58"	
"2013/05/02","137.8"	
"2013/05/03","137.8"	
"2013/05/04","137.8"	
"2013/05/05","137.8"	
"2013/05/06","137.78"	
"2013/05/07","140.36"	
"2013/05/08","141.03"	
"2013/05/09","139.01"	
"2013/05/10","138.82"	
"2013/05/11","138.82"	
"2013/05/12","138.82"	
"2013/05/13","142.17"	
"2013/05/14","141.07"	
"2013/05/15","142.51"	
"2013/05/16","142.22"	
"2013/05/17","142.22"	
"2013/05/18","142.22"	
"2013/05/19","142.22"	
"2013/05/20","144.32"	
"2013/05/21","142.77"	
"2013/05/22","142.02"	
"2013/05/23","133.8"	
"2013/05/24","132.13"	
"2013/05/25","132.13"	
"2013/05/26","132.13"	
"2013/05/27","131.29"	
"2013/05/28","131.71"	
"2013/05/29","132.7"	
"2013/05/30","130.33"	
"2013/05/31","127.65"	
"2013/06/01","127.65"	
"2013/06/02","127.65"	
"2013/06/03","127.62"	
"2013/06/04","131.07"	
"2013/06/05","128.4"	
"2013/06/06","125.85"	
"2013/06/07","128.5"	
"2013/06/08","128.5"	
"2013/06/09","128.5"	
"2013/06/10","131.34"	
"2013/06/11","130.22"	
"2013/06/12","130.22"	
"2013/06/13","134.33"	
"2013/06/14","130.94"	
"2013/06/15","130.94"	
"2013/06/16","130.94"	
"2013/06/17","134.19"	
"2013/06/18","133.55"	
"2013/06/19","136.19"	
"2013/06/20","129.92"	
"2013/06/21","131.16"	
"2013/06/22","131.16"	
"2013/06/23","131.16"	
"2013/06/24","130.64"	
"2013/06/25","128.43"	
"2013/06/26","126.96"	
"2013/06/27","129.97"	
"2013/06/28","133.35"	
"2013/06/29","133.35"	
"2013/06/30","133.35"	
"2013/07/01","133.35"	
"2013/07/02","137.27"	
"2013/07/03","138.8"	
"2013/07/04","138.41"	
"2013/07/05","139.1"	
"2013/07/06","139.1"	
"2013/07/07","139.1"	
"2013/07/08","136.94"	
"2013/07/09","139.51"	
"2013/07/10","140.35"	
"2013/07/11","143.02"	
"2013/07/12","142.82"	
"2013/07/13","142.82"	
"2013/07/14","142.82"	
"2013/07/15","142.82"	
"2013/07/16","144.2"	
"2013/07/17","143.58"	
"2013/07/18","143.57"	
"2013/07/19","143.32"	
"2013/07/20","143.32"	
"2013/07/21","143.32"	
"2013/07/22","145.58"	
"2013/07/23","145.51"	
"2013/07/24","144.82"	
"2013/07/25","143.45"	
"2013/07/26","141.41"	
"2013/07/27","141.41"	
"2013/07/28","141.41"	
"2013/07/29","137.12"	
"2013/07/30","139.71"	
"2013/07/31","137.42"	
"2013/08/01","140.13"	
"2013/08/02","145.17"	
"2013/08/03","145.17"	
"2013/08/04","145.17"	
"2013/08/05","144.41"	
"2013/08/06","146.15"	
"2013/08/07","143.16"	
"2013/08/08","142.17"	
"2013/08/09","141.47"	
"2013/08/10","141.47"	
"2013/08/11","141.47"	
"2013/08/12","138.96"	
"2013/08/13","139.99"	
"2013/08/14","139.99"	
"2013/08/15","140.39"	
"2013/08/16","139.88"	
"2013/08/17","139.88"	
"2013/08/18","139.88"	
"2013/08/19","140.79"	
"2013/08/20","138.76"	
"2013/08/21","137.51"	
"2013/08/22","135.83"	
"2013/08/23","138.7"	
"2013/08/24","138.7"	
"2013/08/25","138.7"	
"2013/08/26","138.81"	
"2013/08/27","136.41"	
"2013/08/28","135.82"	
"2013/08/29","135.58"	
"2013/08/30","135.36"	
"2013/08/31","135.36"	
"2013/09/01","135.36"	
"2013/09/02","135.7"	
"2013/09/03","138.94"	
"2013/09/04","140.46"	
"2013/09/05","140.09"	
"2013/09/06","139.71"	
"2013/09/07","139.71"	
"2013/09/08","139.71"	
"2013/09/09","142.47"	
"2013/09/10","143.49"	
"2013/09/11","144.7"	
"2013/09/12","145.24"	
"2013/09/13","145.72"	
"2013/09/14","145.72"	
"2013/09/15","145.72"	
"2013/09/16","145.71"	
"2013/09/17","145.33"	
"2013/09/18","148.06"	
"2013/09/19","150.03"	
"2013/09/20","150.03"	
"2013/09/21","150.03"	
"2013/09/22","150.03"	
"2013/09/23","150.0"	
"2013/09/24","151.22"	
"2013/09/25","149.98"	
"2013/09/26","151.94"	
"2013/09/27","153.11"	
"2013/09/28","153.11"	
"2013/09/29","153.11"	
"2013/09/30","150.37"	
"2013/10/01","150.37"	
"2013/10/02","148.45"	
"2013/10/03","148.44"	
"2013/10/04","147.7"	
"2013/10/05","147.7"	
"2013/10/06","147.7"	
"2013/10/07","145.46"	
"2013/10/08","146.6"	
"2013/10/09","148.62"	
"2013/10/10","148.01"	
"2013/10/11","150.53"	
"2013/10/12","150.53"	
"2013/10/13","150.53"	
"2013/10/14","150.53"	
"2013/10/15","150.38"	
"2013/10/16","149.7"	
"2013/10/17","152.39"	
"2013/10/18","152.62"	
"2013/10/19","152.62"	
"2013/10/20","152.62"	
"2013/10/21","153.08"	
"2013/10/22","152.82"	
"2013/10/23","151.53"	
"2013/10/24","152.38"	
"2013/10/25","149.2"	
"2013/10/26","149.2"	
"2013/10/27","149.2"	
"2013/10/28","151.19"	
"2013/10/29","150.21"	
"2013/10/30","150.86"	
"2013/10/31","149.21"	
"2013/11/01","146.31"	
"2013/11/02","146.31"	
"2013/11/03","146.31"	
"2013/11/04","146.28"	
"2013/11/05","147.0"	
"2013/11/06","147.42"	
"2013/11/07","146.25"	
"2013/11/08","144.71"	
"2013/11/09","144.71"	
"2013/11/10","144.71"	
"2013/11/11","145.12"	
"2013/11/12","147.62"	
"2013/11/13","147.74"	
"2013/11/14","148.41"	
"2013/11/15","150.74"	
"2013/11/16","150.74"	
"2013/11/17","150.74"	
"2013/11/18","152.17"	
"2013/11/19","151.18"	
"2013/11/20","151.28"	
"2013/11/21","151.28"	
"2013/11/22","151.02"	
"2013/11/23","151.02"	
"2013/11/24","151.02"	
"2013/11/25","151.28"	
"2013/11/26","150.97"	
"2013/11/27","148.62"	
"2013/11/28","150.24"	
"2013/11/29","149.81"	
"2013/11/30","149.81"	
"2013/12/01","149.81"	
"2013/12/02","149.42"	
"2013/12/03","150.56"	
"2013/12/04","148.13"	
"2013/12/05","148.43"	
"2013/12/06","147.47"	
"2013/12/07","147.47"	
"2013/12/08","147.47"	
"2013/12/09","149.18"	
"2013/12/10","149.54"	
"2013/12/11","149.22"	
"2013/12/12","147.49"	
"2013/12/13","146.54"	
"2013/12/14","146.54"	
"2013/12/15","146.54"	
"2013/12/16","144.0"	
"2013/12/17","145.46"	
"2013/12/18","146.78"	
"2013/12/19","147.15"	
"2013/12/20","147.28"	
"2013/12/21","147.28"	
"2013/12/22","147.28"	
"2013/12/23","147.25"	
"2013/12/24","146.2"	
"2013/12/25","146.2"	
"2013/12/26","146.2"	
"2013/12/27","150.06"	
"2013/12/28","150.06"	
"2013/12/29","150.06"	
"2013/12/30","151.39"	
"2013/12/31","151.37"	
