"基金名稱","日本股票基金"	
"2008/03/22","143.59"	
"2008/03/23","143.59"	
"2008/03/24","143.59"	
"2008/03/25","147.44"	
"2008/03/26","149.39"	
"2008/03/27","146.78"	
"2008/03/28","149.33"	
"2008/03/29","149.33"	
"2008/03/30","149.33"	
"2008/03/31","146.24"	
"2008/04/01","144.64"	
"2008/04/02","149.04"	
"2008/04/03","151.1"	
"2008/04/04","151.1"	
"2008/04/05","151.1"	
"2008/04/06","151.1"	
"2008/04/07","151.46"	
"2008/04/08","148.87"	
"2008/04/09","147.61"	
"2008/04/10","148.32"	
"2008/04/11","151.41"	
"2008/04/12","151.41"	
"2008/04/13","151.41"	
"2008/04/14","148.02"	
"2008/04/15","148.24"	
"2008/04/16","149.72"	
"2008/04/17","150.09"	
"2008/04/18","147.86"	
"2008/04/19","147.86"	
"2008/04/20","147.86"	
"2008/04/21","152.66"	
"2008/04/22","150.49"	
"2008/04/23","150.49"	
"2008/04/24","149.25"	
"2008/04/25","152.08"	
"2008/04/26","152.08"	
"2008/04/27","152.08"	
"2008/04/28","154.07"	
"2008/04/29","154.03"	
"2008/04/30","153.01"	
"2008/05/01","153.01"	
"2008/05/02","153.64"	
"2008/05/03","153.64"	
"2008/05/04","153.64"	
"2008/05/05","153.59"	
"2008/05/06","153.6"	
"2008/05/07","155.59"	
"2008/05/08","155.87"	
"2008/05/09","153.29"	
"2008/05/10","153.29"	
"2008/05/11","153.29"	
"2008/05/12","153.29"	
"2008/05/13","153.13"	
"2008/05/14","152.87"	
"2008/05/15","155.79"	
"2008/05/16","157.5"	
"2008/05/17","157.5"	
"2008/05/18","157.5"	
"2008/05/19","157.88"	
"2008/05/20","157.81"	
"2008/05/21","155.29"	
"2008/05/22","155.28"	
"2008/05/23","155.22"	
"2008/05/24","155.22"	
"2008/05/25","155.22"	
"2008/05/26","151.66"	
"2008/05/27","153.35"	
"2008/05/28","150.19"	
"2008/05/29","152.7"	
"2008/05/30","155.37"	
"2008/05/31","155.37"	
"2008/06/01","155.37"	
"2008/06/02","158.41"	
"2008/06/03","155.4"	
"2008/06/04","157.79"	
"2008/06/05","155.58"	
"2008/06/06","157.5"	
"2008/06/07","157.5"	
"2008/06/08","157.5"	
"2008/06/09","157.5"	
"2008/06/10","149.78"	
"2008/06/11","151.09"	
"2008/06/12","146.73"	
"2008/06/13","147.68"	
"2008/06/14","147.68"	
"2008/06/15","147.68"	
"2008/06/16","150.54"	
"2008/06/17","150.23"	
"2008/06/18","151.59"	
"2008/06/19","147.79"	
"2008/06/20","146.59"	
"2008/06/21","146.59"	
"2008/06/22","146.59"	
"2008/06/23","144.63"	
"2008/06/24","144.99"	
"2008/06/25","144.47"	
"2008/06/26","145.98"	
"2008/06/27","144.48"	
"2008/06/28","144.48"	
"2008/06/29","144.48"	
"2008/06/30","144.31"	
"2008/07/01","144.31"	
"2008/07/02","142.02"	
"2008/07/03","141.31"	
"2008/07/04","140.93"	
"2008/07/05","140.93"	
"2008/07/06","140.93"	
"2008/07/07","141.55"	
"2008/07/08","138.95"	
"2008/07/09","139.49"	
"2008/07/10","140.39"	
"2008/07/11","140.66"	
"2008/07/12","140.66"	
"2008/07/13","140.66"	
"2008/07/14","138.98"	
"2008/07/15","138.68"	
"2008/07/16","137.81"	
"2008/07/17","137.9"	
"2008/07/18","135.38"	
"2008/07/19","135.38"	
"2008/07/20","135.38"	
"2008/07/21","135.35"	
"2008/07/22","139.29"	
"2008/07/23","139.65"	
"2008/07/24","142.69"	
"2008/07/25","138.44"	
"2008/07/26","138.44"	
"2008/07/27","138.44"	
"2008/07/28","139.12"	
"2008/07/29","136.61"	
"2008/07/30","138.78"	
"2008/07/31","138.34"	
"2008/08/01","135.85"	
"2008/08/02","135.85"	
"2008/08/03","135.85"	
"2008/08/04","132.39"	
"2008/08/05","135.22"	
"2008/08/06","135.22"	
"2008/08/07","131.76"	
"2008/08/08","131.55"	
"2008/08/09","131.55"	
"2008/08/10","131.55"	
"2008/08/11","133.86"	
"2008/08/12","133.4"	
"2008/08/13","132.23"	
"2008/08/14","130.39"	
"2008/08/15","129.99"	
"2008/08/16","129.99"	
"2008/08/17","129.99"	
"2008/08/18","131.89"	
"2008/08/19","129.47"	
"2008/08/20","128.97"	
"2008/08/21","129.9"	
"2008/08/22","129.9"	
"2008/08/23","129.9"	
"2008/08/24","129.9"	
"2008/08/25","129.81"	
"2008/08/26","128.67"	
"2008/08/27","128.32"	
"2008/08/28","128.04"	
"2008/08/29","132.72"	
"2008/08/30","132.72"	
"2008/08/31","132.72"	
"2008/09/01","130.68"	
"2008/09/02","127.55"	
"2008/09/03","128.53"	
"2008/09/04","123.95"	
"2008/09/05","126.29"	
"2008/09/06","126.29"	
"2008/09/07","126.29"	
"2008/09/08","129.28"	
"2008/09/09","124.48"	
"2008/09/10","127.4"	
"2008/09/11","125.68"	
"2008/09/12","126.09"	
"2008/09/13","126.09"	
"2008/09/14","126.09"	
"2008/09/15","126.09"	
"2008/09/16","121.56"	
"2008/09/17","117.46"	
"2008/09/18","121.2"	
"2008/09/19","125.92"	
"2008/09/20","125.92"	
"2008/09/21","125.92"	
"2008/09/22","121.66"	
"2008/09/23","121.57"	
"2008/09/24","125.67"	
"2008/09/25","124.42"	
"2008/09/26","124.49"	
"2008/09/27","124.49"	
"2008/09/28","124.49"	
"2008/09/29","117.54"	
"2008/09/30","121.03"	
"2008/10/01","121.03"	
"2008/10/02","114.77"	
"2008/10/03","113.45"	
"2008/10/04","113.45"	
"2008/10/05","113.45"	
"2008/10/06","109.85"	
"2008/10/07","109.85"	
"2008/10/08","103.68"	
"2008/10/09","98.28"	
"2008/10/10","95.08"	
"2008/10/11","95.08"	
"2008/10/12","95.08"	
"2008/10/13","95.03"	
"2008/10/14","103.9"	
"2008/10/15","96.26"	
"2008/10/16","104.41"	
"2008/10/17","100.29"	
"2008/10/18","100.29"	
"2008/10/19","100.29"	
"2008/10/20","106.69"	
"2008/10/21","103.49"	
"2008/10/22","97.58"	
"2008/10/23","101.51"	
"2008/10/24","98.17"	
"2008/10/25","98.17"	
"2008/10/26","98.17"	
"2008/10/27","90.66"	
"2008/10/28","98.2"	
"2008/10/29","95.88"	
"2008/10/30","104.17"	
"2008/10/31","102.29"	
"2008/11/01","102.29"	
"2008/11/02","102.29"	
"2008/11/03","102.3"	
"2008/11/04","107.73"	
"2008/11/05","105.57"	
"2008/11/06","99.42"	
"2008/11/07","101.84"	
"2008/11/08","101.84"	
"2008/11/09","101.84"	
"2008/11/10","106.17"	
"2008/11/11","102.31"	
"2008/11/12","99.51"	
"2008/11/13","106.83"	
"2008/11/14","100.86"	
"2008/11/15","100.86"	
"2008/11/16","100.86"	
"2008/11/17","101.12"	
"2008/11/18","98.38"	
"2008/11/19","93.0"	
"2008/11/20","90.05"	
"2008/11/21","95.9"	
"2008/11/22","95.9"	
"2008/11/23","95.9"	
"2008/11/24","95.94"	
"2008/11/25","99.15"	
"2008/11/26","101.87"	
"2008/11/27","99.53"	
"2008/11/28","100.11"	
"2008/11/29","100.11"	
"2008/11/30","100.11"	
"2008/12/01","95.05"	
"2008/12/02","98.63"	
"2008/12/03","100.11"	
"2008/12/04","97.3"	
"2008/12/05","98.3"	
"2008/12/06","98.3"	
"2008/12/07","98.3"	
"2008/12/08","100.03"	
"2008/12/09","100.27"	
"2008/12/10","101.31"	
"2008/12/11","103.39"	
"2008/12/12","102.79"	
"2008/12/13","102.79"	
"2008/12/14","102.79"	
"2008/12/15","104.32"	
"2008/12/16","105.34"	
"2008/12/17","107.13"	
"2008/12/18","105.61"	
"2008/12/19","104.98"	
"2008/12/20","104.98"	
"2008/12/21","104.98"	
"2008/12/22","106.01"	
"2008/12/23","105.99"	
"2008/12/24","103.26"	
"2008/12/25","103.26"	
"2008/12/26","103.26"	
"2008/12/27","103.26"	
"2008/12/28","103.26"	
"2008/12/29","106.52"	
"2008/12/30","107.14"	
"2008/12/31","107.13"	
