"基金名稱","日本股票基金"	
"2018/03/23","188.16"	
"2018/03/24","188.16"	
"2018/03/25","188.16"	
"2018/03/26","188.79"	
"2018/03/27","192.56"	
"2018/03/28","191.22"	
"2018/03/29","191.99"	
"2018/03/30","191.99"	
"2018/03/31","191.99"	
"2018/04/01","191.99"	
"2018/04/02","191.99"	
"2018/04/03","191.19"	
"2018/04/04","190.21"	
"2018/04/05","190.21"	
"2018/04/06","190.25"	
"2018/04/07","190.25"	
"2018/04/08","190.25"	
"2018/04/09","191.14"	
"2018/04/10","190.64"	
"2018/04/11","190.54"	
"2018/04/12","188.62"	
"2018/04/13","189.24"	
"2018/04/14","189.24"	
"2018/04/15","189.24"	
"2018/04/16","190.21"	
"2018/04/17","189.45"	
"2018/04/18","191.58"	
"2018/04/19","190.75"	
"2018/04/20","190.0"	
"2018/04/21","190.0"	
"2018/04/22","190.0"	
"2018/04/23","188.51"	
"2018/04/24","189.51"	
"2018/04/25","188.41"	
"2018/04/26","188.75"	
"2018/04/27","188.96"	
"2018/04/28","188.96"	
"2018/04/29","188.96"	
"2018/04/30","188.93"	
"2018/05/01","188.93"	
"2018/05/02","186.72"	
"2018/05/03","186.71"	
"2018/05/04","186.7"	
"2018/05/05","186.7"	
"2018/05/06","186.7"	
"2018/05/07","187.58"	
"2018/05/08","188.85"	
"2018/05/09","188.0"	
"2018/05/10","189.26"	
"2018/05/11","191.63"	
"2018/05/12","191.63"	
"2018/05/13","191.63"	
"2018/05/14","191.65"	
"2018/05/15","190.52"	
"2018/05/16","190.36"	
"2018/05/17","190.76"	
"2018/05/18","192.13"	
"2018/05/19","192.13"	
"2018/05/20","192.13"	
"2018/05/21","191.46"	
"2018/05/22","191.46"	
"2018/05/23","192.59"	
"2018/05/24","191.59"	
"2018/05/25","190.75"	
"2018/05/26","190.75"	
"2018/05/27","190.75"	
"2018/05/28","190.65"	
"2018/05/29","191.0"	
"2018/05/30","188.09"	
"2018/05/31","190.44"	
"2018/06/01","189.13"	
"2018/06/02","189.13"	
"2018/06/03","189.13"	
"2018/06/04","191.65"	
"2018/06/05","191.59"	
"2018/06/06","190.18"	
"2018/06/07","191.83"	
"2018/06/08","192.41"	
"2018/06/09","192.41"	
"2018/06/10","192.41"	
"2018/06/11","192.25"	
"2018/06/12","191.91"	
"2018/06/13","192.14"	
"2018/06/14","190.15"	
"2018/06/15","190.43"	
"2018/06/16","190.43"	
"2018/06/17","190.43"	
"2018/06/18","190.43"	
"2018/06/19","186.93"	
"2018/06/20","186.94"	
"2018/06/21","187.1"	
"2018/06/22","186.82"	
"2018/06/23","186.82"	
"2018/06/24","186.82"	
"2018/06/25","185.01"	
"2018/06/26","184.53"	
"2018/06/27","183.39"	
"2018/06/28","183.33"	
"2018/06/29","182.88"	
"2018/06/30","182.88"	
"2018/07/01","182.88"	
"2018/07/02","182.88"	
"2018/07/03","179.99"	
"2018/07/04","179.44"	
"2018/07/05","177.95"	
"2018/07/06","180.08"	
"2018/07/07","180.08"	
"2018/07/08","180.08"	
"2018/07/09","182.13"	
"2018/07/10","182.2"	
"2018/07/11","180.26"	
"2018/07/12","179.08"	
"2018/07/13","181.71"	
"2018/07/14","181.71"	
"2018/07/15","181.71"	
"2018/07/16","181.67"	
"2018/07/17","182.39"	
"2018/07/18","182.97"	
"2018/07/19","183.45"	
"2018/07/20","184.75"	
"2018/07/21","184.75"	
"2018/07/22","184.75"	
"2018/07/23","184.86"	
"2018/07/24","186.05"	
"2018/07/25","187.1"	
"2018/07/26","187.98"	
"2018/07/27","189.39"	
"2018/07/28","189.39"	
"2018/07/29","189.39"	
"2018/07/30","188.3"	
"2018/07/31","184.38"	
"2018/08/01","185.66"	
"2018/08/02","184.54"	
"2018/08/03","184.75"	
"2018/08/04","184.75"	
"2018/08/05","184.75"	
"2018/08/06","183.03"	
"2018/08/07","184.13"	
"2018/08/08","184.72"	
"2018/08/09","184.33"	
"2018/08/10","181.84"	
"2018/08/11","181.84"	
"2018/08/12","181.84"	
"2018/08/13","177.96"	
"2018/08/14","180.31"	
"2018/08/15","179.62"	
"2018/08/16","178.43"	
"2018/08/17","179.8"	
"2018/08/18","179.8"	
"2018/08/19","179.8"	
"2018/08/20","179.08"	
"2018/08/21","178.44"	
"2018/08/22","180.37"	
"2018/08/23","178.55"	
"2018/08/24","179.87"	
"2018/08/25","179.87"	
"2018/08/26","179.87"	
"2018/08/27","182.71"	
"2018/08/28","182.76"	
"2018/08/29","182.84"	
"2018/08/30","183.46"	
"2018/08/31","183.68"	
"2018/09/01","183.68"	
"2018/09/02","183.68"	
"2018/09/03","181.82"	
"2018/09/04","181.59"	
"2018/09/05","180.07"	
"2018/09/06","179.16"	
"2018/09/07","177.34"	
"2018/09/08","177.34"	
"2018/09/09","177.34"	
"2018/09/10","177.73"	
"2018/09/11","178.26"	
"2018/09/12","177.18"	
"2018/09/13","177.54"	
"2018/09/14","179.79"	
"2018/09/15","179.79"	
"2018/09/16","179.79"	
"2018/09/17","179.75"	
"2018/09/18","182.52"	
"2018/09/19","185.59"	
"2018/09/20","185.6"	
"2018/09/21","186.08"	
"2018/09/22","186.08"	
"2018/09/23","186.08"	
"2018/09/24","186.0"	
"2018/09/25","186.0"	
"2018/09/26","188.35"	
"2018/09/27","185.36"	
"2018/09/28","186.6"	
"2018/09/29","186.6"	
"2018/09/30","186.6"	
"2018/10/01","186.6"	
"2018/10/02","187.47"	
"2018/10/03","184.52"	
"2018/10/04","185.03"	
"2018/10/05","184.12"	
"2018/10/06","184.12"	
"2018/10/07","184.12"	
"2018/10/08","184.01"	
"2018/10/09","181.39"	
"2018/10/10","177.79"	
"2018/10/11","176.09"	
"2018/10/12","176.43"	
"2018/10/13","176.43"	
"2018/10/14","176.43"	
"2018/10/15","174.03"	
"2018/10/16","174.17"	
"2018/10/17","174.17"	
"2018/10/18","175.4"	
"2018/10/19","173.82"	
"2018/10/20","173.82"	
"2018/10/21","173.82"	
"2018/10/22","173.4"	
"2018/10/23","170.0"	
"2018/10/24","163.73"	
"2018/10/25","162.65"	
"2018/10/26","163.55"	
"2018/10/27","163.55"	
"2018/10/28","163.55"	
"2018/10/29","160.67"	
"2018/10/30","163.5"	
"2018/10/31","167.54"	
"2018/11/01","166.58"	
"2018/11/02","169.68"	
"2018/11/03","169.68"	
"2018/11/04","169.68"	
"2018/11/05","167.13"	
"2018/11/06","168.64"	
"2018/11/07","168.33"	
"2018/11/08","170.08"	
"2018/11/09","168.82"	
"2018/11/10","168.82"	
"2018/11/11","168.82"	
"2018/11/12","168.4"	
"2018/11/13","164.28"	
"2018/11/14","164.61"	
"2018/11/15","165.14"	
"2018/11/16","164.27"	
"2018/11/17","164.27"	
"2018/11/18","164.27"	
"2018/11/19","165.86"	
"2018/11/20","164.11"	
"2018/11/21","162.99"	
"2018/11/22","164.17"	
"2018/11/23","164.12"	
"2018/11/24","164.12"	
"2018/11/25","164.12"	
"2018/11/26","163.39"	
"2018/11/27","164.3"	
"2018/11/28","165.25"	
"2018/11/29","167.15"	
"2018/11/30","167.51"	
"2018/12/01","167.51"	
"2018/12/02","167.51"	
"2018/12/03","170.22"	
"2018/12/04","167.09"	
"2018/12/05","165.82"	
"2018/12/06","163.61"	
"2018/12/07","164.51"	
"2018/12/08","164.51"	
"2018/12/09","164.51"	
"2018/12/10","161.34"	
"2018/12/11","159.3"	
"2018/12/12","162.54"	
"2018/12/13","162.37"	
"2018/12/14","160.11"	
"2018/12/15","160.11"	
"2018/12/16","160.11"	
"2018/12/17","160.63"	
"2018/12/18","157.73"	
"2018/12/19","157.86"	
"2018/12/20","155.08"	
"2018/12/21","152.96"	
"2018/12/22","152.96"	
"2018/12/23","152.96"	
"2018/12/24","152.99"	
"2018/12/25","152.99"	
"2018/12/26","152.99"	
"2018/12/27","155.2"	
"2018/12/28","154.69"	
"2018/12/29","154.69"	
"2018/12/30","154.69"	
"2018/12/31","154.73"	
