"基金名稱","日本股票基金"	
"2012/03/22","115.67"	
"2012/03/23","114.66"	
"2012/03/24","114.66"	
"2012/03/25","114.66"	
"2012/03/26","114.35"	
"2012/03/27","116.34"	
"2012/03/28","116.83"	
"2012/03/29","116.71"	
"2012/03/30","116.19"	
"2012/03/31","116.19"	
"2012/04/01","116.19"	
"2012/04/02","117.31"	
"2012/04/03","116.49"	
"2012/04/04","116.49"	
"2012/04/05","113.73"	
"2012/04/06","113.73"	
"2012/04/07","113.73"	
"2012/04/08","113.73"	
"2012/04/09","113.73"	
"2012/04/10","113.08"	
"2012/04/11","112.31"	
"2012/04/12","112.93"	
"2012/04/13","114.0"	
"2012/04/14","114.0"	
"2012/04/15","114.0"	
"2012/04/16","112.99"	
"2012/04/17","112.62"	
"2012/04/18","114.21"	
"2012/04/19","113.56"	
"2012/04/20","113.36"	
"2012/04/21","113.36"	
"2012/04/22","113.36"	
"2012/04/23","113.66"	
"2012/04/24","112.7"	
"2012/04/25","113.25"	
"2012/04/26","114.51"	
"2012/04/27","113.93"	
"2012/04/28","113.93"	
"2012/04/29","113.93"	
"2012/04/30","113.92"	
"2012/05/01","113.92"	
"2012/05/02","112.58"	
"2012/05/03","112.59"	
"2012/05/04","112.6"	
"2012/05/05","112.6"	
"2012/05/06","112.6"	
"2012/05/07","109.46"	
"2012/05/08","110.64"	
"2012/05/09","109.43"	
"2012/05/10","108.67"	
"2012/05/11","108.23"	
"2012/05/12","108.23"	
"2012/05/13","108.23"	
"2012/05/14","108.41"	
"2012/05/15","106.52"	
"2012/05/16","105.03"	
"2012/05/17","107.25"	
"2012/05/18","104.43"	
"2012/05/19","104.43"	
"2012/05/20","104.43"	
"2012/05/21","103.95"	
"2012/05/22","104.64"	
"2012/05/23","103.95"	
"2012/05/24","103.74"	
"2012/05/25","103.59"	
"2012/05/26","103.59"	
"2012/05/27","103.59"	
"2012/05/28","103.81"	
"2012/05/29","104.7"	
"2012/05/30","105.02"	
"2012/05/31","104.79"	
"2012/06/01","103.67"	
"2012/06/02","103.67"	
"2012/06/03","103.67"	
"2012/06/04","100.99"	
"2012/06/05","102.2"	
"2012/06/06","103.12"	
"2012/06/07","104.39"	
"2012/06/08","102.6"	
"2012/06/09","102.6"	
"2012/06/10","102.6"	
"2012/06/11","104.75"	
"2012/06/12","103.83"	
"2012/06/13","104.17"	
"2012/06/14","104.18"	
"2012/06/15","104.98"	
"2012/06/16","104.98"	
"2012/06/17","104.98"	
"2012/06/18","106.47"	
"2012/06/19","105.71"	
"2012/06/20","106.88"	
"2012/06/21","106.5"	
"2012/06/22","105.25"	
"2012/06/23","105.25"	
"2012/06/24","105.25"	
"2012/06/25","105.55"	
"2012/06/26","105.15"	
"2012/06/27","105.9"	
"2012/06/28","108.48"	
"2012/06/29","109.34"	
"2012/06/30","109.34"	
"2012/07/01","109.34"	
"2012/07/02","109.34"	
"2012/07/03","110.24"	
"2012/07/04","110.62"	
"2012/07/05","109.97"	
"2012/07/06","109.82"	
"2012/07/07","109.82"	
"2012/07/08","109.82"	
"2012/07/09","108.32"	
"2012/07/10","107.75"	
"2012/07/11","107.8"	
"2012/07/12","106.99"	
"2012/07/13","107.05"	
"2012/07/14","107.05"	
"2012/07/15","107.05"	
"2012/07/16","107.04"	
"2012/07/17","107.34"	
"2012/07/18","107.46"	
"2012/07/19","108.97"	
"2012/07/20","107.82"	
"2012/07/21","107.82"	
"2012/07/22","107.82"	
"2012/07/23","106.05"	
"2012/07/24","105.68"	
"2012/07/25","104.35"	
"2012/07/26","105.42"	
"2012/07/27","106.29"	
"2012/07/28","106.29"	
"2012/07/29","106.29"	
"2012/07/30","107.52"	
"2012/07/31","108.58"	
"2012/08/01","107.25"	
"2012/08/02","107.69"	
"2012/08/03","106.3"	
"2012/08/04","106.3"	
"2012/08/05","106.3"	
"2012/08/06","108.79"	
"2012/08/07","109.1"	
"2012/08/08","109.6"	
"2012/08/09","109.8"	
"2012/08/10","109.49"	
"2012/08/11","109.49"	
"2012/08/12","109.49"	
"2012/08/13","109.34"	
"2012/08/14","108.45"	
"2012/08/15","108.06"	
"2012/08/16","109.31"	
"2012/08/17","109.75"	
"2012/08/18","109.75"	
"2012/08/19","109.75"	
"2012/08/20","109.79"	
"2012/08/21","109.98"	
"2012/08/22","109.78"	
"2012/08/23","111.4"	
"2012/08/24","109.96"	
"2012/08/25","109.96"	
"2012/08/26","109.96"	
"2012/08/27","109.75"	
"2012/08/28","108.93"	
"2012/08/29","109.11"	
"2012/08/30","108.67"	
"2012/08/31","107.1"	
"2012/09/01","107.1"	
"2012/09/02","107.1"	
"2012/09/03","107.08"	
"2012/09/04","106.45"	
"2012/09/05","105.0"	
"2012/09/06","104.68"	
"2012/09/07","108.12"	
"2012/09/08","108.12"	
"2012/09/09","108.12"	
"2012/09/10","107.85"	
"2012/09/11","107.89"	
"2012/09/12","108.96"	
"2012/09/13","109.83"	
"2012/09/14","110.17"	
"2012/09/15","110.17"	
"2012/09/16","110.17"	
"2012/09/17","110.16"	
"2012/09/18","109.52"	
"2012/09/19","110.9"	
"2012/09/20","109.71"	
"2012/09/21","109.94"	
"2012/09/22","109.94"	
"2012/09/23","109.94"	
"2012/09/24","110.11"	
"2012/09/25","110.37"	
"2012/09/26","109.43"	
"2012/09/27","109.79"	
"2012/09/28","108.6"	
"2012/09/29","108.6"	
"2012/09/30","108.6"	
"2012/10/01","108.6"	
"2012/10/02","108.6"	
"2012/10/03","105.95"	
"2012/10/04","107.58"	
"2012/10/05","107.56"	
"2012/10/06","107.56"	
"2012/10/07","107.56"	
"2012/10/08","107.53"	
"2012/10/09","106.97"	
"2012/10/10","105.29"	
"2012/10/11","104.41"	
"2012/10/12","104.9"	
"2012/10/13","104.9"	
"2012/10/14","104.9"	
"2012/10/15","104.82"	
"2012/10/16","106.12"	
"2012/10/17","107.44"	
"2012/10/18","108.37"	
"2012/10/19","108.3"	
"2012/10/20","108.3"	
"2012/10/21","108.3"	
"2012/10/22","107.54"	
"2012/10/23","107.54"	
"2012/10/24","106.45"	
"2012/10/25","106.82"	
"2012/10/26","106.37"	
"2012/10/27","106.37"	
"2012/10/28","106.37"	
"2012/10/29","105.54"	
"2012/10/30","104.79"	
"2012/10/31","105.66"	
"2012/11/01","105.59"	
"2012/11/02","106.71"	
"2012/11/03","106.71"	
"2012/11/04","106.71"	
"2012/11/05","106.7"	
"2012/11/06","105.76"	
"2012/11/07","106.19"	
"2012/11/08","105.05"	
"2012/11/09","105.24"	
"2012/11/10","105.24"	
"2012/11/11","105.24"	
"2012/11/12","104.1"	
"2012/11/13","103.97"	
"2012/11/14","102.9"	
"2012/11/15","103.59"	
"2012/11/16","105.03"	
"2012/11/17","105.03"	
"2012/11/18","105.03"	
"2012/11/19","106.5"	
"2012/11/20","105.81"	
"2012/11/21","105.43"	
"2012/11/22","106.11"	
"2012/11/23","106.1"	
"2012/11/24","106.1"	
"2012/11/25","106.1"	
"2012/11/26","106.82"	
"2012/11/27","107.2"	
"2012/11/28","106.69"	
"2012/11/29","107.43"	
"2012/11/30","107.37"	
"2012/12/01","107.37"	
"2012/12/02","107.37"	
"2012/12/03","107.68"	
"2012/12/04","108.56"	
"2012/12/05","107.9"	
"2012/12/06","108.46"	
"2012/12/07","108.59"	
"2012/12/08","108.59"	
"2012/12/09","108.59"	
"2012/12/10","108.56"	
"2012/12/11","108.44"	
"2012/12/12","108.32"	
"2012/12/13","108.44"	
"2012/12/14","108.86"	
"2012/12/15","108.86"	
"2012/12/16","108.86"	
"2012/12/17","109.16"	
"2012/12/18","110.43"	
"2012/12/19","113.06"	
"2012/12/20","112.85"	
"2012/12/21","112.61"	
"2012/12/22","112.61"	
"2012/12/23","112.61"	
"2012/12/24","112.59"	
"2012/12/25","112.59"	
"2012/12/26","112.59"	
"2012/12/27","113.26"	
"2012/12/28","113.82"	
"2012/12/29","113.82"	
"2012/12/30","113.82"	
"2012/12/31","113.8"	
