"基金名稱","日本股票基金"	
"2014/03/23","130.0"	
"2014/03/24","131.58"	
"2014/03/25","130.95"	
"2014/03/26","132.05"	
"2014/03/27","133.33"	
"2014/03/28","133.74"	
"2014/03/29","133.74"	
"2014/03/30","133.74"	
"2014/03/31","136.28"	
"2014/04/01","136.09"	
"2014/04/02","137.54"	
"2014/04/03","137.78"	
"2014/04/04","138.2"	
"2014/04/05","138.2"	
"2014/04/06","138.2"	
"2014/04/07","135.81"	
"2014/04/08","133.97"	
"2014/04/09","131.07"	
"2014/04/10","131.3"	
"2014/04/11","129.09"	
"2014/04/12","129.09"	
"2014/04/13","129.09"	
"2014/04/14","128.47"	
"2014/04/15","128.47"	
"2014/04/16","131.83"	
"2014/04/17","131.94"	
"2014/04/18","131.94"	
"2014/04/19","131.94"	
"2014/04/20","131.94"	
"2014/04/21","131.94"	
"2014/04/22","131.11"	
"2014/04/23","133.03"	
"2014/04/24","131.8"	
"2014/04/25","132.47"	
"2014/04/26","132.47"	
"2014/04/27","132.47"	
"2014/04/28","130.2"	
"2014/04/29","130.19"	
"2014/04/30","130.36"	
"2014/05/01","130.36"	
"2014/05/02","133.38"	
"2014/05/03","133.38"	
"2014/05/04","133.38"	
"2014/05/05","133.36"	
"2014/05/06","133.36"	
"2014/05/07","130.03"	
"2014/05/08","130.51"	
"2014/05/09","130.99"	
"2014/05/10","130.99"	
"2014/05/11","130.99"	
"2014/05/12","129.21"	
"2014/05/13","131.63"	
"2014/05/14","133.02"	
"2014/05/15","132.71"	
"2014/05/16","130.25"	
"2014/05/17","130.25"	
"2014/05/18","130.25"	
"2014/05/19","128.45"	
"2014/05/20","128.38"	
"2014/05/21","127.96"	
"2014/05/22","130.01"	
"2014/05/23","131.07"	
"2014/05/24","131.07"	
"2014/05/25","131.07"	
"2014/05/26","133.14"	
"2014/05/27","132.81"	
"2014/05/28","133.54"	
"2014/05/29","134.47"	
"2014/05/30","134.35"	
"2014/05/31","134.35"	
"2014/06/01","134.35"	
"2014/06/02","134.35"	
"2014/06/03","137.42"	
"2014/06/04","137.89"	
"2014/06/05","137.89"	
"2014/06/06","137.94"	
"2014/06/07","137.94"	
"2014/06/08","137.94"	
"2014/06/09","138.29"	
"2014/06/10","137.41"	
"2014/06/11","139.22"	
"2014/06/12","138.8"	
"2014/06/13","139.58"	
"2014/06/14","139.58"	
"2014/06/15","139.58"	
"2014/06/16","138.89"	
"2014/06/17","138.65"	
"2014/06/18","140.38"	
"2014/06/19","143.09"	
"2014/06/20","142.79"	
"2014/06/21","142.79"	
"2014/06/22","142.79"	
"2014/06/23","142.86"	
"2014/06/24","142.27"	
"2014/06/25","141.71"	
"2014/06/26","142.37"	
"2014/06/27","141.46"	
"2014/06/28","141.46"	
"2014/06/29","141.46"	
"2014/06/30","142.4"	
"2014/07/01","142.4"	
"2014/07/02","144.42"	
"2014/07/03","143.39"	
"2014/07/04","144.59"	
"2014/07/05","144.59"	
"2014/07/06","144.59"	
"2014/07/07","144.14"	
"2014/07/08","144.01"	
"2014/07/09","143.16"	
"2014/07/10","142.37"	
"2014/07/11","141.46"	
"2014/07/12","141.46"	
"2014/07/13","141.46"	
"2014/07/14","142.1"	
"2014/07/15","143.06"	
"2014/07/16","143.01"	
"2014/07/17","142.81"	
"2014/07/18","142.02"	
"2014/07/19","142.02"	
"2014/07/20","142.02"	
"2014/07/21","142.01"	
"2014/07/22","143.02"	
"2014/07/23","142.89"	
"2014/07/24","142.3"	
"2014/07/25","143.62"	
"2014/07/26","143.62"	
"2014/07/27","143.62"	
"2014/07/28","144.09"	
"2014/07/29","144.08"	
"2014/07/30","143.41"	
"2014/07/31","143.71"	
"2014/08/01","143.64"	
"2014/08/02","143.64"	
"2014/08/03","143.64"	
"2014/08/04","143.01"	
"2014/08/05","140.92"	
"2014/08/06","140.92"	
"2014/08/07","141.63"	
"2014/08/08","138.4"	
"2014/08/09","138.4"	
"2014/08/10","138.4"	
"2014/08/11","140.89"	
"2014/08/12","141.55"	
"2014/08/13","141.78"	
"2014/08/14","142.43"	
"2014/08/15","142.42"	
"2014/08/16","142.42"	
"2014/08/17","142.42"	
"2014/08/18","141.98"	
"2014/08/19","142.64"	
"2014/08/20","141.84"	
"2014/08/21","142.5"	
"2014/08/22","141.46"	
"2014/08/23","141.46"	
"2014/08/24","141.46"	
"2014/08/25","142.65"	
"2014/08/26","141.59"	
"2014/08/27","142.01"	
"2014/08/28","141.94"	
"2014/08/29","141.27"	
"2014/08/30","141.27"	
"2014/08/31","141.27"	
"2014/09/01","141.43"	
"2014/09/02","141.84"	
"2014/09/03","142.68"	
"2014/09/04","141.41"	
"2014/09/05","141.48"	
"2014/09/06","141.48"	
"2014/09/07","141.48"	
"2014/09/08","141.45"	
"2014/09/09","141.45"	
"2014/09/10","140.04"	
"2014/09/11","140.28"	
"2014/09/12","140.1"	
"2014/09/13","140.1"	
"2014/09/14","140.1"	
"2014/09/15","140.08"	
"2014/09/16","139.89"	
"2014/09/17","138.92"	
"2014/09/18","138.97"	
"2014/09/19","140.17"	
"2014/09/20","140.17"	
"2014/09/21","140.17"	
"2014/09/22","140.09"	
"2014/09/23","140.07"	
"2014/09/24","139.83"	
"2014/09/25","142.31"	
"2014/09/26","141.49"	
"2014/09/27","141.49"	
"2014/09/28","141.49"	
"2014/09/29","141.88"	
"2014/09/30","140.46"	
"2014/10/01","140.46"	
"2014/10/02","140.46"	
"2014/10/03","135.15"	
"2014/10/04","135.15"	
"2014/10/05","135.15"	
"2014/10/06","137.57"	
"2014/10/07","137.91"	
"2014/10/08","135.82"	
"2014/10/09","134.55"	
"2014/10/10","132.71"	
"2014/10/11","132.71"	
"2014/10/12","132.71"	
"2014/10/13","132.68"	
"2014/10/14","130.37"	
"2014/10/15","132.63"	
"2014/10/16","130.02"	
"2014/10/17","127.5"	
"2014/10/18","127.5"	
"2014/10/19","127.5"	
"2014/10/20","132.82"	
"2014/10/21","131.13"	
"2014/10/22","134.06"	
"2014/10/23","132.49"	
"2014/10/24","133.81"	
"2014/10/25","133.81"	
"2014/10/26","133.81"	
"2014/10/27","135.22"	
"2014/10/28","134.2"	
"2014/10/29","135.91"	
"2014/10/30","135.9"	
"2014/10/31","141.48"	
"2014/11/01","141.48"	
"2014/11/02","141.48"	
"2014/11/03","141.46"	
"2014/11/04","141.19"	
"2014/11/05","139.26"	
"2014/11/06","137.33"	
"2014/11/07","137.09"	
"2014/11/08","137.09"	
"2014/11/09","137.09"	
"2014/11/10","136.82"	
"2014/11/11","136.95"	
"2014/11/12","137.9"	
"2014/11/13","138.08"	
"2014/11/14","138.43"	
"2014/11/15","138.43"	
"2014/11/16","138.43"	
"2014/11/17","134.76"	
"2014/11/18","137.92"	
"2014/11/19","136.96"	
"2014/11/20","136.36"	
"2014/11/21","137.18"	
"2014/11/22","137.18"	
"2014/11/23","137.18"	
"2014/11/24","137.14"	
"2014/11/25","137.67"	
"2014/11/26","137.85"	
"2014/11/27","136.15"	
"2014/11/28","137.03"	
"2014/11/29","137.03"	
"2014/11/30","137.03"	
"2014/12/01","138.81"	
"2014/12/02","138.48"	
"2014/12/03","138.2"	
"2014/12/04","139.04"	
"2014/12/05","137.86"	
"2014/12/06","137.86"	
"2014/12/07","137.86"	
"2014/12/08","138.74"	
"2014/12/09","139.52"	
"2014/12/10","136.78"	
"2014/12/11","135.22"	
"2014/12/12","136.58"	
"2014/12/13","136.58"	
"2014/12/14","136.58"	
"2014/12/15","134.42"	
"2014/12/16","133.03"	
"2014/12/17","135.69"	
"2014/12/18","133.75"	
"2014/12/19","136.48"	
"2014/12/20","136.48"	
"2014/12/21","136.48"	
"2014/12/22","136.06"	
"2014/12/23","136.06"	
"2014/12/24","136.67"	
"2014/12/25","136.67"	
"2014/12/26","136.67"	
"2014/12/27","136.67"	
"2014/12/28","136.67"	
"2014/12/29","136.69"	
"2014/12/30","136.0"	
"2014/12/31","135.98"	
