"基金名稱","日本股票基金"	
"2019/03/23","166.09"	
"2019/03/24","166.09"	
"2019/03/25","161.62"	
"2019/03/26","165.36"	
"2019/03/27","166.44"	
"2019/03/28","163.46"	
"2019/03/29","163.81"	
"2019/03/30","163.81"	
"2019/03/31","163.81"	
"2019/04/01","165.07"	
"2019/04/02","164.23"	
"2019/04/03","165.21"	
"2019/04/04","165.35"	
"2019/04/05","165.35"	
"2019/04/06","165.35"	
"2019/04/07","165.35"	
"2019/04/08","165.78"	
"2019/04/09","166.36"	
"2019/04/10","165.44"	
"2019/04/11","164.24"	
"2019/04/12","163.25"	
"2019/04/13","163.25"	
"2019/04/14","163.25"	
"2019/04/15","165.3"	
"2019/04/16","165.27"	
"2019/04/17","166.02"	
"2019/04/18","165.02"	
"2019/04/19","165.02"	
"2019/04/20","165.02"	
"2019/04/21","165.02"	
"2019/04/22","165.02"	
"2019/04/23","165.7"	
"2019/04/24","165.29"	
"2019/04/25","166.28"	
"2019/04/26","166.22"	
"2019/04/27","166.22"	
"2019/04/28","166.22"	
"2019/04/29","166.2"	
"2019/04/30","166.2"	
"2019/05/01","166.2"	
"2019/05/02","166.17"	
"2019/05/03","166.18"	
"2019/05/04","166.18"	
"2019/05/05","166.18"	
"2019/05/06","166.18"	
"2019/05/07","166.4"	
"2019/05/08","164.11"	
"2019/05/09","163.48"	
"2019/05/10","163.0"	
"2019/05/11","163.0"	
"2019/05/12","163.0"	
"2019/05/13","163.0"	
"2019/05/14","162.43"	
"2019/05/15","163.88"	
"2019/05/16","163.2"	
"2019/05/17","165.36"	
"2019/05/18","165.36"	
"2019/05/19","165.36"	
"2019/05/20","165.58"	
"2019/05/21","163.49"	
"2019/05/22","163.28"	
"2019/05/23","163.73"	
"2019/05/24","164.49"	
"2019/05/25","164.49"	
"2019/05/26","164.49"	
"2019/05/27","165.39"	
"2019/05/28","166.15"	
"2019/05/29","164.5"	
"2019/05/30","163.02"	
"2019/05/31","162.35"	
"2019/06/01","162.35"	
"2019/06/02","162.35"	
"2019/06/03","161.26"	
"2019/06/04","160.39"	
"2019/06/05","164.24"	
"2019/06/06","163.33"	
"2019/06/07","163.33"	
"2019/06/08","163.33"	
"2019/06/09","163.33"	
"2019/06/10","166.71"	
"2019/06/11","167.39"	
"2019/06/12","166.31"	
"2019/06/13","164.8"	
"2019/06/14","165.62"	
"2019/06/15","165.62"	
"2019/06/16","165.62"	
"2019/06/17","164.67"	
"2019/06/18","163.99"	
"2019/06/19","166.8"	
"2019/06/20","168.51"	
"2019/06/21","166.22"	
"2019/06/22","166.22"	
"2019/06/23","166.22"	
"2019/06/24","167.07"	
"2019/06/25","167.17"	
"2019/06/26","165.08"	
"2019/06/27","167.1"	
"2019/06/28","167.01"	
"2019/06/29","167.01"	
"2019/06/30","167.01"	
"2019/07/01","167.01"	
"2019/07/02","170.64"	
"2019/07/03","169.99"	
"2019/07/04","170.64"	
"2019/07/05","169.69"	
"2019/07/06","169.69"	
"2019/07/07","169.69"	
"2019/07/08","167.7"	
"2019/07/09","167.1"	
"2019/07/10","166.87"	
"2019/07/11","168.16"	
"2019/07/12","168.39"	
"2019/07/13","168.39"	
"2019/07/14","168.39"	
"2019/07/15","168.46"	
"2019/07/16","167.42"	
"2019/07/17","168.05"	
"2019/07/18","165.1"	
"2019/07/19","168.17"	
"2019/07/20","168.17"	
"2019/07/21","168.17"	
"2019/07/22","166.98"	
"2019/07/23","167.66"	
"2019/07/24","168.74"	
"2019/07/25","168.54"	
"2019/07/26","168.1"	
"2019/07/27","168.1"	
"2019/07/28","168.1"	
"2019/07/29","167.49"	
"2019/07/30","168.08"	
"2019/07/31","168.23"	
"2019/08/01","169.46"	
"2019/08/02","169.2"	
"2019/08/03","169.2"	
"2019/08/04","169.2"	
"2019/08/05","167.18"	
"2019/08/06","165.48"	
"2019/08/07","166.51"	
"2019/08/08","165.33"	
"2019/08/09","167.29"	
"2019/08/10","167.29"	
"2019/08/11","167.29"	
"2019/08/12","167.3"	
"2019/08/13","164.21"	
"2019/08/14","163.31"	
"2019/08/15","164.79"	
"2019/08/16","163.93"	
"2019/08/17","163.93"	
"2019/08/18","163.93"	
"2019/08/19","164.33"	
"2019/08/20","166.32"	
"2019/08/21","165.12"	
"2019/08/22","164.79"	
"2019/08/23","162.16"	
"2019/08/24","162.16"	
"2019/08/25","162.16"	
"2019/08/26","163.48"	
"2019/08/27","164.6"	
"2019/08/28","165.02"	
"2019/08/29","164.26"	
"2019/08/30","166.76"	
"2019/08/31","166.76"	
"2019/09/01","166.76"	
"2019/09/02","166.0"	
"2019/09/03","167.35"	
"2019/09/04","166.61"	
"2019/09/05","168.26"	
"2019/09/06","169.13"	
"2019/09/07","169.13"	
"2019/09/08","169.13"	
"2019/09/09","170.04"	
"2019/09/10","169.42"	
"2019/09/11","170.39"	
"2019/09/12","171.36"	
"2019/09/13","172.53"	
"2019/09/14","172.53"	
"2019/09/15","172.53"	
"2019/09/16","172.44"	
"2019/09/17","172.92"	
"2019/09/18","172.27"	
"2019/09/19","173.6"	
"2019/09/20","173.77"	
"2019/09/21","173.77"	
"2019/09/22","173.77"	
"2019/09/23","173.84"	
"2019/09/24","175.45"	
"2019/09/25","174.12"	
"2019/09/26","173.99"	
"2019/09/27","172.73"	
"2019/09/28","172.73"	
"2019/09/29","172.73"	
"2019/09/30","171.43"	
"2019/10/01","171.43"	
"2019/10/02","172.58"	
"2019/10/03","171.16"	
"2019/10/04","171.43"	
"2019/10/05","171.43"	
"2019/10/06","171.43"	
"2019/10/07","171.43"	
"2019/10/08","172.68"	
"2019/10/09","171.91"	
"2019/10/10","171.07"	
"2019/10/11","171.35"	
"2019/10/12","171.35"	
"2019/10/13","171.35"	
"2019/10/14","171.38"	
"2019/10/15","173.72"	
"2019/10/16","174.54"	
"2019/10/17","174.11"	
"2019/10/18","174.6"	
"2019/10/19","174.6"	
"2019/10/20","174.6"	
"2019/10/21","175.18"	
"2019/10/22","175.17"	
"2019/10/23","175.82"	
"2019/10/24","176.01"	
"2019/10/25","176.48"	
"2019/10/26","176.48"	
"2019/10/27","176.48"	
"2019/10/28","175.42"	
"2019/10/29","177.49"	
"2019/10/30","177.55"	
"2019/10/31","179.99"	
"2019/11/01","180.41"	
"2019/11/02","180.41"	
"2019/11/03","180.41"	
"2019/11/04","180.43"	
"2019/11/05","181.41"	
"2019/11/06","181.39"	
"2019/11/07","181.37"	
"2019/11/08","181.89"	
"2019/11/09","181.89"	
"2019/11/10","181.89"	
"2019/11/11","181.97"	
"2019/11/12","182.12"	
"2019/11/13","182.04"	
"2019/11/14","180.65"	
"2019/11/15","181.57"	
"2019/11/16","181.57"	
"2019/11/17","181.57"	
"2019/11/18","182.59"	
"2019/11/19","182.57"	
"2019/11/20","182.34"	
"2019/11/21","182.35"	
"2019/11/22","182.7"	
"2019/11/23","182.7"	
"2019/11/24","182.7"	
"2019/11/25","182.78"	
"2019/11/26","183.21"	
"2019/11/27","182.98"	
"2019/11/28","182.71"	
"2019/11/29","181.77"	
"2019/11/30","181.77"	
"2019/12/01","181.77"	
"2019/12/02","184.11"	
"2019/12/03","184.69"	
"2019/12/04","183.73"	
"2019/12/05","184.5"	
"2019/12/06","184.86"	
"2019/12/07","184.86"	
"2019/12/08","184.86"	
"2019/12/09","185.83"	
"2019/12/10","185.94"	
"2019/12/11","185.03"	
"2019/12/12","183.88"	
"2019/12/13","186.61"	
"2019/12/14","186.61"	
"2019/12/15","186.61"	
"2019/12/16","185.61"	
"2019/12/17","186.81"	
"2019/12/18","185.01"	
"2019/12/19","185.24"	
"2019/12/20","184.78"	
"2019/12/21","184.78"	
"2019/12/22","184.78"	
"2019/12/23","184.66"	
"2019/12/24","184.72"	
"2019/12/25","184.72"	
"2019/12/26","184.72"	
"2019/12/27","184.86"	
"2019/12/28","184.86"	
"2019/12/29","184.86"	
"2019/12/30","184.87"	
"2019/12/31","184.87"	
