"基金名稱","日本股票基金"	
"2010/03/23","112.36"	
"2010/03/24","110.84"	
"2010/03/25","109.69"	
"2010/03/26","111.36"	
"2010/03/27","111.36"	
"2010/03/28","111.36"	
"2010/03/29","112.19"	
"2010/03/30","113.14"	
"2010/03/31","112.41"	
"2010/04/01","112.48"	
"2010/04/02","112.48"	
"2010/04/03","112.48"	
"2010/04/04","112.48"	
"2010/04/05","112.48"	
"2010/04/06","112.48"	
"2010/04/07","113.95"	
"2010/04/08","113.47"	
"2010/04/09","113.61"	
"2010/04/10","113.61"	
"2010/04/11","113.61"	
"2010/04/12","114.26"	
"2010/04/13","113.61"	
"2010/04/14","113.53"	
"2010/04/15","114.86"	
"2010/04/16","114.8"	
"2010/04/17","114.8"	
"2010/04/18","114.8"	
"2010/04/19","112.6"	
"2010/04/20","111.47"	
"2010/04/21","113.13"	
"2010/04/22","112.25"	
"2010/04/23","110.72"	
"2010/04/24","110.72"	
"2010/04/25","110.72"	
"2010/04/26","112.96"	
"2010/04/27","111.35"	
"2010/04/28","110.98"	
"2010/04/29","110.98"	
"2010/04/30","112.0"	
"2010/05/01","112.0"	
"2010/05/02","112.0"	
"2010/05/03","111.98"	
"2010/05/04","111.98"	
"2010/05/05","111.99"	
"2010/05/06","104.64"	
"2010/05/07","109.31"	
"2010/05/08","109.31"	
"2010/05/09","109.31"	
"2010/05/10","108.02"	
"2010/05/11","107.03"	
"2010/05/12","106.7"	
"2010/05/13","109.28"	
"2010/05/14","108.68"	
"2010/05/15","108.68"	
"2010/05/16","108.68"	
"2010/05/17","106.4"	
"2010/05/18","105.46"	
"2010/05/19","106.54"	
"2010/05/20","104.29"	
"2010/05/21","104.29"	
"2010/05/22","104.29"	
"2010/05/23","104.29"	
"2010/05/24","103.8"	
"2010/05/25","101.87"	
"2010/05/26","101.02"	
"2010/05/27","102.46"	
"2010/05/28","103.29"	
"2010/05/29","103.29"	
"2010/05/30","103.29"	
"2010/05/31","103.1"	
"2010/06/01","102.68"	
"2010/06/02","100.19"	
"2010/06/03","102.54"	
"2010/06/04","100.69"	
"2010/06/05","100.69"	
"2010/06/06","100.69"	
"2010/06/07","99.6"	
"2010/06/08","100.29"	
"2010/06/09","98.62"	
"2010/06/10","99.59"	
"2010/06/11","100.39"	
"2010/06/12","100.39"	
"2010/06/13","100.39"	
"2010/06/14","101.68"	
"2010/06/15","102.29"	
"2010/06/16","102.29"	
"2010/06/17","104.01"	
"2010/06/18","103.65"	
"2010/06/19","103.65"	
"2010/06/20","103.65"	
"2010/06/21","105.38"	
"2010/06/22","104.89"	
"2010/06/23","103.95"	
"2010/06/24","104.62"	
"2010/06/25","103.16"	
"2010/06/26","103.16"	
"2010/06/27","103.16"	
"2010/06/28","102.43"	
"2010/06/29","102.24"	
"2010/06/30","100.92"	
"2010/07/01","100.92"	
"2010/07/02","100.45"	
"2010/07/03","100.45"	
"2010/07/04","100.45"	
"2010/07/05","101.12"	
"2010/07/06","103.06"	
"2010/07/07","102.61"	
"2010/07/08","103.5"	
"2010/07/09","103.51"	
"2010/07/10","103.51"	
"2010/07/11","103.51"	
"2010/07/12","103.04"	
"2010/07/13","103.38"	
"2010/07/14","104.79"	
"2010/07/15","104.3"	
"2010/07/16","103.51"	
"2010/07/17","103.51"	
"2010/07/18","103.51"	
"2010/07/19","103.52"	
"2010/07/20","101.66"	
"2010/07/21","101.14"	
"2010/07/22","100.93"	
"2010/07/23","102.68"	
"2010/07/24","102.68"	
"2010/07/25","102.68"	
"2010/07/26","103.27"	
"2010/07/27","102.41"	
"2010/07/28","105.38"	
"2010/07/29","105.58"	
"2010/07/30","104.37"	
"2010/07/31","104.37"	
"2010/08/01","104.37"	
"2010/08/02","104.67"	
"2010/08/03","106.56"	
"2010/08/04","104.2"	
"2010/08/05","106.04"	
"2010/08/06","107.61"	
"2010/08/07","107.61"	
"2010/08/08","107.61"	
"2010/08/09","106.18"	
"2010/08/10","106.07"	
"2010/08/11","104.1"	
"2010/08/12","102.46"	
"2010/08/13","102.41"	
"2010/08/14","102.41"	
"2010/08/15","102.41"	
"2010/08/16","103.2"	
"2010/08/17","102.45"	
"2010/08/18","103.98"	
"2010/08/19","105.68"	
"2010/08/20","103.06"	
"2010/08/21","103.06"	
"2010/08/22","103.06"	
"2010/08/23","102.99"	
"2010/08/24","103.44"	
"2010/08/25","101.27"	
"2010/08/26","101.94"	
"2010/08/27","102.38"	
"2010/08/28","102.38"	
"2010/08/29","102.38"	
"2010/08/30","103.98"	
"2010/08/31","101.76"	
"2010/09/01","102.01"	
"2010/09/02","103.41"	
"2010/09/03","104.06"	
"2010/09/04","104.06"	
"2010/09/05","104.06"	
"2010/09/06","106.14"	
"2010/09/07","106.16"	
"2010/09/08","104.01"	
"2010/09/09","104.99"	
"2010/09/10","105.41"	
"2010/09/11","105.41"	
"2010/09/12","105.41"	
"2010/09/13","106.65"	
"2010/09/14","107.24"	
"2010/09/15","106.0"	
"2010/09/16","105.53"	
"2010/09/17","106.16"	
"2010/09/18","106.16"	
"2010/09/19","106.16"	
"2010/09/20","106.14"	
"2010/09/21","106.73"	
"2010/09/22","107.09"	
"2010/09/23","107.09"	
"2010/09/24","106.42"	
"2010/09/25","106.42"	
"2010/09/26","106.42"	
"2010/09/27","107.81"	
"2010/09/28","108.15"	
"2010/09/29","109.11"	
"2010/09/30","106.95"	
"2010/10/01","106.95"	
"2010/10/02","106.95"	
"2010/10/03","106.95"	
"2010/10/04","106.68"	
"2010/10/05","108.33"	
"2010/10/06","110.21"	
"2010/10/07","111.14"	
"2010/10/08","110.94"	
"2010/10/09","110.94"	
"2010/10/10","110.94"	
"2010/10/11","110.94"	
"2010/10/12","109.45"	
"2010/10/13","109.06"	
"2010/10/14","111.7"	
"2010/10/15","110.43"	
"2010/10/16","110.43"	
"2010/10/17","110.43"	
"2010/10/18","111.02"	
"2010/10/19","110.48"	
"2010/10/20","110.58"	
"2010/10/21","109.93"	
"2010/10/22","110.07"	
"2010/10/23","110.07"	
"2010/10/24","110.07"	
"2010/10/25","110.93"	
"2010/10/26","109.33"	
"2010/10/27","108.87"	
"2010/10/28","109.39"	
"2010/10/29","109.57"	
"2010/10/30","109.57"	
"2010/10/31","109.57"	
"2010/11/01","108.21"	
"2010/11/02","108.01"	
"2010/11/03","108.0"	
"2010/11/04","109.81"	
"2010/11/05","111.18"	
"2010/11/06","111.18"	
"2010/11/07","111.18"	
"2010/11/08","112.47"	
"2010/11/09","112.59"	
"2010/11/10","111.79"	
"2010/11/11","112.7"	
"2010/11/12","111.59"	
"2010/11/13","111.59"	
"2010/11/14","111.59"	
"2010/11/15","111.18"	
"2010/11/16","110.21"	
"2010/11/17","110.81"	
"2010/11/18","112.37"	
"2010/11/19","112.88"	
"2010/11/20","112.88"	
"2010/11/21","112.88"	
"2010/11/22","113.84"	
"2010/11/23","113.87"	
"2010/11/24","112.75"	
"2010/11/25","112.99"	
"2010/11/26","112.12"	
"2010/11/27","112.12"	
"2010/11/28","112.12"	
"2010/11/29","112.27"	
"2010/11/30","111.37"	
"2010/12/01","111.49"	
"2010/12/02","113.46"	
"2010/12/03","115.5"	
"2010/12/04","115.5"	
"2010/12/05","115.5"	
"2010/12/06","115.63"	
"2010/12/07","114.4"	
"2010/12/08","114.03"	
"2010/12/09","115.01"	
"2010/12/10","114.53"	
"2010/12/11","114.53"	
"2010/12/12","114.53"	
"2010/12/13","116.33"	
"2010/12/14","117.01"	
"2010/12/15","116.34"	
"2010/12/16","116.22"	
"2010/12/17","116.15"	
"2010/12/18","116.15"	
"2010/12/19","116.15"	
"2010/12/20","116.41"	
"2010/12/21","117.35"	
"2010/12/22","117.88"	
"2010/12/23","117.93"	
"2010/12/24","118.29"	
"2010/12/25","118.29"	
"2010/12/26","118.29"	
"2010/12/27","118.29"	
"2010/12/28","119.67"	
"2010/12/29","120.19"	
"2010/12/30","119.5"	
"2010/12/31","119.38"	
