Date,HSI Close
11/5/2004,13494.95
1/6/2004,13036.32
2/6/2004,13309.6
4/6/2004,12886.97
5/6/2004,12010.31
7/6/2004,12284.08
8/6/2004,12478.68
9/6/2004,13104.34
10/6/2004,13271.57
12/6/2004,14256.86
1/7/2004,13157.68
4/7/2004,12920.05
5/7/2004,11910.76
6/7/2004,12326.85
7/7/2004,12320.26
9/7/2004,13136.04
10/7/2004,13321.73
12/7/2004,14235.78
1/8/2004,13203.59
3/8/2004,13573.54
4/8/2004,12909.37
6/8/2004,12344.16
7/8/2004,12119.75
9/8/2004,13049.96
10/8/2004,13241.46
11/8/2004,13561.49
12/8/2004,14022.32
1/9/2004,13385.8
2/9/2004,13576.68
3/9/2004,13397.25
6/9/2004,12339.94
7/9/2004,12202.26
8/9/2004,12467.41
9/9/2004,12942.2
11/9/2004,13516.67
12/9/2004,14008.82
2/10/2004,13515.66
3/10/2004,13214.2
5/10/2004,11485.5
6/10/2004,12422.87
8/10/2004,12408.04
9/10/2004,13003.99
11/10/2004,13672.37
12/10/2004,13901.81
2/11/2004,13524.76
3/11/2004,13024.06
5/11/2004,11508.09
6/11/2004,12396.39
8/11/2004,12343.13
10/11/2004,13305.13
11/11/2004,13624.51
1/12/2004,13352.22
2/12/2004,13625.13
3/12/2004,12932.23
5/12/2004,11528.18
7/12/2004,12191.01
8/12/2004,12413.43
10/12/2004,13251.59
11/12/2004,13784.46
2/1/2005,13578.26
3/1/2005,14061.15
4/1/2005,13491.35
6/1/2005,13873.07
8/1/2005,14978.88
