"基金名稱","全球基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2016/01/01","103.88"	
"2016/01/02","103.88"	
"2016/01/03","103.88"	
"2016/01/04","102.26"	
"2016/01/05","102.39"	
"2016/01/06","100.84"	
"2016/01/07","98.36"	
"2016/01/08","97.31"	
"2016/01/09","97.31"	
"2016/01/10","97.31"	
"2016/01/11","97.48"	
"2016/01/12","98.09"	
"2016/01/13","96.12"	
"2016/01/14","97.68"	
"2016/01/15","95.11"	
"2016/01/16","95.11"	
"2016/01/17","95.11"	
"2016/01/18","95.15"	
"2016/01/19","95.5"	
"2016/01/20","94.1"	
"2016/01/21","94.43"	
"2016/01/22","96.69"	
"2016/01/23","96.69"	
"2016/01/24","96.69"	
"2016/01/25","95.13"	
"2016/01/26","96.72"	
"2016/01/27","95.99"	
"2016/01/28","96.59"	
"2016/01/29","99.03"	
"2016/01/30","99.03"	
"2016/01/31","99.03"	
"2016/02/01","98.95"	
"2016/02/02","96.55"	
"2016/02/03","97.75"	
"2016/02/04","98.15"	
"2016/02/05","96.39"	
"2016/02/06","96.39"	
"2016/02/07","96.39"	
"2016/02/08","96.39"	
"2016/02/09","96.39"	
"2016/02/10","96.39"	
"2016/02/11","92.79"	
"2016/02/12","94.68"	
"2016/02/13","94.68"	
"2016/02/14","94.68"	
"2016/02/15","94.65"	
"2016/02/16","96.26"	
"2016/02/17","98.14"	
"2016/02/18","97.53"	
"2016/02/19","97.46"	
"2016/02/20","97.46"	
"2016/02/21","97.46"	
"2016/02/22","99.04"	
"2016/02/23","97.46"	
"2016/02/24","97.57"	
"2016/02/25","98.58"	
"2016/02/26","98.18"	
"2016/02/27","98.18"	
"2016/02/28","98.18"	
"2016/02/29","97.87"	
"2016/03/01","100.56"	
"2016/03/02","101.42"	
"2016/03/03","102.66"	
"2016/03/04","103.66"	
"2016/03/05","103.66"	
"2016/03/06","103.66"	
"2016/03/07","103.66"	
"2016/03/08","102.47"	
"2016/03/09","103.01"	
"2016/03/10","103.18"	
"2016/03/11","105.19"	
"2016/03/12","105.19"	
"2016/03/13","105.19"	
"2016/03/14","104.7"	
"2016/03/15","103.47"	
"2016/03/16","104.51"	
"2016/03/17","106.21"	
"2016/03/18","106.36"	
"2016/03/19","106.36"	
"2016/03/20","106.36"	
"2016/03/21","106.43"	
"2016/03/22","106.29"	
"2016/03/23","104.93"	
"2016/03/24","104.62"	
"2016/03/25","104.62"	
"2016/03/26","104.62"	
"2016/03/27","104.62"	
"2016/03/28","104.62"	
"2016/03/29","106.42"	
"2016/03/30","107.01"	
"2016/03/31","106.31"	
"2016/04/01","106.44"	
"2016/04/02","106.44"	
"2016/04/03","106.44"	
"2016/04/04","106.44"	
"2016/04/05","104.13"	
"2016/04/06","105.15"	
"2016/04/07","103.69"	
"2016/04/08","105.21"	
"2016/04/09","105.21"	
"2016/04/10","105.21"	
"2016/04/11","105.48"	
"2016/04/12","107.09"	
"2016/04/13","108.59"	
"2016/04/14","108.48"	
"2016/04/15","108.26"	
"2016/04/16","108.26"	
"2016/04/17","108.26"	
"2016/04/18","108.7"	
"2016/04/19","110.15"	
"2016/04/20","110.16"	
"2016/04/21","109.39"	
"2016/04/22","109.33"	
"2016/04/23","109.33"	
"2016/04/24","109.33"	
"2016/04/25","108.78"	
"2016/04/26","109.44"	
"2016/04/27","110.05"	
"2016/04/28","109.02"	
"2016/04/29","108.75"	
"2016/04/30","108.75"	
"2016/05/01","108.75"	
"2016/05/02","108.75"	
"2016/05/03","107.36"	
"2016/05/04","106.64"	
"2016/05/05","106.31"	
"2016/05/06","106.77"	
"2016/05/07","106.77"	
"2016/05/08","106.77"	
"2016/05/09","106.3"	
"2016/05/10","108.23"	
"2016/05/11","107.43"	
"2016/05/12","107.41"	
"2016/05/13","105.92"	
"2016/05/14","105.92"	
"2016/05/15","105.92"	
"2016/05/16","107.06"	
"2016/05/17","106.11"	
"2016/05/18","105.66"	
"2016/05/19","105.02"	
"2016/05/20","105.78"	
"2016/05/21","105.78"	
"2016/05/22","105.78"	
"2016/05/23","105.28"	
"2016/05/24","106.56"	
"2016/05/25","107.38"	
"2016/05/26","107.59"	
"2016/05/27","107.54"	
"2016/05/28","107.54"	
"2016/05/29","107.54"	
"2016/05/30","107.55"	
"2016/05/31","106.92"	
"2016/06/01","107.19"	
"2016/06/02","107.51"	
"2016/06/03","108.06"	
"2016/06/04","108.06"	
"2016/06/05","108.06"	
"2016/06/06","108.56"	
"2016/06/07","109.18"	
"2016/06/08","110.03"	
"2016/06/09","110.03"	
"2016/06/10","106.78"	
"2016/06/11","106.78"	
"2016/06/12","106.78"	
"2016/06/13","105.66"	
"2016/06/14","104.66"	
"2016/06/15","105.04"	
"2016/06/16","105.39"	
"2016/06/17","105.79"	
"2016/06/18","105.79"	
"2016/06/19","105.79"	
"2016/06/20","107.37"	
"2016/06/21","107.74"	
"2016/06/22","107.46"	
"2016/06/23","109.74"	
"2016/06/24","103.62"	
"2016/06/25","103.62"	
"2016/06/26","103.62"	
"2016/06/27","101.55"	
"2016/06/28","104.11"	
"2016/06/29","106.3"	
"2016/06/30","107.83"	
"2016/07/01","107.83"	
"2016/07/02","107.83"	
"2016/07/03","107.83"	
"2016/07/04","108.14"	
"2016/07/05","106.46"	
"2016/07/06","106.57"	
"2016/07/07","106.27"	
"2016/07/08","108.32"	
"2016/07/09","108.32"	
"2016/07/10","108.32"	
"2016/07/11","109.21"	
"2016/07/12","110.32"	
"2016/07/13","110.35"	
"2016/07/14","111.25"	
"2016/07/15","110.93"	
"2016/07/16","110.93"	
"2016/07/17","110.93"	
"2016/07/18","111.54"	
"2016/07/19","111.12"	
"2016/07/20","111.79"	
"2016/07/21","111.26"	
"2016/07/22","111.79"	
"2016/07/23","111.79"	
"2016/07/24","111.79"	
"2016/07/25","111.28"	
"2016/07/26","111.52"	
"2016/07/27","111.54"	
"2016/07/28","111.3"	
"2016/07/29","112.21"	
"2016/07/30","112.21"	
"2016/07/31","112.21"	
"2016/08/01","111.57"	
"2016/08/02","111.57"	
"2016/08/03","111.39"	
"2016/08/04","111.9"	
"2016/08/05","112.7"	
"2016/08/06","112.7"	
"2016/08/07","112.7"	
"2016/08/08","112.87"	
"2016/08/09","113.43"	
"2016/08/10","113.26"	
"2016/08/11","114.27"	
"2016/08/12","113.97"	
"2016/08/13","113.97"	
"2016/08/14","113.97"	
"2016/08/15","114.61"	
"2016/08/16","114.17"	
"2016/08/17","114.17"	
"2016/08/18","114.46"	
"2016/08/19","114.07"	
"2016/08/20","114.07"	
"2016/08/21","114.07"	
"2016/08/22","113.7"	
"2016/08/23","113.77"	
"2016/08/24","113.41"	
"2016/08/25","113.19"	
"2016/08/26","112.57"	
"2016/08/27","112.57"	
"2016/08/28","112.57"	
"2016/08/29","113.35"	
"2016/08/30","113.05"	
"2016/08/31","112.63"	
"2016/09/01","112.97"	
"2016/09/02","114.09"	
"2016/09/03","114.09"	
"2016/09/04","114.09"	
"2016/09/05","114.07"	
"2016/09/06","114.87"	
"2016/09/07","114.75"	
"2016/09/08","114.43"	
"2016/09/09","111.38"	
"2016/09/10","111.38"	
"2016/09/11","111.38"	
"2016/09/12","112.82"	
"2016/09/13","110.35"	
"2016/09/14","110.22"	
"2016/09/15","111.39"	
"2016/09/16","111.39"	
"2016/09/17","111.39"	
"2016/09/18","111.39"	
"2016/09/19","110.71"	
"2016/09/20","111.06"	
"2016/09/21","112.89"	
"2016/09/22","113.85"	
"2016/09/23","112.91"	
"2016/09/24","112.91"	
"2016/09/25","112.91"	
"2016/09/26","111.78"	
"2016/09/27","112.69"	
"2016/09/28","113.63"	
"2016/09/29","112.12"	
"2016/09/30","112.85"	
"2016/10/01","112.85"	
"2016/10/02","112.85"	
"2016/10/03","113.17"	
"2016/10/04","112.67"	
"2016/10/05","113.49"	
"2016/10/06","113.46"	
"2016/10/07","113.19"	
"2016/10/08","113.19"	
"2016/10/09","113.19"	
"2016/10/10","113.19"	
"2016/10/11","112.7"	
"2016/10/12","112.56"	
"2016/10/13","112.39"	
"2016/10/14","112.56"	
"2016/10/15","112.56"	
"2016/10/16","112.56"	
"2016/10/17","112.55"	
"2016/10/18","113.84"	
"2016/10/19","114.21"	
"2016/10/20","114.36"	
"2016/10/21","114.36"	
"2016/10/22","114.36"	
"2016/10/23","114.36"	
"2016/10/24","114.81"	
"2016/10/25","114.64"	
"2016/10/26","114.11"	
"2016/10/27","113.96"	
"2016/10/28","113.5"	
"2016/10/29","113.5"	
"2016/10/30","113.5"	
"2016/10/31","113.75"	
"2016/11/01","112.4"	
"2016/11/02","111.42"	
"2016/11/03","111.11"	
"2016/11/04","110.73"	
"2016/11/05","110.73"	
"2016/11/06","110.73"	
"2016/11/07","113.62"	
"2016/11/08","114.34"	
"2016/11/09","113.77"	
"2016/11/10","111.89"	
"2016/11/11","111.07"	
"2016/11/12","111.07"	
"2016/11/13","111.07"	
"2016/11/14","110.79"	
"2016/11/15","111.88"	
"2016/11/16","111.3"	
"2016/11/17","111.48"	
"2016/11/18","110.97"	
"2016/11/19","110.97"	
"2016/11/20","110.97"	
"2016/11/21","112.35"	
"2016/11/22","112.73"	
"2016/11/23","112.59"	
"2016/11/24","112.59"	
"2016/11/25","112.62"	
"2016/11/26","112.62"	
"2016/11/27","112.62"	
"2016/11/28","112.57"	
"2016/11/29","112.42"	
"2016/11/30","112.53"	
"2016/12/01","111.28"	
"2016/12/02","111.62"	
"2016/12/03","111.62"	
"2016/12/04","111.62"	
"2016/12/05","112.56"	
"2016/12/06","113.27"	
"2016/12/07","114.82"	
"2016/12/08","114.87"	
"2016/12/09","115.44"	
"2016/12/10","115.44"	
"2016/12/11","115.44"	
"2016/12/12","115.02"	
"2016/12/13","115.83"	
"2016/12/14","114.06"	
"2016/12/15","114.32"	
"2016/12/16","113.91"	
"2016/12/17","113.91"	
"2016/12/18","113.91"	
"2016/12/19","113.64"	
"2016/12/20","114.22"	
"2016/12/21","113.88"	
"2016/12/22","113.66"	
"2016/12/23","114.14"	
"2016/12/24","114.14"	
"2016/12/25","114.14"	
"2016/12/26","114.14"	
"2016/12/27","114.14"	
"2016/12/28","114.04"	
"2016/12/29","114.34"	
"2016/12/30","113.99"	
"2016/12/31","113.99"	
