"基金名稱","全球基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2015/01/01","110.97"	
"2015/01/02","110.39"	
"2015/01/03","110.39"	
"2015/01/04","110.39"	
"2015/01/05","108.1"	
"2015/01/06","107.39"	
"2015/01/07","108.83"	
"2015/01/08","110.61"	
"2015/01/09","109.89"	
"2015/01/10","109.89"	
"2015/01/11","109.89"	
"2015/01/12","109.01"	
"2015/01/13","109.09"	
"2015/01/14","108.67"	
"2015/01/15","108.08"	
"2015/01/16","109.62"	
"2015/01/17","109.62"	
"2015/01/18","109.62"	
"2015/01/19","109.62"	
"2015/01/20","109.73"	
"2015/01/21","110.68"	
"2015/01/22","112.03"	
"2015/01/23","111.13"	
"2015/01/24","111.13"	
"2015/01/25","111.13"	
"2015/01/26","111.76"	
"2015/01/27","111.02"	
"2015/01/28","109.31"	
"2015/01/29","110.29"	
"2015/01/30","108.46"	
"2015/01/31","108.46"	
"2015/02/01","108.46"	
"2015/02/02","109.85"	
"2015/02/03","111.67"	
"2015/02/04","111.01"	
"2015/02/05","112.29"	
"2015/02/06","111.39"	
"2015/02/07","111.39"	
"2015/02/08","111.39"	
"2015/02/09","111.16"	
"2015/02/10","111.78"	
"2015/02/11","111.33"	
"2015/02/12","113.01"	
"2015/02/13","113.73"	
"2015/02/14","113.73"	
"2015/02/15","113.73"	
"2015/02/16","113.74"	
"2015/02/17","113.99"	
"2015/02/18","114.1"	
"2015/02/19","114.1"	
"2015/02/20","114.1"	
"2015/02/21","114.1"	
"2015/02/22","114.1"	
"2015/02/23","114.42"	
"2015/02/24","115.25"	
"2015/02/25","114.99"	
"2015/02/26","114.83"	
"2015/02/27","114.79"	
"2015/02/28","114.79"	
"2015/03/01","114.79"	
"2015/03/02","114.81"	
"2015/03/03","114.26"	
"2015/03/04","113.52"	
"2015/03/05","113.46"	
"2015/03/06","111.68"	
"2015/03/07","111.68"	
"2015/03/08","111.68"	
"2015/03/09","111.61"	
"2015/03/10","109.67"	
"2015/03/11","109.84"	
"2015/03/12","111.08"	
"2015/03/13","110.12"	
"2015/03/14","110.12"	
"2015/03/15","110.12"	
"2015/03/16","111.43"	
"2015/03/17","111.36"	
"2015/03/18","113.35"	
"2015/03/19","112.12"	
"2015/03/20","113.94"	
"2015/03/21","113.94"	
"2015/03/22","113.94"	
"2015/03/23","114.22"	
"2015/03/24","113.78"	
"2015/03/25","112.46"	
"2015/03/26","111.64"	
"2015/03/27","111.75"	
"2015/03/28","111.75"	
"2015/03/29","111.75"	
"2015/03/30","112.73"	
"2015/03/31","111.71"	
"2015/04/01","112.3"	
"2015/04/02","113.06"	
"2015/04/03","113.06"	
"2015/04/04","113.06"	
"2015/04/05","113.06"	
"2015/04/06","113.06"	
"2015/04/07","113.06"	
"2015/04/08","114.4"	
"2015/04/09","114.59"	
"2015/04/10","114.96"	
"2015/04/11","114.96"	
"2015/04/12","114.96"	
"2015/04/13","114.19"	
"2015/04/14","114.83"	
"2015/04/15","115.65"	
"2015/04/16","115.85"	
"2015/04/17","114.3"	
"2015/04/18","114.3"	
"2015/04/19","114.3"	
"2015/04/20","114.79"	
"2015/04/21","115.09"	
"2015/04/22","115.69"	
"2015/04/23","116.35"	
"2015/04/24","117.02"	
"2015/04/25","117.02"	
"2015/04/26","117.02"	
"2015/04/27","116.89"	
"2015/04/28","117.1"	
"2015/04/29","116.35"	
"2015/04/30","115.15"	
"2015/05/01","115.15"	
"2015/05/02","115.15"	
"2015/05/03","115.15"	
"2015/05/04","116.41"	
"2015/05/05","115.31"	
"2015/05/06","114.97"	
"2015/05/07","115.17"	
"2015/05/08","117.11"	
"2015/05/09","117.11"	
"2015/05/10","117.11"	
"2015/05/11","116.2"	
"2015/05/12","115.95"	
"2015/05/13","116.15"	
"2015/05/14","117.57"	
"2015/05/15","117.81"	
"2015/05/16","117.81"	
"2015/05/17","117.81"	
"2015/05/18","117.46"	
"2015/05/19","117.03"	
"2015/05/20","117.05"	
"2015/05/21","117.23"	
"2015/05/22","116.52"	
"2015/05/23","116.52"	
"2015/05/24","116.52"	
"2015/05/25","116.52"	
"2015/05/26","114.75"	
"2015/05/27","115.86"	
"2015/05/28","115.61"	
"2015/05/29","114.55"	
"2015/05/30","114.55"	
"2015/05/31","114.55"	
"2015/06/01","114.59"	
"2015/06/02","115.13"	
"2015/06/03","115.25"	
"2015/06/04","114.14"	
"2015/06/05","113.51"	
"2015/06/06","113.51"	
"2015/06/07","113.51"	
"2015/06/08","113.16"	
"2015/06/09","112.91"	
"2015/06/10","114.67"	
"2015/06/11","115.01"	
"2015/06/12","114.14"	
"2015/06/13","114.14"	
"2015/06/14","114.14"	
"2015/06/15","113.51"	
"2015/06/16","114.11"	
"2015/06/17","114.19"	
"2015/06/18","115.35"	
"2015/06/19","114.58"	
"2015/06/20","114.58"	
"2015/06/21","114.58"	
"2015/06/22","115.91"	
"2015/06/23","116.09"	
"2015/06/24","115.03"	
"2015/06/25","114.42"	
"2015/06/26","114.59"	
"2015/06/27","114.59"	
"2015/06/28","114.59"	
"2015/06/29","111.76"	
"2015/06/30","111.97"	
"2015/07/01","111.97"	
"2015/07/02","112.66"	
"2015/07/03","112.66"	
"2015/07/04","112.66"	
"2015/07/05","112.66"	
"2015/07/06","111.32"	
"2015/07/07","111.63"	
"2015/07/08","109.42"	
"2015/07/09","110.25"	
"2015/07/10","112.54"	
"2015/07/11","112.54"	
"2015/07/12","112.54"	
"2015/07/13","113.51"	
"2015/07/14","114.13"	
"2015/07/15","113.79"	
"2015/07/16","114.55"	
"2015/07/17","114.28"	
"2015/07/18","114.28"	
"2015/07/19","114.28"	
"2015/07/20","114.24"	
"2015/07/21","113.93"	
"2015/07/22","113.08"	
"2015/07/23","112.26"	
"2015/07/24","110.89"	
"2015/07/25","110.89"	
"2015/07/26","110.89"	
"2015/07/27","110.01"	
"2015/07/28","111.46"	
"2015/07/29","112.2"	
"2015/07/30","111.94"	
"2015/07/31","112.3"	
"2015/08/01","112.3"	
"2015/08/02","112.3"	
"2015/08/03","111.8"	
"2015/08/04","111.7"	
"2015/08/05","111.95"	
"2015/08/06","111.23"	
"2015/08/07","110.89"	
"2015/08/08","110.89"	
"2015/08/09","110.89"	
"2015/08/10","112.47"	
"2015/08/11","110.92"	
"2015/08/12","110.63"	
"2015/08/13","110.22"	
"2015/08/14","110.49"	
"2015/08/15","110.49"	
"2015/08/16","110.49"	
"2015/08/17","110.72"	
"2015/08/18","110.35"	
"2015/08/19","109.18"	
"2015/08/20","107.02"	
"2015/08/21","103.95"	
"2015/08/22","103.95"	
"2015/08/23","103.95"	
"2015/08/24","100.02"	
"2015/08/25","99.66"	
"2015/08/26","102.96"	
"2015/08/27","105.42"	
"2015/08/28","105.18"	
"2015/08/29","105.18"	
"2015/08/30","105.18"	
"2015/08/31","104.32"	
"2015/09/01","100.93"	
"2015/09/02","102.63"	
"2015/09/03","102.63"	
"2015/09/04","100.82"	
"2015/09/05","100.82"	
"2015/09/06","100.82"	
"2015/09/07","100.81"	
"2015/09/08","103.41"	
"2015/09/09","102.43"	
"2015/09/10","102.84"	
"2015/09/11","102.99"	
"2015/09/12","102.99"	
"2015/09/13","102.99"	
"2015/09/14","102.77"	
"2015/09/15","103.76"	
"2015/09/16","105.2"	
"2015/09/17","104.95"	
"2015/09/18","102.67"	
"2015/09/19","102.67"	
"2015/09/20","102.67"	
"2015/09/21","102.86"	
"2015/09/22","101.06"	
"2015/09/23","100.38"	
"2015/09/24","100.34"	
"2015/09/25","100.38"	
"2015/09/26","100.38"	
"2015/09/27","100.38"	
"2015/09/28","100.38"	
"2015/09/29","98.09"	
"2015/09/30","100.13"	
"2015/10/01","100.13"	
"2015/10/02","102.16"	
"2015/10/03","102.16"	
"2015/10/04","102.16"	
"2015/10/05","104.16"	
"2015/10/06","104.07"	
"2015/10/07","105.16"	
"2015/10/08","106.21"	
"2015/10/09","106.42"	
"2015/10/10","106.42"	
"2015/10/11","106.42"	
"2015/10/12","106.21"	
"2015/10/13","104.94"	
"2015/10/14","104.78"	
"2015/10/15","106.39"	
"2015/10/16","106.54"	
"2015/10/17","106.54"	
"2015/10/18","106.54"	
"2015/10/19","106.35"	
"2015/10/20","106.01"	
"2015/10/21","106.01"	
"2015/10/22","107.16"	
"2015/10/23","108.21"	
"2015/10/24","108.21"	
"2015/10/25","108.21"	
"2015/10/26","107.8"	
"2015/10/27","107.29"	
"2015/10/28","108.16"	
"2015/10/29","107.75"	
"2015/10/30","107.42"	
"2015/10/31","107.42"	
"2015/11/01","107.42"	
"2015/11/02","108.69"	
"2015/11/03","109.27"	
"2015/11/04","108.66"	
"2015/11/05","108.52"	
"2015/11/06","108.17"	
"2015/11/07","108.17"	
"2015/11/08","108.17"	
"2015/11/09","106.88"	
"2015/11/10","107.14"	
"2015/11/11","107.23"	
"2015/11/12","105.68"	
"2015/11/13","104.59"	
"2015/11/14","104.59"	
"2015/11/15","104.59"	
"2015/11/16","106.09"	
"2015/11/17","106.13"	
"2015/11/18","107.64"	
"2015/11/19","107.98"	
"2015/11/20","108.31"	
"2015/11/21","108.31"	
"2015/11/22","108.31"	
"2015/11/23","107.74"	
"2015/11/24","107.92"	
"2015/11/25","107.6"	
"2015/11/26","107.62"	
"2015/11/27","107.39"	
"2015/11/28","107.39"	
"2015/11/29","107.39"	
"2015/11/30","106.85"	
"2015/12/01","107.92"	
"2015/12/02","106.87"	
"2015/12/03","106.04"	
"2015/12/04","107.36"	
"2015/12/05","107.36"	
"2015/12/06","107.36"	
"2015/12/07","106.51"	
"2015/12/08","105.48"	
"2015/12/09","105.15"	
"2015/12/10","104.97"	
"2015/12/11","102.89"	
"2015/12/12","102.89"	
"2015/12/13","102.89"	
"2015/12/14","103.23"	
"2015/12/15","104.22"	
"2015/12/16","105.97"	
"2015/12/17","104.52"	
"2015/12/18","102.72"	
"2015/12/19","102.72"	
"2015/12/20","102.72"	
"2015/12/21","103.18"	
"2015/12/22","104.02"	
"2015/12/23","105.57"	
"2015/12/24","105.22"	
"2015/12/25","105.22"	
"2015/12/26","105.22"	
"2015/12/27","105.22"	
"2015/12/28","105.01"	
"2015/12/29","105.94"	
"2015/12/30","104.95"	
"2015/12/31","103.88"	
