"基金名稱","全球基金"	
"貨幣","HKD"	
"成立日期","2007/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2020/01/01","153.8"	
"2020/01/02","155.81"	
"2020/01/03","154.21"	
"2020/01/04","154.21"	
"2020/01/05","154.21"	
"2020/01/06","154.34"	
"2020/01/07","153.94"	
"2020/01/08","154.44"	
"2020/01/09","154.76"	
"2020/01/10","154.16"	
"2020/01/11","154.16"	
"2020/01/12","154.16"	
"2020/01/13","155.18"	
"2020/01/14","155.02"	
"2020/01/15","154.67"	
"2020/01/16","155.65"	
"2020/01/17","156.54"	
"2020/01/18","156.54"	
"2020/01/19","156.54"	
"2020/01/20","156.51"	
"2020/01/21","155.23"	
"2020/01/22","155.67"	
"2020/01/23","155.86"	
"2020/01/24","154.54"	
"2020/01/25","154.54"	
"2020/01/26","154.54"	
"2020/01/27","154.54"	
"2020/01/28","154.54"	
"2020/01/29","152.66"	
"2020/01/30","152.76"	
"2020/01/31","149.94"	
"2020/02/01","149.94"	
"2020/02/02","149.94"	
"2020/02/03","151.08"	
"2020/02/04","153.39"	
"2020/02/05","154.79"	
"2020/02/06","154.88"	
"2020/02/07","153.73"	
"2020/02/08","153.73"	
"2020/02/09","153.73"	
"2020/02/10","154.38"	
"2020/02/11","155.24"	
"2020/02/12","156.19"	
"2020/02/13","155.45"	
"2020/02/14","155.56"	
"2020/02/15","155.56"	
"2020/02/16","155.56"	
"2020/02/17","155.54"	
"2020/02/18","154.78"	
"2020/02/19","155.63"	
"2020/02/20","154.61"	
"2020/02/21","153.37"	
"2020/02/22","153.37"	
"2020/02/23","153.37"	
"2020/02/24","147.71"	
"2020/02/25","144.1"	
"2020/02/26","143.52"	
"2020/02/27","138.01"	
"2020/02/28","137.18"	
"2020/02/29","137.18"	
"2020/03/01","137.18"	
"2020/03/02","141.89"	
"2020/03/03","138.91"	
"2020/03/04","143.66"	
"2020/03/05","138.67"	
"2020/03/06","135.87"	
"2020/03/07","135.87"	
"2020/03/08","135.87"	
"2020/03/09","123.65"	
"2020/03/10","130.3"	
"2020/03/11","123.04"	
"2020/03/12","109.95"	
"2020/03/13","119.7"	
"2020/03/14","119.7"	
"2020/03/15","119.7"	
"2020/03/16","105.04"	
"2020/03/17","111.37"	
"2020/03/18","103.98"	
"2020/03/19","105.08"	
"2020/03/20","101.43"	
"2020/03/21","101.43"	
"2020/03/22","101.43"	
"2020/03/23","98.37"	
"2020/03/24","107.64"	
"2020/03/25","110.34"	
"2020/03/26","116.17"	
"2020/03/27","111.9"	
"2020/03/28","111.9"	
"2020/03/29","111.9"	
"2020/03/30","114.7"	
"2020/03/31","113.54"	
"2020/04/01","108.42"	
"2020/04/02","110.85"	
"2020/04/03","108.65"	
"2020/04/04","108.65"	
"2020/04/05","108.65"	
"2020/04/06","115.47"	
"2020/04/07","116.07"	
"2020/04/08","119.2"	
"2020/04/09","121.14"	
"2020/04/10","121.14"	
"2020/04/11","121.14"	
"2020/04/12","121.14"	
"2020/04/13","121.14"	
"2020/04/14","122.9"	
"2020/04/15","119.7"	
"2020/04/16","119.76"	
"2020/04/17","123.03"	
"2020/04/18","123.03"	
"2020/04/19","123.03"	
"2020/04/20","120.79"	
"2020/04/21","117.44"	
"2020/04/22","119.9"	
"2020/04/23","119.49"	
"2020/04/24","120.09"	
"2020/04/25","120.09"	
"2020/04/26","120.09"	
"2020/04/27","122.19"	
"2020/04/28","122.95"	
"2020/04/29","126.61"	
"2020/04/30","126.61"	
"2020/05/01","126.61"	
"2020/05/02","126.61"	
"2020/05/03","126.61"	
"2020/05/04","121.66"	
"2020/05/05","122.45"	
"2020/05/06","121.4"	
"2020/05/07","122.61"	
"2020/05/08","125.11"	
"2020/05/09","125.11"	
"2020/05/10","125.11"	
"2020/05/11","124.68"	
"2020/05/12","122.34"	
"2020/05/13","120.47"	
"2020/05/14","121.36"	
"2020/05/15","121.53"	
"2020/05/16","121.53"	
"2020/05/17","121.53"	
"2020/05/18","126.15"	
"2020/05/19","124.48"	
"2020/05/20","126.87"	
"2020/05/21","126.25"	
"2020/05/22","126.32"	
"2020/05/23","126.32"	
"2020/05/24","126.32"	
"2020/05/25","126.23"	
"2020/05/26","128.98"	
"2020/05/27","131.06"	
"2020/05/28","130.76"	
"2020/05/29","130.95"	
"2020/05/30","130.95"	
"2020/05/31","130.95"	
"2020/06/01","132.61"	
"2020/06/02","134.51"	
"2020/06/03","137.18"	
"2020/06/04","136.83"	
"2020/06/05","140.42"	
"2020/06/06","140.42"	
"2020/06/07","140.42"	
"2020/06/08","142.78"	
"2020/06/09","141.08"	
"2020/06/10","139.9"	
"2020/06/11","131.58"	
"2020/06/12","133.91"	
"2020/06/13","133.91"	
"2020/06/14","133.91"	
"2020/06/15","134.14"	
"2020/06/16","136.24"	
"2020/06/17","136.11"	
"2020/06/18","135.56"	
"2020/06/19","135.13"	
"2020/06/20","135.13"	
"2020/06/21","135.13"	
"2020/06/22","136.04"	
"2020/06/23","136.98"	
"2020/06/24","133.24"	
"2020/06/25","133.24"	
"2020/06/26","131.72"	
"2020/06/27","131.72"	
"2020/06/28","131.72"	
"2020/06/29","133.58"	
"2020/06/30","134.43"	
"2020/07/01","134.43"	
"2020/07/02","136.51"	
"2020/07/03","136.51"	
"2020/07/04","136.51"	
"2020/07/05","136.51"	
"2020/07/06","138.78"	
"2020/07/07","137.0"	
"2020/07/08","138.31"	
"2020/07/09","137.13"	
"2020/07/10","138.53"	
"2020/07/11","138.53"	
"2020/07/12","138.53"	
"2020/07/13","137.24"	
"2020/07/14","139.33"	
"2020/07/15","140.66"	
"2020/07/16","139.94"	
"2020/07/17","140.45"	
"2020/07/18","140.45"	
"2020/07/19","140.45"	
"2020/07/20","141.58"	
"2020/07/21","142.25"	
"2020/07/22","143.23"	
"2020/07/23","141.34"	
"2020/07/24","140.69"	
"2020/07/25","140.69"	
"2020/07/26","140.69"	
"2020/07/27","142.45"	
"2020/07/28","141.49"	
"2020/07/29","143.11"	
"2020/07/30","141.93"	
"2020/07/31","141.24"	
"2020/08/01","141.24"	
"2020/08/02","141.24"	
"2020/08/03","142.29"	
"2020/08/04","142.64"	
"2020/08/05","143.66"	
"2020/08/06","144.23"	
"2020/08/07","143.82"	
"2020/08/08","143.82"	
"2020/08/09","143.82"	
"2020/08/10","144.26"	
"2020/08/11","143.6"	
"2020/08/12","145.67"	
"2020/08/13","145.32"	
"2020/08/14","145.11"	
"2020/08/15","145.11"	
"2020/08/16","145.11"	
"2020/08/17","145.32"	
"2020/08/18","145.87"	
"2020/08/19","145.02"	
"2020/08/20","145.15"	
"2020/08/21","145.02"	
"2020/08/22","145.02"	
"2020/08/23","145.02"	
"2020/08/24","146.65"	
"2020/08/25","146.98"	
"2020/08/26","147.69"	
"2020/08/27","147.52"	
"2020/08/28","149.02"	
"2020/08/29","149.02"	
"2020/08/30","149.02"	
"2020/08/31","147.69"	
"2020/09/01","149.27"	
"2020/09/02","151.12"	
"2020/09/03","146.93"	
"2020/09/04","146.35"	
"2020/09/05","146.35"	
"2020/09/06","146.35"	
"2020/09/07","146.34"	
"2020/09/08","142.91"	
"2020/09/09","145.73"	
"2020/09/10","143.28"	
"2020/09/11","143.82"	
"2020/09/12","143.82"	
"2020/09/13","143.82"	
"2020/09/14","145.63"	
"2020/09/15","146.23"	
"2020/09/16","145.95"	
"2020/09/17","145.28"	
"2020/09/18","143.3"	
"2020/09/19","143.3"	
"2020/09/20","143.3"	
"2020/09/21","140.96"	
"2020/09/22","141.73"	
"2020/09/23","138.63"	
"2020/09/24","139.26"	
"2020/09/25","140.64"	
"2020/09/26","140.64"	
"2020/09/27","140.64"	
"2020/09/28","142.33"	
"2020/09/29","141.58"	
"2020/09/30","142.4"	
"2020/10/01","142.4"	
"2020/10/02","142.4"	
"2020/10/03","142.4"	
"2020/10/04","142.4"	
"2020/10/05","144.75"	
"2020/10/06","142.85"	
"2020/10/07","144.77"	
"2020/10/08","146.46"	
"2020/10/09","147.74"	
"2020/10/10","147.74"	
"2020/10/11","147.74"	
"2020/10/12","149.49"	
"2020/10/13","149.49"	
"2020/10/14","147.63"	
"2020/10/15","146.92"	
"2020/10/16","146.86"	
"2020/10/17","146.86"	
"2020/10/18","146.86"	
"2020/10/19","145.48"	
"2020/10/20","146.41"	
"2020/10/21","146.17"	
"2020/10/22","147.02"	
