"基金名稱","強積金保守基金"	
"2010/04/19","110.57"	
"2010/04/20","110.57"	
"2010/04/21","110.57"	
"2010/04/22","110.57"	
"2010/04/23","110.57"	
"2010/04/24","110.57"	
"2010/04/25","110.57"	
"2010/04/26","110.57"	
"2010/04/27","110.57"	
"2010/04/28","110.57"	
"2010/04/29","110.57"	
"2010/04/30","110.58"	
"2010/05/01","110.58"	
"2010/05/02","110.58"	
"2010/05/03","110.58"	
"2010/05/04","110.58"	
"2010/05/05","110.58"	
"2010/05/06","110.58"	
"2010/05/07","110.58"	
"2010/05/08","110.58"	
"2010/05/09","110.58"	
"2010/05/10","110.58"	
"2010/05/11","110.58"	
"2010/05/12","110.58"	
"2010/05/13","110.58"	
"2010/05/14","110.58"	
"2010/05/15","110.58"	
"2010/05/16","110.58"	
"2010/05/17","110.58"	
"2010/05/18","110.58"	
"2010/05/19","110.58"	
"2010/05/20","110.58"	
"2010/05/21","110.58"	
"2010/05/22","110.58"	
"2010/05/23","110.58"	
"2010/05/24","110.58"	
"2010/05/25","110.58"	
"2010/05/26","110.58"	
"2010/05/27","110.58"	
"2010/05/28","110.58"	
"2010/05/29","110.58"	
"2010/05/30","110.58"	
"2010/05/31","110.59"	
"2010/06/01","110.59"	
"2010/06/02","110.59"	
"2010/06/03","110.59"	
"2010/06/04","110.59"	
"2010/06/05","110.59"	
"2010/06/06","110.59"	
"2010/06/07","110.59"	
"2010/06/08","110.59"	
"2010/06/09","110.59"	
"2010/06/10","110.59"	
"2010/06/11","110.59"	
"2010/06/12","110.59"	
"2010/06/13","110.59"	
"2010/06/14","110.59"	
"2010/06/15","110.59"	
"2010/06/16","110.59"	
"2010/06/17","110.59"	
"2010/06/18","110.59"	
"2010/06/19","110.59"	
"2010/06/20","110.59"	
"2010/06/21","110.59"	
"2010/06/22","110.59"	
"2010/06/23","110.59"	
"2010/06/24","110.59"	
"2010/06/25","110.59"	
"2010/06/26","110.59"	
"2010/06/27","110.59"	
"2010/06/28","110.59"	
"2010/06/29","110.59"	
"2010/06/30","110.6"	
"2010/07/01","110.6"	
"2010/07/02","110.6"	
"2010/07/03","110.6"	
"2010/07/04","110.6"	
"2010/07/05","110.6"	
"2010/07/06","110.6"	
"2010/07/07","110.6"	
"2010/07/08","110.6"	
"2010/07/09","110.6"	
"2010/07/10","110.6"	
"2010/07/11","110.6"	
"2010/07/12","110.6"	
"2010/07/13","110.6"	
"2010/07/14","110.6"	
"2010/07/15","110.6"	
"2010/07/16","110.6"	
"2010/07/17","110.6"	
"2010/07/18","110.6"	
"2010/07/19","110.6"	
"2010/07/20","110.6"	
"2010/07/21","110.6"	
"2010/07/22","110.6"	
"2010/07/23","110.6"	
"2010/07/24","110.6"	
"2010/07/25","110.6"	
"2010/07/26","110.6"	
"2010/07/27","110.6"	
"2010/07/28","110.6"	
"2010/07/29","110.6"	
"2010/07/30","110.61"	
"2010/07/31","110.61"	
"2010/08/01","110.61"	
"2010/08/02","110.61"	
"2010/08/03","110.61"	
"2010/08/04","110.61"	
"2010/08/05","110.61"	
"2010/08/06","110.61"	
"2010/08/07","110.61"	
"2010/08/08","110.61"	
"2010/08/09","110.61"	
"2010/08/10","110.61"	
"2010/08/11","110.61"	
"2010/08/12","110.61"	
"2010/08/13","110.61"	
"2010/08/14","110.61"	
"2010/08/15","110.61"	
"2010/08/16","110.61"	
"2010/08/17","110.61"	
"2010/08/18","110.61"	
"2010/08/19","110.61"	
"2010/08/20","110.61"	
"2010/08/21","110.61"	
"2010/08/22","110.61"	
"2010/08/23","110.61"	
"2010/08/24","110.61"	
"2010/08/25","110.61"	
"2010/08/26","110.61"	
"2010/08/27","110.61"	
"2010/08/28","110.61"	
"2010/08/29","110.61"	
"2010/08/30","110.61"	
"2010/08/31","110.61"	
"2010/09/01","110.61"	
"2010/09/02","110.61"	
"2010/09/03","110.61"	
"2010/09/04","110.61"	
"2010/09/05","110.61"	
"2010/09/06","110.61"	
"2010/09/07","110.61"	
"2010/09/08","110.61"	
"2010/09/09","110.61"	
"2010/09/10","110.61"	
"2010/09/11","110.61"	
"2010/09/12","110.61"	
"2010/09/13","110.61"	
"2010/09/14","110.61"	
"2010/09/15","110.61"	
"2010/09/16","110.61"	
"2010/09/17","110.61"	
"2010/09/18","110.61"	
"2010/09/19","110.61"	
"2010/09/20","110.61"	
"2010/09/21","110.61"	
"2010/09/22","110.61"	
"2010/09/23","110.61"	
"2010/09/24","110.61"	
"2010/09/25","110.61"	
"2010/09/26","110.61"	
"2010/09/27","110.61"	
"2010/09/28","110.61"	
"2010/09/29","110.61"	
"2010/09/30","110.62"	
"2010/10/01","110.62"	
"2010/10/02","110.62"	
"2010/10/03","110.62"	
"2010/10/04","110.62"	
"2010/10/05","110.62"	
"2010/10/06","110.62"	
"2010/10/07","110.62"	
"2010/10/08","110.62"	
"2010/10/09","110.62"	
"2010/10/10","110.62"	
"2010/10/11","110.62"	
"2010/10/12","110.62"	
"2010/10/13","110.62"	
"2010/10/14","110.62"	
"2010/10/15","110.62"	
"2010/10/16","110.62"	
"2010/10/17","110.62"	
"2010/10/18","110.62"	
"2010/10/19","110.62"	
"2010/10/20","110.62"	
"2010/10/21","110.62"	
"2010/10/22","110.62"	
"2010/10/23","110.62"	
"2010/10/24","110.62"	
"2010/10/25","110.62"	
"2010/10/26","110.62"	
"2010/10/27","110.62"	
"2010/10/28","110.62"	
"2010/10/29","110.63"	
"2010/10/30","110.63"	
"2010/10/31","110.63"	
"2010/11/01","110.63"	
"2010/11/02","110.63"	
"2010/11/03","110.63"	
"2010/11/04","110.63"	
"2010/11/05","110.63"	
"2010/11/06","110.63"	
"2010/11/07","110.63"	
"2010/11/08","110.63"	
"2010/11/09","110.63"	
"2010/11/10","110.63"	
"2010/11/11","110.63"	
"2010/11/12","110.63"	
"2010/11/13","110.63"	
"2010/11/14","110.63"	
"2010/11/15","110.63"	
"2010/11/16","110.63"	
"2010/11/17","110.63"	
"2010/11/18","110.63"	
"2010/11/19","110.63"	
"2010/11/20","110.63"	
"2010/11/21","110.63"	
"2010/11/22","110.63"	
"2010/11/23","110.63"	
"2010/11/24","110.63"	
"2010/11/25","110.63"	
"2010/11/26","110.63"	
"2010/11/27","110.63"	
"2010/11/28","110.63"	
"2010/11/29","110.63"	
"2010/11/30","110.64"	
"2010/12/01","110.64"	
"2010/12/02","110.64"	
"2010/12/03","110.64"	
"2010/12/04","110.64"	
"2010/12/05","110.64"	
"2010/12/06","110.64"	
"2010/12/07","110.64"	
"2010/12/08","110.64"	
"2010/12/09","110.64"	
"2010/12/10","110.64"	
"2010/12/11","110.64"	
"2010/12/12","110.64"	
"2010/12/13","110.64"	
"2010/12/14","110.64"	
"2010/12/15","110.64"	
"2010/12/16","110.64"	
"2010/12/17","110.64"	
"2010/12/18","110.64"	
"2010/12/19","110.64"	
"2010/12/20","110.64"	
"2010/12/21","110.64"	
"2010/12/22","110.64"	
"2010/12/23","110.64"	
"2010/12/24","110.64"	
"2010/12/25","110.64"	
"2010/12/26","110.64"	
"2010/12/27","110.64"	
"2010/12/28","110.64"	
"2010/12/29","110.64"	
"2010/12/30","110.64"	
"2010/12/31","110.65"	
