"基金名稱","強積金保守基金"	
"2014/04/19","111.19"	
"2014/04/20","111.19"	
"2014/04/21","111.19"	
"2014/04/22","111.19"	
"2014/04/23","111.19"	
"2014/04/24","111.19"	
"2014/04/25","111.19"	
"2014/04/26","111.19"	
"2014/04/27","111.19"	
"2014/04/28","111.19"	
"2014/04/29","111.19"	
"2014/04/30","111.2"	
"2014/05/01","111.2"	
"2014/05/02","111.2"	
"2014/05/03","111.2"	
"2014/05/04","111.2"	
"2014/05/05","111.2"	
"2014/05/06","111.2"	
"2014/05/07","111.2"	
"2014/05/08","111.2"	
"2014/05/09","111.2"	
"2014/05/10","111.2"	
"2014/05/11","111.2"	
"2014/05/12","111.2"	
"2014/05/13","111.2"	
"2014/05/14","111.2"	
"2014/05/15","111.2"	
"2014/05/16","111.2"	
"2014/05/17","111.2"	
"2014/05/18","111.2"	
"2014/05/19","111.2"	
"2014/05/20","111.2"	
"2014/05/21","111.2"	
"2014/05/22","111.2"	
"2014/05/23","111.2"	
"2014/05/24","111.2"	
"2014/05/25","111.2"	
"2014/05/26","111.2"	
"2014/05/27","111.2"	
"2014/05/28","111.2"	
"2014/05/29","111.2"	
"2014/05/30","111.21"	
"2014/05/31","111.21"	
"2014/06/01","111.21"	
"2014/06/02","111.21"	
"2014/06/03","111.21"	
"2014/06/04","111.21"	
"2014/06/05","111.21"	
"2014/06/06","111.21"	
"2014/06/07","111.21"	
"2014/06/08","111.21"	
"2014/06/09","111.21"	
"2014/06/10","111.21"	
"2014/06/11","111.21"	
"2014/06/12","111.21"	
"2014/06/13","111.21"	
"2014/06/14","111.21"	
"2014/06/15","111.21"	
"2014/06/16","111.21"	
"2014/06/17","111.21"	
"2014/06/18","111.21"	
"2014/06/19","111.21"	
"2014/06/20","111.21"	
"2014/06/21","111.21"	
"2014/06/22","111.21"	
"2014/06/23","111.21"	
"2014/06/24","111.21"	
"2014/06/25","111.21"	
"2014/06/26","111.21"	
"2014/06/27","111.21"	
"2014/06/28","111.21"	
"2014/06/29","111.21"	
"2014/06/30","111.22"	
"2014/07/01","111.22"	
"2014/07/02","111.22"	
"2014/07/03","111.22"	
"2014/07/04","111.22"	
"2014/07/05","111.22"	
"2014/07/06","111.22"	
"2014/07/07","111.22"	
"2014/07/08","111.22"	
"2014/07/09","111.22"	
"2014/07/10","111.22"	
"2014/07/11","111.22"	
"2014/07/12","111.22"	
"2014/07/13","111.22"	
"2014/07/14","111.22"	
"2014/07/15","111.22"	
"2014/07/16","111.22"	
"2014/07/17","111.22"	
"2014/07/18","111.22"	
"2014/07/19","111.22"	
"2014/07/20","111.22"	
"2014/07/21","111.22"	
"2014/07/22","111.22"	
"2014/07/23","111.22"	
"2014/07/24","111.22"	
"2014/07/25","111.22"	
"2014/07/26","111.22"	
"2014/07/27","111.22"	
"2014/07/28","111.22"	
"2014/07/29","111.22"	
"2014/07/30","111.22"	
"2014/07/31","111.23"	
"2014/08/01","111.23"	
"2014/08/02","111.23"	
"2014/08/03","111.23"	
"2014/08/04","111.23"	
"2014/08/05","111.23"	
"2014/08/06","111.23"	
"2014/08/07","111.23"	
"2014/08/08","111.23"	
"2014/08/09","111.23"	
"2014/08/10","111.23"	
"2014/08/11","111.23"	
"2014/08/12","111.23"	
"2014/08/13","111.23"	
"2014/08/14","111.23"	
"2014/08/15","111.23"	
"2014/08/16","111.23"	
"2014/08/17","111.23"	
"2014/08/18","111.23"	
"2014/08/19","111.23"	
"2014/08/20","111.23"	
"2014/08/21","111.23"	
"2014/08/22","111.23"	
"2014/08/23","111.23"	
"2014/08/24","111.23"	
"2014/08/25","111.23"	
"2014/08/26","111.23"	
"2014/08/27","111.23"	
"2014/08/28","111.23"	
"2014/08/29","111.24"	
"2014/08/30","111.24"	
"2014/08/31","111.24"	
"2014/09/01","111.24"	
"2014/09/02","111.24"	
"2014/09/03","111.24"	
"2014/09/04","111.24"	
"2014/09/05","111.24"	
"2014/09/06","111.24"	
"2014/09/07","111.24"	
"2014/09/08","111.24"	
"2014/09/09","111.24"	
"2014/09/10","111.24"	
"2014/09/11","111.24"	
"2014/09/12","111.24"	
"2014/09/13","111.24"	
"2014/09/14","111.24"	
"2014/09/15","111.24"	
"2014/09/16","111.24"	
"2014/09/17","111.24"	
"2014/09/18","111.24"	
"2014/09/19","111.24"	
"2014/09/20","111.24"	
"2014/09/21","111.24"	
"2014/09/22","111.24"	
"2014/09/23","111.24"	
"2014/09/24","111.24"	
"2014/09/25","111.24"	
"2014/09/26","111.24"	
"2014/09/27","111.24"	
"2014/09/28","111.24"	
"2014/09/29","111.24"	
"2014/09/30","111.25"	
"2014/10/01","111.25"	
"2014/10/02","111.25"	
"2014/10/03","111.25"	
"2014/10/04","111.25"	
"2014/10/05","111.25"	
"2014/10/06","111.25"	
"2014/10/07","111.25"	
"2014/10/08","111.25"	
"2014/10/09","111.25"	
"2014/10/10","111.25"	
"2014/10/11","111.25"	
"2014/10/12","111.25"	
"2014/10/13","111.25"	
"2014/10/14","111.25"	
"2014/10/15","111.25"	
"2014/10/16","111.25"	
"2014/10/17","111.25"	
"2014/10/18","111.25"	
"2014/10/19","111.25"	
"2014/10/20","111.25"	
"2014/10/21","111.25"	
"2014/10/22","111.25"	
"2014/10/23","111.25"	
"2014/10/24","111.25"	
"2014/10/25","111.25"	
"2014/10/26","111.25"	
"2014/10/27","111.25"	
"2014/10/28","111.25"	
"2014/10/29","111.25"	
"2014/10/30","111.25"	
"2014/10/31","111.28"	
"2014/11/01","111.28"	
"2014/11/02","111.28"	
"2014/11/03","111.28"	
"2014/11/04","111.28"	
"2014/11/05","111.28"	
"2014/11/06","111.28"	
"2014/11/07","111.28"	
"2014/11/08","111.28"	
"2014/11/09","111.28"	
"2014/11/10","111.28"	
"2014/11/11","111.28"	
"2014/11/12","111.28"	
"2014/11/13","111.28"	
"2014/11/14","111.28"	
"2014/11/15","111.28"	
"2014/11/16","111.28"	
"2014/11/17","111.29"	
"2014/11/18","111.29"	
"2014/11/19","111.29"	
"2014/11/20","111.29"	
"2014/11/21","111.29"	
"2014/11/22","111.29"	
"2014/11/23","111.29"	
"2014/11/24","111.29"	
"2014/11/25","111.29"	
"2014/11/26","111.29"	
"2014/11/27","111.29"	
"2014/11/28","111.33"	
"2014/11/29","111.33"	
"2014/11/30","111.33"	
"2014/12/01","111.33"	
"2014/12/02","111.33"	
"2014/12/03","111.33"	
"2014/12/04","111.33"	
"2014/12/05","111.33"	
"2014/12/06","111.33"	
"2014/12/07","111.33"	
"2014/12/08","111.33"	
"2014/12/09","111.33"	
"2014/12/10","111.33"	
"2014/12/11","111.33"	
"2014/12/12","111.33"	
"2014/12/13","111.33"	
"2014/12/14","111.33"	
"2014/12/15","111.33"	
"2014/12/16","111.33"	
"2014/12/17","111.33"	
"2014/12/18","111.33"	
"2014/12/19","111.33"	
"2014/12/20","111.33"	
"2014/12/21","111.33"	
"2014/12/22","111.33"	
"2014/12/23","111.33"	
"2014/12/24","111.33"	
"2014/12/25","111.33"	
"2014/12/26","111.33"	
"2014/12/27","111.33"	
"2014/12/28","111.33"	
"2014/12/29","111.33"	
"2014/12/30","111.33"	
"2014/12/31","111.34"	
