"基金名稱","強積金保守基金"	
"2015/04/19","111.37"	
"2015/04/20","111.37"	
"2015/04/21","111.37"	
"2015/04/22","111.37"	
"2015/04/23","111.37"	
"2015/04/24","111.37"	
"2015/04/25","111.37"	
"2015/04/26","111.37"	
"2015/04/27","111.37"	
"2015/04/28","111.37"	
"2015/04/29","111.37"	
"2015/04/30","111.38"	
"2015/05/01","111.38"	
"2015/05/02","111.38"	
"2015/05/03","111.38"	
"2015/05/04","111.38"	
"2015/05/05","111.38"	
"2015/05/06","111.38"	
"2015/05/07","111.38"	
"2015/05/08","111.38"	
"2015/05/09","111.38"	
"2015/05/10","111.38"	
"2015/05/11","111.38"	
"2015/05/12","111.38"	
"2015/05/13","111.38"	
"2015/05/14","111.38"	
"2015/05/15","111.38"	
"2015/05/16","111.38"	
"2015/05/17","111.38"	
"2015/05/18","111.38"	
"2015/05/19","111.38"	
"2015/05/20","111.38"	
"2015/05/21","111.38"	
"2015/05/22","111.38"	
"2015/05/23","111.38"	
"2015/05/24","111.38"	
"2015/05/25","111.38"	
"2015/05/26","111.38"	
"2015/05/27","111.38"	
"2015/05/28","111.38"	
"2015/05/29","111.39"	
"2015/05/30","111.39"	
"2015/05/31","111.39"	
"2015/06/01","111.39"	
"2015/06/02","111.39"	
"2015/06/03","111.39"	
"2015/06/04","111.39"	
"2015/06/05","111.39"	
"2015/06/06","111.39"	
"2015/06/07","111.39"	
"2015/06/08","111.39"	
"2015/06/09","111.39"	
"2015/06/10","111.39"	
"2015/06/11","111.39"	
"2015/06/12","111.39"	
"2015/06/13","111.39"	
"2015/06/14","111.39"	
"2015/06/15","111.39"	
"2015/06/16","111.39"	
"2015/06/17","111.39"	
"2015/06/18","111.39"	
"2015/06/19","111.39"	
"2015/06/20","111.39"	
"2015/06/21","111.39"	
"2015/06/22","111.39"	
"2015/06/23","111.39"	
"2015/06/24","111.39"	
"2015/06/25","111.39"	
"2015/06/26","111.39"	
"2015/06/27","111.39"	
"2015/06/28","111.39"	
"2015/06/29","111.39"	
"2015/06/30","111.4"	
"2015/07/01","111.4"	
"2015/07/02","111.4"	
"2015/07/03","111.4"	
"2015/07/04","111.4"	
"2015/07/05","111.4"	
"2015/07/06","111.4"	
"2015/07/07","111.4"	
"2015/07/08","111.4"	
"2015/07/09","111.4"	
"2015/07/10","111.4"	
"2015/07/11","111.4"	
"2015/07/12","111.4"	
"2015/07/13","111.4"	
"2015/07/14","111.4"	
"2015/07/15","111.4"	
"2015/07/16","111.4"	
"2015/07/17","111.4"	
"2015/07/18","111.4"	
"2015/07/19","111.4"	
"2015/07/20","111.4"	
"2015/07/21","111.4"	
"2015/07/22","111.4"	
"2015/07/23","111.4"	
"2015/07/24","111.4"	
"2015/07/25","111.4"	
"2015/07/26","111.4"	
"2015/07/27","111.4"	
"2015/07/28","111.4"	
"2015/07/29","111.4"	
"2015/07/30","111.4"	
"2015/07/31","111.41"	
"2015/08/01","111.41"	
"2015/08/02","111.41"	
"2015/08/03","111.41"	
"2015/08/04","111.41"	
"2015/08/05","111.41"	
"2015/08/06","111.41"	
"2015/08/07","111.41"	
"2015/08/08","111.41"	
"2015/08/09","111.41"	
"2015/08/10","111.41"	
"2015/08/11","111.41"	
"2015/08/12","111.41"	
"2015/08/13","111.41"	
"2015/08/14","111.41"	
"2015/08/15","111.41"	
"2015/08/16","111.41"	
"2015/08/17","111.41"	
"2015/08/18","111.41"	
"2015/08/19","111.41"	
"2015/08/20","111.41"	
"2015/08/21","111.41"	
"2015/08/22","111.41"	
"2015/08/23","111.41"	
"2015/08/24","111.41"	
"2015/08/25","111.41"	
"2015/08/26","111.41"	
"2015/08/27","111.41"	
"2015/08/28","111.41"	
"2015/08/29","111.41"	
"2015/08/30","111.41"	
"2015/08/31","111.42"	
"2015/09/01","111.42"	
"2015/09/02","111.42"	
"2015/09/03","111.42"	
"2015/09/04","111.42"	
"2015/09/05","111.42"	
"2015/09/06","111.42"	
"2015/09/07","111.42"	
"2015/09/08","111.42"	
"2015/09/09","111.42"	
"2015/09/10","111.42"	
"2015/09/11","111.42"	
"2015/09/12","111.42"	
"2015/09/13","111.42"	
"2015/09/14","111.42"	
"2015/09/15","111.42"	
"2015/09/16","111.42"	
"2015/09/17","111.42"	
"2015/09/18","111.42"	
"2015/09/19","111.42"	
"2015/09/20","111.42"	
"2015/09/21","111.42"	
"2015/09/22","111.42"	
"2015/09/23","111.42"	
"2015/09/24","111.42"	
"2015/09/25","111.42"	
"2015/09/26","111.42"	
"2015/09/27","111.42"	
"2015/09/28","111.42"	
"2015/09/29","111.42"	
"2015/09/30","111.43"	
"2015/10/01","111.43"	
"2015/10/02","111.43"	
"2015/10/03","111.43"	
"2015/10/04","111.43"	
"2015/10/05","111.43"	
"2015/10/06","111.43"	
"2015/10/07","111.43"	
"2015/10/08","111.43"	
"2015/10/09","111.43"	
"2015/10/10","111.43"	
"2015/10/11","111.43"	
"2015/10/12","111.43"	
"2015/10/13","111.43"	
"2015/10/14","111.43"	
"2015/10/15","111.43"	
"2015/10/16","111.43"	
"2015/10/17","111.43"	
"2015/10/18","111.43"	
"2015/10/19","111.43"	
"2015/10/20","111.43"	
"2015/10/21","111.43"	
"2015/10/22","111.43"	
"2015/10/23","111.43"	
"2015/10/24","111.43"	
"2015/10/25","111.43"	
"2015/10/26","111.43"	
"2015/10/27","111.43"	
"2015/10/28","111.43"	
"2015/10/29","111.43"	
"2015/10/30","111.44"	
"2015/10/31","111.44"	
"2015/11/01","111.44"	
"2015/11/02","111.44"	
"2015/11/03","111.44"	
"2015/11/04","111.44"	
"2015/11/05","111.44"	
"2015/11/06","111.44"	
"2015/11/07","111.44"	
"2015/11/08","111.44"	
"2015/11/09","111.44"	
"2015/11/10","111.44"	
"2015/11/11","111.44"	
"2015/11/12","111.44"	
"2015/11/13","111.44"	
"2015/11/14","111.44"	
"2015/11/15","111.44"	
"2015/11/16","111.44"	
"2015/11/17","111.44"	
"2015/11/18","111.44"	
"2015/11/19","111.44"	
"2015/11/20","111.44"	
"2015/11/21","111.44"	
"2015/11/22","111.44"	
"2015/11/23","111.44"	
"2015/11/24","111.44"	
"2015/11/25","111.44"	
"2015/11/26","111.44"	
"2015/11/27","111.44"	
"2015/11/28","111.44"	
"2015/11/29","111.44"	
"2015/11/30","111.45"	
"2015/12/01","111.45"	
"2015/12/02","111.45"	
"2015/12/03","111.45"	
"2015/12/04","111.45"	
"2015/12/05","111.45"	
"2015/12/06","111.45"	
"2015/12/07","111.45"	
"2015/12/08","111.45"	
"2015/12/09","111.45"	
"2015/12/10","111.45"	
"2015/12/11","111.45"	
"2015/12/12","111.45"	
"2015/12/13","111.45"	
"2015/12/14","111.45"	
"2015/12/15","111.45"	
"2015/12/16","111.45"	
"2015/12/17","111.45"	
"2015/12/18","111.45"	
"2015/12/19","111.45"	
"2015/12/20","111.45"	
"2015/12/21","111.45"	
"2015/12/22","111.45"	
"2015/12/23","111.45"	
"2015/12/24","111.45"	
"2015/12/25","111.45"	
"2015/12/26","111.45"	
"2015/12/27","111.45"	
"2015/12/28","111.45"	
"2015/12/29","111.45"	
"2015/12/30","111.45"	
"2015/12/31","111.46"	
