"基金名稱","強積金保守基金"	
"2006/04/19","104.83"	
"2006/04/20","104.84"	
"2006/04/21","104.85"	
"2006/04/22","104.86"	
"2006/04/23","104.86"	
"2006/04/24","104.87"	
"2006/04/25","104.88"	
"2006/04/26","104.89"	
"2006/04/27","104.9"	
"2006/04/28","104.9"	
"2006/04/29","104.91"	
"2006/04/30","104.92"	
"2006/05/01","104.93"	
"2006/05/02","104.93"	
"2006/05/03","104.94"	
"2006/05/04","104.95"	
"2006/05/05","104.96"	
"2006/05/06","104.96"	
"2006/05/07","104.97"	
"2006/05/08","104.98"	
"2006/05/09","104.99"	
"2006/05/10","105.0"	
"2006/05/11","105.0"	
"2006/05/12","105.01"	
"2006/05/13","105.02"	
"2006/05/14","105.02"	
"2006/05/15","105.03"	
"2006/05/16","105.04"	
"2006/05/17","105.05"	
"2006/05/18","105.05"	
"2006/05/19","105.06"	
"2006/05/20","105.07"	
"2006/05/21","105.08"	
"2006/05/22","105.08"	
"2006/05/23","105.09"	
"2006/05/24","105.1"	
"2006/05/25","105.11"	
"2006/05/26","105.11"	
"2006/05/27","105.12"	
"2006/05/28","105.13"	
"2006/05/29","105.14"	
"2006/05/30","105.14"	
"2006/05/31","105.14"	
"2006/06/01","105.16"	
"2006/06/02","105.17"	
"2006/06/03","105.17"	
"2006/06/04","105.18"	
"2006/06/05","105.19"	
"2006/06/06","105.2"	
"2006/06/07","105.2"	
"2006/06/08","105.21"	
"2006/06/09","105.22"	
"2006/06/10","105.23"	
"2006/06/11","105.23"	
"2006/06/12","105.24"	
"2006/06/13","105.25"	
"2006/06/14","105.26"	
"2006/06/15","105.26"	
"2006/06/16","105.27"	
"2006/06/17","105.28"	
"2006/06/18","105.29"	
"2006/06/19","105.29"	
"2006/06/20","105.3"	
"2006/06/21","105.31"	
"2006/06/22","105.31"	
"2006/06/23","105.32"	
"2006/06/24","105.33"	
"2006/06/25","105.34"	
"2006/06/26","105.34"	
"2006/06/27","105.35"	
"2006/06/28","105.36"	
"2006/06/29","105.37"	
"2006/06/30","105.37"	
"2006/07/01","105.38"	
"2006/07/02","105.39"	
"2006/07/03","105.4"	
"2006/07/04","105.4"	
"2006/07/05","105.41"	
"2006/07/06","105.42"	
"2006/07/07","105.43"	
"2006/07/08","105.43"	
"2006/07/09","105.44"	
"2006/07/10","105.45"	
"2006/07/11","105.46"	
"2006/07/12","105.46"	
"2006/07/13","105.47"	
"2006/07/14","105.48"	
"2006/07/15","105.49"	
"2006/07/16","105.49"	
"2006/07/17","105.5"	
"2006/07/18","105.51"	
"2006/07/19","105.52"	
"2006/07/20","105.52"	
"2006/07/21","105.53"	
"2006/07/22","105.54"	
"2006/07/23","105.55"	
"2006/07/24","105.55"	
"2006/07/25","105.56"	
"2006/07/26","105.57"	
"2006/07/27","105.58"	
"2006/07/28","105.58"	
"2006/07/29","105.59"	
"2006/07/30","105.6"	
"2006/07/31","105.61"	
"2006/08/01","105.61"	
"2006/08/02","105.62"	
"2006/08/03","105.63"	
"2006/08/04","105.64"	
"2006/08/05","105.64"	
"2006/08/06","105.65"	
"2006/08/07","105.66"	
"2006/08/08","105.67"	
"2006/08/09","105.67"	
"2006/08/10","105.68"	
"2006/08/11","105.69"	
"2006/08/12","105.7"	
"2006/08/13","105.7"	
"2006/08/14","105.71"	
"2006/08/15","105.72"	
"2006/08/16","105.73"	
"2006/08/17","105.73"	
"2006/08/18","105.74"	
"2006/08/19","105.75"	
"2006/08/20","105.76"	
"2006/08/21","105.76"	
"2006/08/22","105.77"	
"2006/08/23","105.78"	
"2006/08/24","105.78"	
"2006/08/25","105.79"	
"2006/08/26","105.8"	
"2006/08/27","105.8"	
"2006/08/28","105.81"	
"2006/08/29","105.82"	
"2006/08/30","105.83"	
"2006/08/31","105.83"	
"2006/09/01","105.84"	
"2006/09/02","105.85"	
"2006/09/03","105.85"	
"2006/09/04","105.86"	
"2006/09/05","105.87"	
"2006/09/06","105.88"	
"2006/09/07","105.88"	
"2006/09/08","105.89"	
"2006/09/09","105.9"	
"2006/09/10","105.91"	
"2006/09/11","105.91"	
"2006/09/12","105.92"	
"2006/09/13","105.93"	
"2006/09/14","105.93"	
"2006/09/15","105.94"	
"2006/09/16","105.95"	
"2006/09/17","105.96"	
"2006/09/18","105.96"	
"2006/09/19","105.97"	
"2006/09/20","105.98"	
"2006/09/21","105.98"	
"2006/09/22","105.99"	
"2006/09/23","106.0"	
"2006/09/24","106.01"	
"2006/09/25","106.01"	
"2006/09/26","106.02"	
"2006/09/27","106.03"	
"2006/09/28","106.04"	
"2006/09/29","106.04"	
"2006/09/30","106.05"	
"2006/10/01","106.06"	
"2006/10/02","106.06"	
"2006/10/03","106.07"	
"2006/10/04","106.08"	
"2006/10/05","106.09"	
"2006/10/06","106.09"	
"2006/10/07","106.1"	
"2006/10/08","106.11"	
"2006/10/09","106.12"	
"2006/10/10","106.12"	
"2006/10/11","106.13"	
"2006/10/12","106.14"	
"2006/10/13","106.14"	
"2006/10/14","106.15"	
"2006/10/15","106.16"	
"2006/10/16","106.17"	
"2006/10/17","106.17"	
"2006/10/18","106.18"	
"2006/10/19","106.19"	
"2006/10/20","106.2"	
"2006/10/21","106.2"	
"2006/10/22","106.21"	
"2006/10/23","106.22"	
"2006/10/24","106.22"	
"2006/10/25","106.23"	
"2006/10/26","106.24"	
"2006/10/27","106.25"	
"2006/10/28","106.25"	
"2006/10/29","106.26"	
"2006/10/30","106.27"	
"2006/10/31","106.28"	
"2006/11/01","106.28"	
"2006/11/02","106.29"	
"2006/11/03","106.3"	
"2006/11/04","106.3"	
"2006/11/05","106.31"	
"2006/11/06","106.32"	
"2006/11/07","106.33"	
"2006/11/08","106.33"	
"2006/11/09","106.34"	
"2006/11/10","106.35"	
"2006/11/11","106.35"	
"2006/11/12","106.36"	
"2006/11/13","106.37"	
"2006/11/14","106.37"	
"2006/11/15","106.38"	
"2006/11/16","106.39"	
"2006/11/17","106.39"	
"2006/11/18","106.4"	
"2006/11/19","106.41"	
"2006/11/20","106.41"	
"2006/11/21","106.42"	
"2006/11/22","106.43"	
"2006/11/23","106.43"	
"2006/11/24","106.44"	
"2006/11/25","106.45"	
"2006/11/26","106.46"	
"2006/11/27","106.46"	
"2006/11/28","106.47"	
"2006/11/29","106.48"	
"2006/11/30","106.48"	
"2006/12/01","106.48"	
"2006/12/02","106.48"	
"2006/12/03","106.49"	
"2006/12/04","106.5"	
"2006/12/05","106.5"	
"2006/12/06","106.51"	
"2006/12/07","106.52"	
"2006/12/08","106.52"	
"2006/12/09","106.53"	
"2006/12/10","106.53"	
"2006/12/11","106.54"	
"2006/12/12","106.55"	
"2006/12/13","106.55"	
"2006/12/14","106.56"	
"2006/12/15","106.57"	
"2006/12/16","106.57"	
"2006/12/17","106.58"	
"2006/12/18","106.59"	
"2006/12/19","106.59"	
"2006/12/20","106.6"	
"2006/12/21","106.6"	
"2006/12/22","106.61"	
"2006/12/23","106.62"	
"2006/12/24","106.62"	
"2006/12/25","106.63"	
"2006/12/26","106.64"	
"2006/12/27","106.64"	
"2006/12/28","106.65"	
"2006/12/29","106.65"	
"2006/12/30","106.66"	
"2006/12/31","106.67"	
