"基金名稱","強積金保守基金"	
"2005/04/19","103.04"	
"2005/04/20","103.04"	
"2005/04/21","103.04"	
"2005/04/22","103.04"	
"2005/04/23","103.04"	
"2005/04/24","103.04"	
"2005/04/25","103.04"	
"2005/04/26","103.04"	
"2005/04/27","103.04"	
"2005/04/28","103.05"	
"2005/04/29","103.05"	
"2005/04/30","103.05"	
"2005/05/01","103.05"	
"2005/05/02","103.05"	
"2005/05/03","103.05"	
"2005/05/04","103.05"	
"2005/05/05","103.05"	
"2005/05/06","103.05"	
"2005/05/07","103.05"	
"2005/05/08","103.05"	
"2005/05/09","103.06"	
"2005/05/10","103.06"	
"2005/05/11","103.06"	
"2005/05/12","103.06"	
"2005/05/13","103.06"	
"2005/05/14","103.06"	
"2005/05/15","103.06"	
"2005/05/16","103.06"	
"2005/05/17","103.06"	
"2005/05/18","103.06"	
"2005/05/19","103.06"	
"2005/05/20","103.07"	
"2005/05/21","103.07"	
"2005/05/22","103.07"	
"2005/05/23","103.07"	
"2005/05/24","103.07"	
"2005/05/25","103.07"	
"2005/05/26","103.08"	
"2005/05/27","103.08"	
"2005/05/28","103.08"	
"2005/05/29","103.08"	
"2005/05/30","103.09"	
"2005/05/31","103.09"	
"2005/06/01","103.09"	
"2005/06/02","103.09"	
"2005/06/03","103.1"	
"2005/06/04","103.1"	
"2005/06/05","103.1"	
"2005/06/06","103.1"	
"2005/06/07","103.11"	
"2005/06/08","103.11"	
"2005/06/09","103.11"	
"2005/06/10","103.11"	
"2005/06/11","103.11"	
"2005/06/12","103.12"	
"2005/06/13","103.12"	
"2005/06/14","103.12"	
"2005/06/15","103.12"	
"2005/06/16","103.13"	
"2005/06/17","103.13"	
"2005/06/18","103.13"	
"2005/06/19","103.13"	
"2005/06/20","103.14"	
"2005/06/21","103.14"	
"2005/06/22","103.14"	
"2005/06/23","103.14"	
"2005/06/24","103.15"	
"2005/06/25","103.15"	
"2005/06/26","103.15"	
"2005/06/27","103.15"	
"2005/06/28","103.15"	
"2005/06/29","103.16"	
"2005/06/30","103.16"	
"2005/07/01","103.16"	
"2005/07/02","103.16"	
"2005/07/03","103.17"	
"2005/07/04","103.17"	
"2005/07/05","103.17"	
"2005/07/06","103.18"	
"2005/07/07","103.18"	
"2005/07/08","103.18"	
"2005/07/09","103.19"	
"2005/07/10","103.19"	
"2005/07/11","103.19"	
"2005/07/12","103.2"	
"2005/07/13","103.2"	
"2005/07/14","103.2"	
"2005/07/15","103.2"	
"2005/07/16","103.21"	
"2005/07/17","103.21"	
"2005/07/18","103.21"	
"2005/07/19","103.22"	
"2005/07/20","103.22"	
"2005/07/21","103.22"	
"2005/07/22","103.23"	
"2005/07/23","103.23"	
"2005/07/24","103.23"	
"2005/07/25","103.24"	
"2005/07/26","103.24"	
"2005/07/27","103.24"	
"2005/07/28","103.25"	
"2005/07/29","103.25"	
"2005/07/30","103.25"	
"2005/07/31","103.26"	
"2005/08/01","103.26"	
"2005/08/02","103.26"	
"2005/08/03","103.27"	
"2005/08/04","103.27"	
"2005/08/05","103.27"	
"2005/08/06","103.28"	
"2005/08/07","103.28"	
"2005/08/08","103.28"	
"2005/08/09","103.29"	
"2005/08/10","103.29"	
"2005/08/11","103.29"	
"2005/08/12","103.3"	
"2005/08/13","103.3"	
"2005/08/14","103.31"	
"2005/08/15","103.31"	
"2005/08/16","103.31"	
"2005/08/17","103.32"	
"2005/08/18","103.32"	
"2005/08/19","103.33"	
"2005/08/20","103.33"	
"2005/08/21","103.33"	
"2005/08/22","103.34"	
"2005/08/23","103.34"	
"2005/08/24","103.35"	
"2005/08/25","103.35"	
"2005/08/26","103.35"	
"2005/08/27","103.36"	
"2005/08/28","103.36"	
"2005/08/29","103.37"	
"2005/08/30","103.37"	
"2005/08/31","103.37"	
"2005/09/01","103.38"	
"2005/09/02","103.38"	
"2005/09/03","103.39"	
"2005/09/04","103.39"	
"2005/09/05","103.39"	
"2005/09/06","103.4"	
"2005/09/07","103.4"	
"2005/09/08","103.41"	
"2005/09/09","103.41"	
"2005/09/10","103.41"	
"2005/09/11","103.42"	
"2005/09/12","103.42"	
"2005/09/13","103.43"	
"2005/09/14","103.43"	
"2005/09/15","103.43"	
"2005/09/16","103.44"	
"2005/09/17","103.44"	
"2005/09/18","103.45"	
"2005/09/19","103.45"	
"2005/09/20","103.45"	
"2005/09/21","103.46"	
"2005/09/22","103.46"	
"2005/09/23","103.47"	
"2005/09/24","103.47"	
"2005/09/25","103.48"	
"2005/09/26","103.48"	
"2005/09/27","103.49"	
"2005/09/28","103.49"	
"2005/09/29","103.5"	
"2005/09/30","103.5"	
"2005/10/01","103.51"	
"2005/10/02","103.51"	
"2005/10/03","103.52"	
"2005/10/04","103.52"	
"2005/10/05","103.53"	
"2005/10/06","103.53"	
"2005/10/07","103.54"	
"2005/10/08","103.54"	
"2005/10/09","103.55"	
"2005/10/10","103.55"	
"2005/10/11","103.56"	
"2005/10/12","103.56"	
"2005/10/13","103.57"	
"2005/10/14","103.57"	
"2005/10/15","103.58"	
"2005/10/16","103.58"	
"2005/10/17","103.59"	
"2005/10/18","103.59"	
"2005/10/19","103.6"	
"2005/10/20","103.6"	
"2005/10/21","103.61"	
"2005/10/22","103.61"	
"2005/10/23","103.62"	
"2005/10/24","103.62"	
"2005/10/25","103.63"	
"2005/10/26","103.63"	
"2005/10/27","103.64"	
"2005/10/28","103.64"	
"2005/10/29","103.65"	
"2005/10/30","103.65"	
"2005/10/31","103.66"	
"2005/11/01","103.66"	
"2005/11/02","103.67"	
"2005/11/03","103.67"	
"2005/11/04","103.68"	
"2005/11/05","103.69"	
"2005/11/06","103.69"	
"2005/11/07","103.7"	
"2005/11/08","103.7"	
"2005/11/09","103.71"	
"2005/11/10","103.72"	
"2005/11/11","103.72"	
"2005/11/12","103.73"	
"2005/11/13","103.74"	
"2005/11/14","103.74"	
"2005/11/15","103.75"	
"2005/11/16","103.76"	
"2005/11/17","103.76"	
"2005/11/18","103.77"	
"2005/11/19","103.78"	
"2005/11/20","103.78"	
"2005/11/21","103.79"	
"2005/11/22","103.79"	
"2005/11/23","103.8"	
"2005/11/24","103.81"	
"2005/11/25","103.81"	
"2005/11/26","103.82"	
"2005/11/27","103.83"	
"2005/11/28","103.83"	
"2005/11/29","103.84"	
"2005/11/30","103.85"	
"2005/12/01","103.85"	
"2005/12/02","103.86"	
"2005/12/03","103.86"	
"2005/12/04","103.87"	
"2005/12/05","103.88"	
"2005/12/06","103.88"	
"2005/12/07","103.89"	
"2005/12/08","103.9"	
"2005/12/09","103.9"	
"2005/12/10","103.91"	
"2005/12/11","103.92"	
"2005/12/12","103.92"	
"2005/12/13","103.93"	
"2005/12/14","103.94"	
"2005/12/15","103.94"	
"2005/12/16","103.95"	
"2005/12/17","103.96"	
"2005/12/18","103.96"	
"2005/12/19","103.97"	
"2005/12/20","103.98"	
"2005/12/21","103.98"	
"2005/12/22","103.99"	
"2005/12/23","104.0"	
"2005/12/24","104.01"	
"2005/12/25","104.01"	
"2005/12/26","104.02"	
"2005/12/27","104.03"	
"2005/12/28","104.03"	
"2005/12/29","104.04"	
"2005/12/30","104.05"	
"2005/12/31","104.05"	
