"基金名稱","強積金保守基金"	
"2016/04/18","111.49"	
"2016/04/19","111.49"	
"2016/04/20","111.49"	
"2016/04/21","111.49"	
"2016/04/22","111.49"	
"2016/04/23","111.49"	
"2016/04/24","111.49"	
"2016/04/25","111.49"	
"2016/04/26","111.49"	
"2016/04/27","111.49"	
"2016/04/28","111.49"	
"2016/04/29","111.5"	
"2016/04/30","111.5"	
"2016/05/01","111.5"	
"2016/05/02","111.5"	
"2016/05/03","111.5"	
"2016/05/04","111.5"	
"2016/05/05","111.5"	
"2016/05/06","111.5"	
"2016/05/07","111.5"	
"2016/05/08","111.5"	
"2016/05/09","111.5"	
"2016/05/10","111.5"	
"2016/05/11","111.5"	
"2016/05/12","111.5"	
"2016/05/13","111.5"	
"2016/05/14","111.5"	
"2016/05/15","111.5"	
"2016/05/16","111.5"	
"2016/05/17","111.5"	
"2016/05/18","111.5"	
"2016/05/19","111.5"	
"2016/05/20","111.5"	
"2016/05/21","111.5"	
"2016/05/22","111.5"	
"2016/05/23","111.5"	
"2016/05/24","111.5"	
"2016/05/25","111.5"	
"2016/05/26","111.5"	
"2016/05/27","111.5"	
"2016/05/28","111.5"	
"2016/05/29","111.5"	
"2016/05/30","111.5"	
"2016/05/31","111.51"	
"2016/06/01","111.51"	
"2016/06/02","111.51"	
"2016/06/03","111.51"	
"2016/06/04","111.51"	
"2016/06/05","111.51"	
"2016/06/06","111.51"	
"2016/06/07","111.51"	
"2016/06/08","111.51"	
"2016/06/09","111.51"	
"2016/06/10","111.51"	
"2016/06/11","111.51"	
"2016/06/12","111.51"	
"2016/06/13","111.51"	
"2016/06/14","111.51"	
"2016/06/15","111.51"	
"2016/06/16","111.51"	
"2016/06/17","111.51"	
"2016/06/18","111.51"	
"2016/06/19","111.51"	
"2016/06/20","111.51"	
"2016/06/21","111.51"	
"2016/06/22","111.51"	
"2016/06/23","111.51"	
"2016/06/24","111.51"	
"2016/06/25","111.51"	
"2016/06/26","111.51"	
"2016/06/27","111.51"	
"2016/06/28","111.51"	
"2016/06/29","111.51"	
"2016/06/30","111.52"	
"2016/07/01","111.52"	
"2016/07/02","111.52"	
"2016/07/03","111.52"	
"2016/07/04","111.52"	
"2016/07/05","111.52"	
"2016/07/06","111.52"	
"2016/07/07","111.52"	
"2016/07/08","111.52"	
"2016/07/09","111.52"	
"2016/07/10","111.52"	
"2016/07/11","111.52"	
"2016/07/12","111.52"	
"2016/07/13","111.52"	
"2016/07/14","111.52"	
"2016/07/15","111.52"	
"2016/07/16","111.52"	
"2016/07/17","111.52"	
"2016/07/18","111.52"	
"2016/07/19","111.52"	
"2016/07/20","111.52"	
"2016/07/21","111.52"	
"2016/07/22","111.52"	
"2016/07/23","111.52"	
"2016/07/24","111.52"	
"2016/07/25","111.52"	
"2016/07/26","111.52"	
"2016/07/27","111.52"	
"2016/07/28","111.52"	
"2016/07/29","111.53"	
"2016/07/30","111.53"	
"2016/07/31","111.53"	
"2016/08/01","111.53"	
"2016/08/02","111.53"	
"2016/08/03","111.53"	
"2016/08/04","111.53"	
"2016/08/05","111.53"	
"2016/08/06","111.53"	
"2016/08/07","111.53"	
"2016/08/08","111.53"	
"2016/08/09","111.53"	
"2016/08/10","111.53"	
"2016/08/11","111.53"	
"2016/08/12","111.53"	
"2016/08/13","111.53"	
"2016/08/14","111.53"	
"2016/08/15","111.53"	
"2016/08/16","111.53"	
"2016/08/17","111.53"	
"2016/08/18","111.53"	
"2016/08/19","111.53"	
"2016/08/20","111.53"	
"2016/08/21","111.53"	
"2016/08/22","111.53"	
"2016/08/23","111.53"	
"2016/08/24","111.53"	
"2016/08/25","111.53"	
"2016/08/26","111.53"	
"2016/08/27","111.53"	
"2016/08/28","111.53"	
"2016/08/29","111.53"	
"2016/08/30","111.53"	
"2016/08/31","111.54"	
"2016/09/01","111.54"	
"2016/09/02","111.54"	
"2016/09/03","111.54"	
"2016/09/04","111.54"	
"2016/09/05","111.54"	
"2016/09/06","111.54"	
"2016/09/07","111.54"	
"2016/09/08","111.54"	
"2016/09/09","111.54"	
"2016/09/10","111.54"	
"2016/09/11","111.54"	
"2016/09/12","111.54"	
"2016/09/13","111.54"	
"2016/09/14","111.54"	
"2016/09/15","111.54"	
"2016/09/16","111.54"	
"2016/09/17","111.54"	
"2016/09/18","111.54"	
"2016/09/19","111.54"	
"2016/09/20","111.54"	
"2016/09/21","111.54"	
"2016/09/22","111.54"	
"2016/09/23","111.54"	
"2016/09/24","111.54"	
"2016/09/25","111.54"	
"2016/09/26","111.54"	
"2016/09/27","111.54"	
"2016/09/28","111.54"	
"2016/09/29","111.54"	
"2016/09/30","111.55"	
"2016/10/01","111.55"	
"2016/10/02","111.55"	
"2016/10/03","111.55"	
"2016/10/04","111.55"	
"2016/10/05","111.55"	
"2016/10/06","111.55"	
"2016/10/07","111.55"	
"2016/10/08","111.55"	
"2016/10/09","111.55"	
"2016/10/10","111.55"	
"2016/10/11","111.55"	
"2016/10/12","111.55"	
"2016/10/13","111.55"	
"2016/10/14","111.55"	
"2016/10/15","111.55"	
"2016/10/16","111.55"	
"2016/10/17","111.55"	
"2016/10/18","111.55"	
"2016/10/19","111.55"	
"2016/10/20","111.55"	
"2016/10/21","111.55"	
"2016/10/22","111.55"	
"2016/10/23","111.55"	
"2016/10/24","111.55"	
"2016/10/25","111.55"	
"2016/10/26","111.55"	
"2016/10/27","111.55"	
"2016/10/28","111.55"	
"2016/10/29","111.55"	
"2016/10/30","111.55"	
"2016/10/31","111.56"	
"2016/11/01","111.56"	
"2016/11/02","111.56"	
"2016/11/03","111.56"	
"2016/11/04","111.56"	
"2016/11/05","111.56"	
"2016/11/06","111.56"	
"2016/11/07","111.56"	
"2016/11/08","111.56"	
"2016/11/09","111.56"	
"2016/11/10","111.56"	
"2016/11/11","111.56"	
"2016/11/12","111.56"	
"2016/11/13","111.56"	
"2016/11/14","111.56"	
"2016/11/15","111.56"	
"2016/11/16","111.56"	
"2016/11/17","111.56"	
"2016/11/18","111.56"	
"2016/11/19","111.56"	
"2016/11/20","111.56"	
"2016/11/21","111.56"	
"2016/11/22","111.56"	
"2016/11/23","111.56"	
"2016/11/24","111.56"	
"2016/11/25","111.56"	
"2016/11/26","111.56"	
"2016/11/27","111.56"	
"2016/11/28","111.56"	
"2016/11/29","111.56"	
"2016/11/30","111.57"	
"2016/12/01","111.57"	
"2016/12/02","111.57"	
"2016/12/03","111.57"	
"2016/12/04","111.57"	
"2016/12/05","111.57"	
"2016/12/06","111.57"	
"2016/12/07","111.57"	
"2016/12/08","111.57"	
"2016/12/09","111.57"	
"2016/12/10","111.57"	
"2016/12/11","111.57"	
"2016/12/12","111.57"	
"2016/12/13","111.57"	
"2016/12/14","111.57"	
"2016/12/15","111.57"	
"2016/12/16","111.57"	
"2016/12/17","111.57"	
"2016/12/18","111.57"	
"2016/12/19","111.57"	
"2016/12/20","111.57"	
"2016/12/21","111.57"	
"2016/12/22","111.57"	
"2016/12/23","111.57"	
"2016/12/24","111.57"	
"2016/12/25","111.57"	
"2016/12/26","111.57"	
"2016/12/27","111.57"	
"2016/12/28","111.57"	
"2016/12/29","111.57"	
"2016/12/30","111.58"	
"2016/12/31","111.58"	
