"基金名稱","強積金保守基金"	
"2007/04/19","107.36"	
"2007/04/20","107.37"	
"2007/04/21","107.37"	
"2007/04/22","107.38"	
"2007/04/23","107.38"	
"2007/04/24","107.39"	
"2007/04/25","107.4"	
"2007/04/26","107.4"	
"2007/04/27","107.41"	
"2007/04/28","107.42"	
"2007/04/29","107.42"	
"2007/04/30","107.43"	
"2007/05/01","107.44"	
"2007/05/02","107.44"	
"2007/05/03","107.45"	
"2007/05/04","107.45"	
"2007/05/05","107.46"	
"2007/05/06","107.47"	
"2007/05/07","107.47"	
"2007/05/08","107.48"	
"2007/05/09","107.49"	
"2007/05/10","107.49"	
"2007/05/11","107.5"	
"2007/05/12","107.51"	
"2007/05/13","107.51"	
"2007/05/14","107.52"	
"2007/05/15","107.53"	
"2007/05/16","107.53"	
"2007/05/17","107.54"	
"2007/05/18","107.54"	
"2007/05/19","107.55"	
"2007/05/20","107.56"	
"2007/05/21","107.56"	
"2007/05/22","107.57"	
"2007/05/23","107.58"	
"2007/05/24","107.58"	
"2007/05/25","107.59"	
"2007/05/26","107.6"	
"2007/05/27","107.6"	
"2007/05/28","107.61"	
"2007/05/29","107.61"	
"2007/05/30","107.62"	
"2007/05/31","107.63"	
"2007/06/01","107.63"	
"2007/06/02","107.64"	
"2007/06/03","107.65"	
"2007/06/04","107.65"	
"2007/06/05","107.66"	
"2007/06/06","107.67"	
"2007/06/07","107.67"	
"2007/06/08","107.68"	
"2007/06/09","107.68"	
"2007/06/10","107.69"	
"2007/06/11","107.7"	
"2007/06/12","107.7"	
"2007/06/13","107.71"	
"2007/06/14","107.72"	
"2007/06/15","107.72"	
"2007/06/16","107.73"	
"2007/06/17","107.74"	
"2007/06/18","107.74"	
"2007/06/19","107.75"	
"2007/06/20","107.76"	
"2007/06/21","107.76"	
"2007/06/22","107.77"	
"2007/06/23","107.77"	
"2007/06/24","107.78"	
"2007/06/25","107.79"	
"2007/06/26","107.79"	
"2007/06/27","107.8"	
"2007/06/28","107.81"	
"2007/06/29","107.81"	
"2007/06/30","107.82"	
"2007/07/01","107.83"	
"2007/07/02","107.83"	
"2007/07/03","107.84"	
"2007/07/04","107.84"	
"2007/07/05","107.85"	
"2007/07/06","107.86"	
"2007/07/07","107.86"	
"2007/07/08","107.87"	
"2007/07/09","107.88"	
"2007/07/10","107.88"	
"2007/07/11","107.89"	
"2007/07/12","107.9"	
"2007/07/13","107.9"	
"2007/07/14","107.91"	
"2007/07/15","107.92"	
"2007/07/16","107.92"	
"2007/07/17","107.93"	
"2007/07/18","107.93"	
"2007/07/19","107.94"	
"2007/07/20","107.95"	
"2007/07/21","107.95"	
"2007/07/22","107.96"	
"2007/07/23","107.97"	
"2007/07/24","107.97"	
"2007/07/25","107.98"	
"2007/07/26","107.99"	
"2007/07/27","107.99"	
"2007/07/28","108.0"	
"2007/07/29","108.0"	
"2007/07/30","108.01"	
"2007/07/31","108.02"	
"2007/08/01","108.02"	
"2007/08/02","108.03"	
"2007/08/03","108.04"	
"2007/08/04","108.04"	
"2007/08/05","108.05"	
"2007/08/06","108.06"	
"2007/08/07","108.06"	
"2007/08/08","108.07"	
"2007/08/09","108.08"	
"2007/08/10","108.08"	
"2007/08/11","108.09"	
"2007/08/12","108.09"	
"2007/08/13","108.1"	
"2007/08/14","108.11"	
"2007/08/15","108.11"	
"2007/08/16","108.12"	
"2007/08/17","108.13"	
"2007/08/18","108.13"	
"2007/08/19","108.14"	
"2007/08/20","108.15"	
"2007/08/21","108.15"	
"2007/08/22","108.16"	
"2007/08/23","108.17"	
"2007/08/24","108.17"	
"2007/08/25","108.18"	
"2007/08/26","108.18"	
"2007/08/27","108.19"	
"2007/08/28","108.2"	
"2007/08/29","108.2"	
"2007/08/30","108.21"	
"2007/08/31","108.22"	
"2007/09/01","108.22"	
"2007/09/02","108.23"	
"2007/09/03","108.24"	
"2007/09/04","108.24"	
"2007/09/05","108.25"	
"2007/09/06","108.26"	
"2007/09/07","108.26"	
"2007/09/08","108.27"	
"2007/09/09","108.27"	
"2007/09/10","108.28"	
"2007/09/11","108.29"	
"2007/09/12","108.29"	
"2007/09/13","108.3"	
"2007/09/14","108.31"	
"2007/09/15","108.31"	
"2007/09/16","108.32"	
"2007/09/17","108.33"	
"2007/09/18","108.33"	
"2007/09/19","108.34"	
"2007/09/20","108.34"	
"2007/09/21","108.35"	
"2007/09/22","108.36"	
"2007/09/23","108.36"	
"2007/09/24","108.37"	
"2007/09/25","108.37"	
"2007/09/26","108.38"	
"2007/09/27","108.39"	
"2007/09/28","108.43"	
"2007/09/29","108.44"	
"2007/09/30","108.45"	
"2007/10/01","108.45"	
"2007/10/02","108.46"	
"2007/10/03","108.46"	
"2007/10/04","108.47"	
"2007/10/05","108.47"	
"2007/10/06","108.48"	
"2007/10/07","108.48"	
"2007/10/08","108.49"	
"2007/10/09","108.49"	
"2007/10/10","108.5"	
"2007/10/11","108.51"	
"2007/10/12","108.51"	
"2007/10/13","108.52"	
"2007/10/14","108.52"	
"2007/10/15","108.53"	
"2007/10/16","108.53"	
"2007/10/17","108.54"	
"2007/10/18","108.55"	
"2007/10/19","108.55"	
"2007/10/20","108.56"	
"2007/10/21","108.56"	
"2007/10/22","108.57"	
"2007/10/23","108.57"	
"2007/10/24","108.58"	
"2007/10/25","108.59"	
"2007/10/26","108.59"	
"2007/10/27","108.6"	
"2007/10/28","108.6"	
"2007/10/29","108.61"	
"2007/10/30","108.61"	
"2007/10/31","108.71"	
"2007/11/01","108.71"	
"2007/11/02","108.72"	
"2007/11/03","108.72"	
"2007/11/04","108.73"	
"2007/11/05","108.73"	
"2007/11/06","108.74"	
"2007/11/07","108.74"	
"2007/11/08","108.75"	
"2007/11/09","108.75"	
"2007/11/10","108.76"	
"2007/11/11","108.76"	
"2007/11/12","108.77"	
"2007/11/13","108.77"	
"2007/11/14","108.77"	
"2007/11/15","108.78"	
"2007/11/16","108.78"	
"2007/11/17","108.79"	
"2007/11/18","108.79"	
"2007/11/19","108.8"	
"2007/11/20","108.8"	
"2007/11/21","108.8"	
"2007/11/22","108.81"	
"2007/11/23","108.81"	
"2007/11/24","108.82"	
"2007/11/25","108.82"	
"2007/11/26","108.83"	
"2007/11/27","108.83"	
"2007/11/28","108.83"	
"2007/11/29","108.84"	
"2007/11/30","109.01"	
"2007/12/01","109.01"	
"2007/12/02","109.02"	
"2007/12/03","109.02"	
"2007/12/04","109.03"	
"2007/12/05","109.03"	
"2007/12/06","109.03"	
"2007/12/07","109.04"	
"2007/12/08","109.04"	
"2007/12/09","109.05"	
"2007/12/10","109.05"	
"2007/12/11","109.06"	
"2007/12/12","109.06"	
"2007/12/13","109.06"	
"2007/12/14","109.07"	
"2007/12/15","109.07"	
"2007/12/16","109.07"	
"2007/12/17","109.08"	
"2007/12/18","109.08"	
"2007/12/19","109.08"	
"2007/12/20","109.09"	
"2007/12/21","109.09"	
"2007/12/22","109.09"	
"2007/12/23","109.1"	
"2007/12/24","109.1"	
"2007/12/25","109.1"	
"2007/12/26","109.11"	
"2007/12/27","109.11"	
"2007/12/28","109.11"	
"2007/12/29","109.12"	
"2007/12/30","109.12"	
"2007/12/31","109.3"	
