"基金名稱","強積金保守基金"	
"2001/04/19","101.53"	
"2001/04/20","101.54"	
"2001/04/21","101.56"	
"2001/04/22","101.56"	
"2001/04/23","101.56"	
"2001/04/24","101.57"	
"2001/04/25","101.58"	
"2001/04/26","101.59"	
"2001/04/27","101.59"	
"2001/04/28","101.63"	
"2001/04/29","101.63"	
"2001/04/30","101.63"	
"2001/05/01","101.63"	
"2001/05/02","101.63"	
"2001/05/03","101.64"	
"2001/05/04","101.65"	
"2001/05/05","101.67"	
"2001/05/06","101.67"	
"2001/05/07","101.67"	
"2001/05/08","101.68"	
"2001/05/09","101.69"	
"2001/05/10","101.69"	
"2001/05/11","101.7"	
"2001/05/12","101.72"	
"2001/05/13","101.72"	
"2001/05/14","101.72"	
"2001/05/15","101.73"	
"2001/05/16","101.74"	
"2001/05/17","101.75"	
"2001/05/18","101.75"	
"2001/05/19","101.78"	
"2001/05/20","101.78"	
"2001/05/21","101.78"	
"2001/05/22","101.78"	
"2001/05/23","101.79"	
"2001/05/24","101.79"	
"2001/05/25","101.8"	
"2001/05/26","101.82"	
"2001/05/27","101.82"	
"2001/05/28","101.82"	
"2001/05/29","101.83"	
"2001/05/30","101.83"	
"2001/05/31","101.84"	
"2001/06/01","101.84"	
"2001/06/02","101.86"	
"2001/06/03","101.86"	
"2001/06/04","101.86"	
"2001/06/05","101.87"	
"2001/06/06","101.88"	
"2001/06/07","101.88"	
"2001/06/08","101.89"	
"2001/06/09","101.91"	
"2001/06/10","101.91"	
"2001/06/11","101.91"	
"2001/06/12","101.91"	
"2001/06/13","101.92"	
"2001/06/14","101.93"	
"2001/06/15","101.93"	
"2001/06/16","101.95"	
"2001/06/17","101.95"	
"2001/06/18","101.95"	
"2001/06/19","101.96"	
"2001/06/20","101.96"	
"2001/06/21","101.97"	
"2001/06/22","101.98"	
"2001/06/23","102.0"	
"2001/06/24","102.0"	
"2001/06/25","102.0"	
"2001/06/26","102.0"	
"2001/06/27","102.01"	
"2001/06/28","102.01"	
"2001/06/29","102.02"	
"2001/06/30","102.04"	
"2001/07/01","102.04"	
"2001/07/02","102.04"	
"2001/07/03","102.04"	
"2001/07/04","102.05"	
"2001/07/05","102.06"	
"2001/07/06","102.08"	
"2001/07/07","102.08"	
"2001/07/08","102.08"	
"2001/07/09","102.08"	
"2001/07/10","102.08"	
"2001/07/11","102.09"	
"2001/07/12","102.09"	
"2001/07/13","102.1"	
"2001/07/14","102.11"	
"2001/07/15","102.11"	
"2001/07/16","102.11"	
"2001/07/17","102.12"	
"2001/07/18","102.12"	
"2001/07/19","102.13"	
"2001/07/20","102.14"	
"2001/07/21","102.15"	
"2001/07/22","102.15"	
"2001/07/23","102.15"	
"2001/07/24","102.16"	
"2001/07/25","102.17"	
"2001/07/26","102.17"	
"2001/07/27","102.17"	
"2001/07/28","102.19"	
"2001/07/29","102.19"	
"2001/07/30","102.19"	
"2001/07/31","102.19"	
"2001/08/01","102.2"	
"2001/08/02","102.21"	
"2001/08/03","102.21"	
"2001/08/04","102.23"	
"2001/08/05","102.23"	
"2001/08/06","102.23"	
"2001/08/07","102.23"	
"2001/08/08","102.24"	
"2001/08/09","102.24"	
"2001/08/10","102.25"	
"2001/08/11","102.26"	
"2001/08/12","102.26"	
"2001/08/13","102.26"	
"2001/08/14","102.27"	
"2001/08/15","102.27"	
"2001/08/16","102.28"	
"2001/08/17","102.29"	
"2001/08/18","102.3"	
"2001/08/19","102.3"	
"2001/08/20","102.3"	
"2001/08/21","102.31"	
"2001/08/22","102.31"	
"2001/08/23","102.32"	
"2001/08/24","102.32"	
"2001/08/25","102.34"	
"2001/08/26","102.34"	
"2001/08/27","102.34"	
"2001/08/28","102.34"	
"2001/08/29","102.35"	
"2001/08/30","102.35"	
"2001/08/31","102.35"	
"2001/09/01","102.37"	
"2001/09/02","102.37"	
"2001/09/03","102.37"	
"2001/09/04","102.37"	
"2001/09/05","102.38"	
"2001/09/06","102.38"	
"2001/09/07","102.39"	
"2001/09/08","102.4"	
"2001/09/09","102.4"	
"2001/09/10","102.4"	
"2001/09/15","102.43"	
"2001/09/16","102.43"	
"2001/09/17","102.43"	
"2001/09/18","102.43"	
"2001/09/19","102.44"	
"2001/09/20","102.44"	
"2001/09/21","102.44"	
"2001/09/22","102.45"	
"2001/09/23","102.45"	
"2001/09/24","102.45"	
"2001/09/25","102.45"	
"2001/09/26","102.46"	
"2001/09/27","102.46"	
"2001/09/28","102.46"	
"2001/09/29","102.48"	
"2001/09/30","102.48"	
"2001/10/01","102.48"	
"2001/10/02","102.48"	
"2001/10/03","102.48"	
"2001/10/04","102.48"	
"2001/10/05","102.48"	
"2001/10/06","102.49"	
"2001/10/07","102.49"	
"2001/10/08","102.49"	
"2001/10/09","102.49"	
"2001/10/10","102.49"	
"2001/10/11","102.49"	
"2001/10/12","102.5"	
"2001/10/13","102.5"	
"2001/10/14","102.5"	
"2001/10/15","102.5"	
"2001/10/16","102.5"	
"2001/10/17","102.5"	
"2001/10/18","102.51"	
"2001/10/19","102.51"	
"2001/10/20","102.51"	
"2001/10/21","102.51"	
"2001/10/22","102.51"	
"2001/10/23","102.51"	
"2001/10/24","102.51"	
"2001/10/25","102.52"	
"2001/10/26","102.52"	
"2001/10/27","102.52"	
"2001/10/28","102.52"	
"2001/10/29","102.52"	
"2001/10/30","102.52"	
"2001/10/31","102.53"	
"2001/11/01","102.53"	
"2001/11/02","102.53"	
"2001/11/03","102.53"	
"2001/11/04","102.53"	
"2001/11/05","102.53"	
"2001/11/06","102.54"	
"2001/11/07","102.54"	
"2001/11/08","102.54"	
"2001/11/09","102.54"	
"2001/11/10","102.54"	
"2001/11/11","102.54"	
"2001/11/12","102.54"	
"2001/11/13","102.54"	
"2001/11/14","102.55"	
"2001/11/15","102.55"	
"2001/11/16","102.55"	
"2001/11/17","102.55"	
"2001/11/18","102.55"	
"2001/11/19","102.55"	
"2001/11/20","102.55"	
"2001/11/21","102.55"	
"2001/11/22","102.55"	
"2001/11/23","102.55"	
"2001/11/24","102.56"	
"2001/11/25","102.56"	
"2001/11/26","102.56"	
"2001/11/27","102.56"	
"2001/11/28","102.56"	
"2001/11/29","102.56"	
"2001/11/30","102.56"	
"2001/12/01","102.56"	
"2001/12/02","102.56"	
"2001/12/03","102.56"	
"2001/12/04","102.56"	
"2001/12/05","102.56"	
"2001/12/06","102.57"	
"2001/12/07","102.57"	
"2001/12/08","102.57"	
"2001/12/09","102.57"	
"2001/12/10","102.57"	
"2001/12/11","102.57"	
"2001/12/12","102.57"	
"2001/12/13","102.57"	
"2001/12/14","102.57"	
"2001/12/15","102.57"	
"2001/12/16","102.57"	
"2001/12/17","102.57"	
"2001/12/18","102.58"	
"2001/12/19","102.58"	
"2001/12/20","102.58"	
"2001/12/21","102.58"	
"2001/12/22","102.58"	
"2001/12/23","102.58"	
"2001/12/24","102.58"	
"2001/12/25","102.58"	
"2001/12/26","102.58"	
"2001/12/27","102.58"	
"2001/12/28","102.58"	
"2001/12/29","102.58"	
"2001/12/30","102.58"	
"2001/12/31","102.58"	
