"基金名稱","強積金保守基金"	
"2004/04/18","102.9"	
"2004/04/19","102.9"	
"2004/04/20","102.9"	
"2004/04/21","102.9"	
"2004/04/22","102.9"	
"2004/04/23","102.91"	
"2004/04/24","102.91"	
"2004/04/25","102.91"	
"2004/04/26","102.91"	
"2004/04/27","102.91"	
"2004/04/28","102.91"	
"2004/04/29","102.91"	
"2004/04/30","102.91"	
"2004/05/01","102.91"	
"2004/05/02","102.91"	
"2004/05/03","102.91"	
"2004/05/04","102.91"	
"2004/05/05","102.91"	
"2004/05/06","102.91"	
"2004/05/07","102.91"	
"2004/05/08","102.91"	
"2004/05/09","102.91"	
"2004/05/10","102.91"	
"2004/05/11","102.91"	
"2004/05/12","102.91"	
"2004/05/13","102.91"	
"2004/05/14","102.91"	
"2004/05/15","102.91"	
"2004/05/16","102.91"	
"2004/05/17","102.91"	
"2004/05/18","102.91"	
"2004/05/19","102.91"	
"2004/05/20","102.91"	
"2004/05/21","102.91"	
"2004/05/22","102.91"	
"2004/05/23","102.91"	
"2004/05/24","102.91"	
"2004/05/25","102.92"	
"2004/05/26","102.92"	
"2004/05/27","102.92"	
"2004/05/28","102.92"	
"2004/05/29","102.92"	
"2004/05/30","102.92"	
"2004/05/31","102.92"	
"2004/06/01","102.92"	
"2004/06/02","102.92"	
"2004/06/03","102.92"	
"2004/06/04","102.92"	
"2004/06/05","102.92"	
"2004/06/06","102.92"	
"2004/06/07","102.92"	
"2004/06/08","102.92"	
"2004/06/09","102.92"	
"2004/06/10","102.92"	
"2004/06/11","102.92"	
"2004/06/12","102.92"	
"2004/06/13","102.92"	
"2004/06/14","102.92"	
"2004/06/15","102.92"	
"2004/06/16","102.92"	
"2004/06/17","102.92"	
"2004/06/18","102.92"	
"2004/06/19","102.92"	
"2004/06/20","102.92"	
"2004/06/21","102.92"	
"2004/06/22","102.92"	
"2004/06/23","102.92"	
"2004/06/24","102.92"	
"2004/06/25","102.93"	
"2004/06/26","102.93"	
"2004/06/27","102.93"	
"2004/06/28","102.93"	
"2004/06/29","102.93"	
"2004/06/30","102.93"	
"2004/07/01","102.93"	
"2004/07/02","102.93"	
"2004/07/03","102.93"	
"2004/07/04","102.93"	
"2004/07/05","102.93"	
"2004/07/06","102.93"	
"2004/07/07","102.93"	
"2004/07/08","102.93"	
"2004/07/09","102.93"	
"2004/07/10","102.93"	
"2004/07/11","102.93"	
"2004/07/12","102.93"	
"2004/07/13","102.93"	
"2004/07/14","102.93"	
"2004/07/15","102.93"	
"2004/07/16","102.93"	
"2004/07/17","102.93"	
"2004/07/18","102.93"	
"2004/07/19","102.93"	
"2004/07/20","102.93"	
"2004/07/21","102.93"	
"2004/07/22","102.93"	
"2004/07/23","102.94"	
"2004/07/24","102.94"	
"2004/07/25","102.94"	
"2004/07/26","102.94"	
"2004/07/27","102.94"	
"2004/07/28","102.94"	
"2004/07/29","102.94"	
"2004/07/30","102.94"	
"2004/07/31","102.94"	
"2004/08/01","102.94"	
"2004/08/02","102.94"	
"2004/08/03","102.94"	
"2004/08/04","102.94"	
"2004/08/05","102.94"	
"2004/08/06","102.94"	
"2004/08/07","102.94"	
"2004/08/08","102.94"	
"2004/08/09","102.94"	
"2004/08/10","102.94"	
"2004/08/11","102.94"	
"2004/08/12","102.94"	
"2004/08/13","102.94"	
"2004/08/14","102.94"	
"2004/08/15","102.94"	
"2004/08/16","102.94"	
"2004/08/17","102.94"	
"2004/08/18","102.94"	
"2004/08/19","102.94"	
"2004/08/20","102.94"	
"2004/08/21","102.94"	
"2004/08/22","102.94"	
"2004/08/23","102.94"	
"2004/08/24","102.94"	
"2004/08/25","102.95"	
"2004/08/26","102.95"	
"2004/08/27","102.95"	
"2004/08/28","102.95"	
"2004/08/29","102.95"	
"2004/08/30","102.95"	
"2004/08/31","102.95"	
"2004/09/01","102.95"	
"2004/09/02","102.95"	
"2004/09/03","102.95"	
"2004/09/04","102.95"	
"2004/09/05","102.95"	
"2004/09/06","102.95"	
"2004/09/07","102.95"	
"2004/09/08","102.95"	
"2004/09/09","102.95"	
"2004/09/10","102.95"	
"2004/09/11","102.95"	
"2004/09/12","102.95"	
"2004/09/13","102.95"	
"2004/09/14","102.95"	
"2004/09/15","102.95"	
"2004/09/16","102.95"	
"2004/09/17","102.95"	
"2004/09/18","102.95"	
"2004/09/19","102.95"	
"2004/09/20","102.95"	
"2004/09/21","102.95"	
"2004/09/22","102.95"	
"2004/09/23","102.95"	
"2004/09/24","102.96"	
"2004/09/25","102.96"	
"2004/09/26","102.96"	
"2004/09/27","102.96"	
"2004/09/28","102.96"	
"2004/09/29","102.96"	
"2004/09/30","102.96"	
"2004/10/01","102.96"	
"2004/10/02","102.96"	
"2004/10/03","102.96"	
"2004/10/04","102.96"	
"2004/10/05","102.96"	
"2004/10/06","102.96"	
"2004/10/07","102.96"	
"2004/10/08","102.96"	
"2004/10/09","102.96"	
"2004/10/10","102.96"	
"2004/10/11","102.96"	
"2004/10/12","102.96"	
"2004/10/13","102.96"	
"2004/10/14","102.96"	
"2004/10/15","102.96"	
"2004/10/16","102.96"	
"2004/10/17","102.96"	
"2004/10/18","102.96"	
"2004/10/19","102.96"	
"2004/10/20","102.96"	
"2004/10/21","102.96"	
"2004/10/22","102.96"	
"2004/10/23","102.96"	
"2004/10/24","102.97"	
"2004/10/25","102.97"	
"2004/10/26","102.97"	
"2004/10/27","102.97"	
"2004/10/28","102.97"	
"2004/10/29","102.97"	
"2004/10/30","102.97"	
"2004/10/31","102.97"	
"2004/11/01","102.97"	
"2004/11/02","102.97"	
"2004/11/03","102.97"	
"2004/11/04","102.97"	
"2004/11/05","102.97"	
"2004/11/06","102.97"	
"2004/11/07","102.97"	
"2004/11/08","102.97"	
"2004/11/09","102.97"	
"2004/11/10","102.97"	
"2004/11/11","102.97"	
"2004/11/12","102.97"	
"2004/11/13","102.97"	
"2004/11/14","102.97"	
"2004/11/15","102.97"	
"2004/11/16","102.97"	
"2004/11/17","102.97"	
"2004/11/18","102.97"	
"2004/11/19","102.97"	
"2004/11/20","102.97"	
"2004/11/21","102.97"	
"2004/11/22","102.97"	
"2004/11/23","102.97"	
"2004/11/24","102.97"	
"2004/11/25","102.98"	
"2004/11/26","102.98"	
"2004/11/27","102.98"	
"2004/11/28","102.98"	
"2004/11/29","102.98"	
"2004/11/30","102.98"	
"2004/12/01","102.98"	
"2004/12/02","102.98"	
"2004/12/03","102.98"	
"2004/12/04","102.98"	
"2004/12/05","102.98"	
"2004/12/06","102.98"	
"2004/12/07","102.98"	
"2004/12/08","102.98"	
"2004/12/09","102.98"	
"2004/12/10","102.98"	
"2004/12/11","102.98"	
"2004/12/12","102.98"	
"2004/12/13","102.98"	
"2004/12/14","102.98"	
"2004/12/15","102.98"	
"2004/12/16","102.98"	
"2004/12/17","102.98"	
"2004/12/18","102.98"	
"2004/12/19","102.98"	
"2004/12/20","102.98"	
"2004/12/21","102.98"	
"2004/12/22","102.98"	
"2004/12/23","102.98"	
"2004/12/24","102.99"	
"2004/12/25","102.99"	
"2004/12/26","102.99"	
"2004/12/27","102.99"	
"2004/12/28","102.99"	
"2004/12/29","102.99"	
"2004/12/30","102.99"	
"2004/12/31","102.99"	
