"基金名稱","強積金保守基金"	
"2018/04/19","111.73"	
"2018/04/20","111.73"	
"2018/04/21","111.73"	
"2018/04/22","111.73"	
"2018/04/23","111.73"	
"2018/04/24","111.73"	
"2018/04/25","111.73"	
"2018/04/26","111.73"	
"2018/04/27","111.73"	
"2018/04/28","111.73"	
"2018/04/29","111.73"	
"2018/04/30","111.74"	
"2018/05/01","111.74"	
"2018/05/02","111.74"	
"2018/05/03","111.74"	
"2018/05/04","111.74"	
"2018/05/05","111.74"	
"2018/05/06","111.74"	
"2018/05/07","111.74"	
"2018/05/08","111.74"	
"2018/05/09","111.74"	
"2018/05/10","111.74"	
"2018/05/11","111.74"	
"2018/05/12","111.74"	
"2018/05/13","111.74"	
"2018/05/14","111.74"	
"2018/05/15","111.74"	
"2018/05/16","111.74"	
"2018/05/17","111.74"	
"2018/05/18","111.74"	
"2018/05/19","111.74"	
"2018/05/20","111.74"	
"2018/05/21","111.74"	
"2018/05/22","111.74"	
"2018/05/23","111.74"	
"2018/05/24","111.74"	
"2018/05/25","111.74"	
"2018/05/26","111.74"	
"2018/05/27","111.74"	
"2018/05/28","111.74"	
"2018/05/29","111.74"	
"2018/05/30","111.74"	
"2018/05/31","111.75"	
"2018/06/01","111.75"	
"2018/06/02","111.75"	
"2018/06/03","111.75"	
"2018/06/04","111.75"	
"2018/06/05","111.75"	
"2018/06/06","111.75"	
"2018/06/07","111.75"	
"2018/06/08","111.75"	
"2018/06/09","111.75"	
"2018/06/10","111.75"	
"2018/06/11","111.75"	
"2018/06/12","111.75"	
"2018/06/13","111.75"	
"2018/06/14","111.75"	
"2018/06/15","111.75"	
"2018/06/16","111.75"	
"2018/06/17","111.75"	
"2018/06/18","111.75"	
"2018/06/19","111.75"	
"2018/06/20","111.75"	
"2018/06/21","111.75"	
"2018/06/22","111.75"	
"2018/06/23","111.75"	
"2018/06/24","111.75"	
"2018/06/25","111.75"	
"2018/06/26","111.75"	
"2018/06/27","111.75"	
"2018/06/28","111.75"	
"2018/06/29","111.84"	
"2018/06/30","111.84"	
"2018/07/01","111.84"	
"2018/07/02","111.84"	
"2018/07/03","111.84"	
"2018/07/04","111.84"	
"2018/07/05","111.84"	
"2018/07/06","111.84"	
"2018/07/07","111.84"	
"2018/07/08","111.84"	
"2018/07/09","111.84"	
"2018/07/10","111.84"	
"2018/07/11","111.84"	
"2018/07/12","111.84"	
"2018/07/13","111.84"	
"2018/07/14","111.84"	
"2018/07/15","111.84"	
"2018/07/16","111.84"	
"2018/07/17","111.84"	
"2018/07/18","111.84"	
"2018/07/19","111.84"	
"2018/07/20","111.84"	
"2018/07/21","111.84"	
"2018/07/22","111.84"	
"2018/07/23","111.84"	
"2018/07/24","111.84"	
"2018/07/25","111.84"	
"2018/07/26","111.84"	
"2018/07/27","111.84"	
"2018/07/28","111.84"	
"2018/07/29","111.84"	
"2018/07/30","111.84"	
"2018/07/31","111.89"	
"2018/08/01","111.89"	
"2018/08/02","111.89"	
"2018/08/03","111.89"	
"2018/08/04","111.89"	
"2018/08/05","111.89"	
"2018/08/06","111.89"	
"2018/08/07","111.89"	
"2018/08/08","111.89"	
"2018/08/09","111.89"	
"2018/08/10","111.89"	
"2018/08/11","111.89"	
"2018/08/12","111.89"	
"2018/08/13","111.89"	
"2018/08/14","111.89"	
"2018/08/15","111.89"	
"2018/08/16","111.89"	
"2018/08/17","111.89"	
"2018/08/18","111.89"	
"2018/08/19","111.89"	
"2018/08/20","111.89"	
"2018/08/21","111.89"	
"2018/08/22","111.89"	
"2018/08/23","111.89"	
"2018/08/24","111.89"	
"2018/08/25","111.89"	
"2018/08/26","111.89"	
"2018/08/27","111.89"	
"2018/08/28","111.89"	
"2018/08/29","111.89"	
"2018/08/30","111.89"	
"2018/08/31","112.02"	
"2018/09/01","112.02"	
"2018/09/02","112.02"	
"2018/09/03","112.02"	
"2018/09/04","112.02"	
"2018/09/05","112.02"	
"2018/09/06","112.02"	
"2018/09/07","112.02"	
"2018/09/08","112.02"	
"2018/09/09","112.02"	
"2018/09/10","112.02"	
"2018/09/11","112.02"	
"2018/09/12","112.02"	
"2018/09/13","112.02"	
"2018/09/14","112.02"	
"2018/09/15","112.02"	
"2018/09/16","112.02"	
"2018/09/17","112.02"	
"2018/09/18","112.02"	
"2018/09/19","112.02"	
"2018/09/20","112.02"	
"2018/09/21","112.02"	
"2018/09/22","112.02"	
"2018/09/23","112.02"	
"2018/09/24","112.02"	
"2018/09/25","112.02"	
"2018/09/26","112.02"	
"2018/09/27","112.02"	
"2018/09/28","112.09"	
"2018/09/29","112.09"	
"2018/09/30","112.09"	
"2018/10/01","112.09"	
"2018/10/02","112.09"	
"2018/10/03","112.09"	
"2018/10/04","112.09"	
"2018/10/05","112.09"	
"2018/10/06","112.09"	
"2018/10/07","112.09"	
"2018/10/08","112.09"	
"2018/10/09","112.09"	
"2018/10/10","112.09"	
"2018/10/11","112.09"	
"2018/10/12","112.09"	
"2018/10/13","112.09"	
"2018/10/14","112.09"	
"2018/10/15","112.09"	
"2018/10/16","112.09"	
"2018/10/17","112.09"	
"2018/10/18","112.09"	
"2018/10/19","112.09"	
"2018/10/20","112.09"	
"2018/10/21","112.09"	
"2018/10/22","112.09"	
"2018/10/23","112.09"	
"2018/10/24","112.09"	
"2018/10/25","112.09"	
"2018/10/26","112.1"	
"2018/10/27","112.1"	
"2018/10/28","112.1"	
"2018/10/29","112.1"	
"2018/10/30","112.1"	
"2018/10/31","112.23"	
"2018/11/01","112.23"	
"2018/11/02","112.23"	
"2018/11/03","112.23"	
"2018/11/04","112.23"	
"2018/11/05","112.23"	
"2018/11/06","112.23"	
"2018/11/07","112.23"	
"2018/11/08","112.23"	
"2018/11/09","112.23"	
"2018/11/10","112.23"	
"2018/11/11","112.23"	
"2018/11/12","112.23"	
"2018/11/13","112.23"	
"2018/11/14","112.23"	
"2018/11/15","112.23"	
"2018/11/16","112.23"	
"2018/11/17","112.23"	
"2018/11/18","112.23"	
"2018/11/19","112.23"	
"2018/11/20","112.23"	
"2018/11/21","112.23"	
"2018/11/22","112.23"	
"2018/11/23","112.23"	
"2018/11/24","112.23"	
"2018/11/25","112.23"	
"2018/11/26","112.23"	
"2018/11/27","112.24"	
"2018/11/28","112.24"	
"2018/11/29","112.24"	
"2018/11/30","112.34"	
"2018/12/01","112.34"	
"2018/12/02","112.34"	
"2018/12/03","112.34"	
"2018/12/04","112.34"	
"2018/12/05","112.35"	
"2018/12/06","112.35"	
"2018/12/07","112.35"	
"2018/12/08","112.35"	
"2018/12/09","112.35"	
"2018/12/10","112.35"	
"2018/12/11","112.35"	
"2018/12/12","112.35"	
"2018/12/13","112.35"	
"2018/12/14","112.35"	
"2018/12/15","112.35"	
"2018/12/16","112.35"	
"2018/12/17","112.35"	
"2018/12/18","112.35"	
"2018/12/19","112.35"	
"2018/12/20","112.35"	
"2018/12/21","112.35"	
"2018/12/22","112.35"	
"2018/12/23","112.35"	
"2018/12/24","112.35"	
"2018/12/25","112.35"	
"2018/12/26","112.35"	
"2018/12/27","112.35"	
"2018/12/28","112.35"	
"2018/12/29","112.35"	
"2018/12/30","112.35"	
"2018/12/31","112.45"	
