"基金名稱","強積金保守基金"	
"2020/04/18","114.07"	
"2020/04/19","114.07"	
"2020/04/20","114.07"	
"2020/04/21","114.07"	
"2020/04/22","114.07"	
"2020/04/23","114.07"	
"2020/04/24","114.07"	
"2020/04/25","114.07"	
"2020/04/26","114.07"	
"2020/04/27","114.07"	
"2020/04/28","114.07"	
"2020/04/29","114.13"	
"2020/04/30","114.13"	
"2020/05/01","114.13"	
"2020/05/02","114.13"	
"2020/05/03","114.13"	
"2020/05/04","114.13"	
"2020/05/05","114.13"	
"2020/05/06","114.13"	
"2020/05/07","114.13"	
"2020/05/08","114.13"	
"2020/05/09","114.13"	
"2020/05/10","114.13"	
"2020/05/11","114.13"	
"2020/05/12","114.13"	
"2020/05/13","114.13"	
"2020/05/14","114.13"	
"2020/05/15","114.13"	
"2020/05/16","114.13"	
"2020/05/17","114.13"	
"2020/05/18","114.13"	
"2020/05/19","114.13"	
"2020/05/20","114.13"	
"2020/05/21","114.13"	
"2020/05/22","114.13"	
"2020/05/23","114.13"	
"2020/05/24","114.13"	
"2020/05/25","114.13"	
"2020/05/26","114.13"	
"2020/05/27","114.13"	
"2020/05/28","114.13"	
"2020/05/29","114.14"	
"2020/05/30","114.14"	
"2020/05/31","114.14"	
"2020/06/01","114.14"	
"2020/06/02","114.14"	
"2020/06/03","114.14"	
"2020/06/04","114.14"	
"2020/06/05","114.14"	
"2020/06/06","114.14"	
"2020/06/07","114.14"	
"2020/06/08","114.14"	
"2020/06/09","114.14"	
"2020/06/10","114.14"	
"2020/06/11","114.14"	
"2020/06/12","114.14"	
"2020/06/13","114.14"	
"2020/06/14","114.14"	
"2020/06/15","114.14"	
"2020/06/16","114.14"	
"2020/06/17","114.14"	
"2020/06/18","114.14"	
"2020/06/19","114.14"	
"2020/06/20","114.14"	
"2020/06/21","114.14"	
"2020/06/22","114.19"	
"2020/06/23","114.19"	
"2020/06/24","114.19"	
"2020/06/25","114.19"	
"2020/06/26","114.19"	
"2020/06/27","114.19"	
"2020/06/28","114.19"	
"2020/06/29","114.19"	
"2020/06/30","114.19"	
"2020/07/01","114.19"	
"2020/07/02","114.19"	
"2020/07/03","114.19"	
"2020/07/04","114.19"	
"2020/07/05","114.19"	
"2020/07/06","114.19"	
"2020/07/07","114.19"	
"2020/07/08","114.19"	
"2020/07/09","114.19"	
"2020/07/10","114.19"	
"2020/07/11","114.19"	
"2020/07/12","114.19"	
"2020/07/13","114.19"	
"2020/07/14","114.19"	
"2020/07/15","114.19"	
"2020/07/16","114.19"	
"2020/07/17","114.19"	
"2020/07/18","114.19"	
"2020/07/19","114.19"	
"2020/07/20","114.19"	
"2020/07/21","114.19"	
"2020/07/22","114.19"	
"2020/07/23","114.19"	
"2020/07/24","114.19"	
"2020/07/25","114.19"	
"2020/07/26","114.19"	
"2020/07/27","114.19"	
"2020/07/28","114.19"	
"2020/07/29","114.19"	
"2020/07/30","114.19"	
"2020/07/31","114.2"	
"2020/08/01","114.2"	
"2020/08/02","114.2"	
"2020/08/03","114.2"	
"2020/08/04","114.2"	
"2020/08/05","114.2"	
"2020/08/06","114.2"	
"2020/08/07","114.2"	
"2020/08/08","114.2"	
"2020/08/09","114.2"	
"2020/08/10","114.2"	
"2020/08/11","114.2"	
"2020/08/12","114.2"	
"2020/08/13","114.2"	
"2020/08/14","114.2"	
"2020/08/15","114.2"	
"2020/08/16","114.2"	
"2020/08/17","114.2"	
"2020/08/18","114.2"	
"2020/08/19","114.2"	
"2020/08/20","114.2"	
"2020/08/21","114.2"	
"2020/08/22","114.2"	
"2020/08/23","114.2"	
"2020/08/24","114.2"	
"2020/08/25","114.2"	
"2020/08/26","114.2"	
"2020/08/27","114.2"	
"2020/08/28","114.2"	
"2020/08/29","114.2"	
"2020/08/30","114.2"	
"2020/08/31","114.21"	
"2020/09/01","114.21"	
"2020/09/02","114.21"	
"2020/09/03","114.21"	
"2020/09/04","114.21"	
"2020/09/05","114.21"	
"2020/09/06","114.21"	
"2020/09/07","114.21"	
"2020/09/08","114.21"	
"2020/09/09","114.21"	
"2020/09/10","114.21"	
"2020/09/11","114.21"	
"2020/09/12","114.21"	
"2020/09/13","114.21"	
"2020/09/14","114.21"	
"2020/09/15","114.21"	
"2020/09/16","114.21"	
"2020/09/17","114.21"	
"2020/09/18","114.21"	
"2020/09/19","114.21"	
"2020/09/20","114.21"	
"2020/09/21","114.21"	
"2020/09/22","114.21"	
"2020/09/23","114.21"	
"2020/09/24","114.21"	
"2020/09/25","114.21"	
"2020/09/26","114.21"	
"2020/09/27","114.21"	
"2020/09/28","114.21"	
"2020/09/29","114.21"	
"2020/09/30","114.22"	
"2020/10/01","114.22"	
"2020/10/02","114.22"	
"2020/10/03","114.22"	
"2020/10/04","114.22"	
"2020/10/05","114.22"	
"2020/10/06","114.22"	
"2020/10/07","114.22"	
"2020/10/08","114.22"	
"2020/10/09","114.22"	
"2020/10/10","114.22"	
"2020/10/11","114.22"	
"2020/10/12","114.22"	
"2020/10/13","114.22"	
"2020/10/14","114.22"	
"2020/10/15","114.22"	
"2020/10/16","114.22"	
"2020/10/17","114.22"	
"2020/10/18","114.22"	
"2020/10/19","114.22"	
"2020/10/20","114.22"	
"2020/10/21","114.22"	
"2020/10/22","114.22"	
