"基金名稱","強積金保守基金"	
"2009/04/19","110.51"	
"2009/04/20","110.51"	
"2009/04/21","110.51"	
"2009/04/22","110.51"	
"2009/04/23","110.51"	
"2009/04/24","110.51"	
"2009/04/25","110.51"	
"2009/04/26","110.51"	
"2009/04/27","110.51"	
"2009/04/28","110.51"	
"2009/04/29","110.51"	
"2009/04/30","110.51"	
"2009/05/01","110.51"	
"2009/05/02","110.51"	
"2009/05/03","110.51"	
"2009/05/04","110.51"	
"2009/05/05","110.51"	
"2009/05/06","110.51"	
"2009/05/07","110.51"	
"2009/05/08","110.51"	
"2009/05/09","110.51"	
"2009/05/10","110.51"	
"2009/05/11","110.51"	
"2009/05/12","110.51"	
"2009/05/13","110.51"	
"2009/05/14","110.51"	
"2009/05/15","110.51"	
"2009/05/16","110.51"	
"2009/05/17","110.51"	
"2009/05/18","110.51"	
"2009/05/19","110.51"	
"2009/05/20","110.51"	
"2009/05/21","110.51"	
"2009/05/22","110.51"	
"2009/05/23","110.51"	
"2009/05/24","110.51"	
"2009/05/25","110.51"	
"2009/05/26","110.51"	
"2009/05/27","110.51"	
"2009/05/28","110.51"	
"2009/05/29","110.51"	
"2009/05/30","110.51"	
"2009/05/31","110.51"	
"2009/06/01","110.51"	
"2009/06/02","110.51"	
"2009/06/03","110.51"	
"2009/06/04","110.51"	
"2009/06/05","110.51"	
"2009/06/06","110.51"	
"2009/06/07","110.51"	
"2009/06/08","110.51"	
"2009/06/09","110.51"	
"2009/06/10","110.51"	
"2009/06/11","110.51"	
"2009/06/12","110.51"	
"2009/06/13","110.51"	
"2009/06/14","110.51"	
"2009/06/15","110.51"	
"2009/06/16","110.51"	
"2009/06/17","110.51"	
"2009/06/18","110.51"	
"2009/06/19","110.51"	
"2009/06/20","110.51"	
"2009/06/21","110.51"	
"2009/06/22","110.51"	
"2009/06/23","110.51"	
"2009/06/24","110.51"	
"2009/06/25","110.51"	
"2009/06/26","110.51"	
"2009/06/27","110.51"	
"2009/06/28","110.51"	
"2009/06/29","110.51"	
"2009/06/30","110.51"	
"2009/07/01","110.51"	
"2009/07/02","110.51"	
"2009/07/03","110.51"	
"2009/07/04","110.51"	
"2009/07/05","110.51"	
"2009/07/06","110.51"	
"2009/07/07","110.51"	
"2009/07/08","110.51"	
"2009/07/09","110.51"	
"2009/07/10","110.51"	
"2009/07/11","110.51"	
"2009/07/12","110.51"	
"2009/07/13","110.51"	
"2009/07/14","110.51"	
"2009/07/15","110.51"	
"2009/07/16","110.51"	
"2009/07/17","110.51"	
"2009/07/18","110.51"	
"2009/07/19","110.51"	
"2009/07/20","110.51"	
"2009/07/21","110.51"	
"2009/07/22","110.51"	
"2009/07/23","110.51"	
"2009/07/24","110.51"	
"2009/07/25","110.51"	
"2009/07/26","110.51"	
"2009/07/27","110.51"	
"2009/07/28","110.51"	
"2009/07/29","110.51"	
"2009/07/30","110.51"	
"2009/07/31","110.51"	
"2009/08/01","110.51"	
"2009/08/02","110.51"	
"2009/08/03","110.51"	
"2009/08/04","110.51"	
"2009/08/05","110.51"	
"2009/08/06","110.51"	
"2009/08/07","110.51"	
"2009/08/08","110.51"	
"2009/08/09","110.51"	
"2009/08/10","110.51"	
"2009/08/11","110.51"	
"2009/08/12","110.51"	
"2009/08/13","110.51"	
"2009/08/14","110.51"	
"2009/08/15","110.51"	
"2009/08/16","110.51"	
"2009/08/17","110.51"	
"2009/08/18","110.51"	
"2009/08/19","110.51"	
"2009/08/20","110.51"	
"2009/08/21","110.51"	
"2009/08/22","110.51"	
"2009/08/23","110.51"	
"2009/08/24","110.51"	
"2009/08/25","110.51"	
"2009/08/26","110.51"	
"2009/08/27","110.51"	
"2009/08/28","110.51"	
"2009/08/29","110.51"	
"2009/08/30","110.51"	
"2009/08/31","110.51"	
"2009/09/01","110.51"	
"2009/09/02","110.51"	
"2009/09/03","110.51"	
"2009/09/04","110.51"	
"2009/09/05","110.51"	
"2009/09/06","110.51"	
"2009/09/07","110.51"	
"2009/09/08","110.51"	
"2009/09/09","110.51"	
"2009/09/10","110.51"	
"2009/09/11","110.51"	
"2009/09/12","110.51"	
"2009/09/13","110.51"	
"2009/09/14","110.51"	
"2009/09/15","110.51"	
"2009/09/16","110.51"	
"2009/09/17","110.51"	
"2009/09/18","110.51"	
"2009/09/19","110.51"	
"2009/09/20","110.51"	
"2009/09/21","110.51"	
"2009/09/22","110.51"	
"2009/09/23","110.51"	
"2009/09/24","110.51"	
"2009/09/25","110.51"	
"2009/09/26","110.51"	
"2009/09/27","110.51"	
"2009/09/28","110.51"	
"2009/09/29","110.51"	
"2009/09/30","110.51"	
"2009/10/01","110.51"	
"2009/10/02","110.51"	
"2009/10/03","110.51"	
"2009/10/04","110.51"	
"2009/10/05","110.51"	
"2009/10/06","110.51"	
"2009/10/07","110.51"	
"2009/10/08","110.51"	
"2009/10/09","110.51"	
"2009/10/10","110.51"	
"2009/10/11","110.51"	
"2009/10/12","110.51"	
"2009/10/13","110.51"	
"2009/10/14","110.51"	
"2009/10/15","110.51"	
"2009/10/16","110.51"	
"2009/10/17","110.51"	
"2009/10/18","110.51"	
"2009/10/19","110.51"	
"2009/10/20","110.51"	
"2009/10/21","110.51"	
"2009/10/22","110.51"	
"2009/10/23","110.51"	
"2009/10/24","110.51"	
"2009/10/25","110.51"	
"2009/10/26","110.51"	
"2009/10/27","110.51"	
"2009/10/28","110.51"	
"2009/10/29","110.52"	
"2009/10/30","110.52"	
"2009/10/31","110.52"	
"2009/11/01","110.52"	
"2009/11/02","110.52"	
"2009/11/03","110.52"	
"2009/11/04","110.52"	
"2009/11/05","110.52"	
"2009/11/06","110.52"	
"2009/11/07","110.52"	
"2009/11/08","110.52"	
"2009/11/09","110.52"	
"2009/11/10","110.52"	
"2009/11/11","110.52"	
"2009/11/12","110.52"	
"2009/11/13","110.52"	
"2009/11/14","110.52"	
"2009/11/15","110.52"	
"2009/11/16","110.52"	
"2009/11/17","110.52"	
"2009/11/18","110.52"	
"2009/11/19","110.52"	
"2009/11/20","110.52"	
"2009/11/21","110.52"	
"2009/11/22","110.52"	
"2009/11/23","110.52"	
"2009/11/24","110.52"	
"2009/11/25","110.52"	
"2009/11/26","110.52"	
"2009/11/27","110.52"	
"2009/11/28","110.52"	
"2009/11/29","110.52"	
"2009/11/30","110.52"	
"2009/12/01","110.52"	
"2009/12/02","110.52"	
"2009/12/03","110.52"	
"2009/12/04","110.52"	
"2009/12/05","110.52"	
"2009/12/06","110.52"	
"2009/12/07","110.52"	
"2009/12/08","110.52"	
"2009/12/09","110.52"	
"2009/12/10","110.52"	
"2009/12/11","110.52"	
"2009/12/12","110.52"	
"2009/12/13","110.52"	
"2009/12/14","110.52"	
"2009/12/15","110.52"	
"2009/12/16","110.52"	
"2009/12/17","110.52"	
"2009/12/18","110.52"	
"2009/12/19","110.52"	
"2009/12/20","110.52"	
"2009/12/21","110.52"	
"2009/12/22","110.52"	
"2009/12/23","110.52"	
"2009/12/24","110.52"	
"2009/12/25","110.52"	
"2009/12/26","110.52"	
"2009/12/27","110.52"	
"2009/12/28","110.52"	
"2009/12/29","110.52"	
"2009/12/30","110.52"	
"2009/12/31","110.52"	
