"基金名稱","香港股票基金"	
"2005/03/23","139.96"	
"2005/03/24","140.05"	
"2005/03/25","140.05"	
"2005/03/26","140.05"	
"2005/03/27","140.05"	
"2005/03/28","140.05"	
"2005/03/29","138.91"	
"2005/03/30","138.9"	
"2005/03/31","139.39"	
"2005/04/01","139.38"	
"2005/04/02","139.38"	
"2005/04/03","139.38"	
"2005/04/04","139.86"	
"2005/04/05","139.86"	
"2005/04/06","140.15"	
"2005/04/07","140.75"	
"2005/04/08","141.64"	
"2005/04/09","141.64"	
"2005/04/10","141.64"	
"2005/04/11","141.42"	
"2005/04/12","141.22"	
"2005/04/13","142.3"	
"2005/04/14","142.0"	
"2005/04/15","140.39"	
"2005/04/16","140.39"	
"2005/04/17","140.39"	
"2005/04/18","137.67"	
"2005/04/19","138.77"	
"2005/04/20","138.86"	
"2005/04/21","139.75"	
"2005/04/22","141.05"	
"2005/04/23","141.05"	
"2005/04/24","141.05"	
"2005/04/25","141.32"	
"2005/04/26","142.51"	
"2005/04/27","142.1"	
"2005/04/28","142.6"	
"2005/04/29","142.39"	
"2005/04/30","142.39"	
"2005/05/01","142.39"	
"2005/05/02","142.39"	
"2005/05/03","142.46"	
"2005/05/04","142.46"	
"2005/05/05","143.85"	
"2005/05/06","143.74"	
"2005/05/07","143.74"	
"2005/05/08","143.74"	
"2005/05/09","144.02"	
"2005/05/10","143.71"	
"2005/05/11","142.81"	
"2005/05/12","143.1"	
"2005/05/13","142.19"	
"2005/05/14","142.19"	
"2005/05/15","142.19"	
"2005/05/16","142.19"	
"2005/05/17","140.26"	
"2005/05/18","140.15"	
"2005/05/19","140.34"	
"2005/05/20","140.83"	
"2005/05/21","140.83"	
"2005/05/22","140.83"	
"2005/05/23","140.31"	
"2005/05/24","140.61"	
"2005/05/25","139.3"	
"2005/05/26","139.29"	
"2005/05/27","140.78"	
"2005/05/28","140.78"	
"2005/05/29","140.78"	
"2005/05/30","141.86"	
"2005/05/31","142.15"	
"2005/06/01","142.15"	
"2005/06/02","141.54"	
"2005/06/03","141.53"	
"2005/06/04","141.53"	
"2005/06/05","141.53"	
"2005/06/06","142.21"	
"2005/06/07","142.3"	
"2005/06/08","142.79"	
"2005/06/09","142.79"	
"2005/06/10","143.18"	
"2005/06/11","143.18"	
"2005/06/12","143.18"	
"2005/06/13","143.36"	
"2005/06/14","142.95"	
"2005/06/15","143.04"	
"2005/06/16","142.84"	
"2005/06/17","143.72"	
"2005/06/18","143.72"	
"2005/06/19","143.72"	
"2005/06/20","144.0"	
"2005/06/21","144.49"	
"2005/06/22","146.08"	
"2005/06/23","146.17"	
"2005/06/24","146.46"	
"2005/06/25","146.46"	
"2005/06/26","146.46"	
"2005/06/27","146.04"	
"2005/06/28","146.74"	
"2005/06/29","146.73"	
"2005/06/30","146.13"	
"2005/07/01","146.13"	
"2005/07/02","146.13"	
"2005/07/03","146.13"	
"2005/07/04","146.2"	
"2005/07/05","145.69"	
"2005/07/06","146.18"	
"2005/07/07","145.37"	
"2005/07/08","144.77"	
"2005/07/09","144.77"	
"2005/07/10","144.77"	
"2005/07/11","146.24"	
"2005/07/12","145.93"	
"2005/07/13","147.71"	
"2005/07/14","149.58"	
"2005/07/15","149.77"	
"2005/07/16","149.77"	
"2005/07/17","149.77"	
"2005/07/18","150.64"	
"2005/07/19","150.53"	
"2005/07/20","151.22"	
"2005/07/21","151.41"	
"2005/07/22","152.99"	
"2005/07/23","152.99"	
"2005/07/24","152.99"	
"2005/07/25","153.06"	
"2005/07/26","152.46"	
"2005/07/27","153.15"	
"2005/07/28","153.24"	
"2005/07/29","153.94"	
"2005/07/30","153.94"	
"2005/07/31","153.94"	
"2005/08/01","154.61"	
"2005/08/02","156.6"	
"2005/08/03","156.59"	
"2005/08/04","156.58"	
"2005/08/05","155.87"	
"2005/08/06","155.87"	
"2005/08/07","155.87"	
"2005/08/08","156.15"	
"2005/08/09","155.15"	
"2005/08/10","157.52"	
"2005/08/11","158.21"	
"2005/08/12","158.1"	
"2005/08/13","158.1"	
"2005/08/14","158.1"	
"2005/08/15","158.18"	
"2005/08/16","158.07"	
"2005/08/17","158.46"	
"2005/08/18","155.51"	
"2005/08/19","154.32"	
"2005/08/20","154.32"	
"2005/08/21","154.32"	
"2005/08/22","155.88"	
"2005/08/23","153.69"	
"2005/08/24","152.88"	
"2005/08/25","152.88"	
"2005/08/26","153.97"	
"2005/08/27","153.97"	
"2005/08/28","153.97"	
"2005/08/29","152.64"	
"2005/08/30","153.33"	
"2005/08/31","153.03"	
"2005/09/01","155.42"	
"2005/09/02","156.11"	
"2005/09/03","156.11"	
"2005/09/04","156.11"	
"2005/09/05","155.99"	
"2005/09/06","155.58"	
"2005/09/07","156.07"	
"2005/09/08","155.37"	
"2005/09/09","155.36"	
"2005/09/10","155.36"	
"2005/09/11","155.36"	
"2005/09/12","155.63"	
"2005/09/13","154.73"	
"2005/09/14","154.82"	
"2005/09/15","154.12"	
"2005/09/16","153.82"	
"2005/09/17","153.82"	
"2005/09/18","153.82"	
"2005/09/19","153.82"	
"2005/09/20","155.87"	
"2005/09/21","155.66"	
"2005/09/22","155.26"	
"2005/09/23","154.75"	
"2005/09/24","154.75"	
"2005/09/25","154.75"	
"2005/09/26","155.91"	
"2005/09/27","155.21"	
"2005/09/28","155.51"	
"2005/09/29","157.21"	
"2005/09/30","157.4"	
"2005/10/01","157.4"	
"2005/10/02","157.4"	
"2005/10/03","157.27"	
"2005/10/04","157.76"	
"2005/10/05","155.77"	
"2005/10/06","152.68"	
"2005/10/07","152.77"	
"2005/10/08","152.77"	
"2005/10/09","152.77"	
"2005/10/10","153.34"	
"2005/10/11","153.34"	
"2005/10/12","150.44"	
"2005/10/13","150.63"	
"2005/10/14","149.34"	
"2005/10/15","149.34"	
"2005/10/16","149.34"	
"2005/10/17","149.91"	
"2005/10/18","150.69"	
"2005/10/19","148.02"	
"2005/10/20","148.21"	
"2005/10/21","148.99"	
"2005/10/22","148.99"	
"2005/10/23","148.99"	
"2005/10/24","148.27"	
"2005/10/25","148.37"	
"2005/10/26","148.16"	
"2005/10/27","147.46"	
"2005/10/28","146.06"	
"2005/10/29","146.06"	
"2005/10/30","146.06"	
"2005/10/31","147.73"	
"2005/11/01","149.81"	
"2005/11/02","149.9"	
"2005/11/03","150.39"	
"2005/11/04","150.28"	
"2005/11/05","150.28"	
"2005/11/06","150.28"	
"2005/11/07","148.17"	
"2005/11/08","148.17"	
"2005/11/09","149.55"	
"2005/11/10","149.94"	
"2005/11/11","150.82"	
"2005/11/12","150.82"	
"2005/11/13","150.82"	
"2005/11/14","149.71"	
"2005/11/15","149.9"	
"2005/11/16","149.69"	
"2005/11/17","150.87"	
"2005/11/18","151.85"	
"2005/11/19","151.85"	
"2005/11/20","151.85"	
"2005/11/21","152.42"	
"2005/11/22","152.51"	
"2005/11/23","154.79"	
"2005/11/24","155.08"	
"2005/11/25","156.36"	
"2005/11/26","156.36"	
"2005/11/27","156.36"	
"2005/11/28","157.33"	
"2005/11/29","156.53"	
"2005/11/30","156.22"	
"2005/12/01","157.71"	
"2005/12/02","159.19"	
"2005/12/03","159.19"	
"2005/12/04","159.19"	
"2005/12/05","159.17"	
"2005/12/06","158.07"	
"2005/12/07","158.95"	
"2005/12/08","157.36"	
"2005/12/09","157.75"	
"2005/12/10","157.75"	
"2005/12/11","157.75"	
"2005/12/12","158.22"	
"2005/12/13","158.71"	
"2005/12/14","159.4"	
"2005/12/15","160.58"	
"2005/12/16","159.38"	
"2005/12/17","159.38"	
"2005/12/18","159.38"	
"2005/12/19","161.93"	
"2005/12/20","161.43"	
"2005/12/21","161.91"	
"2005/12/22","161.01"	
"2005/12/23","161.7"	
"2005/12/24","161.7"	
"2005/12/25","161.7"	
"2005/12/26","161.7"	
"2005/12/27","161.7"	
"2005/12/28","161.26"	
"2005/12/29","161.35"	
"2005/12/30","160.25"	
"2005/12/31","160.25"	
