"基金名稱","香港股票基金"	
"2007/03/23","240.99"	
"2007/03/24","240.99"	
"2007/03/25","240.99"	
"2007/03/26","242.22"	
"2007/03/27","241.23"	
"2007/03/28","238.9"	
"2007/03/29","241.21"	
"2007/03/30","241.49"	
"2007/03/31","241.49"	
"2007/04/01","241.49"	
"2007/04/02","241.46"	
"2007/04/03","244.07"	
"2007/04/04","248.42"	
"2007/04/05","248.42"	
"2007/04/06","248.42"	
"2007/04/07","248.42"	
"2007/04/08","248.42"	
"2007/04/09","248.42"	
"2007/04/10","251.16"	
"2007/04/11","251.34"	
"2007/04/12","250.84"	
"2007/04/13","250.44"	
"2007/04/14","250.44"	
"2007/04/15","250.44"	
"2007/04/16","254.35"	
"2007/04/17","254.63"	
"2007/04/18","253.94"	
"2007/04/19","248.7"	
"2007/04/20","251.69"	
"2007/04/21","251.69"	
"2007/04/22","251.69"	
"2007/04/23","252.61"	
"2007/04/24","251.83"	
"2007/04/25","251.04"	
"2007/04/26","252.48"	
"2007/04/27","250.15"	
"2007/04/28","250.15"	
"2007/04/29","250.15"	
"2007/04/30","247.88"	
"2007/05/01","247.88"	
"2007/05/02","248.82"	
"2007/05/03","252.4"	
"2007/05/04","254.72"	
"2007/05/05","254.72"	
"2007/05/06","254.72"	
"2007/05/07","255.56"	
"2007/05/08","253.5"	
"2007/05/09","255.53"	
"2007/05/10","255.91"	
"2007/05/11","252.53"	
"2007/05/12","252.53"	
"2007/05/13","252.53"	
"2007/05/14","259.41"	
"2007/05/15","258.33"	
"2007/05/16","260.53"	
"2007/05/17","260.81"	
"2007/05/18","258.96"	
"2007/05/19","258.96"	
"2007/05/20","258.96"	
"2007/05/21","259.69"	
"2007/05/22","259.2"	
"2007/05/23","259.28"	
"2007/05/24","259.28"	
"2007/05/25","254.89"	
"2007/05/26","254.89"	
"2007/05/27","254.89"	
"2007/05/28","254.76"	
"2007/05/29","254.36"	
"2007/05/30","251.07"	
"2007/05/31","255.79"	
"2007/06/01","256.64"	
"2007/06/02","256.64"	
"2007/06/03","256.64"	
"2007/06/04","257.86"	
"2007/06/05","259.2"	
"2007/06/06","259.67"	
"2007/06/07","259.17"	
"2007/06/08","255.67"	
"2007/06/09","255.67"	
"2007/06/10","255.67"	
"2007/06/11","257.09"	
"2007/06/12","257.17"	
"2007/06/13","256.87"	
"2007/06/14","260.71"	
"2007/06/15","263.6"	
"2007/06/16","263.6"	
"2007/06/17","263.6"	
"2007/06/18","269.44"	
"2007/06/19","269.44"	
"2007/06/20","271.74"	
"2007/06/21","275.49"	
"2007/06/22","275.67"	
"2007/06/23","275.67"	
"2007/06/24","275.67"	
"2007/06/25","273.23"	
"2007/06/26","272.64"	
"2007/06/27","270.9"	
"2007/06/28","273.59"	
"2007/06/29","272.8"	
"2007/06/30","272.8"	
"2007/07/01","272.8"	
"2007/07/02","272.8"	
"2007/07/03","278.62"	
"2007/07/04","279.48"	
"2007/07/05","281.01"	
"2007/07/06","284.77"	
"2007/07/07","284.77"	
"2007/07/08","284.77"	
"2007/07/09","290.05"	
"2007/07/10","290.33"	
"2007/07/11","286.76"	
"2007/07/12","287.8"	
"2007/07/13","291.73"	
"2007/07/14","291.73"	
"2007/07/15","291.73"	
"2007/07/16","291.01"	
"2007/07/17","293.4"	
"2007/07/18","289.82"	
"2007/07/19","291.93"	
"2007/07/20","296.83"	
"2007/07/21","296.83"	
"2007/07/22","296.83"	
"2007/07/23","298.9"	
"2007/07/24","302.83"	
"2007/07/25","302.33"	
"2007/07/26","300.03"	
"2007/07/27","290.67"	
"2007/07/28","290.67"	
"2007/07/29","290.67"	
"2007/07/30","292.93"	
"2007/07/31","298.65"	
"2007/08/01","289.26"	
"2007/08/02","287.52"	
"2007/08/03","287.99"	
"2007/08/04","287.99"	
"2007/08/05","287.99"	
"2007/08/06","278.71"	
"2007/08/07","277.53"	
"2007/08/08","286.8"	
"2007/08/09","287.37"	
"2007/08/10","278.84"	
"2007/08/11","278.84"	
"2007/08/12","278.84"	
"2007/08/13","279.28"	
"2007/08/14","280.24"	
"2007/08/15","272.62"	
"2007/08/16","261.01"	
"2007/08/17","254.38"	
"2007/08/18","254.38"	
"2007/08/19","254.38"	
"2007/08/20","268.85"	
"2007/08/21","272.86"	
"2007/08/22","279.81"	
"2007/08/23","288.81"	
"2007/08/24","288.89"	
"2007/08/25","288.89"	
"2007/08/26","288.89"	
"2007/08/27","299.75"	
"2007/08/28","297.24"	
"2007/08/29","292.06"	
"2007/08/30","298.31"	
"2007/08/31","306.01"	
"2007/09/01","306.01"	
"2007/09/02","306.01"	
"2007/09/03","306.54"	
"2007/09/04","307.29"	
"2007/09/05","309.11"	
"2007/09/06","309.86"	
"2007/09/07","310.81"	
"2007/09/08","310.81"	
"2007/09/09","310.81"	
"2007/09/10","311.92"	
"2007/09/11","311.81"	
"2007/09/12","316.89"	
"2007/09/13","318.51"	
"2007/09/14","324.26"	
"2007/09/15","324.26"	
"2007/09/16","324.26"	
"2007/09/17","320.27"	
"2007/09/18","320.64"	
"2007/09/19","333.01"	
"2007/09/20","335.14"	
"2007/09/21","335.12"	
"2007/09/22","335.12"	
"2007/09/23","335.12"	
"2007/09/24","343.8"	
"2007/09/25","341.09"	
"2007/09/26","341.09"	
"2007/09/27","348.88"	
"2007/09/28","352.7"	
"2007/09/29","352.7"	
"2007/09/30","352.7"	
"2007/10/01","352.7"	
"2007/10/02","366.71"	
"2007/10/03","354.65"	
"2007/10/04","344.28"	
"2007/10/05","356.02"	
"2007/10/06","356.02"	
"2007/10/07","356.02"	
"2007/10/08","356.26"	
"2007/10/09","360.54"	
"2007/10/10","364.73"	
"2007/10/11","371.81"	
"2007/10/12","369.97"	
"2007/10/13","369.97"	
"2007/10/14","369.97"	
"2007/10/15","377.3"	
"2007/10/16","372.28"	
"2007/10/17","374.48"	
"2007/10/18","377.27"	
"2007/10/19","377.27"	
"2007/10/20","377.27"	
"2007/10/21","377.27"	
"2007/10/22","363.4"	
"2007/10/23","373.03"	
"2007/10/24","373.39"	
"2007/10/25","378.37"	
"2007/10/26","384.8"	
"2007/10/27","384.8"	
"2007/10/28","384.8"	
"2007/10/29","398.29"	
"2007/10/30","397.7"	
"2007/10/31","393.26"	
"2007/11/01","393.53"	
"2007/11/02","382.52"	
"2007/11/03","382.52"	
"2007/11/04","382.52"	
"2007/11/05","364.42"	
"2007/11/06","369.83"	
"2007/11/07","374.55"	
"2007/11/08","362.34"	
"2007/11/09","361.65"	
"2007/11/10","361.65"	
"2007/11/11","361.65"	
"2007/11/12","346.43"	
"2007/11/13","346.12"	
"2007/11/14","362.82"	
"2007/11/15","358.44"	
"2007/11/16","345.9"	
"2007/11/17","345.9"	
"2007/11/18","345.9"	
"2007/11/19","343.95"	
"2007/11/20","348.11"	
"2007/11/21","334.98"	
"2007/11/22","326.6"	
"2007/11/23","331.28"	
"2007/11/24","331.28"	
"2007/11/25","331.28"	
"2007/11/26","344.56"	
"2007/11/27","341.02"	
"2007/11/28","344.33"	
"2007/11/29","357.49"	
"2007/11/30","360.15"	
"2007/12/01","360.15"	
"2007/12/02","360.15"	
"2007/12/03","360.86"	
"2007/12/04","363.8"	
"2007/12/05","368.92"	
"2007/12/06","371.29"	
"2007/12/07","362.75"	
"2007/12/08","362.75"	
"2007/12/09","362.75"	
"2007/12/10","358.87"	
"2007/12/11","367.52"	
"2007/12/12","358.81"	
"2007/12/13","348.76"	
"2007/12/14","345.78"	
"2007/12/15","345.78"	
"2007/12/16","345.78"	
"2007/12/17","333.05"	
"2007/12/18","333.32"	
"2007/12/19","338.46"	
"2007/12/20","339.21"	
"2007/12/21","347.52"	
"2007/12/22","347.52"	
"2007/12/23","347.52"	
"2007/12/24","354.47"	
"2007/12/25","354.47"	
"2007/12/26","354.47"	
"2007/12/27","352.12"	
"2007/12/28","346.57"	
"2007/12/29","346.57"	
"2007/12/30","346.57"	
"2007/12/31","352.63"	
