"基金名稱","歐洲股票基金"	
"2020/03/22","151.31"	
"2020/03/23","145.82"	
"2020/03/24","158.39"	
"2020/03/25","164.87"	
"2020/03/26","172.76"	
"2020/03/27","168.22"	
"2020/03/28","168.22"	
"2020/03/29","168.22"	
"2020/03/30","169.4"	
"2020/03/31","171.18"	
"2020/04/01","164.94"	
"2020/04/02","165.14"	
"2020/04/03","162.24"	
"2020/04/04","162.24"	
"2020/04/05","162.24"	
"2020/04/06","168.57"	
"2020/04/07","173.4"	
"2020/04/08","173.38"	
"2020/04/09","177.33"	
"2020/04/10","177.33"	
"2020/04/11","177.33"	
"2020/04/12","177.33"	
"2020/04/13","177.33"	
"2020/04/14","178.74"	
"2020/04/15","172.31"	
"2020/04/16","172.51"	
"2020/04/17","177.4"	
"2020/04/18","177.4"	
"2020/04/19","177.4"	
"2020/04/20","178.76"	
"2020/04/21","172.54"	
"2020/04/22","175.3"	
"2020/04/23","176.61"	
"2020/04/24","175.02"	
"2020/04/25","175.02"	
"2020/04/26","175.02"	
"2020/04/27","178.1"	
"2020/04/28","181.49"	
"2020/04/29","184.88"	
"2020/04/30","184.88"	
"2020/05/01","184.88"	
"2020/05/02","184.88"	
"2020/05/03","184.88"	
"2020/05/04","176.53"	
"2020/05/05","178.75"	
"2020/05/06","177.69"	
"2020/05/07","179.47"	
"2020/05/08","182.3"	
"2020/05/09","182.3"	
"2020/05/10","182.3"	
"2020/05/11","180.84"	
"2020/05/12","181.79"	
"2020/05/13","178.25"	
"2020/05/14","174.1"	
"2020/05/15","175.13"	
"2020/05/16","175.13"	
"2020/05/17","175.13"	
"2020/05/18","182.41"	
"2020/05/19","182.81"	
"2020/05/20","185.15"	
"2020/05/21","182.86"	
"2020/05/22","182.51"	
"2020/05/23","182.51"	
"2020/05/24","182.51"	
"2020/05/25","185.05"	
"2020/05/26","188.27"	
"2020/05/27","188.26"	
"2020/05/28","192.72"	
"2020/05/29","191.82"	
"2020/05/30","191.82"	
"2020/05/31","191.82"	
"2020/06/01","193.94"	
"2020/06/02","197.39"	
"2020/06/03","202.96"	
"2020/06/04","203.43"	
"2020/06/05","207.61"	
"2020/06/06","207.61"	
"2020/06/07","207.61"	
"2020/06/08","206.85"	
"2020/06/09","205.48"	
"2020/06/10","204.72"	
"2020/06/11","197.76"	
"2020/06/12","195.82"	
"2020/06/13","195.82"	
"2020/06/14","195.82"	
"2020/06/15","195.83"	
"2020/06/16","200.49"	
"2020/06/17","201.83"	
"2020/06/18","200.42"	
"2020/06/19","200.98"	
"2020/06/20","200.98"	
"2020/06/21","200.98"	
"2020/06/22","201.24"	
"2020/06/23","205.64"	
"2020/06/24","199.34"	
"2020/06/25","199.34"	
"2020/06/26","199.05"	
"2020/06/27","199.05"	
"2020/06/28","199.05"	
"2020/06/29","200.41"	
"2020/06/30","200.89"	
"2020/07/01","200.89"	
"2020/07/02","204.88"	
"2020/07/03","203.62"	
"2020/07/04","203.62"	
"2020/07/05","203.62"	
"2020/07/06","207.6"	
"2020/07/07","206.08"	
"2020/07/08","205.73"	
"2020/07/09","203.99"	
"2020/07/10","206.28"	
"2020/07/11","206.28"	
"2020/07/12","206.28"	
"2020/07/13","209.01"	
"2020/07/14","207.9"	
"2020/07/15","211.42"	
"2020/07/16","210.96"	
"2020/07/17","211.78"	
"2020/07/18","211.78"	
"2020/07/19","211.78"	
"2020/07/20","213.55"	
"2020/07/21","214.47"	
"2020/07/22","215.07"	
"2020/07/23","215.21"	
"2020/07/24","211.96"	
"2020/07/25","211.96"	
"2020/07/26","211.96"	
"2020/07/27","214.49"	
"2020/07/28","214.19"	
"2020/07/29","214.3"	
"2020/07/30","209.75"	
"2020/07/31","208.84"	
"2020/08/01","208.84"	
"2020/08/02","208.84"	
"2020/08/03","211.64"	
"2020/08/04","211.63"	
"2020/08/05","215.08"	
"2020/08/06","213.0"	
"2020/08/07","212.72"	
"2020/08/08","212.72"	
"2020/08/09","212.72"	
"2020/08/10","212.83"	
"2020/08/11","215.98"	
"2020/08/12","219.08"	
"2020/08/13","218.45"	
"2020/08/14","216.04"	
"2020/08/15","216.04"	
"2020/08/16","216.04"	
"2020/08/17","217.66"	
"2020/08/18","217.65"	
"2020/08/19","218.6"	
"2020/08/20","215.29"	
"2020/08/21","213.63"	
"2020/08/22","213.63"	
"2020/08/23","213.63"	
"2020/08/24","217.39"	
"2020/08/25","216.57"	
"2020/08/26","218.57"	
"2020/08/27","216.5"	
"2020/08/28","217.73"	
"2020/08/29","217.73"	
"2020/08/30","217.73"	
"2020/08/31","217.45"	
"2020/09/01","217.31"	
"2020/09/02","218.13"	
"2020/09/03","214.4"	
"2020/09/04","211.78"	
"2020/09/05","211.78"	
"2020/09/06","211.78"	
"2020/09/07","215.97"	
"2020/09/08","213.13"	
"2020/09/09","216.84"	
"2020/09/10","216.69"	
"2020/09/11","216.68"	
"2020/09/12","216.68"	
"2020/09/13","216.68"	
"2020/09/14","217.82"	
"2020/09/15","218.84"	
"2020/09/16","219.31"	
"2020/09/17","217.65"	
"2020/09/18","217.29"	
"2020/09/19","217.29"	
"2020/09/20","217.29"	
"2020/09/21","208.17"	
"2020/09/22","208.11"	
"2020/09/23","208.57"	
"2020/09/24","206.15"	
"2020/09/25","205.38"	
"2020/09/26","205.38"	
"2020/09/27","205.38"	
"2020/09/28","210.18"	
"2020/09/29","210.86"	
"2020/09/30","210.43"	
"2020/10/01","210.43"	
"2020/10/02","210.43"	
"2020/10/03","210.43"	
"2020/10/04","210.43"	
"2020/10/05","213.98"	
"2020/10/06","214.05"	
"2020/10/07","213.27"	
"2020/10/08","214.58"	
"2020/10/09","217.12"	
"2020/10/10","217.12"	
"2020/10/11","217.12"	
"2020/10/12","218.34"	
"2020/10/13","218.34"	
"2020/10/14","216.46"	
"2020/10/15","210.62"	
"2020/10/16","213.63"	
"2020/10/17","213.63"	
"2020/10/18","213.63"	
"2020/10/19","214.08"	
"2020/10/20","214.07"	
"2020/10/21","212.82"	
"2020/10/22","211.44"	
