"基金名稱","歐洲股票基金"	
"2017/03/23","201.7"	
"2017/03/24","201.51"	
"2017/03/25","201.51"	
"2017/03/26","201.51"	
"2017/03/27","201.52"	
"2017/03/28","202.91"	
"2017/03/29","201.33"	
"2017/03/30","202.62"	
"2017/03/31","201.99"	
"2017/04/01","201.99"	
"2017/04/02","201.99"	
"2017/04/03","200.38"	
"2017/04/04","200.38"	
"2017/04/05","201.45"	
"2017/04/06","201.59"	
"2017/04/07","201.15"	
"2017/04/08","201.15"	
"2017/04/09","201.15"	
"2017/04/10","201.17"	
"2017/04/11","201.78"	
"2017/04/12","201.57"	
"2017/04/13","201.04"	
"2017/04/14","201.04"	
"2017/04/15","201.04"	
"2017/04/16","201.04"	
"2017/04/17","201.04"	
"2017/04/18","199.91"	
"2017/04/19","201.09"	
"2017/04/20","202.79"	
"2017/04/21","201.59"	
"2017/04/22","201.59"	
"2017/04/23","201.59"	
"2017/04/24","209.37"	
"2017/04/25","211.45"	
"2017/04/26","211.25"	
"2017/04/27","210.71"	
"2017/04/28","211.57"	
"2017/04/29","211.57"	
"2017/04/30","211.57"	
"2017/05/01","211.57"	
"2017/05/02","213.14"	
"2017/05/03","213.14"	
"2017/05/04","214.72"	
"2017/05/05","216.96"	
"2017/05/06","216.96"	
"2017/05/07","216.96"	
"2017/05/08","215.61"	
"2017/05/09","215.67"	
"2017/05/10","215.61"	
"2017/05/11","214.83"	
"2017/05/12","215.85"	
"2017/05/13","215.85"	
"2017/05/14","215.85"	
"2017/05/15","217.34"	
"2017/05/16","219.47"	
"2017/05/17","217.92"	
"2017/05/18","216.3"	
"2017/05/19","219.05"	
"2017/05/20","219.05"	
"2017/05/21","219.05"	
"2017/05/22","220.05"	
"2017/05/23","219.93"	
"2017/05/24","219.36"	
"2017/05/25","220.04"	
"2017/05/26","218.99"	
"2017/05/27","218.99"	
"2017/05/28","218.99"	
"2017/05/29","218.88"	
"2017/05/30","218.88"	
"2017/05/31","219.61"	
"2017/06/01","220.03"	
"2017/06/02","221.71"	
"2017/06/03","221.71"	
"2017/06/04","221.71"	
"2017/06/05","221.19"	
"2017/06/06","220.22"	
"2017/06/07","220.52"	
"2017/06/08","220.16"	
"2017/06/09","220.23"	
"2017/06/10","220.23"	
"2017/06/11","220.23"	
"2017/06/12","218.26"	
"2017/06/13","219.05"	
"2017/06/14","219.57"	
"2017/06/15","216.04"	
"2017/06/16","218.61"	
"2017/06/17","218.61"	
"2017/06/18","218.61"	
"2017/06/19","220.02"	
"2017/06/20","217.44"	
"2017/06/21","217.59"	
"2017/06/22","217.62"	
"2017/06/23","217.98"	
"2017/06/24","217.98"	
"2017/06/25","217.98"	
"2017/06/26","218.78"	
"2017/06/27","219.06"	
"2017/06/28","220.72"	
"2017/06/29","218.66"	
"2017/06/30","217.93"	
"2017/07/01","217.93"	
"2017/07/02","217.93"	
"2017/07/03","219.87"	
"2017/07/04","218.5"	
"2017/07/05","218.76"	
"2017/07/06","219.01"	
"2017/07/07","218.8"	
"2017/07/08","218.8"	
"2017/07/09","218.8"	
"2017/07/10","219.92"	
"2017/07/11","219.24"	
"2017/07/12","222.18"	
"2017/07/13","222.8"	
"2017/07/14","223.88"	
"2017/07/15","223.88"	
"2017/07/16","223.88"	
"2017/07/17","224.26"	
"2017/07/18","224.12"	
"2017/07/19","224.91"	
"2017/07/20","225.79"	
"2017/07/21","223.86"	
"2017/07/22","223.86"	
"2017/07/23","223.86"	
"2017/07/24","223.35"	
"2017/07/25","224.68"	
"2017/07/26","225.29"	
"2017/07/27","225.92"	
"2017/07/28","224.83"	
"2017/07/29","224.83"	
"2017/07/30","224.83"	
"2017/07/31","225.51"	
"2017/08/01","227.4"	
"2017/08/02","227.39"	
"2017/08/03","227.62"	
"2017/08/04","227.24"	
"2017/08/05","227.24"	
"2017/08/06","227.24"	
"2017/08/07","228.31"	
"2017/08/08","228.08"	
"2017/08/09","226.63"	
"2017/08/10","224.69"	
"2017/08/11","223.09"	
"2017/08/12","223.09"	
"2017/08/13","223.09"	
"2017/08/14","225.32"	
"2017/08/15","224.51"	
"2017/08/16","226.21"	
"2017/08/17","225.76"	
"2017/08/18","224.66"	
"2017/08/19","224.66"	
"2017/08/20","224.66"	
"2017/08/21","225.14"	
"2017/08/22","225.88"	
"2017/08/23","225.88"	
"2017/08/24","225.78"	
"2017/08/25","226.61"	
"2017/08/26","226.61"	
"2017/08/27","226.61"	
"2017/08/28","227.01"	
"2017/08/29","225.78"	
"2017/08/30","225.21"	
"2017/08/31","226.88"	
"2017/09/01","228.22"	
"2017/09/02","228.22"	
"2017/09/03","228.22"	
"2017/09/04","227.44"	
"2017/09/05","227.42"	
"2017/09/06","227.54"	
"2017/09/07","229.36"	
"2017/09/08","229.58"	
"2017/09/09","229.58"	
"2017/09/10","229.58"	
"2017/09/11","231.81"	
"2017/09/12","232.45"	
"2017/09/13","231.66"	
"2017/09/14","230.86"	
"2017/09/15","231.81"	
"2017/09/16","231.81"	
"2017/09/17","231.81"	
"2017/09/18","232.64"	
"2017/09/19","233.36"	
"2017/09/20","233.66"	
"2017/09/21","232.79"	
"2017/09/22","233.99"	
"2017/09/23","233.99"	
"2017/09/24","233.99"	
"2017/09/25","232.13"	
"2017/09/26","230.29"	
"2017/09/27","230.92"	
"2017/09/28","232.45"	
"2017/09/29","234.28"	
"2017/09/30","234.28"	
"2017/10/01","234.28"	
"2017/10/02","234.28"	
"2017/10/03","235.13"	
"2017/10/04","235.22"	
"2017/10/05","235.22"	
"2017/10/06","234.05"	
"2017/10/07","234.05"	
"2017/10/08","234.05"	
"2017/10/09","234.26"	
"2017/10/10","235.95"	
"2017/10/11","236.21"	
"2017/10/12","236.7"	
"2017/10/13","237.49"	
"2017/10/14","237.49"	
"2017/10/15","237.49"	
"2017/10/16","236.84"	
"2017/10/17","235.11"	
"2017/10/18","236.35"	
"2017/10/19","236.21"	
"2017/10/20","235.64"	
"2017/10/21","235.64"	
"2017/10/22","235.64"	
"2017/10/23","235.15"	
"2017/10/24","235.09"	
"2017/10/25","234.77"	
"2017/10/26","235.74"	
"2017/10/27","234.05"	
"2017/10/28","234.05"	
"2017/10/29","234.05"	
"2017/10/30","235.48"	
"2017/10/31","236.59"	
"2017/11/01","237.84"	
"2017/11/02","238.11"	
"2017/11/03","237.16"	
"2017/11/04","237.16"	
"2017/11/05","237.16"	
"2017/11/06","236.91"	
"2017/11/07","235.8"	
"2017/11/08","235.58"	
"2017/11/09","232.26"	
"2017/11/10","232.74"	
"2017/11/11","232.74"	
"2017/11/12","232.74"	
"2017/11/13","231.03"	
"2017/11/14","231.39"	
"2017/11/15","230.7"	
"2017/11/16","231.92"	
"2017/11/17","231.44"	
"2017/11/18","231.44"	
"2017/11/19","231.44"	
"2017/11/20","232.57"	
"2017/11/21","233.44"	
"2017/11/22","233.87"	
"2017/11/23","235.05"	
"2017/11/24","236.57"	
"2017/11/25","236.57"	
"2017/11/26","236.57"	
"2017/11/27","234.88"	
"2017/11/28","234.94"	
"2017/11/29","234.41"	
"2017/11/30","235.16"	
"2017/12/01","232.48"	
"2017/12/02","232.48"	
"2017/12/03","232.48"	
"2017/12/04","233.91"	
"2017/12/05","232.78"	
"2017/12/06","231.54"	
"2017/12/07","231.62"	
"2017/12/08","233.24"	
"2017/12/09","233.24"	
"2017/12/10","233.24"	
"2017/12/11","233.99"	
"2017/12/12","234.26"	
"2017/12/13","234.74"	
"2017/12/14","234.55"	
"2017/12/15","233.88"	
"2017/12/16","233.88"	
"2017/12/17","233.88"	
"2017/12/18","237.83"	
"2017/12/19","237.1"	
"2017/12/20","237.15"	
"2017/12/21","237.99"	
"2017/12/22","236.97"	
"2017/12/23","236.97"	
"2017/12/24","236.97"	
"2017/12/25","236.97"	
"2017/12/26","236.97"	
"2017/12/27","238.49"	
"2017/12/28","239.34"	
"2017/12/29","240.4"	
"2017/12/30","240.4"	
"2017/12/31","240.4"	
