"基金名稱","歐洲股票基金"	
"2005/03/23","144.58"	
"2005/03/24","144.76"	
"2005/03/25","144.76"	
"2005/03/26","144.76"	
"2005/03/27","144.76"	
"2005/03/28","144.76"	
"2005/03/29","144.47"	
"2005/03/30","144.65"	
"2005/03/31","145.12"	
"2005/04/01","145.58"	
"2005/04/02","145.58"	
"2005/04/03","145.58"	
"2005/04/04","143.53"	
"2005/04/05","143.53"	
"2005/04/06","145.57"	
"2005/04/07","146.61"	
"2005/04/08","146.23"	
"2005/04/09","146.23"	
"2005/04/10","146.23"	
"2005/04/11","147.17"	
"2005/04/12","146.04"	
"2005/04/13","146.87"	
"2005/04/14","145.27"	
"2005/04/15","144.25"	
"2005/04/16","144.25"	
"2005/04/17","144.25"	
"2005/04/18","142.76"	
"2005/04/19","144.09"	
"2005/04/20","143.7"	
"2005/04/21","144.08"	
"2005/04/22","144.81"	
"2005/04/23","144.81"	
"2005/04/24","144.81"	
"2005/04/25","144.45"	
"2005/04/26","143.53"	
"2005/04/27","141.74"	
"2005/04/28","140.8"	
"2005/04/29","140.98"	
"2005/04/30","140.98"	
"2005/05/01","140.98"	
"2005/05/02","140.98"	
"2005/05/03","141.64"	
"2005/05/04","143.01"	
"2005/05/05","143.64"	
"2005/05/06","143.09"	
"2005/05/07","143.09"	
"2005/05/08","143.09"	
"2005/05/09","142.47"	
"2005/05/10","142.1"	
"2005/05/11","141.14"	
"2005/05/12","140.76"	
"2005/05/13","139.84"	
"2005/05/14","139.84"	
"2005/05/15","139.84"	
"2005/05/16","139.84"	
"2005/05/17","139.28"	
"2005/05/18","140.89"	
"2005/05/19","141.43"	
"2005/05/20","140.74"	
"2005/05/21","140.74"	
"2005/05/22","140.74"	
"2005/05/23","141.73"	
"2005/05/24","141.54"	
"2005/05/25","141.85"	
"2005/05/26","142.05"	
"2005/05/27","142.12"	
"2005/05/28","142.12"	
"2005/05/29","142.12"	
"2005/05/30","142.13"	
"2005/05/31","140.73"	
"2005/06/01","141.6"	
"2005/06/02","141.85"	
"2005/06/03","141.49"	
"2005/06/04","141.49"	
"2005/06/05","141.49"	
"2005/06/06","141.23"	
"2005/06/07","142.73"	
"2005/06/08","143.0"	
"2005/06/09","141.58"	
"2005/06/10","141.47"	
"2005/06/11","141.47"	
"2005/06/12","141.47"	
"2005/06/13","140.87"	
"2005/06/14","141.13"	
"2005/06/15","141.54"	
"2005/06/16","142.18"	
"2005/06/17","144.13"	
"2005/06/18","144.13"	
"2005/06/19","144.13"	
"2005/06/20","142.89"	
"2005/06/21","143.32"	
"2005/06/22","143.34"	
"2005/06/23","142.88"	
"2005/06/24","142.15"	
"2005/06/25","142.15"	
"2005/06/26","142.15"	
"2005/06/27","141.55"	
"2005/06/28","141.81"	
"2005/06/29","142.21"	
"2005/06/30","142.42"	
"2005/07/01","142.42"	
"2005/07/02","142.42"	
"2005/07/03","142.42"	
"2005/07/04","141.34"	
"2005/07/05","141.06"	
"2005/07/06","142.28"	
"2005/07/07","140.02"	
"2005/07/08","141.82"	
"2005/07/09","141.82"	
"2005/07/10","141.82"	
"2005/07/11","143.99"	
"2005/07/12","145.18"	
"2005/07/13","144.9"	
"2005/07/14","145.6"	
"2005/07/15","144.49"	
"2005/07/16","144.49"	
"2005/07/17","144.49"	
"2005/07/18","144.37"	
"2005/07/19","144.28"	
"2005/07/20","144.17"	
"2005/07/21","145.78"	
"2005/07/22","145.89"	
"2005/07/23","145.89"	
"2005/07/24","145.89"	
"2005/07/25","145.97"	
"2005/07/26","145.44"	
"2005/07/27","145.89"	
"2005/07/28","147.16"	
"2005/07/29","147.91"	
"2005/07/30","147.91"	
"2005/07/31","147.91"	
"2005/08/01","148.7"	
"2005/08/02","149.91"	
"2005/08/03","151.31"	
"2005/08/04","150.66"	
"2005/08/05","149.79"	
"2005/08/06","149.79"	
"2005/08/07","149.79"	
"2005/08/08","151.17"	
"2005/08/09","151.61"	
"2005/08/10","153.24"	
"2005/08/11","153.62"	
"2005/08/12","153.23"	
"2005/08/13","153.23"	
"2005/08/14","153.23"	
"2005/08/15","152.36"	
"2005/08/16","151.64"	
"2005/08/17","151.16"	
"2005/08/18","149.03"	
"2005/08/19","149.86"	
"2005/08/20","149.86"	
"2005/08/21","149.86"	
"2005/08/22","150.97"	
"2005/08/23","149.86"	
"2005/08/24","149.75"	
"2005/08/25","149.17"	
"2005/08/26","148.81"	
"2005/08/27","148.81"	
"2005/08/28","148.81"	
"2005/08/29","148.27"	
"2005/08/30","147.43"	
"2005/08/31","150.24"	
"2005/09/01","153.85"	
"2005/09/02","154.59"	
"2005/09/03","154.59"	
"2005/09/04","154.59"	
"2005/09/05","155.03"	
"2005/09/06","155.58"	
"2005/09/07","155.75"	
"2005/09/08","155.16"	
"2005/09/09","155.86"	
"2005/09/10","155.86"	
"2005/09/11","155.86"	
"2005/09/12","154.53"	
"2005/09/13","153.3"	
"2005/09/14","154.21"	
"2005/09/15","153.39"	
"2005/09/16","154.29"	
"2005/09/17","154.29"	
"2005/09/18","154.29"	
"2005/09/19","154.29"	
"2005/09/20","154.29"	
"2005/09/21","153.52"	
"2005/09/22","152.37"	
"2005/09/23","151.78"	
"2005/09/24","151.78"	
"2005/09/25","151.78"	
"2005/09/26","152.66"	
"2005/09/27","152.02"	
"2005/09/28","153.5"	
"2005/09/29","153.47"	
"2005/09/30","154.41"	
"2005/10/01","154.41"	
"2005/10/02","154.41"	
"2005/10/03","153.63"	
"2005/10/04","154.25"	
"2005/10/05","152.93"	
"2005/10/06","152.73"	
"2005/10/07","152.0"	
"2005/10/08","152.0"	
"2005/10/09","152.0"	
"2005/10/10","151.81"	
"2005/10/11","151.81"	
"2005/10/12","150.77"	
"2005/10/13","147.52"	
"2005/10/14","149.43"	
"2005/10/15","149.43"	
"2005/10/16","149.43"	
"2005/10/17","148.87"	
"2005/10/18","147.42"	
"2005/10/19","145.36"	
"2005/10/20","145.89"	
"2005/10/21","145.5"	
"2005/10/22","145.5"	
"2005/10/23","145.5"	
"2005/10/24","147.05"	
"2005/10/25","148.25"	
"2005/10/26","148.43"	
"2005/10/27","147.13"	
"2005/10/28","146.62"	
"2005/10/29","146.62"	
"2005/10/30","146.62"	
"2005/10/31","148.55"	
"2005/11/01","149.19"	
"2005/11/02","151.05"	
"2005/11/03","152.42"	
"2005/11/04","149.74"	
"2005/11/05","149.74"	
"2005/11/06","149.74"	
"2005/11/07","149.92"	
"2005/11/08","149.54"	
"2005/11/09","149.47"	
"2005/11/10","149.35"	
"2005/11/11","149.9"	
"2005/11/12","149.9"	
"2005/11/13","149.9"	
"2005/11/14","149.91"	
"2005/11/15","148.96"	
"2005/11/16","148.01"	
"2005/11/17","149.47"	
"2005/11/18","149.92"	
"2005/11/19","149.92"	
"2005/11/20","149.92"	
"2005/11/21","151.1"	
"2005/11/22","151.19"	
"2005/11/23","153.02"	
"2005/11/24","152.75"	
"2005/11/25","152.55"	
"2005/11/26","152.55"	
"2005/11/27","152.55"	
"2005/11/28","152.24"	
"2005/11/29","152.05"	
"2005/11/30","151.76"	
"2005/12/01","153.06"	
"2005/12/02","154.09"	
"2005/12/03","154.09"	
"2005/12/04","154.09"	
"2005/12/05","154.79"	
"2005/12/06","155.62"	
"2005/12/07","154.97"	
"2005/12/08","156.17"	
"2005/12/09","156.25"	
"2005/12/10","156.25"	
"2005/12/11","156.25"	
"2005/12/12","157.61"	
"2005/12/13","157.42"	
"2005/12/14","158.14"	
"2005/12/15","156.74"	
"2005/12/16","158.3"	
"2005/12/17","158.3"	
"2005/12/18","158.3"	
"2005/12/19","158.09"	
"2005/12/20","157.34"	
"2005/12/21","157.24"	
"2005/12/22","157.6"	
"2005/12/23","157.78"	
"2005/12/24","157.78"	
"2005/12/25","157.78"	
"2005/12/26","157.78"	
"2005/12/27","157.78"	
"2005/12/28","158.48"	
"2005/12/29","158.47"	
"2005/12/30","157.27"	
"2005/12/31","157.27"	
