"基金名稱","歐洲股票基金"	
"2012/03/22","146.51"	
"2012/03/23","147.49"	
"2012/03/24","147.49"	
"2012/03/25","147.49"	
"2012/03/26","149.8"	
"2012/03/27","148.92"	
"2012/03/28","147.09"	
"2012/03/29","145.22"	
"2012/03/30","147.09"	
"2012/03/31","147.09"	
"2012/04/01","147.09"	
"2012/04/02","149.26"	
"2012/04/03","148.46"	
"2012/04/04","148.46"	
"2012/04/05","142.79"	
"2012/04/06","142.79"	
"2012/04/07","142.79"	
"2012/04/08","142.79"	
"2012/04/09","142.79"	
"2012/04/10","139.66"	
"2012/04/11","141.21"	
"2012/04/12","143.55"	
"2012/04/13","140.7"	
"2012/04/14","140.7"	
"2012/04/15","140.7"	
"2012/04/16","141.11"	
"2012/04/17","144.62"	
"2012/04/18","143.73"	
"2012/04/19","143.47"	
"2012/04/20","144.93"	
"2012/04/21","144.93"	
"2012/04/22","144.93"	
"2012/04/23","140.84"	
"2012/04/24","142.95"	
"2012/04/25","144.14"	
"2012/04/26","144.79"	
"2012/04/27","146.24"	
"2012/04/28","146.24"	
"2012/04/29","146.24"	
"2012/04/30","145.33"	
"2012/05/01","145.33"	
"2012/05/02","144.65"	
"2012/05/03","145.15"	
"2012/05/04","142.23"	
"2012/05/05","142.23"	
"2012/05/06","142.23"	
"2012/05/07","142.39"	
"2012/05/08","139.36"	
"2012/05/09","138.37"	
"2012/05/10","139.35"	
"2012/05/11","139.85"	
"2012/05/12","139.85"	
"2012/05/13","139.85"	
"2012/05/14","136.1"	
"2012/05/15","134.47"	
"2012/05/16","133.52"	
"2012/05/17","131.88"	
"2012/05/18","130.24"	
"2012/05/19","130.24"	
"2012/05/20","130.24"	
"2012/05/21","131.41"	
"2012/05/22","134.1"	
"2012/05/23","129.62"	
"2012/05/24","130.9"	
"2012/05/25","130.39"	
"2012/05/26","130.39"	
"2012/05/27","130.39"	
"2012/05/28","130.76"	
"2012/05/29","131.82"	
"2012/05/30","128.64"	
"2012/05/31","127.95"	
"2012/06/01","125.29"	
"2012/06/02","125.29"	
"2012/06/03","125.29"	
"2012/06/04","125.59"	
"2012/06/05","125.6"	
"2012/06/06","128.65"	
"2012/06/07","130.93"	
"2012/06/08","129.69"	
"2012/06/09","129.69"	
"2012/06/10","129.69"	
"2012/06/11","130.34"	
"2012/06/12","130.38"	
"2012/06/13","130.89"	
"2012/06/14","130.91"	
"2012/06/15","132.35"	
"2012/06/16","132.35"	
"2012/06/17","132.35"	
"2012/06/18","132.32"	
"2012/06/19","135.56"	
"2012/06/20","136.66"	
"2012/06/21","135.11"	
"2012/06/22","133.18"	
"2012/06/23","133.18"	
"2012/06/24","133.18"	
"2012/06/25","130.8"	
"2012/06/26","130.71"	
"2012/06/27","132.31"	
"2012/06/28","131.0"	
"2012/06/29","136.91"	
"2012/06/30","136.91"	
"2012/07/01","136.91"	
"2012/07/02","136.91"	
"2012/07/03","139.54"	
"2012/07/04","138.49"	
"2012/07/05","137.17"	
"2012/07/06","135.27"	
"2012/07/07","135.27"	
"2012/07/08","135.27"	
"2012/07/09","134.79"	
"2012/07/10","135.52"	
"2012/07/11","135.26"	
"2012/07/12","133.33"	
"2012/07/13","135.67"	
"2012/07/14","135.67"	
"2012/07/15","135.67"	
"2012/07/16","136.38"	
"2012/07/17","135.72"	
"2012/07/18","137.74"	
"2012/07/19","139.11"	
"2012/07/20","136.59"	
"2012/07/21","136.59"	
"2012/07/22","136.59"	
"2012/07/23","132.68"	
"2012/07/24","131.87"	
"2012/07/25","132.03"	
"2012/07/26","136.48"	
"2012/07/27","139.06"	
"2012/07/28","139.06"	
"2012/07/29","139.06"	
"2012/07/30","139.43"	
"2012/07/31","139.08"	
"2012/08/01","139.48"	
"2012/08/02","136.81"	
"2012/08/03","141.83"	
"2012/08/04","141.83"	
"2012/08/05","141.83"	
"2012/08/06","143.18"	
"2012/08/07","144.22"	
"2012/08/08","143.81"	
"2012/08/09","143.67"	
"2012/08/10","143.75"	
"2012/08/11","143.75"	
"2012/08/12","143.75"	
"2012/08/13","143.4"	
"2012/08/14","143.96"	
"2012/08/15","143.63"	
"2012/08/16","144.75"	
"2012/08/17","144.82"	
"2012/08/18","144.82"	
"2012/08/19","144.82"	
"2012/08/20","144.72"	
"2012/08/21","146.65"	
"2012/08/22","144.87"	
"2012/08/23","145.25"	
"2012/08/24","144.6"	
"2012/08/25","144.6"	
"2012/08/26","144.6"	
"2012/08/27","145.07"	
"2012/08/28","144.66"	
"2012/08/29","144.32"	
"2012/08/30","143.11"	
"2012/08/31","144.72"	
"2012/09/01","144.72"	
"2012/09/02","144.72"	
"2012/09/03","145.59"	
"2012/09/04","143.81"	
"2012/09/05","144.31"	
"2012/09/06","147.45"	
"2012/09/07","149.61"	
"2012/09/08","149.61"	
"2012/09/09","149.61"	
"2012/09/10","149.18"	
"2012/09/11","150.68"	
"2012/09/12","151.49"	
"2012/09/13","151.41"	
"2012/09/14","155.79"	
"2012/09/15","155.79"	
"2012/09/16","155.79"	
"2012/09/17","155.14"	
"2012/09/18","153.74"	
"2012/09/19","154.46"	
"2012/09/20","153.34"	
"2012/09/21","154.61"	
"2012/09/22","154.61"	
"2012/09/23","154.61"	
"2012/09/24","153.21"	
"2012/09/25","154.43"	
"2012/09/26","150.31"	
"2012/09/27","151.18"	
"2012/09/28","149.73"	
"2012/09/29","149.73"	
"2012/09/30","149.73"	
"2012/10/01","149.73"	
"2012/10/02","149.73"	
"2012/10/03","151.89"	
"2012/10/04","153.25"	
"2012/10/05","155.32"	
"2012/10/06","155.32"	
"2012/10/07","155.32"	
"2012/10/08","152.78"	
"2012/10/09","151.41"	
"2012/10/10","150.84"	
"2012/10/11","152.28"	
"2012/10/12","151.79"	
"2012/10/13","151.79"	
"2012/10/14","151.79"	
"2012/10/15","152.16"	
"2012/10/16","154.96"	
"2012/10/17","156.5"	
"2012/10/18","156.4"	
"2012/10/19","154.86"	
"2012/10/20","154.86"	
"2012/10/21","154.86"	
"2012/10/22","154.85"	
"2012/10/23","154.85"	
"2012/10/24","152.09"	
"2012/10/25","152.64"	
"2012/10/26","152.22"	
"2012/10/27","152.22"	
"2012/10/28","152.22"	
"2012/10/29","151.15"	
"2012/10/30","153.08"	
"2012/10/31","152.26"	
"2012/11/01","153.79"	
"2012/11/02","153.14"	
"2012/11/03","153.14"	
"2012/11/04","153.14"	
"2012/11/05","151.59"	
"2012/11/06","152.47"	
"2012/11/07","150.45"	
"2012/11/08","149.79"	
"2012/11/09","149.47"	
"2012/11/10","149.47"	
"2012/11/11","149.47"	
"2012/11/12","148.96"	
"2012/11/13","149.27"	
"2012/11/14","148.3"	
"2012/11/15","147.57"	
"2012/11/16","145.16"	
"2012/11/17","145.16"	
"2012/11/18","145.16"	
"2012/11/19","149.48"	
"2012/11/20","149.79"	
"2012/11/21","150.34"	
"2012/11/22","151.86"	
"2012/11/23","153.62"	
"2012/11/24","153.62"	
"2012/11/25","153.62"	
"2012/11/26","152.76"	
"2012/11/27","152.76"	
"2012/11/28","152.84"	
"2012/11/29","155.25"	
"2012/11/30","155.4"	
"2012/12/01","155.4"	
"2012/12/02","155.4"	
"2012/12/03","156.38"	
"2012/12/04","156.7"	
"2012/12/05","156.74"	
"2012/12/06","157.05"	
"2012/12/07","156.5"	
"2012/12/08","156.5"	
"2012/12/09","156.5"	
"2012/12/10","156.62"	
"2012/12/11","158.06"	
"2012/12/12","158.71"	
"2012/12/13","158.86"	
"2012/12/14","158.92"	
"2012/12/15","158.92"	
"2012/12/16","158.92"	
"2012/12/17","159.46"	
"2012/12/18","160.85"	
"2012/12/19","162.21"	
"2012/12/20","162.02"	
"2012/12/21","160.9"	
"2012/12/22","160.9"	
"2012/12/23","160.9"	
"2012/12/24","160.86"	
"2012/12/25","160.86"	
"2012/12/26","160.86"	
"2012/12/27","161.26"	
"2012/12/28","160.21"	
"2012/12/29","160.21"	
"2012/12/30","160.21"	
"2012/12/31","160.18"	
