"基金名稱","歐洲股票基金"	
"2013/03/23","169.75"	
"2013/03/24","169.75"	
"2013/03/25","167.81"	
"2013/03/26","167.92"	
"2013/03/27","166.4"	
"2013/03/28","168.02"	
"2013/03/29","168.02"	
"2013/03/30","168.02"	
"2013/03/31","168.02"	
"2013/04/01","168.02"	
"2013/04/02","170.22"	
"2013/04/03","169.16"	
"2013/04/04","169.16"	
"2013/04/05","166.44"	
"2013/04/06","166.44"	
"2013/04/07","166.44"	
"2013/04/08","166.57"	
"2013/04/09","167.44"	
"2013/04/10","170.86"	
"2013/04/11","172.7"	
"2013/04/12","171.32"	
"2013/04/13","171.32"	
"2013/04/14","171.32"	
"2013/04/15","170.41"	
"2013/04/16","169.54"	
"2013/04/17","165.92"	
"2013/04/18","166.0"	
"2013/04/19","166.88"	
"2013/04/20","166.88"	
"2013/04/21","166.88"	
"2013/04/22","166.78"	
"2013/04/23","170.14"	
"2013/04/24","171.0"	
"2013/04/25","172.67"	
"2013/04/26","172.74"	
"2013/04/27","172.74"	
"2013/04/28","172.74"	
"2013/04/29","174.7"	
"2013/04/30","175.38"	
"2013/05/01","175.38"	
"2013/05/02","174.62"	
"2013/05/03","176.77"	
"2013/05/04","176.77"	
"2013/05/05","176.77"	
"2013/05/06","176.11"	
"2013/05/07","176.92"	
"2013/05/08","179.63"	
"2013/05/09","178.64"	
"2013/05/10","178.01"	
"2013/05/11","178.01"	
"2013/05/12","178.01"	
"2013/05/13","177.67"	
"2013/05/14","178.46"	
"2013/05/15","178.53"	
"2013/05/16","179.35"	
"2013/05/17","179.35"	
"2013/05/18","179.35"	
"2013/05/19","179.35"	
"2013/05/20","179.54"	
"2013/05/21","179.84"	
"2013/05/22","180.45"	
"2013/05/23","177.12"	
"2013/05/24","177.2"	
"2013/05/25","177.2"	
"2013/05/26","177.2"	
"2013/05/27","177.89"	
"2013/05/28","179.06"	
"2013/05/29","177.38"	
"2013/05/30","179.05"	
"2013/05/31","176.12"	
"2013/06/01","176.12"	
"2013/06/02","176.12"	
"2013/06/03","175.45"	
"2013/06/04","176.63"	
"2013/06/05","174.13"	
"2013/06/06","173.41"	
"2013/06/07","175.95"	
"2013/06/08","175.95"	
"2013/06/09","175.95"	
"2013/06/10","175.71"	
"2013/06/11","175.06"	
"2013/06/12","175.06"	
"2013/06/13","174.57"	
"2013/06/14","175.51"	
"2013/06/15","175.51"	
"2013/06/16","175.51"	
"2013/06/17","177.03"	
"2013/06/18","177.64"	
"2013/06/19","177.21"	
"2013/06/20","169.19"	
"2013/06/21","167.03"	
"2013/06/22","167.03"	
"2013/06/23","167.03"	
"2013/06/24","163.57"	
"2013/06/25","165.98"	
"2013/06/26","168.04"	
"2013/06/27","169.23"	
"2013/06/28","168.42"	
"2013/06/29","168.42"	
"2013/06/30","168.42"	
"2013/07/01","168.42"	
"2013/07/02","170.03"	
"2013/07/03","168.57"	
"2013/07/04","171.42"	
"2013/07/05","168.72"	
"2013/07/06","168.72"	
"2013/07/07","168.72"	
"2013/07/08","171.33"	
"2013/07/09","171.59"	
"2013/07/10","172.92"	
"2013/07/11","176.09"	
"2013/07/12","176.24"	
"2013/07/13","176.24"	
"2013/07/14","176.24"	
"2013/07/15","176.87"	
"2013/07/16","176.77"	
"2013/07/17","176.84"	
"2013/07/18","178.66"	
"2013/07/19","179.28"	
"2013/07/20","179.28"	
"2013/07/21","179.28"	
"2013/07/22","180.3"	
"2013/07/23","179.89"	
"2013/07/24","181.22"	
"2013/07/25","180.66"	
"2013/07/26","180.41"	
"2013/07/27","180.41"	
"2013/07/28","180.41"	
"2013/07/29","180.3"	
"2013/07/30","180.44"	
"2013/07/31","180.65"	
"2013/08/01","181.75"	
"2013/08/02","183.27"	
"2013/08/03","183.27"	
"2013/08/04","183.27"	
"2013/08/05","182.85"	
"2013/08/06","182.84"	
"2013/08/07","182.67"	
"2013/08/08","184.41"	
"2013/08/09","184.7"	
"2013/08/10","184.7"	
"2013/08/11","184.7"	
"2013/08/12","183.8"	
"2013/08/13","183.96"	
"2013/08/14","183.96"	
"2013/08/15","182.35"	
"2013/08/16","183.83"	
"2013/08/17","183.83"	
"2013/08/18","183.83"	
"2013/08/19","183.33"	
"2013/08/20","183.18"	
"2013/08/21","181.58"	
"2013/08/22","182.93"	
"2013/08/23","184.41"	
"2013/08/24","184.41"	
"2013/08/25","184.41"	
"2013/08/26","183.85"	
"2013/08/27","181.01"	
"2013/08/28","179.38"	
"2013/08/29","179.32"	
"2013/08/30","177.04"	
"2013/08/31","177.04"	
"2013/09/01","177.04"	
"2013/09/02","180.42"	
"2013/09/03","179.24"	
"2013/09/04","180.07"	
"2013/09/05","180.55"	
"2013/09/06","181.58"	
"2013/09/07","181.58"	
"2013/09/08","181.58"	
"2013/09/09","182.96"	
"2013/09/10","185.38"	
"2013/09/11","186.4"	
"2013/09/12","186.23"	
"2013/09/13","185.98"	
"2013/09/14","185.98"	
"2013/09/15","185.98"	
"2013/09/16","188.26"	
"2013/09/17","186.9"	
"2013/09/18","187.42"	
"2013/09/19","190.51"	
"2013/09/20","190.51"	
"2013/09/21","190.51"	
"2013/09/22","190.51"	
"2013/09/23","188.57"	
"2013/09/24","189.11"	
"2013/09/25","189.58"	
"2013/09/26","189.49"	
"2013/09/27","190.13"	
"2013/09/28","190.13"	
"2013/09/29","190.13"	
"2013/09/30","189.06"	
"2013/10/01","189.06"	
"2013/10/02","190.15"	
"2013/10/03","190.06"	
"2013/10/04","189.74"	
"2013/10/05","189.74"	
"2013/10/06","189.74"	
"2013/10/07","188.83"	
"2013/10/08","187.78"	
"2013/10/09","185.88"	
"2013/10/10","189.13"	
"2013/10/11","190.39"	
"2013/10/12","190.39"	
"2013/10/13","190.39"	
"2013/10/14","190.39"	
"2013/10/15","192.09"	
"2013/10/16","192.71"	
"2013/10/17","195.45"	
"2013/10/18","197.16"	
"2013/10/19","197.16"	
"2013/10/20","197.16"	
"2013/10/21","197.51"	
"2013/10/22","199.78"	
"2013/10/23","199.22"	
"2013/10/24","200.4"	
"2013/10/25","200.24"	
"2013/10/26","200.24"	
"2013/10/27","200.24"	
"2013/10/28","199.81"	
"2013/10/29","200.5"	
"2013/10/30","200.88"	
"2013/10/31","199.14"	
"2013/11/01","197.56"	
"2013/11/02","197.56"	
"2013/11/03","197.56"	
"2013/11/04","198.23"	
"2013/11/05","197.58"	
"2013/11/06","198.92"	
"2013/11/07","196.85"	
"2013/11/08","196.05"	
"2013/11/09","196.05"	
"2013/11/10","196.05"	
"2013/11/11","197.38"	
"2013/11/12","196.75"	
"2013/11/13","195.18"	
"2013/11/14","197.38"	
"2013/11/15","197.93"	
"2013/11/16","197.93"	
"2013/11/17","197.93"	
"2013/11/18","199.46"	
"2013/11/19","198.34"	
"2013/11/20","197.61"	
"2013/11/21","197.29"	
"2013/11/22","197.97"	
"2013/11/23","197.97"	
"2013/11/24","197.97"	
"2013/11/25","198.55"	
"2013/11/26","198.78"	
"2013/11/27","199.88"	
"2013/11/28","200.73"	
"2013/11/29","200.89"	
"2013/11/30","200.89"	
"2013/12/01","200.89"	
"2013/12/02","199.83"	
"2013/12/03","197.37"	
"2013/12/04","195.79"	
"2013/12/05","195.48"	
"2013/12/06","197.3"	
"2013/12/07","197.3"	
"2013/12/08","197.3"	
"2013/12/09","198.29"	
"2013/12/10","197.65"	
"2013/12/11","197.39"	
"2013/12/12","195.2"	
"2013/12/13","194.62"	
"2013/12/14","194.62"	
"2013/12/15","194.62"	
"2013/12/16","197.43"	
"2013/12/17","195.68"	
"2013/12/18","198.05"	
"2013/12/19","199.65"	
"2013/12/20","200.6"	
"2013/12/21","200.6"	
"2013/12/22","200.6"	
"2013/12/23","202.75"	
"2013/12/24","202.74"	
"2013/12/25","202.74"	
"2013/12/26","202.74"	
"2013/12/27","206.34"	
"2013/12/28","206.34"	
"2013/12/29","206.34"	
"2013/12/30","206.39"	
"2013/12/31","206.53"	
