"基金名稱","歐洲股票基金"	
"2009/03/23","97.69"	
"2009/03/24","97.56"	
"2009/03/25","97.73"	
"2009/03/26","98.42"	
"2009/03/27","95.72"	
"2009/03/28","95.72"	
"2009/03/29","95.72"	
"2009/03/30","91.51"	
"2009/03/31","95.27"	
"2009/04/01","96.4"	
"2009/04/02","102.46"	
"2009/04/03","101.41"	
"2009/04/04","101.41"	
"2009/04/05","101.41"	
"2009/04/06","100.62"	
"2009/04/07","98.87"	
"2009/04/08","98.77"	
"2009/04/09","100.69"	
"2009/04/10","100.69"	
"2009/04/11","100.69"	
"2009/04/12","100.69"	
"2009/04/13","100.69"	
"2009/04/14","102.57"	
"2009/04/15","101.76"	
"2009/04/16","103.32"	
"2009/04/17","103.66"	
"2009/04/18","103.66"	
"2009/04/19","103.66"	
"2009/04/20","99.15"	
"2009/04/21","99.58"	
"2009/04/22","101.14"	
"2009/04/23","101.4"	
"2009/04/24","105.55"	
"2009/04/25","105.55"	
"2009/04/26","105.55"	
"2009/04/27","104.84"	
"2009/04/28","103.18"	
"2009/04/29","106.74"	
"2009/04/30","108.04"	
"2009/05/01","108.04"	
"2009/05/02","108.04"	
"2009/05/03","108.04"	
"2009/05/04","110.97"	
"2009/05/05","111.91"	
"2009/05/06","113.21"	
"2009/05/07","113.47"	
"2009/05/08","115.61"	
"2009/05/09","115.61"	
"2009/05/10","115.61"	
"2009/05/11","114.99"	
"2009/05/12","115.07"	
"2009/05/13","112.22"	
"2009/05/14","112.73"	
"2009/05/15","113.25"	
"2009/05/16","113.25"	
"2009/05/17","113.25"	
"2009/05/18","115.32"	
"2009/05/19","117.65"	
"2009/05/20","119.72"	
"2009/05/21","117.56"	
"2009/05/22","119.1"	
"2009/05/23","119.1"	
"2009/05/24","119.1"	
"2009/05/25","119.46"	
"2009/05/26","120.15"	
"2009/05/27","120.5"	
"2009/05/28","120.5"	
"2009/05/29","121.6"	
"2009/05/30","121.6"	
"2009/05/31","121.6"	
"2009/06/01","124.96"	
"2009/06/02","126.18"	
"2009/06/03","122.78"	
"2009/06/04","122.59"	
"2009/06/05","121.8"	
"2009/06/06","121.8"	
"2009/06/07","121.8"	
"2009/06/08","119.62"	
"2009/06/09","121.43"	
"2009/06/10","122.78"	
"2009/06/11","124.44"	
"2009/06/12","123.54"	
"2009/06/13","123.54"	
"2009/06/14","123.54"	
"2009/06/15","119.32"	
"2009/06/16","119.58"	
"2009/06/17","116.88"	
"2009/06/18","118.27"	
"2009/06/19","119.55"	
"2009/06/20","119.55"	
"2009/06/21","119.55"	
"2009/06/22","115.55"	
"2009/06/23","116.23"	
"2009/06/24","119.17"	
"2009/06/25","117.18"	
"2009/06/26","118.46"	
"2009/06/27","118.46"	
"2009/06/28","118.46"	
"2009/06/29","120.53"	
"2009/06/30","119.12"	
"2009/07/01","119.12"	
"2009/07/02","118.33"	
"2009/07/03","118.15"	
"2009/07/04","118.15"	
"2009/07/05","118.15"	
"2009/07/06","116.06"	
"2009/07/07","116.05"	
"2009/07/08","113.97"	
"2009/07/09","115.52"	
"2009/07/10","114.01"	
"2009/07/11","114.01"	
"2009/07/12","114.01"	
"2009/07/13","115.92"	
"2009/07/14","117.46"	
"2009/07/15","121.75"	
"2009/07/16","122.61"	
"2009/07/17","122.84"	
"2009/07/18","122.84"	
"2009/07/19","122.84"	
"2009/07/20","125.44"	
"2009/07/21","126.28"	
"2009/07/22","126.35"	
"2009/07/23","129.12"	
"2009/07/24","128.76"	
"2009/07/25","128.76"	
"2009/07/26","128.76"	
"2009/07/27","129.43"	
"2009/07/28","127.62"	
"2009/07/29","127.34"	
"2009/07/30","129.84"	
"2009/07/31","130.52"	
"2009/08/01","130.52"	
"2009/08/02","130.52"	
"2009/08/03","134.81"	
"2009/08/04","134.2"	
"2009/08/05","133.68"	
"2009/08/06","133.76"	
"2009/08/07","133.67"	
"2009/08/08","133.67"	
"2009/08/09","133.67"	
"2009/08/10","132.61"	
"2009/08/11","130.62"	
"2009/08/12","132.68"	
"2009/08/13","134.75"	
"2009/08/14","133.27"	
"2009/08/15","133.27"	
"2009/08/16","133.27"	
"2009/08/17","129.06"	
"2009/08/18","131.12"	
"2009/08/19","131.81"	
"2009/08/20","134.04"	
"2009/08/21","137.57"	
"2009/08/22","137.57"	
"2009/08/23","137.57"	
"2009/08/24","139.18"	
"2009/08/25","139.78"	
"2009/08/26","137.78"	
"2009/08/27","137.05"	
"2009/08/28","139.58"	
"2009/08/29","139.58"	
"2009/08/30","139.58"	
"2009/08/31","138.4"	
"2009/09/01","135.58"	
"2009/09/02","134.21"	
"2009/09/03","134.68"	
"2009/09/04","136.21"	
"2009/09/05","136.21"	
"2009/09/06","136.21"	
"2009/09/07","138.86"	
"2009/09/08","141.1"	
"2009/09/09","142.82"	
"2009/09/10","142.72"	
"2009/09/11","143.92"	
"2009/09/12","143.92"	
"2009/09/13","143.92"	
"2009/09/14","143.54"	
"2009/09/15","143.35"	
"2009/09/16","146.09"	
"2009/09/17","147.54"	
"2009/09/18","146.59"	
"2009/09/19","146.59"	
"2009/09/20","146.59"	
"2009/09/21","144.76"	
"2009/09/22","147.04"	
"2009/09/23","147.24"	
"2009/09/24","143.79"	
"2009/09/25","142.98"	
"2009/09/26","142.98"	
"2009/09/27","142.98"	
"2009/09/28","144.85"	
"2009/09/29","144.17"	
"2009/09/30","144.24"	
"2009/10/01","144.24"	
"2009/10/02","139.41"	
"2009/10/03","139.41"	
"2009/10/04","139.41"	
"2009/10/05","141.01"	
"2009/10/06","145.55"	
"2009/10/07","144.43"	
"2009/10/08","147.09"	
"2009/10/09","146.83"	
"2009/10/10","146.83"	
"2009/10/11","146.83"	
"2009/10/12","148.43"	
"2009/10/13","147.13"	
"2009/10/14","151.32"	
"2009/10/15","151.74"	
"2009/10/16","150.2"	
"2009/10/17","150.2"	
"2009/10/18","150.2"	
"2009/10/19","153.17"	
"2009/10/20","152.22"	
"2009/10/21","153.42"	
"2009/10/22","151.43"	
"2009/10/23","150.9"	
"2009/10/24","150.9"	
"2009/10/25","150.9"	
"2009/10/26","150.9"	
"2009/10/27","147.26"	
"2009/10/28","143.3"	
"2009/10/29","146.65"	
"2009/10/30","143.02"	
"2009/10/31","143.02"	
"2009/11/01","143.02"	
"2009/11/02","144.21"	
"2009/11/03","140.94"	
"2009/11/04","145.48"	
"2009/11/05","146.85"	
"2009/11/06","147.02"	
"2009/11/07","147.02"	
"2009/11/08","147.02"	
"2009/11/09","151.29"	
"2009/11/10","150.34"	
"2009/11/11","151.36"	
"2009/11/12","150.67"	
"2009/11/13","151.34"	
"2009/11/14","151.34"	
"2009/11/15","151.34"	
"2009/11/16","154.65"	
"2009/11/17","152.42"	
"2009/11/18","153.44"	
"2009/11/19","149.66"	
"2009/11/20","148.28"	
"2009/11/21","148.28"	
"2009/11/22","148.28"	
"2009/11/23","152.81"	
"2009/11/24","151.25"	
"2009/11/25","152.8"	
"2009/11/26","147.05"	
"2009/11/27","148.85"	
"2009/11/28","148.85"	
"2009/11/29","148.85"	
"2009/11/30","146.84"	
"2009/12/01","151.64"	
"2009/12/02","152.06"	
"2009/12/03","152.22"	
"2009/12/04","151.61"	
"2009/12/05","151.61"	
"2009/12/06","151.61"	
"2009/12/07","150.4"	
"2009/12/08","147.09"	
"2009/12/09","145.49"	
"2009/12/10","146.68"	
"2009/12/11","146.33"	
"2009/12/12","146.33"	
"2009/12/13","146.33"	
"2009/12/14","147.77"	
"2009/12/15","146.83"	
"2009/12/16","149.16"	
"2009/12/17","144.97"	
"2009/12/18","143.77"	
"2009/12/19","143.77"	
"2009/12/20","143.77"	
"2009/12/21","145.86"	
"2009/12/22","145.86"	
"2009/12/23","147.28"	
"2009/12/24","147.56"	
"2009/12/25","147.56"	
"2009/12/26","147.56"	
"2009/12/27","147.56"	
"2009/12/28","148.48"	
"2009/12/29","149.21"	
"2009/12/30","147.65"	
"2009/12/31","148.61"	
