"基金名稱","歐洲股票基金"	
"2015/03/23","207.92"	
"2015/03/24","208.43"	
"2015/03/25","207.82"	
"2015/03/26","204.53"	
"2015/03/27","204.53"	
"2015/03/28","204.53"	
"2015/03/29","204.53"	
"2015/03/30","205.88"	
"2015/03/31","202.74"	
"2015/04/01","204.01"	
"2015/04/02","206.2"	
"2015/04/03","206.2"	
"2015/04/04","206.2"	
"2015/04/05","206.2"	
"2015/04/06","206.2"	
"2015/04/07","206.2"	
"2015/04/08","207.35"	
"2015/04/09","207.56"	
"2015/04/10","208.62"	
"2015/04/11","208.62"	
"2015/04/12","208.62"	
"2015/04/13","208.11"	
"2015/04/14","209.58"	
"2015/04/15","208.82"	
"2015/04/16","208.74"	
"2015/04/17","206.5"	
"2015/04/18","206.5"	
"2015/04/19","206.5"	
"2015/04/20","208.14"	
"2015/04/21","208.91"	
"2015/04/22","208.43"	
"2015/04/23","209.17"	
"2015/04/24","210.92"	
"2015/04/25","210.92"	
"2015/04/26","210.92"	
"2015/04/27","213.12"	
"2015/04/28","211.43"	
"2015/04/29","209.42"	
"2015/04/30","209.56"	
"2015/05/01","209.56"	
"2015/05/02","209.56"	
"2015/05/03","209.56"	
"2015/05/04","209.63"	
"2015/05/05","206.22"	
"2015/05/06","208.21"	
"2015/05/07","207.45"	
"2015/05/08","212.28"	
"2015/05/09","212.28"	
"2015/05/10","212.28"	
"2015/05/11","212.1"	
"2015/05/12","210.92"	
"2015/05/13","212.54"	
"2015/05/14","214.56"	
"2015/05/15","215.01"	
"2015/05/16","215.01"	
"2015/05/17","215.01"	
"2015/05/18","214.37"	
"2015/05/19","213.53"	
"2015/05/20","213.96"	
"2015/05/21","215.14"	
"2015/05/22","213.2"	
"2015/05/23","213.2"	
"2015/05/24","213.2"	
"2015/05/25","213.2"	
"2015/05/26","208.79"	
"2015/05/27","211.09"	
"2015/05/28","210.92"	
"2015/05/29","208.11"	
"2015/05/30","208.11"	
"2015/05/31","208.11"	
"2015/06/01","207.35"	
"2015/06/02","209.56"	
"2015/06/03","212.15"	
"2015/06/04","210.66"	
"2015/06/05","205.51"	
"2015/06/06","205.51"	
"2015/06/07","205.51"	
"2015/06/08","204.92"	
"2015/06/09","204.79"	
"2015/06/10","209.3"	
"2015/06/11","209.51"	
"2015/06/12","208.35"	
"2015/06/13","208.35"	
"2015/06/14","208.35"	
"2015/06/15","204.61"	
"2015/06/16","205.72"	
"2015/06/17","204.63"	
"2015/06/18","208.13"	
"2015/06/19","207.6"	
"2015/06/20","207.6"	
"2015/06/21","207.6"	
"2015/06/22","213.79"	
"2015/06/23","212.36"	
"2015/06/24","211.34"	
"2015/06/25","211.17"	
"2015/06/26","210.72"	
"2015/06/27","210.72"	
"2015/06/28","210.72"	
"2015/06/29","205.13"	
"2015/06/30","202.76"	
"2015/07/01","202.76"	
"2015/07/02","204.41"	
"2015/07/03","203.4"	
"2015/07/04","203.4"	
"2015/07/05","203.4"	
"2015/07/06","200.42"	
"2015/07/07","194.99"	
"2015/07/08","197.19"	
"2015/07/09","201.38"	
"2015/07/10","208.02"	
"2015/07/11","208.02"	
"2015/07/12","208.02"	
"2015/07/13","209.21"	
"2015/07/14","209.73"	
"2015/07/15","209.87"	
"2015/07/16","211.45"	
"2015/07/17","210.84"	
"2015/07/18","210.84"	
"2015/07/19","210.84"	
"2015/07/20","211.71"	
"2015/07/21","210.8"	
"2015/07/22","208.94"	
"2015/07/23","209.63"	
"2015/07/24","208.17"	
"2015/07/25","208.17"	
"2015/07/26","208.17"	
"2015/07/27","206.12"	
"2015/07/28","207.28"	
"2015/07/29","209.64"	
"2015/07/30","208.49"	
"2015/07/31","211.24"	
"2015/08/01","211.24"	
"2015/08/02","211.24"	
"2015/08/03","211.58"	
"2015/08/04","211.29"	
"2015/08/05","211.66"	
"2015/08/06","211.09"	
"2015/08/07","209.18"	
"2015/08/08","209.18"	
"2015/08/09","209.18"	
"2015/08/10","211.52"	
"2015/08/11","209.82"	
"2015/08/12","206.82"	
"2015/08/13","208.21"	
"2015/08/14","208.03"	
"2015/08/15","208.03"	
"2015/08/16","208.03"	
"2015/08/17","207.66"	
"2015/08/18","207.44"	
"2015/08/19","204.5"	
"2015/08/20","203.1"	
"2015/08/21","198.74"	
"2015/08/22","198.74"	
"2015/08/23","198.74"	
"2015/08/24","192.92"	
"2015/08/25","198.32"	
"2015/08/26","195.84"	
"2015/08/27","198.96"	
"2015/08/28","199.24"	
"2015/08/29","199.24"	
"2015/08/30","199.24"	
"2015/08/31","198.89"	
"2015/09/01","194.52"	
"2015/09/02","194.59"	
"2015/09/03","194.59"	
"2015/09/04","192.69"	
"2015/09/05","192.69"	
"2015/09/06","192.69"	
"2015/09/07","194.17"	
"2015/09/08","196.84"	
"2015/09/09","199.13"	
"2015/09/10","198.34"	
"2015/09/11","197.72"	
"2015/09/12","197.72"	
"2015/09/13","197.72"	
"2015/09/14","196.68"	
"2015/09/15","197.69"	
"2015/09/16","200.57"	
"2015/09/17","200.56"	
"2015/09/18","198.1"	
"2015/09/19","198.1"	
"2015/09/20","198.1"	
"2015/09/21","196.77"	
"2015/09/22","190.02"	
"2015/09/23","190.2"	
"2015/09/24","188.99"	
"2015/09/25","192.15"	
"2015/09/26","192.15"	
"2015/09/27","192.15"	
"2015/09/28","192.15"	
"2015/09/29","187.47"	
"2015/09/30","190.67"	
"2015/10/01","190.67"	
"2015/10/02","192.94"	
"2015/10/03","192.94"	
"2015/10/04","192.94"	
"2015/10/05","197.0"	
"2015/10/06","199.12"	
"2015/10/07","198.65"	
"2015/10/08","199.4"	
"2015/10/09","200.68"	
"2015/10/10","200.68"	
"2015/10/11","200.68"	
"2015/10/12","200.42"	
"2015/10/13","198.89"	
"2015/10/14","198.58"	
"2015/10/15","200.77"	
"2015/10/16","202.05"	
"2015/10/17","202.05"	
"2015/10/18","202.05"	
"2015/10/19","201.56"	
"2015/10/20","201.48"	
"2015/10/21","201.48"	
"2015/10/22","201.46"	
"2015/10/23","203.2"	
"2015/10/24","203.2"	
"2015/10/25","203.2"	
"2015/10/26","202.69"	
"2015/10/27","200.86"	
"2015/10/28","202.7"	
"2015/10/29","200.92"	
"2015/10/30","202.42"	
"2015/10/31","202.42"	
"2015/11/01","202.42"	
"2015/11/02","202.77"	
"2015/11/03","202.0"	
"2015/11/04","201.16"	
"2015/11/05","200.4"	
"2015/11/06","199.18"	
"2015/11/07","199.18"	
"2015/11/08","199.18"	
"2015/11/09","197.49"	
"2015/11/10","197.02"	
"2015/11/11","198.9"	
"2015/11/12","196.69"	
"2015/11/13","194.94"	
"2015/11/14","194.94"	
"2015/11/15","194.94"	
"2015/11/16","195.3"	
"2015/11/17","198.69"	
"2015/11/18","198.31"	
"2015/11/19","200.64"	
"2015/11/20","199.65"	
"2015/11/21","199.65"	
"2015/11/22","199.65"	
"2015/11/23","198.1"	
"2015/11/24","196.26"	
"2015/11/25","198.15"	
"2015/11/26","200.08"	
"2015/11/27","199.69"	
"2015/11/28","199.69"	
"2015/11/29","199.69"	
"2015/11/30","200.03"	
"2015/12/01","200.33"	
"2015/12/02","199.86"	
"2015/12/03","199.24"	
"2015/12/04","199.45"	
"2015/12/05","199.45"	
"2015/12/06","199.45"	
"2015/12/07","199.92"	
"2015/12/08","196.96"	
"2015/12/09","197.87"	
"2015/12/10","197.03"	
"2015/12/11","193.93"	
"2015/12/12","193.93"	
"2015/12/13","193.93"	
"2015/12/14","191.66"	
"2015/12/15","195.25"	
"2015/12/16","196.02"	
"2015/12/17","196.48"	
"2015/12/18","194.98"	
"2015/12/19","194.98"	
"2015/12/20","194.98"	
"2015/12/21","194.1"	
"2015/12/22","194.79"	
"2015/12/23","197.75"	
"2015/12/24","197.73"	
"2015/12/25","197.73"	
"2015/12/26","197.73"	
"2015/12/27","197.73"	
"2015/12/28","198.15"	
"2015/12/29","199.76"	
"2015/12/30","199.07"	
"2015/12/31","199.05"	
