"基金名稱","歐洲股票基金"	
"2016/03/22","188.08"	
"2016/03/23","187.38"	
"2016/03/24","184.66"	
"2016/03/25","184.66"	
"2016/03/26","184.66"	
"2016/03/27","184.66"	
"2016/03/28","184.66"	
"2016/03/29","185.57"	
"2016/03/30","190.38"	
"2016/03/31","189.11"	
"2016/04/01","186.21"	
"2016/04/02","186.21"	
"2016/04/03","186.21"	
"2016/04/04","186.21"	
"2016/04/05","184.18"	
"2016/04/06","185.1"	
"2016/04/07","183.72"	
"2016/04/08","185.83"	
"2016/04/09","185.83"	
"2016/04/10","185.83"	
"2016/04/11","187.01"	
"2016/04/12","186.61"	
"2016/04/13","189.69"	
"2016/04/14","189.79"	
"2016/04/15","189.38"	
"2016/04/16","189.38"	
"2016/04/17","189.38"	
"2016/04/18","190.84"	
"2016/04/19","193.85"	
"2016/04/20","193.47"	
"2016/04/21","191.9"	
"2016/04/22","190.84"	
"2016/04/23","190.84"	
"2016/04/24","190.84"	
"2016/04/25","190.57"	
"2016/04/26","192.18"	
"2016/04/27","193.16"	
"2016/04/28","194.21"	
"2016/04/29","192.93"	
"2016/04/30","192.93"	
"2016/05/01","192.93"	
"2016/05/02","192.93"	
"2016/05/03","190.88"	
"2016/05/04","188.93"	
"2016/05/05","188.03"	
"2016/05/06","187.72"	
"2016/05/07","187.72"	
"2016/05/08","187.72"	
"2016/05/09","188.2"	
"2016/05/10","189.95"	
"2016/05/11","189.92"	
"2016/05/12","188.91"	
"2016/05/13","188.04"	
"2016/05/14","188.04"	
"2016/05/15","188.04"	
"2016/05/16","188.77"	
"2016/05/17","188.52"	
"2016/05/18","189.06"	
"2016/05/19","186.46"	
"2016/05/20","188.7"	
"2016/05/21","188.7"	
"2016/05/22","188.7"	
"2016/05/23","188.18"	
"2016/05/24","191.78"	
"2016/05/25","194.09"	
"2016/05/26","195.1"	
"2016/05/27","194.64"	
"2016/05/28","194.64"	
"2016/05/29","194.64"	
"2016/05/30","194.99"	
"2016/05/31","193.73"	
"2016/06/01","192.5"	
"2016/06/02","192.73"	
"2016/06/03","193.89"	
"2016/06/04","193.89"	
"2016/06/05","193.89"	
"2016/06/06","194.84"	
"2016/06/07","196.79"	
"2016/06/08","196.35"	
"2016/06/09","196.35"	
"2016/06/10","188.35"	
"2016/06/11","188.35"	
"2016/06/12","188.35"	
"2016/06/13","184.72"	
"2016/06/14","179.38"	
"2016/06/15","181.0"	
"2016/06/16","178.25"	
"2016/06/17","182.79"	
"2016/06/18","182.79"	
"2016/06/19","182.79"	
"2016/06/20","190.52"	
"2016/06/21","190.5"	
"2016/06/22","191.28"	
"2016/06/23","195.24"	
"2016/06/24","177.53"	
"2016/06/25","177.53"	
"2016/06/26","177.53"	
"2016/06/27","168.13"	
"2016/06/28","173.64"	
"2016/06/29","179.6"	
"2016/06/30","181.76"	
"2016/07/01","181.76"	
"2016/07/02","181.76"	
"2016/07/03","181.76"	
"2016/07/04","182.46"	
"2016/07/05","179.24"	
"2016/07/06","175.94"	
"2016/07/07","177.8"	
"2016/07/08","179.65"	
"2016/07/09","179.65"	
"2016/07/10","179.65"	
"2016/07/11","182.32"	
"2016/07/12","184.35"	
"2016/07/13","184.63"	
"2016/07/14","185.79"	
"2016/07/15","184.85"	
"2016/07/16","184.85"	
"2016/07/17","184.85"	
"2016/07/18","184.92"	
"2016/07/19","183.49"	
"2016/07/20","184.91"	
"2016/07/21","184.56"	
"2016/07/22","184.19"	
"2016/07/23","184.19"	
"2016/07/24","184.19"	
"2016/07/25","184.31"	
"2016/07/26","184.83"	
"2016/07/27","185.41"	
"2016/07/28","185.6"	
"2016/07/29","188.29"	
"2016/07/30","188.29"	
"2016/07/31","188.29"	
"2016/08/01","187.11"	
"2016/08/02","187.11"	
"2016/08/03","185.06"	
"2016/08/04","185.85"	
"2016/08/05","186.19"	
"2016/08/06","186.19"	
"2016/08/07","186.19"	
"2016/08/08","186.25"	
"2016/08/09","188.28"	
"2016/08/10","188.49"	
"2016/08/11","190.42"	
"2016/08/12","189.52"	
"2016/08/13","189.52"	
"2016/08/14","189.52"	
"2016/08/15","189.79"	
"2016/08/16","189.47"	
"2016/08/17","188.33"	
"2016/08/18","190.86"	
"2016/08/19","189.11"	
"2016/08/20","189.11"	
"2016/08/21","189.11"	
"2016/08/22","189.45"	
"2016/08/23","190.65"	
"2016/08/24","189.81"	
"2016/08/25","189.09"	
"2016/08/26","190.08"	
"2016/08/27","190.08"	
"2016/08/28","190.08"	
"2016/08/29","187.82"	
"2016/08/30","188.03"	
"2016/08/31","186.72"	
"2016/09/01","187.56"	
"2016/09/02","190.81"	
"2016/09/03","190.81"	
"2016/09/04","190.81"	
"2016/09/05","190.62"	
"2016/09/06","191.74"	
"2016/09/07","192.33"	
"2016/09/08","192.24"	
"2016/09/09","189.01"	
"2016/09/10","189.01"	
"2016/09/11","189.01"	
"2016/09/12","187.55"	
"2016/09/13","186.18"	
"2016/09/14","186.24"	
"2016/09/15","187.22"	
"2016/09/16","187.22"	
"2016/09/17","187.22"	
"2016/09/18","187.22"	
"2016/09/19","187.09"	
"2016/09/20","186.77"	
"2016/09/21","187.12"	
"2016/09/22","191.75"	
"2016/09/23","190.24"	
"2016/09/24","190.24"	
"2016/09/25","190.24"	
"2016/09/26","188.23"	
"2016/09/27","187.11"	
"2016/09/28","188.37"	
"2016/09/29","189.62"	
"2016/09/30","189.6"	
"2016/10/01","189.6"	
"2016/10/02","189.6"	
"2016/10/03","189.52"	
"2016/10/04","190.1"	
"2016/10/05","189.9"	
"2016/10/06","188.98"	
"2016/10/07","187.65"	
"2016/10/08","187.65"	
"2016/10/09","187.65"	
"2016/10/10","187.65"	
"2016/10/11","185.61"	
"2016/10/12","184.4"	
"2016/10/13","182.9"	
"2016/10/14","184.6"	
"2016/10/15","184.6"	
"2016/10/16","184.6"	
"2016/10/17","183.1"	
"2016/10/18","185.31"	
"2016/10/19","185.67"	
"2016/10/20","185.27"	
"2016/10/21","185.27"	
"2016/10/22","185.27"	
"2016/10/23","185.27"	
"2016/10/24","184.63"	
"2016/10/25","184.09"	
"2016/10/26","184.23"	
"2016/10/27","184.28"	
"2016/10/28","184.4"	
"2016/10/29","184.4"	
"2016/10/30","184.4"	
"2016/10/31","184.14"	
"2016/11/01","183.68"	
"2016/11/02","182.72"	
"2016/11/03","182.33"	
"2016/11/04","181.06"	
"2016/11/05","181.06"	
"2016/11/06","181.06"	
"2016/11/07","182.46"	
"2016/11/08","183.26"	
"2016/11/09","184.42"	
"2016/11/10","182.49"	
"2016/11/11","181.11"	
"2016/11/12","181.11"	
"2016/11/13","181.11"	
"2016/11/14","179.43"	
"2016/11/15","179.79"	
"2016/11/16","178.96"	
"2016/11/17","180.07"	
"2016/11/18","177.76"	
"2016/11/19","177.76"	
"2016/11/20","177.76"	
"2016/11/21","179.21"	
"2016/11/22","179.48"	
"2016/11/23","178.51"	
"2016/11/24","179.69"	
"2016/11/25","180.66"	
"2016/11/26","180.66"	
"2016/11/27","180.66"	
"2016/11/28","179.12"	
"2016/11/29","180.43"	
"2016/11/30","180.51"	
"2016/12/01","180.32"	
"2016/12/02","180.26"	
"2016/12/03","180.26"	
"2016/12/04","180.26"	
"2016/12/05","182.53"	
"2016/12/06","184.18"	
"2016/12/07","186.03"	
"2016/12/08","185.62"	
"2016/12/09","185.49"	
"2016/12/10","185.49"	
"2016/12/11","185.49"	
"2016/12/12","186.17"	
"2016/12/13","188.24"	
"2016/12/14","187.5"	
"2016/12/15","185.02"	
"2016/12/16","185.27"	
"2016/12/17","185.27"	
"2016/12/18","185.27"	
"2016/12/19","185.27"	
"2016/12/20","185.2"	
"2016/12/21","185.93"	
"2016/12/22","186.01"	
"2016/12/23","186.01"	
"2016/12/24","186.01"	
"2016/12/25","186.01"	
"2016/12/26","186.01"	
"2016/12/27","186.01"	
"2016/12/28","185.8"	
"2016/12/29","186.66"	
"2016/12/30","188.35"	
"2016/12/31","188.35"	
