"基金名稱","歐洲股票基金"	
"2018/03/23","235.66"	
"2018/03/24","235.66"	
"2018/03/25","235.66"	
"2018/03/26","235.52"	
"2018/03/27","237.37"	
"2018/03/28","235.9"	
"2018/03/29","235.99"	
"2018/03/30","235.99"	
"2018/03/31","235.99"	
"2018/04/01","235.99"	
"2018/04/02","235.99"	
"2018/04/03","234.76"	
"2018/04/04","233.35"	
"2018/04/05","233.35"	
"2018/04/06","237.35"	
"2018/04/07","237.35"	
"2018/04/08","237.35"	
"2018/04/09","238.63"	
"2018/04/10","242.55"	
"2018/04/11","241.47"	
"2018/04/12","242.05"	
"2018/04/13","242.38"	
"2018/04/14","242.38"	
"2018/04/15","242.38"	
"2018/04/16","242.33"	
"2018/04/17","243.91"	
"2018/04/18","245.51"	
"2018/04/19","245.1"	
"2018/04/20","242.71"	
"2018/04/21","242.71"	
"2018/04/22","242.71"	
"2018/04/23","242.65"	
"2018/04/24","242.99"	
"2018/04/25","239.59"	
"2018/04/26","239.18"	
"2018/04/27","239.4"	
"2018/04/28","239.4"	
"2018/04/29","239.4"	
"2018/04/30","239.15"	
"2018/05/01","239.15"	
"2018/05/02","238.8"	
"2018/05/03","236.96"	
"2018/05/04","237.97"	
"2018/05/05","237.97"	
"2018/05/06","237.97"	
"2018/05/07","239.39"	
"2018/05/08","238.65"	
"2018/05/09","240.18"	
"2018/05/10","240.6"	
"2018/05/11","242.84"	
"2018/05/12","242.84"	
"2018/05/13","242.84"	
"2018/05/14","243.23"	
"2018/05/15","241.56"	
"2018/05/16","240.46"	
"2018/05/17","241.81"	
"2018/05/18","240.99"	
"2018/05/19","240.99"	
"2018/05/20","240.99"	
"2018/05/21","241.97"	
"2018/05/22","241.97"	
"2018/05/23","238.44"	
"2018/05/24","237.22"	
"2018/05/25","235.78"	
"2018/05/26","235.78"	
"2018/05/27","235.78"	
"2018/05/28","234.49"	
"2018/05/29","230.24"	
"2018/05/30","232.02"	
"2018/05/31","232.25"	
"2018/06/01","234.19"	
"2018/06/02","234.19"	
"2018/06/03","234.19"	
"2018/06/04","235.44"	
"2018/06/05","234.2"	
"2018/06/06","236.86"	
"2018/06/07","237.66"	
"2018/06/08","235.54"	
"2018/06/09","235.54"	
"2018/06/10","235.54"	
"2018/06/11","237.86"	
"2018/06/12","236.6"	
"2018/06/13","237.28"	
"2018/06/14","237.25"	
"2018/06/15","233.7"	
"2018/06/16","233.7"	
"2018/06/17","233.7"	
"2018/06/18","233.7"	
"2018/06/19","229.39"	
"2018/06/20","229.77"	
"2018/06/21","227.76"	
"2018/06/22","230.92"	
"2018/06/23","230.92"	
"2018/06/24","230.92"	
"2018/06/25","226.86"	
"2018/06/26","227.0"	
"2018/06/27","227.18"	
"2018/06/28","224.79"	
"2018/06/29","228.96"	
"2018/06/30","228.96"	
"2018/07/01","228.96"	
"2018/07/02","228.96"	
"2018/07/03","227.84"	
"2018/07/04","227.39"	
"2018/07/05","229.99"	
"2018/07/06","231.39"	
"2018/07/07","231.39"	
"2018/07/08","231.39"	
"2018/07/09","233.18"	
"2018/07/10","233.41"	
"2018/07/11","230.49"	
"2018/07/12","231.49"	
"2018/07/13","231.62"	
"2018/07/14","231.62"	
"2018/07/15","231.62"	
"2018/07/16","231.72"	
"2018/07/17","232.06"	
"2018/07/18","232.27"	
"2018/07/19","231.4"	
"2018/07/20","232.25"	
"2018/07/21","232.25"	
"2018/07/22","232.25"	
"2018/07/23","231.54"	
"2018/07/24","234.32"	
"2018/07/25","232.79"	
"2018/07/26","233.98"	
"2018/07/27","234.46"	
"2018/07/28","234.46"	
"2018/07/29","234.46"	
"2018/07/30","235.08"	
"2018/07/31","235.59"	
"2018/08/01","233.64"	
"2018/08/02","230.45"	
"2018/08/03","231.6"	
"2018/08/04","231.6"	
"2018/08/05","231.6"	
"2018/08/06","230.92"	
"2018/08/07","233.0"	
"2018/08/08","232.79"	
"2018/08/09","232.48"	
"2018/08/10","227.34"	
"2018/08/11","227.34"	
"2018/08/12","227.34"	
"2018/08/13","226.66"	
"2018/08/14","225.71"	
"2018/08/15","221.37"	
"2018/08/16","223.94"	
"2018/08/17","223.92"	
"2018/08/18","223.92"	
"2018/08/19","223.92"	
"2018/08/20","225.62"	
"2018/08/21","228.21"	
"2018/08/22","229.71"	
"2018/08/23","228.62"	
"2018/08/24","229.69"	
"2018/08/25","229.69"	
"2018/08/26","229.69"	
"2018/08/27","231.56"	
"2018/08/28","232.36"	
"2018/08/29","232.47"	
"2018/08/30","231.29"	
"2018/08/31","228.91"	
"2018/09/01","228.91"	
"2018/09/02","228.91"	
"2018/09/03","229.27"	
"2018/09/04","226.06"	
"2018/09/05","225.13"	
"2018/09/06","223.73"	
"2018/09/07","223.15"	
"2018/09/08","223.15"	
"2018/09/09","223.15"	
"2018/09/10","224.62"	
"2018/09/11","224.41"	
"2018/09/12","226.47"	
"2018/09/13","226.75"	
"2018/09/14","227.31"	
"2018/09/15","227.31"	
"2018/09/16","227.31"	
"2018/09/17","227.84"	
"2018/09/18","228.34"	
"2018/09/19","228.61"	
"2018/09/20","231.6"	
"2018/09/21","232.17"	
"2018/09/22","232.17"	
"2018/09/23","232.17"	
"2018/09/24","231.85"	
"2018/09/25","231.85"	
"2018/09/26","232.89"	
"2018/09/27","231.96"	
"2018/09/28","229.32"	
"2018/09/29","229.32"	
"2018/09/30","229.32"	
"2018/10/01","229.32"	
"2018/10/02","227.82"	
"2018/10/03","228.9"	
"2018/10/04","226.09"	
"2018/10/05","223.83"	
"2018/10/06","223.83"	
"2018/10/07","223.83"	
"2018/10/08","220.61"	
"2018/10/09","221.28"	
"2018/10/10","218.4"	
"2018/10/11","213.55"	
"2018/10/12","213.96"	
"2018/10/13","213.96"	
"2018/10/14","213.96"	
"2018/10/15","214.47"	
"2018/10/16","217.6"	
"2018/10/17","217.6"	
"2018/10/18","214.32"	
"2018/10/19","214.46"	
"2018/10/20","214.46"	
"2018/10/21","214.46"	
"2018/10/22","212.81"	
"2018/10/23","209.51"	
"2018/10/24","207.73"	
"2018/10/25","208.64"	
"2018/10/26","206.71"	
"2018/10/27","206.71"	
"2018/10/28","206.71"	
"2018/10/29","208.92"	
"2018/10/30","208.58"	
"2018/10/31","211.76"	
"2018/11/01","213.46"	
"2018/11/02","213.56"	
"2018/11/03","213.56"	
"2018/11/04","213.56"	
"2018/11/05","214.0"	
"2018/11/06","213.62"	
"2018/11/07","216.79"	
"2018/11/08","217.1"	
"2018/11/09","215.61"	
"2018/11/10","215.61"	
"2018/11/11","215.61"	
"2018/11/12","211.81"	
"2018/11/13","212.96"	
"2018/11/14","211.62"	
"2018/11/15","209.35"	
"2018/11/16","210.59"	
"2018/11/17","210.59"	
"2018/11/18","210.59"	
"2018/11/19","210.26"	
"2018/11/20","206.37"	
"2018/11/21","207.78"	
"2018/11/22","206.38"	
"2018/11/23","205.38"	
"2018/11/24","205.38"	
"2018/11/25","205.38"	
"2018/11/26","207.19"	
"2018/11/27","205.38"	
"2018/11/28","205.04"	
"2018/11/29","207.42"	
"2018/11/30","205.84"	
"2018/12/01","205.84"	
"2018/12/02","205.84"	
"2018/12/03","208.19"	
"2018/12/04","207.11"	
"2018/12/05","204.3"	
"2018/12/06","198.94"	
"2018/12/07","200.58"	
"2018/12/08","200.58"	
"2018/12/09","200.58"	
"2018/12/10","196.55"	
"2018/12/11","198.76"	
"2018/12/12","202.79"	
"2018/12/13","201.73"	
"2018/12/14","199.62"	
"2018/12/15","199.62"	
"2018/12/16","199.62"	
"2018/12/17","198.13"	
"2018/12/18","197.3"	
"2018/12/19","199.6"	
"2018/12/20","196.65"	
"2018/12/21","197.06"	
"2018/12/22","197.06"	
"2018/12/23","197.06"	
"2018/12/24","197.09"	
"2018/12/25","197.09"	
"2018/12/26","197.09"	
"2018/12/27","192.78"	
"2018/12/28","197.54"	
"2018/12/29","197.54"	
"2018/12/30","197.54"	
"2018/12/31","197.59"	
