"基金名稱","歐洲股票基金"	
"2008/03/22","194.03"	
"2008/03/23","194.03"	
"2008/03/24","194.03"	
"2008/03/25","202.23"	
"2008/03/26","203.2"	
"2008/03/27","206.16"	
"2008/03/28","205.0"	
"2008/03/29","205.0"	
"2008/03/30","205.0"	
"2008/03/31","206.1"	
"2008/04/01","208.95"	
"2008/04/02","210.81"	
"2008/04/03","210.26"	
"2008/04/04","210.26"	
"2008/04/05","210.26"	
"2008/04/06","210.26"	
"2008/04/07","214.35"	
"2008/04/08","212.29"	
"2008/04/09","212.38"	
"2008/04/10","212.1"	
"2008/04/11","209.84"	
"2008/04/12","209.84"	
"2008/04/13","209.84"	
"2008/04/14","208.34"	
"2008/04/15","208.71"	
"2008/04/16","214.59"	
"2008/04/17","213.1"	
"2008/04/18","215.41"	
"2008/04/19","215.41"	
"2008/04/20","215.41"	
"2008/04/21","215.57"	
"2008/04/22","215.57"	
"2008/04/23","215.83"	
"2008/04/24","213.17"	
"2008/04/25","214.92"	
"2008/04/26","214.92"	
"2008/04/27","214.92"	
"2008/04/28","216.11"	
"2008/04/29","214.02"	
"2008/04/30","215.21"	
"2008/05/01","215.21"	
"2008/05/02","217.0"	
"2008/05/03","217.0"	
"2008/05/04","217.0"	
"2008/05/05","217.64"	
"2008/05/06","218.36"	
"2008/05/07","217.45"	
"2008/05/08","218.16"	
"2008/05/09","215.76"	
"2008/05/10","215.76"	
"2008/05/11","215.76"	
"2008/05/12","215.76"	
"2008/05/13","217.22"	
"2008/05/14","218.75"	
"2008/05/15","219.75"	
"2008/05/16","222.11"	
"2008/05/17","222.11"	
"2008/05/18","222.11"	
"2008/05/19","223.83"	
"2008/05/20","220.99"	
"2008/05/21","221.51"	
"2008/05/22","221.77"	
"2008/05/23","218.86"	
"2008/05/24","218.86"	
"2008/05/25","218.86"	
"2008/05/26","218.84"	
"2008/05/27","216.91"	
"2008/05/28","217.76"	
"2008/05/29","217.34"	
"2008/05/30","217.82"	
"2008/05/31","217.82"	
"2008/06/01","217.82"	
"2008/06/02","215.13"	
"2008/06/03","216.35"	
"2008/06/04","213.98"	
"2008/06/05","214.98"	
"2008/06/06","213.88"	
"2008/06/07","213.88"	
"2008/06/08","213.88"	
"2008/06/09","213.88"	
"2008/06/10","207.73"	
"2008/06/11","204.78"	
"2008/06/12","205.04"	
"2008/06/13","204.77"	
"2008/06/14","204.77"	
"2008/06/15","204.77"	
"2008/06/16","206.13"	
"2008/06/17","207.75"	
"2008/06/18","204.8"	
"2008/06/19","203.66"	
"2008/06/20","202.05"	
"2008/06/21","202.05"	
"2008/06/22","202.05"	
"2008/06/23","199.88"	
"2008/06/24","199.54"	
"2008/06/25","201.09"	
"2008/06/26","198.77"	
"2008/06/27","198.27"	
"2008/06/28","198.27"	
"2008/06/29","198.27"	
"2008/06/30","199.36"	
"2008/07/01","199.36"	
"2008/07/02","194.4"	
"2008/07/03","193.68"	
"2008/07/04","190.98"	
"2008/07/05","190.98"	
"2008/07/06","190.98"	
"2008/07/07","192.83"	
"2008/07/08","190.39"	
"2008/07/09","194.26"	
"2008/07/10","191.7"	
"2008/07/11","188.16"	
"2008/07/12","188.16"	
"2008/07/13","188.16"	
"2008/07/14","188.93"	
"2008/07/15","185.45"	
"2008/07/16","184.78"	
"2008/07/17","190.71"	
"2008/07/18","192.42"	
"2008/07/19","192.42"	
"2008/07/20","192.42"	
"2008/07/21","193.97"	
"2008/07/22","192.71"	
"2008/07/23","194.85"	
"2008/07/24","190.44"	
"2008/07/25","189.71"	
"2008/07/26","189.71"	
"2008/07/27","189.71"	
"2008/07/28","188.98"	
"2008/07/29","188.09"	
"2008/07/30","190.68"	
"2008/07/31","190.93"	
"2008/08/01","187.82"	
"2008/08/02","187.82"	
"2008/08/03","187.82"	
"2008/08/04","186.21"	
"2008/08/05","188.07"	
"2008/08/06","188.07"	
"2008/08/07","188.23"	
"2008/08/08","185.06"	
"2008/08/09","185.06"	
"2008/08/10","185.06"	
"2008/08/11","186.5"	
"2008/08/12","184.5"	
"2008/08/13","180.01"	
"2008/08/14","181.45"	
"2008/08/15","178.9"	
"2008/08/16","178.9"	
"2008/08/17","178.9"	
"2008/08/18","179.06"	
"2008/08/19","175.07"	
"2008/08/20","176.19"	
"2008/08/21","176.94"	
"2008/08/22","176.94"	
"2008/08/23","176.94"	
"2008/08/24","176.94"	
"2008/08/25","177.53"	
"2008/08/26","176.17"	
"2008/08/27","177.3"	
"2008/08/28","179.42"	
"2008/08/29","180.27"	
"2008/08/30","180.27"	
"2008/08/31","180.27"	
"2008/09/01","177.76"	
"2008/09/02","177.84"	
"2008/09/03","174.41"	
"2008/09/04","169.18"	
"2008/09/05","163.97"	
"2008/09/06","163.97"	
"2008/09/07","163.97"	
"2008/09/08","167.71"	
"2008/09/09","164.55"	
"2008/09/10","161.96"	
"2008/09/11","159.68"	
"2008/09/12","165.29"	
"2008/09/13","165.29"	
"2008/09/14","165.29"	
"2008/09/15","165.29"	
"2008/09/16","154.88"	
"2008/09/17","152.54"	
"2008/09/18","152.77"	
"2008/09/19","165.36"	
"2008/09/20","165.36"	
"2008/09/21","165.36"	
"2008/09/22","165.07"	
"2008/09/23","163.21"	
"2008/09/24","161.79"	
"2008/09/25","164.65"	
"2008/09/26","161.24"	
"2008/09/27","161.24"	
"2008/09/28","161.24"	
"2008/09/29","150.49"	
"2008/09/30","149.19"	
"2008/10/01","149.19"	
"2008/10/02","143.99"	
"2008/10/03","147.55"	
"2008/10/04","147.55"	
"2008/10/05","147.55"	
"2008/10/06","133.57"	
"2008/10/07","133.57"	
"2008/10/08","126.67"	
"2008/10/09","124.67"	
"2008/10/10","113.48"	
"2008/10/11","113.48"	
"2008/10/12","113.48"	
"2008/10/13","125.9"	
"2008/10/14","129.93"	
"2008/10/15","120.89"	
"2008/10/16","113.33"	
"2008/10/17","117.43"	
"2008/10/18","117.43"	
"2008/10/19","117.43"	
"2008/10/20","120.14"	
"2008/10/21","118.31"	
"2008/10/22","110.25"	
"2008/10/23","109.26"	
"2008/10/24","103.07"	
"2008/10/25","103.07"	
"2008/10/26","103.07"	
"2008/10/27","97.71"	
"2008/10/28","98.53"	
"2008/10/29","109.93"	
"2008/10/30","111.59"	
"2008/10/31","113.56"	
"2008/11/01","113.56"	
"2008/11/02","113.56"	
"2008/11/03","115.5"	
"2008/11/04","123.12"	
"2008/11/05","120.58"	
"2008/11/06","111.68"	
"2008/11/07","113.61"	
"2008/11/08","113.61"	
"2008/11/09","113.61"	
"2008/11/10","114.89"	
"2008/11/11","108.38"	
"2008/11/12","104.48"	
"2008/11/13","104.04"	
"2008/11/14","105.85"	
"2008/11/15","105.85"	
"2008/11/16","105.85"	
"2008/11/17","103.05"	
"2008/11/18","103.3"	
"2008/11/19","99.21"	
"2008/11/20","94.57"	
"2008/11/21","92.12"	
"2008/11/22","92.12"	
"2008/11/23","92.12"	
"2008/11/24","101.9"	
"2008/11/25","104.18"	
"2008/11/26","103.75"	
"2008/11/27","106.09"	
"2008/11/28","105.55"	
"2008/11/29","105.55"	
"2008/11/30","105.55"	
"2008/12/01","99.0"	
"2008/12/02","101.49"	
"2008/12/03","101.48"	
"2008/12/04","101.6"	
"2008/12/05","97.67"	
"2008/12/06","97.67"	
"2008/12/07","97.67"	
"2008/12/08","105.38"	
"2008/12/09","106.31"	
"2008/12/10","107.28"	
"2008/12/11","108.73"	
"2008/12/12","107.27"	
"2008/12/13","107.27"	
"2008/12/14","107.27"	
"2008/12/15","109.05"	
"2008/12/16","110.37"	
"2008/12/17","113.71"	
"2008/12/18","114.62"	
"2008/12/19","109.55"	
"2008/12/20","109.55"	
"2008/12/21","109.55"	
"2008/12/22","107.99"	
"2008/12/23","107.98"	
"2008/12/24","107.97"	
"2008/12/25","107.97"	
"2008/12/26","107.97"	
"2008/12/27","107.97"	
"2008/12/28","107.97"	
"2008/12/29","110.48"	
"2008/12/30","111.39"	
"2008/12/31","110.15"	
