"基金名稱","歐洲股票基金"	
"2014/03/23","210.27"	
"2014/03/24","208.05"	
"2014/03/25","210.6"	
"2014/03/26","212.17"	
"2014/03/27","211.77"	
"2014/03/28","213.38"	
"2014/03/29","213.38"	
"2014/03/30","213.38"	
"2014/03/31","214.52"	
"2014/04/01","216.23"	
"2014/04/02","215.67"	
"2014/04/03","215.1"	
"2014/04/04","215.87"	
"2014/04/05","215.87"	
"2014/04/06","215.87"	
"2014/04/07","214.12"	
"2014/04/08","213.69"	
"2014/04/09","215.15"	
"2014/04/10","214.67"	
"2014/04/11","211.7"	
"2014/04/12","211.7"	
"2014/04/13","211.7"	
"2014/04/14","210.72"	
"2014/04/15","208.7"	
"2014/04/16","211.19"	
"2014/04/17","213.14"	
"2014/04/18","213.14"	
"2014/04/19","213.14"	
"2014/04/20","213.14"	
"2014/04/21","213.14"	
"2014/04/22","215.35"	
"2014/04/23","214.83"	
"2014/04/24","215.3"	
"2014/04/25","213.88"	
"2014/04/26","213.88"	
"2014/04/27","213.88"	
"2014/04/28","214.16"	
"2014/04/29","216.73"	
"2014/04/30","217.5"	
"2014/05/01","217.5"	
"2014/05/02","217.64"	
"2014/05/03","217.64"	
"2014/05/04","217.64"	
"2014/05/05","217.37"	
"2014/05/06","217.37"	
"2014/05/07","217.88"	
"2014/05/08","218.96"	
"2014/05/09","216.68"	
"2014/05/10","216.68"	
"2014/05/11","216.68"	
"2014/05/12","218.21"	
"2014/05/13","217.81"	
"2014/05/14","217.87"	
"2014/05/15","216.0"	
"2014/05/16","215.83"	
"2014/05/17","215.83"	
"2014/05/18","215.83"	
"2014/05/19","215.81"	
"2014/05/20","215.41"	
"2014/05/21","216.34"	
"2014/05/22","216.42"	
"2014/05/23","216.75"	
"2014/05/24","216.75"	
"2014/05/25","216.75"	
"2014/05/26","218.11"	
"2014/05/27","217.94"	
"2014/05/28","217.69"	
"2014/05/29","218.18"	
"2014/05/30","218.16"	
"2014/05/31","218.16"	
"2014/06/01","218.16"	
"2014/06/02","218.16"	
"2014/06/03","217.51"	
"2014/06/04","217.79"	
"2014/06/05","218.58"	
"2014/06/06","220.42"	
"2014/06/07","220.42"	
"2014/06/08","220.42"	
"2014/06/09","220.47"	
"2014/06/10","220.05"	
"2014/06/11","218.48"	
"2014/06/12","218.64"	
"2014/06/13","217.85"	
"2014/06/14","217.85"	
"2014/06/15","217.85"	
"2014/06/16","217.27"	
"2014/06/17","217.58"	
"2014/06/18","218.33"	
"2014/06/19","220.65"	
"2014/06/20","219.79"	
"2014/06/21","219.79"	
"2014/06/22","219.79"	
"2014/06/23","219.02"	
"2014/06/24","218.57"	
"2014/06/25","217.38"	
"2014/06/26","216.9"	
"2014/06/27","217.98"	
"2014/06/28","217.98"	
"2014/06/29","217.98"	
"2014/06/30","218.5"	
"2014/07/01","218.5"	
"2014/07/02","220.24"	
"2014/07/03","221.4"	
"2014/07/04","220.54"	
"2014/07/05","220.54"	
"2014/07/06","220.54"	
"2014/07/07","218.79"	
"2014/07/08","216.29"	
"2014/07/09","216.67"	
"2014/07/10","213.95"	
"2014/07/11","214.56"	
"2014/07/12","214.56"	
"2014/07/13","214.56"	
"2014/07/14","216.71"	
"2014/07/15","214.9"	
"2014/07/16","216.95"	
"2014/07/17","214.82"	
"2014/07/18","214.27"	
"2014/07/19","214.27"	
"2014/07/20","214.27"	
"2014/07/21","213.32"	
"2014/07/22","214.95"	
"2014/07/23","215.08"	
"2014/07/24","216.12"	
"2014/07/25","214.31"	
"2014/07/26","214.31"	
"2014/07/27","214.31"	
"2014/07/28","213.82"	
"2014/07/29","214.04"	
"2014/07/30","212.47"	
"2014/07/31","210.19"	
"2014/08/01","208.24"	
"2014/08/02","208.24"	
"2014/08/03","208.24"	
"2014/08/04","207.73"	
"2014/08/05","207.26"	
"2014/08/06","205.15"	
"2014/08/07","203.34"	
"2014/08/08","202.72"	
"2014/08/09","202.72"	
"2014/08/10","202.72"	
"2014/08/11","205.35"	
"2014/08/12","204.56"	
"2014/08/13","205.94"	
"2014/08/14","206.54"	
"2014/08/15","205.83"	
"2014/08/16","205.83"	
"2014/08/17","205.83"	
"2014/08/18","207.8"	
"2014/08/19","208.64"	
"2014/08/20","208.16"	
"2014/08/21","209.63"	
"2014/08/22","208.29"	
"2014/08/23","208.29"	
"2014/08/24","208.29"	
"2014/08/25","209.82"	
"2014/08/26","211.16"	
"2014/08/27","211.24"	
"2014/08/28","209.43"	
"2014/08/29","210.04"	
"2014/08/30","210.04"	
"2014/08/31","210.04"	
"2014/09/01","209.93"	
"2014/09/02","209.38"	
"2014/09/03","211.01"	
"2014/09/04","210.29"	
"2014/09/05","209.61"	
"2014/09/06","209.61"	
"2014/09/07","209.61"	
"2014/09/08","208.38"	
"2014/09/09","208.38"	
"2014/09/10","207.33"	
"2014/09/11","207.48"	
"2014/09/12","207.47"	
"2014/09/13","207.47"	
"2014/09/14","207.47"	
"2014/09/15","207.22"	
"2014/09/16","206.81"	
"2014/09/17","208.59"	
"2014/09/18","210.06"	
"2014/09/19","209.43"	
"2014/09/20","209.43"	
"2014/09/21","209.43"	
"2014/09/22","208.4"	
"2014/09/23","206.36"	
"2014/09/24","206.5"	
"2014/09/25","204.04"	
"2014/09/26","203.36"	
"2014/09/27","203.36"	
"2014/09/28","203.36"	
"2014/09/29","202.56"	
"2014/09/30","202.74"	
"2014/10/01","202.74"	
"2014/10/02","202.74"	
"2014/10/03","196.64"	
"2014/10/04","196.64"	
"2014/10/05","196.64"	
"2014/10/06","197.66"	
"2014/10/07","195.85"	
"2014/10/08","195.17"	
"2014/10/09","194.54"	
"2014/10/10","190.39"	
"2014/10/11","190.39"	
"2014/10/12","190.39"	
"2014/10/13","191.12"	
"2014/10/14","191.26"	
"2014/10/15","186.91"	
"2014/10/16","186.22"	
"2014/10/17","191.25"	
"2014/10/18","191.25"	
"2014/10/19","191.25"	
"2014/10/20","190.68"	
"2014/10/21","194.0"	
"2014/10/22","194.74"	
"2014/10/23","195.82"	
"2014/10/24","195.35"	
"2014/10/25","195.35"	
"2014/10/26","195.35"	
"2014/10/27","194.68"	
"2014/10/28","196.77"	
"2014/10/29","197.05"	
"2014/10/30","196.02"	
"2014/10/31","197.95"	
"2014/11/01","197.95"	
"2014/11/02","197.95"	
"2014/11/03","195.76"	
"2014/11/04","195.63"	
"2014/11/05","197.24"	
"2014/11/06","196.47"	
"2014/11/07","195.37"	
"2014/11/08","195.37"	
"2014/11/09","195.37"	
"2014/11/10","197.19"	
"2014/11/11","197.05"	
"2014/11/12","195.57"	
"2014/11/13","196.19"	
"2014/11/14","195.95"	
"2014/11/15","195.95"	
"2014/11/16","195.95"	
"2014/11/17","196.7"	
"2014/11/18","199.16"	
"2014/11/19","199.23"	
"2014/11/20","199.01"	
"2014/11/21","200.67"	
"2014/11/22","200.67"	
"2014/11/23","200.67"	
"2014/11/24","201.39"	
"2014/11/25","202.45"	
"2014/11/26","203.23"	
"2014/11/27","203.21"	
"2014/11/28","203.09"	
"2014/11/29","203.09"	
"2014/11/30","203.09"	
"2014/12/01","202.05"	
"2014/12/02","202.18"	
"2014/12/03","201.8"	
"2014/12/04","201.19"	
"2014/12/05","201.98"	
"2014/12/06","201.98"	
"2014/12/07","201.98"	
"2014/12/08","200.62"	
"2014/12/09","198.39"	
"2014/12/10","197.86"	
"2014/12/11","197.47"	
"2014/12/12","193.72"	
"2014/12/13","193.72"	
"2014/12/14","193.72"	
"2014/12/15","189.06"	
"2014/12/16","193.45"	
"2014/12/17","191.97"	
"2014/12/18","195.36"	
"2014/12/19","195.79"	
"2014/12/20","195.79"	
"2014/12/21","195.79"	
"2014/12/22","196.96"	
"2014/12/23","196.65"	
"2014/12/24","196.67"	
"2014/12/25","196.67"	
"2014/12/26","196.67"	
"2014/12/27","196.67"	
"2014/12/28","196.67"	
"2014/12/29","196.84"	
"2014/12/30","195.1"	
"2014/12/31","195.07"	
