"基金名稱","均衡組合"	
"2013/04/20","176.81"	
"2013/04/21","176.81"	
"2013/04/22","177.25"	
"2013/04/23","177.26"	
"2013/04/24","178.17"	
"2013/04/25","178.85"	
"2013/04/26","179.19"	
"2013/04/27","179.19"	
"2013/04/28","179.19"	
"2013/04/29","179.7"	
"2013/04/30","180.51"	
"2013/05/01","180.51"	
"2013/05/02","180.46"	
"2013/05/03","180.65"	
"2013/05/04","180.65"	
"2013/05/05","180.65"	
"2013/05/06","181.08"	
"2013/05/07","181.56"	
"2013/05/08","182.35"	
"2013/05/09","181.98"	
"2013/05/10","181.32"	
"2013/05/11","181.32"	
"2013/05/12","181.32"	
"2013/05/13","180.64"	
"2013/05/14","180.78"	
"2013/05/15","181.16"	
"2013/05/16","181.24"	
"2013/05/17","181.24"	
"2013/05/18","181.24"	
"2013/05/19","181.24"	
"2013/05/20","182.01"	
"2013/05/21","181.65"	
"2013/05/22","181.22"	
"2013/05/23","178.73"	
"2013/05/24","178.85"	
"2013/05/25","178.85"	
"2013/05/26","178.85"	
"2013/05/27","178.92"	
"2013/05/28","179.33"	
"2013/05/29","178.43"	
"2013/05/30","178.36"	
"2013/05/31","177.6"	
"2013/06/01","177.6"	
"2013/06/02","177.6"	
"2013/06/03","177.24"	
"2013/06/04","177.65"	
"2013/06/05","176.33"	
"2013/06/06","175.86"	
"2013/06/07","176.27"	
"2013/06/08","176.27"	
"2013/06/09","176.27"	
"2013/06/10","176.28"	
"2013/06/11","175.08"	
"2013/06/12","175.08"	
"2013/06/13","174.7"	
"2013/06/14","175.29"	
"2013/06/15","175.29"	
"2013/06/16","175.29"	
"2013/06/17","176.2"	
"2013/06/18","176.3"	
"2013/06/19","175.73"	
"2013/06/20","171.46"	
"2013/06/21","170.65"	
"2013/06/22","170.65"	
"2013/06/23","170.65"	
"2013/06/24","168.19"	
"2013/06/25","168.36"	
"2013/06/26","169.9"	
"2013/06/27","171.13"	
"2013/06/28","172.18"	
"2013/06/29","172.18"	
"2013/06/30","172.18"	
"2013/07/01","172.18"	
"2013/07/02","172.57"	
"2013/07/03","171.02"	
"2013/07/04","171.68"	
"2013/07/05","172.04"	
"2013/07/06","172.04"	
"2013/07/07","172.04"	
"2013/07/08","171.31"	
"2013/07/09","172.15"	
"2013/07/10","172.78"	
"2013/07/11","175.53"	
"2013/07/12","175.59"	
"2013/07/13","175.59"	
"2013/07/14","175.59"	
"2013/07/15","175.8"	
"2013/07/16","175.96"	
"2013/07/17","176.15"	
"2013/07/18","176.11"	
"2013/07/19","175.86"	
"2013/07/20","175.86"	
"2013/07/21","175.86"	
"2013/07/22","176.56"	
"2013/07/23","177.71"	
"2013/07/24","177.59"	
"2013/07/25","177.15"	
"2013/07/26","177.18"	
"2013/07/27","177.18"	
"2013/07/28","177.18"	
"2013/07/29","176.38"	
"2013/07/30","176.7"	
"2013/07/31","176.34"	
"2013/08/01","177.35"	
"2013/08/02","177.88"	
"2013/08/03","177.88"	
"2013/08/04","177.88"	
"2013/08/05","177.86"	
"2013/08/06","177.57"	
"2013/08/07","176.52"	
"2013/08/08","177.04"	
"2013/08/09","177.31"	
"2013/08/10","177.31"	
"2013/08/11","177.31"	
"2013/08/12","177.8"	
"2013/08/13","178.21"	
"2013/08/14","178.21"	
"2013/08/15","177.25"	
"2013/08/16","177.27"	
"2013/08/17","177.27"	
"2013/08/18","177.27"	
"2013/08/19","176.62"	
"2013/08/20","175.51"	
"2013/08/21","174.97"	
"2013/08/22","174.76"	
"2013/08/23","175.43"	
"2013/08/24","175.43"	
"2013/08/25","175.43"	
"2013/08/26","175.7"	
"2013/08/27","174.86"	
"2013/08/28","173.99"	
"2013/08/29","174.49"	
"2013/08/30","174.4"	
"2013/08/31","174.4"	
"2013/09/01","174.4"	
"2013/09/02","175.15"	
"2013/09/03","175.69"	
"2013/09/04","175.94"	
"2013/09/05","176.06"	
"2013/09/06","176.16"	
"2013/09/07","176.16"	
"2013/09/08","176.16"	
"2013/09/09","177.53"	
"2013/09/10","178.54"	
"2013/09/11","178.83"	
"2013/09/12","178.96"	
"2013/09/13","178.87"	
"2013/09/14","178.87"	
"2013/09/15","178.87"	
"2013/09/16","180.25"	
"2013/09/17","180.05"	
"2013/09/18","180.69"	
"2013/09/19","182.5"	
"2013/09/20","182.5"	
"2013/09/21","182.5"	
"2013/09/22","182.5"	
"2013/09/23","181.96"	
"2013/09/24","181.83"	
"2013/09/25","181.78"	
"2013/09/26","181.96"	
"2013/09/27","182.01"	
"2013/09/28","182.01"	
"2013/09/29","182.01"	
"2013/09/30","181.0"	
"2013/10/01","181.0"	
"2013/10/02","181.49"	
"2013/10/03","181.91"	
"2013/10/04","181.96"	
"2013/10/05","181.96"	
"2013/10/06","181.96"	
"2013/10/07","181.12"	
"2013/10/08","181.2"	
"2013/10/09","181.13"	
"2013/10/10","181.69"	
"2013/10/11","182.75"	
"2013/10/12","182.75"	
"2013/10/13","182.75"	
"2013/10/14","182.75"	
"2013/10/15","183.07"	
"2013/10/16","183.19"	
"2013/10/17","184.26"	
"2013/10/18","185.46"	
"2013/10/19","185.46"	
"2013/10/20","185.46"	
"2013/10/21","185.71"	
"2013/10/22","186.03"	
"2013/10/23","185.57"	
"2013/10/24","185.71"	
"2013/10/25","185.07"	
"2013/10/26","185.07"	
"2013/10/27","185.07"	
"2013/10/28","185.53"	
"2013/10/29","185.51"	
"2013/10/30","186.1"	
"2013/10/31","185.42"	
"2013/11/01","184.81"	
"2013/11/02","184.81"	
"2013/11/03","184.81"	
"2013/11/04","184.7"	
"2013/11/05","184.29"	
"2013/11/06","184.6"	
"2013/11/07","183.85"	
"2013/11/08","183.33"	
"2013/11/09","183.33"	
"2013/11/10","183.33"	
"2013/11/11","183.68"	
"2013/11/12","183.69"	
"2013/11/13","183.22"	
"2013/11/14","184.42"	
"2013/11/15","185.39"	
"2013/11/16","185.39"	
"2013/11/17","185.39"	
"2013/11/18","186.76"	
"2013/11/19","186.5"	
"2013/11/20","186.19"	
"2013/11/21","185.83"	
"2013/11/22","186.24"	
"2013/11/23","186.24"	
"2013/11/24","186.24"	
"2013/11/25","186.45"	
"2013/11/26","186.53"	
"2013/11/27","186.65"	
"2013/11/28","187.0"	
"2013/11/29","187.07"	
"2013/11/30","187.07"	
"2013/12/01","187.07"	
"2013/12/02","186.79"	
"2013/12/03","186.25"	
"2013/12/04","185.41"	
"2013/12/05","185.14"	
"2013/12/06","185.67"	
"2013/12/07","185.67"	
"2013/12/08","185.67"	
"2013/12/09","186.19"	
"2013/12/10","186.12"	
"2013/12/11","185.42"	
"2013/12/12","184.56"	
"2013/12/13","184.28"	
"2013/12/14","184.28"	
"2013/12/15","184.28"	
"2013/12/16","184.35"	
"2013/12/17","184.32"	
"2013/12/18","185.28"	
"2013/12/19","184.95"	
"2013/12/20","184.78"	
"2013/12/21","184.78"	
"2013/12/22","184.78"	
"2013/12/23","185.44"	
"2013/12/24","185.7"	
"2013/12/25","185.7"	
"2013/12/26","185.7"	
"2013/12/27","186.8"	
"2013/12/28","186.8"	
"2013/12/29","186.8"	
"2013/12/30","187.12"	
"2013/12/31","187.54"	
