"基金名稱","均衡組合"	
"2020/04/19","200.32"	
"2020/04/20","199.87"	
"2020/04/21","197.38"	
"2020/04/22","198.16"	
"2020/04/23","199.01"	
"2020/04/24","198.9"	
"2020/04/25","198.9"	
"2020/04/26","198.9"	
"2020/04/27","200.74"	
"2020/04/28","201.71"	
"2020/04/29","202.72"	
"2020/04/30","202.72"	
"2020/05/01","202.72"	
"2020/05/02","202.72"	
"2020/05/03","202.72"	
"2020/05/04","199.85"	
"2020/05/05","200.69"	
"2020/05/06","200.64"	
"2020/05/07","200.94"	
"2020/05/08","202.64"	
"2020/05/09","202.64"	
"2020/05/10","202.64"	
"2020/05/11","202.62"	
"2020/05/12","202.15"	
"2020/05/13","201.5"	
"2020/05/14","200.47"	
"2020/05/15","200.67"	
"2020/05/16","200.67"	
"2020/05/17","200.67"	
"2020/05/18","202.31"	
"2020/05/19","203.54"	
"2020/05/20","204.7"	
"2020/05/21","204.14"	
"2020/05/22","201.91"	
"2020/05/23","201.91"	
"2020/05/24","201.91"	
"2020/05/25","202.73"	
"2020/05/26","204.78"	
"2020/05/27","204.92"	
"2020/05/28","205.71"	
"2020/05/29","205.95"	
"2020/05/30","205.95"	
"2020/05/31","205.95"	
"2020/06/01","207.84"	
"2020/06/02","209.1"	
"2020/06/03","211.0"	
"2020/06/04","211.53"	
"2020/06/05","213.06"	
"2020/06/06","213.06"	
"2020/06/07","213.06"	
"2020/06/08","213.78"	
"2020/06/09","214.1"	
"2020/06/10","214.33"	
"2020/06/11","210.58"	
"2020/06/12","210.36"	
"2020/06/13","210.36"	
"2020/06/14","210.36"	
"2020/06/15","209.19"	
"2020/06/16","211.99"	
"2020/06/17","212.36"	
"2020/06/18","212.43"	
"2020/06/19","212.65"	
"2020/06/20","212.65"	
"2020/06/21","212.65"	
"2020/06/22","212.84"	
"2020/06/23","214.46"	
"2020/06/24","212.93"	
"2020/06/25","212.93"	
"2020/06/26","212.08"	
"2020/06/27","212.08"	
"2020/06/28","212.08"	
"2020/06/29","211.87"	
"2020/06/30","212.57"	
"2020/07/01","212.57"	
"2020/07/02","214.72"	
"2020/07/03","215.51"	
"2020/07/04","215.51"	
"2020/07/05","215.51"	
"2020/07/06","218.05"	
"2020/07/07","217.22"	
"2020/07/08","218.04"	
"2020/07/09","218.47"	
"2020/07/10","218.16"	
"2020/07/11","218.16"	
"2020/07/12","218.16"	
"2020/07/13","218.68"	
"2020/07/14","218.11"	
"2020/07/15","219.48"	
"2020/07/16","217.9"	
"2020/07/17","218.5"	
"2020/07/18","218.5"	
"2020/07/19","218.5"	
"2020/07/20","219.25"	
"2020/07/21","221.33"	
"2020/07/22","220.72"	
"2020/07/23","220.95"	
"2020/07/24","219.3"	
"2020/07/25","219.3"	
"2020/07/26","219.3"	
"2020/07/27","220.43"	
"2020/07/28","220.86"	
"2020/07/29","221.27"	
"2020/07/30","220.81"	
"2020/07/31","220.31"	
"2020/08/01","220.31"	
"2020/08/02","220.31"	
"2020/08/03","220.77"	
"2020/08/04","222.48"	
"2020/08/05","223.69"	
"2020/08/06","223.82"	
"2020/08/07","222.77"	
"2020/08/08","222.77"	
"2020/08/09","222.77"	
"2020/08/10","222.61"	
"2020/08/11","223.16"	
"2020/08/12","223.83"	
"2020/08/13","223.97"	
"2020/08/14","223.78"	
"2020/08/15","223.78"	
"2020/08/16","223.78"	
"2020/08/17","224.53"	
"2020/08/18","225.27"	
"2020/08/19","225.01"	
"2020/08/20","223.69"	
"2020/08/21","224.13"	
"2020/08/22","224.13"	
"2020/08/23","224.13"	
"2020/08/24","226.01"	
"2020/08/25","225.74"	
"2020/08/26","226.45"	
"2020/08/27","226.03"	
"2020/08/28","226.87"	
"2020/08/29","226.87"	
"2020/08/30","226.87"	
"2020/08/31","226.31"	
"2020/09/01","227.04"	
"2020/09/02","227.96"	
"2020/09/03","226.45"	
"2020/09/04","224.46"	
"2020/09/05","224.46"	
"2020/09/06","224.46"	
"2020/09/07","224.28"	
"2020/09/08","223.46"	
"2020/09/09","223.58"	
"2020/09/10","223.31"	
"2020/09/11","223.97"	
"2020/09/12","223.97"	
"2020/09/13","223.97"	
"2020/09/14","225.33"	
"2020/09/15","225.93"	
"2020/09/16","226.34"	
"2020/09/17","225.13"	
"2020/09/18","225.35"	
"2020/09/19","225.35"	
"2020/09/20","225.35"	
"2020/09/21","222.88"	
"2020/09/22","222.49"	
"2020/09/23","221.98"	
"2020/09/24","220.26"	
"2020/09/25","220.26"	
"2020/09/26","220.26"	
"2020/09/27","220.26"	
"2020/09/28","222.01"	
"2020/09/29","222.22"	
"2020/09/30","222.43"	
"2020/10/01","222.43"	
"2020/10/02","222.43"	
"2020/10/03","222.43"	
"2020/10/04","222.43"	
"2020/10/05","224.07"	
"2020/10/06","224.63"	
"2020/10/07","225.32"	
"2020/10/08","226.12"	
"2020/10/09","226.84"	
"2020/10/10","226.84"	
"2020/10/11","226.84"	
"2020/10/12","228.52"	
"2020/10/13","228.52"	
"2020/10/14","228.16"	
"2020/10/15","226.12"	
"2020/10/16","226.63"	
"2020/10/17","226.63"	
"2020/10/18","226.63"	
"2020/10/19","226.57"	
"2020/10/20","226.81"	
"2020/10/21","227.33"	
"2020/10/22","226.77"	
