"基金名稱","均衡組合"	
"2017/04/20","193.57"	
"2017/04/21","193.68"	
"2017/04/22","193.68"	
"2017/04/23","193.68"	
"2017/04/24","194.58"	
"2017/04/25","195.41"	
"2017/04/26","195.57"	
"2017/04/27","195.81"	
"2017/04/28","195.66"	
"2017/04/29","195.66"	
"2017/04/30","195.66"	
"2017/05/01","195.66"	
"2017/05/02","196.09"	
"2017/05/03","196.09"	
"2017/05/04","195.79"	
"2017/05/05","195.7"	
"2017/05/06","195.7"	
"2017/05/07","195.7"	
"2017/05/08","196.2"	
"2017/05/09","196.22"	
"2017/05/10","196.51"	
"2017/05/11","196.54"	
"2017/05/12","196.7"	
"2017/05/13","196.7"	
"2017/05/14","196.7"	
"2017/05/15","197.13"	
"2017/05/16","197.48"	
"2017/05/17","196.86"	
"2017/05/18","196.55"	
"2017/05/19","197.07"	
"2017/05/20","197.07"	
"2017/05/21","197.07"	
"2017/05/22","197.96"	
"2017/05/23","197.95"	
"2017/05/24","197.98"	
"2017/05/25","198.81"	
"2017/05/26","198.81"	
"2017/05/27","198.81"	
"2017/05/28","198.81"	
"2017/05/29","198.9"	
"2017/05/30","198.9"	
"2017/05/31","198.95"	
"2017/06/01","199.45"	
"2017/06/02","200.34"	
"2017/06/03","200.34"	
"2017/06/04","200.34"	
"2017/06/05","200.37"	
"2017/06/06","200.44"	
"2017/06/07","200.6"	
"2017/06/08","200.51"	
"2017/06/09","200.33"	
"2017/06/10","200.33"	
"2017/06/11","200.33"	
"2017/06/12","199.78"	
"2017/06/13","200.14"	
"2017/06/14","200.51"	
"2017/06/15","199.62"	
"2017/06/16","199.7"	
"2017/06/17","199.7"	
"2017/06/18","199.7"	
"2017/06/19","200.64"	
"2017/06/20","200.43"	
"2017/06/21","200.08"	
"2017/06/22","200.21"	
"2017/06/23","200.41"	
"2017/06/24","200.41"	
"2017/06/25","200.41"	
"2017/06/26","200.89"	
"2017/06/27","200.54"	
"2017/06/28","200.5"	
"2017/06/29","200.5"	
"2017/06/30","199.99"	
"2017/07/01","199.99"	
"2017/07/02","199.99"	
"2017/07/03","199.99"	
"2017/07/04","199.12"	
"2017/07/05","199.52"	
"2017/07/06","199.22"	
"2017/07/07","198.91"	
"2017/07/08","198.91"	
"2017/07/09","198.91"	
"2017/07/10","199.37"	
"2017/07/11","200.03"	
"2017/07/12","200.87"	
"2017/07/13","201.59"	
"2017/07/14","202.13"	
"2017/07/15","202.13"	
"2017/07/16","202.13"	
"2017/07/17","202.28"	
"2017/07/18","202.66"	
"2017/07/19","203.47"	
"2017/07/20","203.83"	
"2017/07/21","203.82"	
"2017/07/22","203.82"	
"2017/07/23","203.82"	
"2017/07/24","203.95"	
"2017/07/25","203.87"	
"2017/07/26","203.83"	
"2017/07/27","204.5"	
"2017/07/28","204.0"	
"2017/07/29","204.0"	
"2017/07/30","204.0"	
"2017/07/31","204.52"	
"2017/08/01","205.23"	
"2017/08/02","205.55"	
"2017/08/03","205.34"	
"2017/08/04","205.31"	
"2017/08/05","205.31"	
"2017/08/06","205.31"	
"2017/08/07","205.77"	
"2017/08/08","205.81"	
"2017/08/09","205.34"	
"2017/08/10","204.34"	
"2017/08/11","203.46"	
"2017/08/12","203.46"	
"2017/08/13","203.46"	
"2017/08/14","204.21"	
"2017/08/15","204.07"	
"2017/08/16","204.48"	
"2017/08/17","204.4"	
"2017/08/18","204.0"	
"2017/08/19","204.0"	
"2017/08/20","204.0"	
"2017/08/21","204.22"	
"2017/08/22","204.83"	
"2017/08/23","204.83"	
"2017/08/24","204.92"	
"2017/08/25","205.44"	
"2017/08/26","205.44"	
"2017/08/27","205.44"	
"2017/08/28","205.65"	
"2017/08/29","205.69"	
"2017/08/30","205.96"	
"2017/08/31","206.33"	
"2017/09/01","206.59"	
"2017/09/02","206.59"	
"2017/09/03","206.59"	
"2017/09/04","206.21"	
"2017/09/05","206.03"	
"2017/09/06","206.02"	
"2017/09/07","206.22"	
"2017/09/08","206.45"	
"2017/09/09","206.45"	
"2017/09/10","206.45"	
"2017/09/11","207.13"	
"2017/09/12","207.22"	
"2017/09/13","207.17"	
"2017/09/14","206.86"	
"2017/09/15","207.11"	
"2017/09/16","207.11"	
"2017/09/17","207.11"	
"2017/09/18","207.74"	
"2017/09/19","207.69"	
"2017/09/20","207.87"	
"2017/09/21","207.45"	
"2017/09/22","207.31"	
"2017/09/23","207.31"	
"2017/09/24","207.31"	
"2017/09/25","206.61"	
"2017/09/26","206.16"	
"2017/09/27","206.14"	
"2017/09/28","206.17"	
"2017/09/29","206.79"	
"2017/09/30","206.79"	
"2017/10/01","206.79"	
"2017/10/02","206.79"	
"2017/10/03","207.82"	
"2017/10/04","208.07"	
"2017/10/05","208.07"	
"2017/10/06","208.12"	
"2017/10/07","208.12"	
"2017/10/08","208.12"	
"2017/10/09","207.89"	
"2017/10/10","208.74"	
"2017/10/11","208.84"	
"2017/10/12","209.28"	
"2017/10/13","209.78"	
"2017/10/14","209.78"	
"2017/10/15","209.78"	
"2017/10/16","210.29"	
"2017/10/17","210.12"	
"2017/10/18","210.02"	
"2017/10/19","209.42"	
"2017/10/20","209.68"	
"2017/10/21","209.68"	
"2017/10/22","209.68"	
"2017/10/23","209.57"	
"2017/10/24","209.4"	
"2017/10/25","209.44"	
"2017/10/26","209.28"	
"2017/10/27","209.66"	
"2017/10/28","209.66"	
"2017/10/29","209.66"	
"2017/10/30","209.91"	
"2017/10/31","210.18"	
"2017/11/01","210.97"	
"2017/11/02","211.09"	
"2017/11/03","211.13"	
"2017/11/04","211.13"	
"2017/11/05","211.13"	
"2017/11/06","211.25"	
"2017/11/07","211.96"	
"2017/11/08","211.92"	
"2017/11/09","211.77"	
"2017/11/10","211.48"	
"2017/11/11","211.48"	
"2017/11/12","211.48"	
"2017/11/13","211.02"	
"2017/11/14","211.0"	
"2017/11/15","210.19"	
"2017/11/16","211.13"	
"2017/11/17","211.68"	
"2017/11/18","211.68"	
"2017/11/19","211.68"	
"2017/11/20","211.79"	
"2017/11/21","212.99"	
"2017/11/22","213.58"	
"2017/11/23","213.21"	
"2017/11/24","213.68"	
"2017/11/25","213.68"	
"2017/11/26","213.68"	
"2017/11/27","213.01"	
"2017/11/28","213.16"	
"2017/11/29","213.25"	
"2017/11/30","212.56"	
"2017/12/01","212.3"	
"2017/12/02","212.3"	
"2017/12/03","212.3"	
"2017/12/04","212.47"	
"2017/12/05","211.88"	
"2017/12/06","210.55"	
"2017/12/07","210.85"	
"2017/12/08","211.76"	
"2017/12/09","211.76"	
"2017/12/10","211.76"	
"2017/12/11","212.74"	
"2017/12/12","212.32"	
"2017/12/13","212.84"	
"2017/12/14","212.82"	
"2017/12/15","212.56"	
"2017/12/16","212.56"	
"2017/12/17","212.56"	
"2017/12/18","213.6"	
"2017/12/19","213.63"	
"2017/12/20","213.63"	
"2017/12/21","213.83"	
"2017/12/22","214.08"	
"2017/12/23","214.08"	
"2017/12/24","214.08"	
"2017/12/25","214.08"	
"2017/12/26","214.08"	
"2017/12/27","214.4"	
"2017/12/28","215.05"	
"2017/12/29","215.26"	
"2017/12/30","215.26"	
"2017/12/31","215.26"	
