"基金名稱","均衡組合"	
"2002/04/20","98.36"	
"2002/04/21","98.36"	
"2002/04/22","98.36"	
"2002/04/23","98.48"	
"2002/04/24","98.37"	
"2002/04/25","98.29"	
"2002/04/26","98.21"	
"2002/04/27","97.91"	
"2002/04/28","97.91"	
"2002/04/29","97.91"	
"2002/04/30","98.16"	
"2002/05/01","98.83"	
"2002/05/02","98.83"	
"2002/05/03","98.83"	
"2002/05/04","98.6"	
"2002/05/05","98.6"	
"2002/05/06","98.6"	
"2002/05/07","98.47"	
"2002/05/08","98.82"	
"2002/05/09","98.45"	
"2002/05/10","98.24"	
"2002/05/11","98.56"	
"2002/05/12","98.56"	
"2002/05/13","98.56"	
"2002/05/14","98.58"	
"2002/05/15","99.07"	
"2002/05/16","99.25"	
"2002/05/17","99.76"	
"2002/05/18","99.33"	
"2002/05/19","99.33"	
"2002/05/20","99.33"	
"2002/05/21","99.33"	
"2002/05/22","99.77"	
"2002/05/23","99.52"	
"2002/05/24","99.43"	
"2002/05/25","99.28"	
"2002/05/26","99.28"	
"2002/05/27","99.28"	
"2002/05/28","99.32"	
"2002/05/29","99.18"	
"2002/05/30","99.14"	
"2002/05/31","99.01"	
"2002/06/01","98.73"	
"2002/06/02","98.73"	
"2002/06/03","98.73"	
"2002/06/04","98.63"	
"2002/06/05","98.67"	
"2002/06/06","98.5"	
"2002/06/07","98.2"	
"2002/06/08","98.28"	
"2002/06/09","98.28"	
"2002/06/10","98.28"	
"2002/06/11","98.07"	
"2002/06/12","97.94"	
"2002/06/13","97.81"	
"2002/06/14","97.37"	
"2002/06/15","97.47"	
"2002/06/16","97.47"	
"2002/06/17","97.47"	
"2002/06/18","97.54"	
"2002/06/19","96.95"	
"2002/06/20","97.02"	
"2002/06/21","96.78"	
"2002/06/22","96.97"	
"2002/06/23","96.97"	
"2002/06/24","96.97"	
"2002/06/25","96.8"	
"2002/06/26","96.38"	
"2002/06/27","96.81"	
"2002/06/28","97.67"	
"2002/06/29","97.04"	
"2002/06/30","97.04"	
"2002/07/01","97.04"	
"2002/07/02","97.04"	
"2002/07/03","97.0"	
"2002/07/04","97.35"	
"2002/07/05","97.92"	
"2002/07/06","98.09"	
"2002/07/07","98.09"	
"2002/07/08","98.09"	
"2002/07/09","98.34"	
"2002/07/10","97.83"	
"2002/07/11","97.04"	
"2002/07/12","97.33"	
"2002/07/13","96.99"	
"2002/07/14","96.99"	
"2002/07/15","96.99"	
"2002/07/16","96.53"	
"2002/07/17","96.57"	
"2002/07/18","96.71"	
"2002/07/19","95.94"	
"2002/07/20","94.64"	
"2002/07/21","94.64"	
"2002/07/22","94.64"	
"2002/07/23","94.28"	
"2002/07/24","93.82"	
"2002/07/25","94.1"	
"2002/07/26","93.54"	
"2002/07/27","94.2"	
"2002/07/28","94.2"	
"2002/07/29","94.2"	
"2002/07/30","94.85"	
"2002/07/31","95.07"	
"2002/08/01","94.28"	
"2002/08/02","94.01"	
"2002/08/03","93.04"	
"2002/08/04","93.04"	
"2002/08/05","93.04"	
"2002/08/06","92.7"	
"2002/08/07","93.41"	
"2002/08/08","94.08"	
"2002/08/09","94.43"	
"2002/08/10","94.29"	
"2002/08/11","94.29"	
"2002/08/12","94.29"	
"2002/08/13","94.64"	
"2002/08/14","95.1"	
"2002/08/15","95.57"	
"2002/08/16","95.65"	
"2002/08/17","95.91"	
"2002/08/18","95.91"	
"2002/08/19","95.91"	
"2002/08/20","95.89"	
"2002/08/21","96.29"	
"2002/08/22","96.4"	
"2002/08/23","95.84"	
"2002/08/24","95.94"	
"2002/08/25","95.94"	
"2002/08/26","95.94"	
"2002/08/27","95.83"	
"2002/08/28","95.38"	
"2002/08/29","95.07"	
"2002/08/30","95.27"	
"2002/08/31","94.99"	
"2002/09/01","94.99"	
"2002/09/02","94.99"	
"2002/09/03","94.26"	
"2002/09/04","94.41"	
"2002/09/05","94.13"	
"2002/09/06","94.27"	
"2002/09/07","94.1"	
"2002/09/08","94.1"	
"2002/09/09","94.1"	
"2002/09/10","94.55"	
"2002/09/11","94.64"	
"2002/09/12","94.4"	
"2002/09/13","93.94"	
"2002/09/14","93.35"	
"2002/09/15","93.35"	
"2002/09/16","93.35"	
"2002/09/17","93.49"	
"2002/09/18","92.96"	
"2002/09/19","92.81"	
"2002/09/20","92.43"	
"2002/09/21","91.79"	
"2002/09/22","91.79"	
"2002/09/23","91.79"	
"2002/09/24","91.13"	
"2002/09/25","91.15"	
"2002/09/26","91.79"	
"2002/09/27","91.77"	
"2002/09/28","91.16"	
"2002/09/29","91.16"	
"2002/09/30","91.16"	
"2002/10/01","91.24"	
"2002/10/02","91.24"	
"2002/10/03","90.87"	
"2002/10/04","90.62"	
"2002/10/05","89.71"	
"2002/10/06","89.71"	
"2002/10/07","89.71"	
"2002/10/08","89.75"	
"2002/10/09","89.37"	
"2002/10/10","89.31"	
"2002/10/11","90.04"	
"2002/10/12","91.5"	
"2002/10/13","91.5"	
"2002/10/14","91.5"	
"2002/10/15","91.5"	
"2002/10/16","91.35"	
"2002/10/17","91.91"	
"2002/10/18","92.29"	
"2002/10/19","92.23"	
"2002/10/20","92.23"	
"2002/10/21","92.23"	
"2002/10/22","91.76"	
"2002/10/23","92.28"	
"2002/10/24","92.33"	
"2002/10/25","92.65"	
"2002/10/26","93.15"	
"2002/10/27","93.15"	
"2002/10/28","93.15"	
"2002/10/29","92.54"	
"2002/10/30","92.58"	
"2002/10/31","92.68"	
"2002/11/01","92.71"	
"2002/11/02","93.74"	
"2002/11/03","93.74"	
"2002/11/04","93.74"	
"2002/11/05","93.82"	
"2002/11/06","94.08"	
"2002/11/07","94.17"	
"2002/11/08","93.96"	
"2002/11/09","93.27"	
"2002/11/10","93.27"	
"2002/11/11","93.27"	
"2002/11/12","93.44"	
"2002/11/13","93.3"	
"2002/11/14","93.65"	
"2002/11/15","94.2"	
"2002/11/16","94.06"	
"2002/11/17","94.06"	
"2002/11/18","94.06"	
"2002/11/19","94.02"	
"2002/11/20","94.03"	
"2002/11/21","94.59"	
"2002/11/22","94.79"	
"2002/11/23","94.81"	
"2002/11/24","94.81"	
"2002/11/25","94.81"	
"2002/11/26","94.4"	
"2002/11/27","94.67"	
"2002/11/28","95.17"	
"2002/11/29","95.2"	
"2002/11/30","95.32"	
"2002/12/01","95.32"	
"2002/12/02","95.32"	
"2002/12/03","95.06"	
"2002/12/04","94.47"	
"2002/12/05","94.26"	
"2002/12/06","94.45"	
"2002/12/07","94.13"	
"2002/12/08","94.13"	
"2002/12/09","94.13"	
"2002/12/10","94.2"	
"2002/12/11","94.04"	
"2002/12/12","94.17"	
"2002/12/13","93.89"	
"2002/12/14","94.26"	
"2002/12/15","94.26"	
"2002/12/16","94.26"	
"2002/12/17","94.31"	
"2002/12/18","93.81"	
"2002/12/19","93.83"	
"2002/12/20","94.16"	
"2002/12/21","94.13"	
"2002/12/22","94.13"	
"2002/12/23","94.13"	
"2002/12/24","94.04"	
"2002/12/25","93.76"	
"2002/12/26","93.76"	
"2002/12/27","93.76"	
"2002/12/28","93.53"	
"2002/12/29","93.53"	
"2002/12/30","93.53"	
"2002/12/31","93.81"	
