"基金名稱","富達穩定資本基金"	
"2011/05/28","102.63"	
"2011/05/29","102.63"	
"2011/05/30","102.71"	
"2011/05/31","103.15"	
"2011/06/01","103.15"	
"2011/06/02","102.73"	
"2011/06/03","102.82"	
"2011/06/04","102.82"	
"2011/06/05","102.82"	
"2011/06/06","102.82"	
"2011/06/07","102.8"	
"2011/06/08","102.47"	
"2011/06/09","102.36"	
"2011/06/10","101.7"	
"2011/06/11","101.7"	
"2011/06/12","101.7"	
"2011/06/13","101.68"	
"2011/06/14","101.96"	
"2011/06/15","101.46"	
"2011/06/16","100.95"	
"2011/06/17","101.05"	
"2011/06/18","101.05"	
"2011/06/19","101.05"	
"2011/06/20","100.93"	
"2011/06/21","101.53"	
"2011/06/22","101.72"	
"2011/06/23","101.04"	
"2011/06/24","101.14"	
"2011/06/25","101.14"	
"2011/06/26","101.14"	
"2011/06/27","101.02"	
"2011/06/28","101.32"	
"2011/06/29","101.63"	
"2011/06/30","102.24"	
"2011/07/01","102.24"	
"2011/07/02","102.24"	
"2011/07/03","102.24"	
"2011/07/04","102.72"	
"2011/07/05","102.71"	
"2011/07/06","102.43"	
"2011/07/07","102.53"	
"2011/07/08","102.72"	
"2011/07/09","102.72"	
"2011/07/10","102.72"	
"2011/07/11","101.92"	
"2011/07/12","101.63"	
"2011/07/13","102.38"	
"2011/07/14","102.17"	
"2011/07/15","102.17"	
"2011/07/16","102.17"	
"2011/07/17","102.17"	
"2011/07/18","101.74"	
"2011/07/19","102.3"	
"2011/07/20","102.49"	
"2011/07/21","103.01"	
"2011/07/22","103.41"	
"2011/07/23","103.41"	
"2011/07/24","103.41"	
"2011/07/25","103.12"	
"2011/07/26","103.59"	
"2011/07/27","103.28"	
"2011/07/28","103.19"	
"2011/07/29","103.37"	
"2011/07/30","103.37"	
"2011/07/31","103.37"	
"2011/08/01","103.46"	
"2011/08/02","102.92"	
"2011/08/03","102.81"	
"2011/08/04","101.34"	
"2011/08/05","100.64"	
"2011/08/06","100.64"	
"2011/08/07","100.64"	
"2011/08/08","99.81"	
"2011/08/09","99.7"	
"2011/08/10","99.89"	
"2011/08/11","99.89"	
"2011/08/12","100.08"	
"2011/08/13","100.08"	
"2011/08/14","100.08"	
"2011/08/15","101.03"	
"2011/08/16","101.02"	
"2011/08/17","101.41"	
"2011/08/18","100.49"	
"2011/08/19","99.87"	
"2011/08/20","99.87"	
"2011/08/21","99.87"	
"2011/08/22","99.47"	
"2011/08/23","99.98"	
"2011/08/24","99.65"	
"2011/08/25","99.45"	
"2011/08/26","99.63"	
"2011/08/27","99.63"	
"2011/08/28","99.63"	
"2011/08/29","100.37"	
"2011/08/30","100.66"	
"2011/08/31","101.05"	
"2011/09/01","100.86"	
"2011/09/02","100.45"	
"2011/09/03","100.45"	
"2011/09/04","100.45"	
"2011/09/05","99.61"	
"2011/09/06","99.21"	
"2011/09/07","99.92"	
"2011/09/08","99.91"	
"2011/09/09","99.01"	
"2011/09/10","99.01"	
"2011/09/11","99.01"	
"2011/09/12","98.2"	
"2011/09/13","98.2"	
"2011/09/14","98.29"	
"2011/09/15","98.79"	
"2011/09/16","99.28"	
"2011/09/17","99.28"	
"2011/09/18","99.28"	
"2011/09/19","98.68"	
"2011/09/20","98.77"	
"2011/09/21","98.36"	
"2011/09/22","96.93"	
"2011/09/23","96.72"	
"2011/09/24","96.72"	
"2011/09/25","96.72"	
"2011/09/26","96.32"	
"2011/09/27","97.5"	
"2011/09/28","97.16"	
"2011/09/29","97.16"	
"2011/09/30","96.35"	
"2011/10/01","96.35"	
"2011/10/02","96.35"	
"2011/10/03","95.54"	
"2011/10/04","95.07"	
"2011/10/05","95.07"	
"2011/10/06","96.17"	
"2011/10/07","96.56"	
"2011/10/08","96.56"	
"2011/10/09","96.56"	
"2011/10/10","97.13"	
"2011/10/11","97.32"	
"2011/10/12","97.61"	
"2011/10/13","97.89"	
"2011/10/14","97.79"	
"2011/10/15","97.79"	
"2011/10/16","97.79"	
"2011/10/17","98.26"	
"2011/10/18","97.58"	
"2011/10/19","97.77"	
"2011/10/20","97.27"	
"2011/10/21","97.97"	
"2011/10/22","97.97"	
"2011/10/23","97.97"	
"2011/10/24","98.75"	
"2011/10/25","99.03"	
"2011/10/26","99.03"	
"2011/10/27","100.4"	
"2011/10/28","100.68"	
"2011/10/29","100.68"	
"2011/10/30","100.68"	
"2011/10/31","99.47"	
"2011/11/01","98.36"	
"2011/11/02","98.94"	
"2011/11/03","98.74"	
"2011/11/04","99.22"	
"2011/11/05","99.22"	
"2011/11/06","99.22"	
"2011/11/07","99.11"	
"2011/11/08","99.2"	
"2011/11/09","98.7"	
"2011/11/10","98.0"	
"2011/11/11","98.8"	
"2011/11/12","98.8"	
"2011/11/13","98.8"	
"2011/11/14","98.79"	
"2011/11/15","98.3"	
"2011/11/16","97.9"	
"2011/11/17","97.71"	
"2011/11/18","97.31"	
"2011/11/19","97.31"	
"2011/11/20","97.31"	
"2011/11/21","96.62"	
"2011/11/22","96.61"	
"2011/11/23","95.71"	
"2011/11/24","95.71"	
"2011/11/25","95.02"	
"2011/11/26","95.02"	
"2011/11/27","95.02"	
"2011/11/28","95.78"	
"2011/11/29","96.18"	
"2011/11/30","96.67"	
"2011/12/01","97.56"	
"2011/12/02","97.56"	
"2011/12/03","97.56"	
"2011/12/04","97.56"	
"2011/12/05","98.04"	
"2011/12/06","97.74"	
"2011/12/07","98.03"	
"2011/12/08","97.63"	
"2011/12/09","97.43"	
"2011/12/10","97.43"	
"2011/12/11","97.43"	
"2011/12/12","97.12"	
"2011/12/13","96.73"	
"2011/12/14","96.24"	
"2011/12/15","96.13"	
"2011/12/16","96.73"	
"2011/12/17","96.73"	
"2011/12/18","96.73"	
"2011/12/19","96.21"	
"2011/12/20","96.71"	
"2011/12/21","96.8"	
"2011/12/22","96.99"	
"2011/12/23","97.09"	
"2011/12/24","97.09"	
"2011/12/25","97.09"	
"2011/12/26","97.09"	
"2011/12/27","97.09"	
"2011/12/28","96.87"	
"2011/12/29","96.86"	
"2011/12/30","97.25"	
"2011/12/31","97.25"	
