"基金名稱","大中華股票基金"	
"2014/06/27","198.53"	
"2014/06/28","198.53"	
"2014/06/29","198.53"	
"2014/06/30","199.19"	
"2014/07/01","199.19"	
"2014/07/02","202.35"	
"2014/07/03","203.29"	
"2014/07/04","203.37"	
"2014/07/05","203.37"	
"2014/07/06","203.37"	
"2014/07/07","204.11"	
"2014/07/08","204.19"	
"2014/07/09","201.6"	
"2014/07/10","202.71"	
"2014/07/11","203.13"	
"2014/07/12","203.13"	
"2014/07/13","203.13"	
"2014/07/14","203.53"	
"2014/07/15","204.46"	
"2014/07/16","204.28"	
"2014/07/17","202.98"	
"2014/07/18","202.11"	
"2014/07/19","202.11"	
"2014/07/20","202.11"	
"2014/07/21","202.17"	
"2014/07/22","205.08"	
"2014/07/23","206.18"	
"2014/07/24","207.18"	
"2014/07/25","206.31"	
"2014/07/26","206.31"	
"2014/07/27","206.31"	
"2014/07/28","206.71"	
"2014/07/29","206.96"	
"2014/07/30","206.86"	
"2014/07/31","206.25"	
"2014/08/01","204.27"	
"2014/08/02","204.27"	
"2014/08/03","204.27"	
"2014/08/04","206.12"	
"2014/08/05","205.0"	
"2014/08/06","205.42"	
"2014/08/07","203.95"	
"2014/08/08","203.51"	
"2014/08/09","203.51"	
"2014/08/10","203.51"	
"2014/08/11","207.08"	
"2014/08/12","207.59"	
"2014/08/13","208.69"	
"2014/08/14","207.74"	
"2014/08/15","207.9"	
"2014/08/16","207.9"	
"2014/08/17","207.9"	
"2014/08/18","207.53"	
"2014/08/19","208.89"	
"2014/08/20","209.65"	
"2014/08/21","208.44"	
"2014/08/22","209.71"	
"2014/08/23","209.71"	
"2014/08/24","209.71"	
"2014/08/25","209.6"	
"2014/08/26","208.47"	
"2014/08/27","208.64"	
"2014/08/28","206.57"	
"2014/08/29","207.41"	
"2014/08/30","207.41"	
"2014/08/31","207.41"	
"2014/09/01","207.89"	
"2014/09/02","207.54"	
"2014/09/03","212.16"	
"2014/09/04","212.32"	
"2014/09/05","211.62"	
"2014/09/06","211.62"	
"2014/09/07","211.62"	
"2014/09/08","211.68"	
"2014/09/09","211.68"	
"2014/09/10","208.32"	
"2014/09/11","208.14"	
"2014/09/12","206.93"	
"2014/09/13","206.93"	
"2014/09/14","206.93"	
"2014/09/15","205.02"	
"2014/09/16","202.28"	
"2014/09/17","204.15"	
"2014/09/18","203.28"	
"2014/09/19","203.96"	
"2014/09/20","203.96"	
"2014/09/21","203.96"	
"2014/09/22","200.59"	
"2014/09/23","199.28"	
"2014/09/24","200.3"	
"2014/09/25","199.01"	
"2014/09/26","197.63"	
"2014/09/27","197.63"	
"2014/09/28","197.63"	
"2014/09/29","194.69"	
"2014/09/30","192.88"	
"2014/10/01","192.88"	
"2014/10/02","192.88"	
"2014/10/03","195.77"	
"2014/10/04","195.77"	
"2014/10/05","195.77"	
"2014/10/06","197.62"	
"2014/10/07","198.47"	
"2014/10/08","196.66"	
"2014/10/09","198.28"	
"2014/10/10","195.29"	
"2014/10/11","195.29"	
"2014/10/12","195.29"	
"2014/10/13","193.47"	
"2014/10/14","193.29"	
"2014/10/15","193.53"	
"2014/10/16","191.56"	
"2014/10/17","191.47"	
"2014/10/18","191.47"	
"2014/10/19","191.47"	
"2014/10/20","193.06"	
"2014/10/21","192.97"	
"2014/10/22","195.61"	
"2014/10/23","194.83"	
"2014/10/24","194.37"	
"2014/10/25","194.37"	
"2014/10/26","194.37"	
"2014/10/27","192.81"	
"2014/10/28","195.87"	
"2014/10/29","197.57"	
"2014/10/30","196.28"	
"2014/10/31","199.0"	
"2014/11/01","199.0"	
"2014/11/02","199.0"	
"2014/11/03","198.8"	
"2014/11/04","198.8"	
"2014/11/05","197.33"	
"2014/11/06","196.38"	
"2014/11/07","196.03"	
"2014/11/08","196.03"	
"2014/11/09","196.03"	
"2014/11/10","198.57"	
"2014/11/11","198.64"	
"2014/11/12","198.97"	
"2014/11/13","200.41"	
"2014/11/14","201.08"	
"2014/11/15","201.08"	
"2014/11/16","201.08"	
"2014/11/17","197.9"	
"2014/11/18","195.68"	
"2014/11/19","195.16"	
"2014/11/20","195.4"	
"2014/11/21","195.82"	
"2014/11/22","195.82"	
"2014/11/23","195.82"	
"2014/11/24","199.63"	
"2014/11/25","198.85"	
"2014/11/26","201.23"	
"2014/11/27","200.8"	
"2014/11/28","201.2"	
"2014/11/29","201.2"	
"2014/11/30","201.2"	
"2014/12/01","196.31"	
"2014/12/02","197.24"	
"2014/12/03","196.03"	
"2014/12/04","197.56"	
"2014/12/05","197.89"	
"2014/12/06","197.89"	
"2014/12/07","197.89"	
"2014/12/08","197.69"	
"2014/12/09","192.83"	
"2014/12/10","193.51"	
"2014/12/11","192.9"	
"2014/12/12","192.98"	
"2014/12/13","192.98"	
"2014/12/14","192.98"	
"2014/12/15","191.42"	
"2014/12/16","188.94"	
"2014/12/17","187.49"	
"2014/12/18","189.26"	
"2014/12/19","191.13"	
"2014/12/20","191.13"	
"2014/12/21","191.13"	
"2014/12/22","192.21"	
"2014/12/23","190.99"	
"2014/12/24","190.72"	
"2014/12/25","190.72"	
"2014/12/26","190.72"	
"2014/12/27","190.72"	
"2014/12/28","190.72"	
"2014/12/29","195.53"	
"2014/12/30","194.33"	
"2014/12/31","196.62"	
