"基金名稱","大中華股票基金"	
"2017/06/27","203.17"	
"2017/06/28","201.37"	
"2017/06/29","203.64"	
"2017/06/30","202.24"	
"2017/07/01","202.24"	
"2017/07/02","202.24"	
"2017/07/03","202.78"	
"2017/07/04","199.6"	
"2017/07/05","200.81"	
"2017/07/06","201.05"	
"2017/07/07","199.82"	
"2017/07/08","199.82"	
"2017/07/09","199.82"	
"2017/07/10","200.84"	
"2017/07/11","203.76"	
"2017/07/12","204.57"	
"2017/07/13","207.16"	
"2017/07/14","207.39"	
"2017/07/15","207.39"	
"2017/07/16","207.39"	
"2017/07/17","207.52"	
"2017/07/18","208.49"	
"2017/07/19","210.59"	
"2017/07/20","210.66"	
"2017/07/21","210.08"	
"2017/07/22","210.08"	
"2017/07/23","210.08"	
"2017/07/24","210.87"	
"2017/07/25","211.02"	
"2017/07/26","210.26"	
"2017/07/27","212.12"	
"2017/07/28","210.48"	
"2017/07/29","210.48"	
"2017/07/30","210.48"	
"2017/07/31","212.65"	
"2017/08/01","213.21"	
"2017/08/02","214.42"	
"2017/08/03","213.76"	
"2017/08/04","214.4"	
"2017/08/05","214.4"	
"2017/08/06","214.4"	
"2017/08/07","215.83"	
"2017/08/08","216.71"	
"2017/08/09","215.73"	
"2017/08/10","213.04"	
"2017/08/11","208.88"	
"2017/08/12","208.88"	
"2017/08/13","208.88"	
"2017/08/14","210.72"	
"2017/08/15","210.71"	
"2017/08/16","211.76"	
"2017/08/17","211.99"	
"2017/08/18","210.44"	
"2017/08/19","210.44"	
"2017/08/20","210.44"	
"2017/08/21","211.3"	
"2017/08/22","212.91"	
"2017/08/23","212.91"	
"2017/08/24","214.19"	
"2017/08/25","215.88"	
"2017/08/26","215.88"	
"2017/08/27","215.88"	
"2017/08/28","215.61"	
"2017/08/29","214.84"	
"2017/08/30","217.43"	
"2017/08/31","217.34"	
"2017/09/01","217.65"	
"2017/09/02","217.65"	
"2017/09/03","217.65"	
"2017/09/04","216.49"	
"2017/09/05","216.88"	
"2017/09/06","215.98"	
"2017/09/07","215.89"	
"2017/09/08","216.93"	
"2017/09/09","216.93"	
"2017/09/10","216.93"	
"2017/09/11","218.28"	
"2017/09/12","218.92"	
"2017/09/13","218.66"	
"2017/09/14","218.49"	
"2017/09/15","218.48"	
"2017/09/16","218.48"	
"2017/09/17","218.48"	
"2017/09/18","221.04"	
"2017/09/19","219.97"	
"2017/09/20","220.69"	
"2017/09/21","221.25"	
"2017/09/22","218.89"	
"2017/09/23","218.89"	
"2017/09/24","218.89"	
"2017/09/25","215.05"	
"2017/09/26","214.47"	
"2017/09/27","216.07"	
"2017/09/28","214.35"	
"2017/09/29","215.56"	
"2017/09/30","215.56"	
"2017/10/01","215.56"	
"2017/10/02","215.56"	
"2017/10/03","219.97"	
"2017/10/04","221.1"	
"2017/10/05","221.1"	
"2017/10/06","222.13"	
"2017/10/07","222.13"	
"2017/10/08","222.13"	
"2017/10/09","221.21"	
"2017/10/10","222.01"	
"2017/10/11","221.91"	
"2017/10/12","223.52"	
"2017/10/13","223.67"	
"2017/10/14","223.67"	
"2017/10/15","223.67"	
"2017/10/16","225.66"	
"2017/10/17","225.0"	
"2017/10/18","225.15"	
"2017/10/19","222.31"	
"2017/10/20","224.08"	
"2017/10/21","224.08"	
"2017/10/22","224.08"	
"2017/10/23","222.91"	
"2017/10/24","221.85"	
"2017/10/25","223.54"	
"2017/10/26","222.48"	
"2017/10/27","223.09"	
"2017/10/28","223.09"	
"2017/10/29","223.09"	
"2017/10/30","223.06"	
"2017/10/31","222.97"	
"2017/11/01","225.3"	
"2017/11/02","225.05"	
"2017/11/03","225.36"	
"2017/11/04","225.36"	
"2017/11/05","225.36"	
"2017/11/06","225.49"	
"2017/11/07","227.99"	
"2017/11/08","227.33"	
"2017/11/09","228.37"	
"2017/11/10","228.2"	
"2017/11/11","228.2"	
"2017/11/12","228.2"	
"2017/11/13","228.33"	
"2017/11/14","228.48"	
"2017/11/15","225.72"	
"2017/11/16","226.84"	
"2017/11/17","228.28"	
"2017/11/18","228.28"	
"2017/11/19","228.28"	
"2017/11/20","228.17"	
"2017/11/21","232.03"	
"2017/11/22","233.48"	
"2017/11/23","231.2"	
"2017/11/24","232.4"	
"2017/11/25","232.4"	
"2017/11/26","232.4"	
"2017/11/27","230.27"	
"2017/11/28","230.08"	
"2017/11/29","230.07"	
"2017/11/30","225.78"	
"2017/12/01","225.61"	
"2017/12/02","225.61"	
"2017/12/03","225.61"	
"2017/12/04","226.22"	
"2017/12/05","223.79"	
"2017/12/06","218.13"	
"2017/12/07","218.44"	
"2017/12/08","221.58"	
"2017/12/09","221.58"	
"2017/12/10","221.58"	
"2017/12/11","224.46"	
"2017/12/12","222.75"	
"2017/12/13","225.0"	
"2017/12/14","225.39"	
"2017/12/15","222.96"	
"2017/12/16","222.96"	
"2017/12/17","222.96"	
"2017/12/18","223.9"	
"2017/12/19","225.1"	
"2017/12/20","225.16"	
"2017/12/21","226.36"	
"2017/12/22","227.8"	
"2017/12/23","227.8"	
"2017/12/24","227.8"	
"2017/12/25","227.8"	
"2017/12/26","227.8"	
"2017/12/27","227.01"	
"2017/12/28","229.5"	
"2017/12/29","230.29"	
"2017/12/30","230.29"	
"2017/12/31","230.29"	
